condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.341482,0.008086
default,12,mean_pooled,pair_novel,2,0.437738,0.007039
default,12,mean_pooled,pair_novel,3,0.481553,0.00748
default,12,mean_pooled,pair_novel,4,0.51602,0.008567
default,12,mean_pooled,pair_novel,5,0.53304,0.008122
default,12,mean_pooled,pair_novel,6,0.545947,0.007924
default,12,mean_pooled,pair_novel,7,0.554735,0.00802
default,12,mean_pooled,pair_novel,8,0.563772,0.007821
default,12,mean_pooled,pair_novel,9,0.569932,0.007729
default,12,mean_pooled,pair_novel,10,0.575726,0.00777
default,12,mean_pooled,pair_novel,11,0.579055,0.00794
default,12,mean_pooled,pair_novel,12,0.582905,0.007836
default,12,mean_pooled,pair_novel,13,0.585541,0.007784
default,12,mean_pooled,pair_novel,14,0.587385,0.007568
default,12,mean_pooled,pair_novel,15,0.589425,0.007816
default,12,mean_pooled,word_novel,1,0.335275,0.03547
default,12,mean_pooled,word_novel,2,0.428242,0.02908
default,12,mean_pooled,word_novel,3,0.472917,0.023431
default,12,mean_pooled,word_novel,4,0.502704,0.020489
default,12,mean_pooled,word_novel,5,0.521202,0.019308
default,12,mean_pooled,word_novel,6,0.532127,0.018142
default,12,mean_pooled,word_novel,7,0.539586,0.019594
default,12,mean_pooled,word_novel,8,0.547601,0.019698
default,12,mean_pooled,word_novel,9,0.551917,0.019551
default,12,mean_pooled,word_novel,10,0.555624,0.019032
default,12,mean_pooled,word_novel,11,0.55861,0.018899
default,12,mean_pooled,word_novel,12,0.561356,0.018989
default,12,mean_pooled,word_novel,13,0.563471,0.01906
default,12,mean_pooled,word_novel,14,0.565516,0.018796
default,12,mean_pooled,word_novel,15,0.566511,0.019026
default,12,words_only,pair_novel,1,0.324123,0.005701
default,12,words_only,pair_novel,2,0.419717,0.007596
default,12,words_only,pair_novel,3,0.452079,0.006487
default,12,words_only,pair_novel,4,0.469772,0.006876
default,12,words_only,pair_novel,5,0.483002,0.006553
default,12,words_only,pair_novel,6,0.49087,0.00645
default,12,words_only,pair_novel,7,0.497119,0.006274
default,12,words_only,pair_novel,8,0.502551,0.006324
default,12,words_only,pair_novel,9,0.505878,0.006175
default,12,words_only,pair_novel,10,0.508731,0.006274
default,12,words_only,pair_novel,11,0.510725,0.006135
default,12,words_only,pair_novel,12,0.512641,0.006033
default,12,words_only,pair_novel,13,0.513983,0.005907
default,12,words_only,pair_novel,14,0.51485,0.00607
default,12,words_only,pair_novel,15,0.515716,0.006103
default,12,words_only,word_novel,1,0.321534,0.028017
default,12,words_only,word_novel,2,0.413161,0.023337
default,12,words_only,word_novel,3,0.445963,0.023639
default,12,words_only,word_novel,4,0.462301,0.023832
default,12,words_only,word_novel,5,0.472579,0.024064
default,12,words_only,word_novel,6,0.478781,0.024196
default,12,words_only,word_novel,7,0.482692,0.025075
default,12,words_only,word_novel,8,0.485991,0.023479
default,12,words_only,word_novel,9,0.487523,0.023267
default,12,words_only,word_novel,10,0.489611,0.023814
default,12,words_only,word_novel,11,0.490563,0.023543
default,12,words_only,word_novel,12,0.491775,0.023069
default,12,words_only,word_novel,13,0.491861,0.023059
default,12,words_only,word_novel,14,0.493114,0.022031
default,12,words_only,word_novel,15,0.493259,0.021968
attn_zeroed,12,mean_pooled,pair_novel,1,0.418551,0.008146
attn_zeroed,12,mean_pooled,pair_novel,2,0.507549,0.00774
attn_zeroed,12,mean_pooled,pair_novel,3,0.538919,0.007361
attn_zeroed,12,mean_pooled,pair_novel,4,0.563615,0.006683
attn_zeroed,12,mean_pooled,pair_novel,5,0.576033,0.006289
attn_zeroed,12,mean_pooled,pair_novel,6,0.584951,0.006003
attn_zeroed,12,mean_pooled,pair_novel,7,0.591703,0.00672
attn_zeroed,12,mean_pooled,pair_novel,8,0.595137,0.006273
attn_zeroed,12,mean_pooled,pair_novel,9,0.599618,0.006387
attn_zeroed,12,mean_pooled,pair_novel,10,0.60254,0.006475
attn_zeroed,12,mean_pooled,pair_novel,11,0.604865,0.006631
attn_zeroed,12,mean_pooled,pair_novel,12,0.60689,0.006499
attn_zeroed,12,mean_pooled,pair_novel,13,0.608285,0.006504
attn_zeroed,12,mean_pooled,pair_novel,14,0.609229,0.006421
attn_zeroed,12,mean_pooled,pair_novel,15,0.610129,0.006509
attn_zeroed,12,mean_pooled,word_novel,1,0.408698,0.027761
attn_zeroed,12,mean_pooled,word_novel,2,0.496485,0.02384
attn_zeroed,12,mean_pooled,word_novel,3,0.525023,0.02106
attn_zeroed,12,mean_pooled,word_novel,4,0.542809,0.022722
attn_zeroed,12,mean_pooled,word_novel,5,0.553562,0.02118
attn_zeroed,12,mean_pooled,word_novel,6,0.560683,0.021713
attn_zeroed,12,mean_pooled,word_novel,7,0.564385,0.021334
attn_zeroed,12,mean_pooled,word_novel,8,0.566406,0.019219
attn_zeroed,12,mean_pooled,word_novel,9,0.567553,0.018664
attn_zeroed,12,mean_pooled,word_novel,10,0.568985,0.020324
attn_zeroed,12,mean_pooled,word_novel,11,0.569447,0.020736
attn_zeroed,12,mean_pooled,word_novel,12,0.570311,0.021237
attn_zeroed,12,mean_pooled,word_novel,13,0.570451,0.020969
attn_zeroed,12,mean_pooled,word_novel,14,0.57023,0.021494
attn_zeroed,12,mean_pooled,word_novel,15,0.569862,0.02156
attn_zeroed,12,words_only,pair_novel,1,0.337903,0.005867
attn_zeroed,12,words_only,pair_novel,2,0.429914,0.00706
