condition,layer,mode,n,estimate,se,t,p,ci_lo,ci_hi
attn_zeroed,15,mean_pooled,48950,-0.06544004613987542,0.029925725552766496,-2.1867488567482964,0.02876557969837635,-0.12409484082399044,-0.006785251455760394
attn_zeroed,15,words_only,48950,-0.07534338712710213,0.029659134226894493,-2.540309725520639,0.011078496672255666,-0.13347565949321966,-0.017211114760984608
attn_zeroed,16,individual,48950,-0.07049754401800626,0.029448533839960794,-2.3939237315218445,0.016672954834140705,-0.12821703700358011,-0.012778051032432416
attn_zeroed,16,mean_pooled,48950,-0.04915375924589488,0.03001879143416512,-1.637432984392296,0.10154645905353031,-0.10799096421630044,0.009683445724510686
attn_zeroed,16,words_only,48950,-0.06024722751044448,0.029794988394661805,-2.0220591031087167,0.04317567507916715,-0.11864577573688567,-0.001848679284003292
attn_zeroed,17,individual,48950,-0.03575616735415787,0.029403121544240268,-1.2160670526208837,0.2239652445785551,-0.09338665167469783,0.02187431696638209
attn_zeroed,17,mean_pooled,48950,-0.043158879007548466,0.03008916301951226,-1.4343662194777815,0.15147417076574018,-0.1021340131614204,0.015816255146323475
attn_zeroed,17,words_only,48950,-0.024865600784642675,0.029662710844876764,-0.8382780965191984,0.4018786279251896,-0.08300488336653739,0.03327368179725203
attn_zeroed,18,individual,48950,-0.04912958517673575,0.02944105749985028,-1.6687439021844102,0.0951745400250388,-0.10683442444260619,0.00857525408913469
attn_zeroed,18,mean_pooled,48950,-0.031256326031899866,0.030296727874299795,-1.0316733266239646,0.3022302742819748,-0.09063828988551406,0.028125637821714337
attn_zeroed,18,words_only,48950,-0.02743245574799886,0.029144273733994298,-0.9412640026092416,0.34657423029448264,-0.08455559513758171,0.029690683641583983
attn_zeroed,19,individual,48950,-0.08051977128675163,0.029345479990210532,-2.7438559980485073,0.006074427787682731,-0.13803727744370703,-0.023002265129796223
attn_zeroed,19,mean_pooled,48950,-0.06918690152897823,0.030056031684015053,-2.301930682544977,0.02134325868268641,-0.1280970978527624,-0.01027670520519406
attn_zeroed,19,words_only,48950,-0.011756420718425432,0.0290645055375347,-0.40449408999037906,0.68585119038813,-0.06872321344976569,0.04521037201291483
attn_zeroed,20,individual,48950,-0.028774679727372132,0.029202616716786145,-0.9853459368533907,0.3244590461616147,-0.08601217208964668,0.028462812634902405
attn_zeroed,20,mean_pooled,48950,-0.012795755055480192,0.030406492892696438,-0.42082311500494357,0.6738860988786235,-0.0723928597118195,0.046801349600859105
attn_zeroed,20,words_only,48950,-0.015782604642900187,0.029083664196523168,-0.5426621809499139,0.5873648885054,-0.07278694858439942,0.04122173929859904
attn_zeroed,21,individual,48950,-0.018522024909248386,0.029820378219005458,-0.6211197179733865,0.534523748822617,-0.07697033750752802,0.03992628768903124
attn_zeroed,21,mean_pooled,48950,-0.06319008185630355,0.029919034713180824,-2.112036115539021,0.03468840383216828,-0.12183176241152402,-0.0045484013010830895
attn_zeroed,21,words_only,48950,-0.023832317107549097,0.02852954981513681,-0.8353555265321599,0.4035216396222775,-0.07975058996233653,0.032085955747238326
attn_zeroed,22,individual,48950,-0.032760707980912886,0.02929035984913567,-1.1184808977988578,0.2633671494956678,-0.09017017797506899,0.024648762013243224
attn_zeroed,22,mean_pooled,48950,-0.03577974332072374,0.030363927768441542,-1.1783634710760666,0.23865746243311337,-0.09529341980355151,0.023733933162104023
attn_zeroed,22,words_only,48950,-0.01573917867548255,0.02880416346408052,-0.5464202664697998,0.5847795727971223,-0.07219569770137274,0.040717340350407645
attn_zeroed,23,individual,48950,-0.028917769704818228,0.029310086509286636,-0.9866149557646612,0.3238363123963285,-0.08636590419848389,0.02853036478884744
attn_zeroed,23,mean_pooled,48950,-0.036775294698970735,0.030189901145296065,-1.2181323324637898,0.2231795604152245,-0.09594787683365413,0.02239728743571267
attn_zeroed,23,words_only,48950,0.004394960663960504,0.028494564180536718,0.15423856410348233,0.8774222721173478,-0.051454739911409884,0.060244661239330886
attn_zeroed,24,individual,48950,-0.026036110284944156,0.028902882148355343,-0.9008136334398639,0.36769184953014067,-0.08268611916114443,0.030613898591256124
attn_zeroed,24,mean_pooled,48950,-0.03624479276339924,0.030594029808839435,-1.1847014920841565,0.23614124446031673,-0.09620947211037265,0.023719886583574178
attn_zeroed,24,words_only,48950,0.01706710698554915,0.028416823063732013,0.600598699836072,0.5481100849342446,-0.0386302200329411,0.07276443400403941
default,0,individual,48950,-0.04276738340896311,0.033414614211240874,-1.2799005590367076,0.20058617696235873,-0.10826044330331408,0.022725676485387848
default,0,mean_pooled,48950,-0.023791843712059984,0.034379760911001936,-0.6920305168395254,0.4889214473619159,-0.09117660315483854,0.043592915730718565
default,0,words_only,48950,-0.0598349781324057,0.033236713654884446,-1.8002675822196517,0.07182455141955352,-0.12497935072128508,0.00530939445647368
default,1,individual,48950,-0.028181250336443135,0.033571884543181184,-0.8394300981285561,0.401232099603791,-0.09398256203954627,0.03762006136666001
default,1,mean_pooled,48950,-0.04903483326604559,0.03356673623008893,-1.4608162357498193,0.1440722976822339,-0.11482605421138704,0.016756387679295867
default,1,words_only,48950,-0.03463118882751182,0.033356075555624816,-1.0382273169324316,0.29916936637693664,-0.10000951222799934,0.030747134572975697
default,2,individual,48950,-0.08287160833351279,0.03342571152684029,-2.4792773152179053,0.013168231352136824,-0.1483864191046096,-0.017356797562415968
default,2,mean_pooled,48950,-0.009466131572487971,0.03330905915293517,-0.28419090221147303,0.7762652892657529,-0.07475230223830967,0.055820039093333725
default,2,words_only,48950,-0.05299629415140423,0.033290391173839876,-1.591939664351243,0.11140471959778256,-0.11824587534576694,0.012253287042958493
default,3,individual,48950,-0.07823389192986405,0.033120847664268774,-2.3620739638938604,0.01817690729216272,-0.14315116573450676,-0.013316618125221336
default,3,mean_pooled,48950,-0.05710994119764163,0.03338764497114637,-1.7105112159601579,0.0871777179087595,-0.12255014104561743,0.008330258650334176
default,3,words_only,48950,-1.3676147533775524e-4,0.033273868502360054,-0.004110176588816386,0.9967205795409131,-0.06535395802787873,0.06508043507720322
default,4,individual,48950,-0.16761273619067935,0.03353387610578207,-4.998310832363896,5.803388563540723e-7,-0.2333395508832429,-0.10188592149811579
default,4,mean_pooled,48950,-0.04641230535843754,0.03323430627512671,-1.3965179526907572,0.1625649104971214,-0.11155195945301785,0.01872734873614277
default,4,words_only,48950,-0.06328270881751093,0.03285387323578809,-1.9261871610491383,0.054086792336394275,-0.1276767094182732,0.0011112917832513253
default,5,individual,48950,-0.07693719883899708,0.03321835555593916,-2.3161049832655354,0.020556647066724637,-0.1420455893253698,-0.01182880835262437
default,5,mean_pooled,48950,-0.04455013952002505,0.03309065087458477,-1.3463059306047596,0.17821010843707594,-0.10940822724091144,0.020307948200861334
default,5,words_only,48950,-0.088110835124528,0.03289597706706857,-2.678468401923036,0.0073984407549534175,-0.15258735975882842,-0.02363431049022756
default,6,individual,48950,-0.12443379120865977,0.0331298839319869,-3.7559380366110773,1.72893361974311e-4,-0.1893687762105392,-0.05949880620678033
default,6,mean_pooled,48950,-0.008753010233466451,0.0331635758234159,-0.26393445266798365,0.791831538376101,-0.07375403176203939,0.05624801129510649
default,6,words_only,48950,-0.013914969962729945,0.03319028205529965,-0.4192483191177966,0.6750365020654523,-0.0789683360383103,0.051138396112850405
default,7,individual,48950,-0.10265084361103381,0.033101484825193934,-3.101094834661466,0.0019291604222061321,-0.16753016601000603,-0.03777152121206158
default,7,mean_pooled,48950,-0.01734560991822243,0.033027585652347556,-0.5251855252395516,0.5994566050512551,-0.08208008901830831,0.047388869181863455
default,7,words_only,48950,-0.028108884869661954,0.03291234018297525,-0.8540530607483813,0.3930797698613637,-0.09261748141487418,0.03639971167555027
default,8,individual,48950,0.0030467468919218145,0.033351691435565003,0.09135209522455814,0.9272131988106171,-0.062322983578662464,0.0684164773625061
default,8,mean_pooled,48950,-0.025317281404810155,0.03295706315079754,-0.7681898501990002,0.4423781085743086,-0.08991353552379298,0.039278972714172675
default,8,words_only,48950,-0.04203124961794002,0.03291779012040608,-1.2768551431976112,0.20165945035439906,-0.10655052810837301,0.02248802887249298
default,9,individual,48950,-0.10938429513300255,0.033192512248267546,-3.2954509232338016,9.833369148438337e-4,-0.17444203241456777,-0.044326557851437326
default,9,mean_pooled,48950,-0.01682208057582699,0.03272222714481953,-0.514087274725437,0.607193294669301,-0.08095805319918524,0.04731389204753127
default,9,words_only,48950,-0.07221566148212769,0.032972085048685595,-2.1902060902577496,0.028513994720973015,-0.13684135870800648,-0.007589964256248888
default,10,individual,48950,-0.015266169297769661,0.033451189186672156,-0.4563714973652449,0.648124883186935,-0.08083091659935544,0.05029857800381612
default,10,mean_pooled,48950,-0.04611045803077434,0.033013564256400466,-1.3967125049769424,0.16250637478975957,-0.11081745502022564,0.01859653895867696
default,10,words_only,48950,-0.05377711359876418,0.032918823295078135,-1.6336280649133856,0.10234340258965041,-0.1182984171244183,0.010744189926889941
default,11,individual,48950,-0.0729431026690361,0.033100647466035374,-2.2036760079657998,0.027551776456712307,-0.13782078383363172,-0.008065421504440465
default,11,mean_pooled,48950,-0.02502573964186285,0.032756507916684614,-0.7639929050286804,0.4448751532970311,-0.08922890300490138,0.03917742372117569
default,11,words_only,48950,-0.06500517519458149,0.03298581869619717,-1.970700675744505,0.04876374906984603,-0.12965779054057852,-3.525598485844411e-4
default,12,individual,48950,-0.061374142969893415,0.03297080962673341,-1.8614690893162051,0.06268395147991802,-0.12599734035286586,0.0032490544130790236
default,12,mean_pooled,48950,-0.0870550349341143,0.03295727144772574,-2.641451525263377,0.008257784817858703,-0.15165169731766986,-0.02245837255055874
default,12,words_only,48950,-0.035923664405918675,0.0325521745069002,-1.103571879608344,0.26978432034848754,-0.09972633174165532,0.027879002929817966
default,13,individual,48950,-0.04208973737672453,0.03320688512221599,-1.2675003157271667,0.20498248053072984,-0.10717564567018319,0.02299617091673413
default,13,mean_pooled,48950,-0.04969821151576117,0.03281558684049673,-1.5144696865341474,0.1299132134100607,-0.1140171703050542,0.01462074727353186
default,13,words_only,48950,-0.045422046957421386,0.03254953173643744,-1.3954746668927918,0.16287907937141016,-0.10921953443014627,0.0183754405153035
default,14,individual,48950,-0.07536532757902717,0.03305053327953298,-2.280305946703082,0.02259382899280123,-0.14014478431411392,-0.010585870843940401
default,14,mean_pooled,48950,-0.10408144618112779,0.03298423329853781,-3.155490844340521,0.0016032530620499268,-0.16873095412797295,-0.03943193823428262
default,14,words_only,48950,-0.04711035467881198,0.032482763005108065,-1.450318578853765,0.14697610807025374,-0.11077697460680391,0.016556265249179948
default,15,individual,48950,-0.059303487884913006,0.03288873156698289,-1.8031552163735005,0.071369988741,-0.12376581124883287,0.0051588354790068625
default,15,mean_pooled,48950,-0.05856455793683761,0.03249683042368357,-1.8021621546868145,0.07152604678044858,-0.12225875018038883,0.005129634306713607
default,15,words_only,48950,-0.01585395524057791,0.032488525992139486,-0.48798628920295534,0.6255617384864225,-0.0795318706949055,0.04782396021374968
default,16,individual,48950,-0.04140023430289128,0.032887095440831446,-1.258859554118307,0.20808706863683255,-0.10585935083918316,0.0230588822334006
default,16,mean_pooled,48950,-0.043001740586707755,0.032480306595574326,-1.3239327178200666,0.1855315735629032,-0.10666354592142915,0.02066006474801365
default,16,words_only,48950,-0.07410210914216336,0.03253945410030263,-2.277300317139438,0.022772591879080158,-0.1378798443225889,-0.010324373961737826
default,17,individual,48950,-0.03569486447093907,0.03290632487965864,-1.0847417510608788,0.2780413931778381,-0.1001916709467551,0.028801942004876957
default,17,mean_pooled,48950,-0.04897489597948316,0.03254218972650568,-1.5049662112808901,0.13233921631902587,-0.11275799302132755,0.014808201062361241
default,17,words_only,48950,-0.06886959548785625,0.03254497137795684,-2.1161363053003814,0.034338250687016694,-0.1326581446011788,-0.005081046374533674
default,18,individual,48950,-0.022523933924139487,0.03295243089288568,-0.6835287508030956,0.4942760246463729,-0.08711110875993952,0.042063240911660554
default,18,mean_pooled,48950,-0.12897872141229016,0.032824840231864286,-3.929302336316804,8.530960328286844e-5,-0.1933158169638762,-0.06464162586070413
default,18,words_only,48950,-0.06990999459455738,0.03248138297501876,-2.152309667612513,0.031377846319755764,-0.1335739096463917,-0.006246079542723035
default,19,individual,48950,-0.024770194018184147,0.03287432188673362,-0.7534815198174512,0.4511642364378057,-0.0892042742294027,0.03966388619303442
default,19,mean_pooled,48950,-0.1032421826834988,0.03303256863684802,-3.1254663789098,0.001776271328068346,-0.16798642849524797,-0.03849793687174964
default,19,words_only,48950,-0.01738413087123467,0.032071371802323265,-0.5420451291695404,0.5877898846789775,-0.08024441891959859,0.04547615717712926
default,20,individual,48950,-0.004184229135263955,0.03287387423017272,-0.12728129048518208,0.8987182907317998,-0.06861743193404943,0.06024897366352152
default,20,mean_pooled,48950,-0.059499192110074345,0.03302789570426588,-1.8014829840457995,0.07163293828826649,-0.12423427891578057,0.005235894695631876
default,20,words_only,48950,0.02486275626608396,0.032045274694914805,0.7758634152082765,0.4378333844793667,-0.03794638112682826,0.08767189365899618
default,21,individual,48950,0.004563119873485113,0.03286169465702761,0.13885832490106445,0.8895626750013186,-0.05984621081028992,0.06897245055726015
default,21,mean_pooled,48950,-0.05529880697454027,0.03290007004159992,-1.6808112233383896,0.09280596825216803,-0.11978335388988318,0.009185739940802636
default,21,words_only,48950,0.004878979582690367,0.03209645929444449,0.15200990046696083,0.8791797534542607,-0.05803048026259174,0.06778843942797247
default,22,individual,48950,-0.0011777326348445156,0.033040853556149094,-0.03564474001384667,0.9715657789487173,-0.06593821699157808,0.06358275172188906
default,22,mean_pooled,48950,-0.08671648710168917,0.03317218153246061,-2.614132779203346,0.008948165197772334,-0.15173437592713812,-0.021698598276240225
default,22,words_only,48950,0.01566180546173323,0.03203620150159099,0.488878354100608,0.6249300115822325,-0.04712954835929536,0.07845315928276181
default,23,individual,48950,-0.005027504470534518,0.03312757148743056,-0.15176193861485077,0.8793753283785353,-0.06995795705229163,0.0599029481112226
default,23,mean_pooled,48950,-0.027707703217194755,0.03289701245078728,-0.8422559117988133,0.3996488386072984,-0.09218625721647528,0.03677085078208576
default,23,words_only,48950,0.014353462962900387,0.03201785900109813,0.44829552664368033,0.6539419129076077,-0.04840193932878247,0.07710886525458324
default,24,individual,48950,0.02205428207331437,0.032966221230365834,0.6689963620398124,0.5035009537536027,-0.04255992199564818,0.08666848614227693
default,24,mean_pooled,48950,-0.005370726358067506,0.03283185334730396,-0.16358279568486597,0.8700602646699815,-0.06972156770323455,0.058980114987099534
default,24,words_only,48950,-0.00908882401058761,0.0317923908954731,-0.2858804812909419,0.7749708735687113,-0.07140230600797605,0.05322465798680083
