condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.132984,0.005051
default,24,mean_pooled,pair_novel,2,0.203068,0.00723
default,24,mean_pooled,pair_novel,3,0.245783,0.007487
default,24,mean_pooled,pair_novel,4,0.277716,0.008065
default,24,mean_pooled,pair_novel,5,0.300651,0.006709
default,24,mean_pooled,pair_novel,6,0.317134,0.005948
default,24,mean_pooled,pair_novel,7,0.333167,0.005921
default,24,mean_pooled,pair_novel,8,0.346839,0.006587
default,24,mean_pooled,pair_novel,9,0.357538,0.007526
default,24,mean_pooled,pair_novel,10,0.366327,0.008181
default,24,mean_pooled,pair_novel,11,0.375444,0.008364
default,24,mean_pooled,pair_novel,12,0.383132,0.008298
default,24,mean_pooled,pair_novel,13,0.390039,0.007977
default,24,mean_pooled,pair_novel,14,0.395502,0.007879
default,24,mean_pooled,pair_novel,15,0.400341,0.007602
default,24,mean_pooled,word_novel,1,0.127383,0.034447
default,24,mean_pooled,word_novel,2,0.180655,0.036945
default,24,mean_pooled,word_novel,3,0.206851,0.04545
default,24,mean_pooled,word_novel,4,0.223049,0.028107
default,24,mean_pooled,word_novel,5,0.239066,0.027815
default,24,mean_pooled,word_novel,6,0.252606,0.027302
default,24,mean_pooled,word_novel,7,0.26253,0.027274
default,24,mean_pooled,word_novel,8,0.271443,0.029832
default,24,mean_pooled,word_novel,9,0.280428,0.028605
default,24,mean_pooled,word_novel,10,0.28594,0.028242
default,24,mean_pooled,word_novel,11,0.292328,0.025473
default,24,mean_pooled,word_novel,12,0.301556,0.027468
default,24,mean_pooled,word_novel,13,0.309561,0.030764
default,24,mean_pooled,word_novel,14,0.313587,0.032817
default,24,mean_pooled,word_novel,15,0.317518,0.034867
default,24,words_only,pair_novel,1,0.104443,0.00417
default,24,words_only,pair_novel,2,0.140496,0.006377
default,24,words_only,pair_novel,3,0.155403,0.006737
default,24,words_only,pair_novel,4,0.170016,0.007676
default,24,words_only,pair_novel,5,0.180461,0.007524
default,24,words_only,pair_novel,6,0.18826,0.007065
default,24,words_only,pair_novel,7,0.193168,0.006865
default,24,words_only,pair_novel,8,0.19917,0.006714
default,24,words_only,pair_novel,9,0.204802,0.006976
default,24,words_only,pair_novel,10,0.209332,0.007263
default,24,words_only,pair_novel,11,0.212918,0.00718
default,24,words_only,pair_novel,12,0.215948,0.006701
default,24,words_only,pair_novel,13,0.219057,0.006784
default,24,words_only,pair_novel,14,0.221749,0.006676
default,24,words_only,pair_novel,15,0.224074,0.006707
default,24,words_only,word_novel,1,0.09379,0.024854
default,24,words_only,word_novel,2,0.118596,0.032549
default,24,words_only,word_novel,3,0.123509,0.029096
default,24,words_only,word_novel,4,0.126608,0.030618
default,24,words_only,word_novel,5,0.128858,0.028622
default,24,words_only,word_novel,6,0.132143,0.02985
default,24,words_only,word_novel,7,0.134406,0.031899
default,24,words_only,word_novel,8,0.134143,0.033034
default,24,words_only,word_novel,9,0.1342,0.033828
default,24,words_only,word_novel,10,0.133865,0.032084
default,24,words_only,word_novel,11,0.133827,0.03093
default,24,words_only,word_novel,12,0.135095,0.032076
default,24,words_only,word_novel,13,0.135405,0.031563
default,24,words_only,word_novel,14,0.135399,0.030495
default,24,words_only,word_novel,15,0.136071,0.030704
attn_zeroed,24,mean_pooled,pair_novel,1,0.177818,0.006793
attn_zeroed,24,mean_pooled,pair_novel,2,0.376849,0.005961
attn_zeroed,24,mean_pooled,pair_novel,3,0.416864,0.00623
attn_zeroed,24,mean_pooled,pair_novel,4,0.483044,0.00632
attn_zeroed,24,mean_pooled,pair_novel,5,0.538297,0.005613
attn_zeroed,24,mean_pooled,pair_novel,6,0.574459,0.005727
attn_zeroed,24,mean_pooled,pair_novel,7,0.610203,0.005265
attn_zeroed,24,mean_pooled,pair_novel,8,0.632135,0.005132
