fold,epoch,train_loss,val_loss
0,1,9.703796553802363,9.348241806030273
0,2,9.360492894849584,9.218504905700684
0,3,9.229610360376714,9.16970157623291
0,4,9.150068618979502,9.146247863769531
0,5,9.090365568520953,9.132115364074707
0,6,9.04141554782634,9.125266075134277
0,7,9.006546940464867,9.103221893310547
0,8,8.973138755563946,9.11270523071289
0,9,8.940154447163385,9.115182876586914
0,10,8.912854803691628,9.119009017944336
0,11,8.890155173290154,9.105369567871094
0,12,8.868476658655068,9.109607696533203
0,13,8.845160728159922,9.102890968322754
0,14,8.82573502182011,9.114819526672363
0,15,8.805853670933871,9.110969543457031
0,16,8.79214258225201,9.11771011352539
0,17,8.778601225701983,9.109870910644531
0,18,8.763004930400749,9.142435073852539
0,19,8.750461998155638,9.14195728302002
0,20,8.734165898182505,9.124946594238281
0,21,8.723175969560765,9.118639945983887
0,22,8.709859712308575,9.12146282196045
0,23,8.702148246040794,9.144951820373535
0,24,8.688478909648046,9.123464584350586
0,25,8.675493947733395,9.11051082611084
0,26,8.664208122454019,9.134917259216309
0,27,8.65508524728247,9.15223503112793
0,28,8.647360166137805,9.140352249145508
0,29,8.643482649200898,9.135627746582031
0,30,8.632019830522012,9.141766548156738
0,31,8.625489227909409,9.152252197265625
0,32,8.615232687322553,9.132476806640625
0,33,8.607442254768838,9.1400785446167
1,1,9.654881024129192,9.528050422668457
1,2,9.33158851122229,9.397881507873535
1,3,9.206951574605895,9.326905250549316
1,4,9.129382175040119,9.305489540100098
1,5,9.069566574932653,9.271404266357422
1,6,9.028471430542345,9.282378196716309
1,7,8.983336298350967,9.270401000976562
1,8,8.949861854382538,9.255666732788086
1,9,8.922689283095043,9.256937980651855
1,10,8.896094890245939,9.267889022827148
1,11,8.868745325558937,9.275821685791016
1,12,8.850534973895742,9.261198043823242
1,13,8.830030061648163,9.27757453918457
1,14,8.811172549503693,9.27482795715332
1,15,8.794754823297051,9.26992416381836
1,16,8.777544711255691,9.263532638549805
1,17,8.763629399420552,9.284905433654785
1,18,8.748367122432235,9.269103050231934
1,19,8.744639369141064,9.299070358276367
1,20,8.723443728806174,9.29035472869873
1,21,8.709971354299034,9.298906326293945
1,22,8.703821060580756,9.297099113464355
1,23,8.693440170785015,9.307503700256348
1,24,8.677969132351127,9.284936904907227
1,25,8.669532446974593,9.29235553741455
1,26,8.658591531909641,9.293205261230469
1,27,8.64856009062062,9.295156478881836
1,28,8.638883543789074,9.299341201782227
2,1,9.674060123078041,9.551070213317871
2,2,9.343521157441865,9.450423240661621
2,3,9.219451050157025,9.367770195007324
2,4,9.13062973115254,9.337868690490723
2,5,9.071633053170439,9.3317289352417
2,6,9.026848439740773,9.335105895996094
2,7,8.98240238168715,9.322356224060059
2,8,8.95447564761196,9.296242713928223
2,9,8.917303538039828,9.324392318725586
2,10,8.892864922758546,9.338712692260742
2,11,8.870121807322962,9.30383014678955
2,12,8.84856045891045,9.304856300354004
2,13,8.826527129812842,9.322206497192383
2,14,8.805307967397027,9.327254295349121
2,15,8.79026267540436,9.354087829589844
2,16,8.776474485813349,9.330512046813965
2,17,8.757066095449018,9.319811820983887
2,18,8.745553397353278,9.362557411193848
2,19,8.733502459745493,9.358020782470703
2,20,8.717112022800297,9.325855255126953
2,21,8.704317715613485,9.344029426574707
2,22,8.693327826892007,9.376198768615723
2,23,8.685604589104507,9.369041442871094
2,24,8.670605587525188,9.361649513244629
2,25,8.662826982772705,9.359376907348633
2,26,8.649897434966508,9.378793716430664
2,27,8.64105052008641,9.3710298538208
2,28,8.632293463067512,9.36137580871582
3,1,9.683084030715051,9.48868179321289
3,2,9.355710058634523,9.353336334228516
3,3,9.226639679053134,9.274280548095703
3,4,9.143010147584729,9.263993263244629
3,5,9.084942908490206,9.251333236694336
3,6,9.035651787173018,9.241806983947754
3,7,8.9969511863053,9.233360290527344
3,8,8.963868970900576,9.218429565429688
3,9,8.933119429266434,9.225217819213867
3,10,8.9101303392815,9.22221565246582
3,11,8.882179098516891,9.213644027709961
3,12,8.865347541162162,9.236248016357422
3,13,8.8399395501661,9.22998332977295
3,14,8.820080962840597,9.227996826171875
3,15,8.806031368562456,9.22980785369873
3,16,8.785251511245848,9.211758613586426
3,17,8.773464701290685,9.232298851013184
3,18,8.76042351189936,9.225848197937012
3,19,8.749621507796759,9.230659484863281
3,20,8.734837620491223,9.222485542297363
3,21,8.72336395156752,9.245146751403809
3,22,8.714959972407282,9.228373527526855
3,23,8.70280737742117,9.243184089660645
3,24,8.694987928186324,9.254562377929688
3,25,8.683003249405486,9.253274917602539
3,26,8.672360084956523,9.245227813720703
3,27,8.66598380743188,9.257246971130371
3,28,8.656201100078059,9.254295349121094
3,29,8.653114164866484,9.260359764099121
3,30,8.645820247971391,9.258560180664062
3,31,8.634845789387695,9.241971015930176
3,32,8.630140505019334,9.255082130432129
3,33,8.623044456949916,9.270612716674805
3,34,8.61526494454227,9.255499839782715
3,35,8.607145061448255,9.269515991210938
3,36,8.601710022328318,9.290068626403809
4,1,9.722653257574382,9.435161590576172
4,2,9.373325830050646,9.290948867797852
4,3,9.24553433659484,9.223410606384277
4,4,9.158413963367037,9.197577476501465
4,5,9.093066422204876,9.182391166687012
4,6,9.043846097990452,9.15541934967041
4,7,9.000091673171529,9.15517520904541
4,8,8.96721458783379,9.161730766296387
4,9,8.93822135894131,9.147356033325195
4,10,8.910109463212736,9.148273468017578
4,11,8.884641566975874,9.132478713989258
4,12,8.86423566358669,9.135479927062988
4,13,8.847054658993954,9.147781372070312
4,14,8.823316753499011,9.137674331665039
4,15,8.803959191823843,9.138872146606445
4,16,8.793307858478407,9.143556594848633
4,17,8.769602628569354,9.135831832885742
