fold,epoch,train_loss,val_loss
0,1,10.596297116550607,10.400277137756348
0,2,10.560017100285368,10.400294303894043
0,3,10.54419389036938,10.412008285522461
0,4,10.527899605713165,10.427433967590332
0,5,10.511256780208688,10.43567943572998
0,6,10.493235221504971,10.453895568847656
0,7,10.474077274410567,10.468409538269043
0,8,10.453931794912755,10.485926628112793
0,9,10.438133091775162,10.501328468322754
0,10,10.422417893215798,10.519277572631836
0,11,10.408144056289347,10.530363082885742
0,12,10.388866298278353,10.537405014038086
0,13,10.377285483999797,10.557755470275879
0,14,10.366972668588483,10.575054168701172
0,15,10.35420917533783,10.58323860168457
0,16,10.340194928730657,10.60934829711914
0,17,10.329650660412295,10.625365257263184
0,18,10.318485553707966,10.623590469360352
0,19,10.309202930647633,10.636235237121582
0,20,10.300546591924018,10.653430938720703
0,21,10.287810328427136,10.663093566894531
1,1,10.587003601588766,10.405965805053711
1,2,10.549208703355431,10.408811569213867
1,3,10.533379139830231,10.417713165283203
1,4,10.518514417246964,10.424027442932129
1,5,10.504412127769266,10.430800437927246
1,6,10.486031136315779,10.443692207336426
1,7,10.466841421175308,10.47452449798584
1,8,10.451163436612763,10.478079795837402
1,9,10.431479047612132,10.513943672180176
1,10,10.418143729532302,10.513993263244629
1,11,10.401922057552808,10.525300979614258
1,12,10.38839159290429,10.536406517028809
1,13,10.373881764778496,10.578968048095703
1,14,10.360574584110894,10.564720153808594
1,15,10.34406881503373,10.585151672363281
1,16,10.332705838785335,10.593978881835938
1,17,10.322023606381203,10.6190767288208
1,18,10.3130613867569,10.618485450744629
1,19,10.30069181727746,10.625365257263184
1,20,10.294594167749805,10.64671802520752
1,21,10.282474204346595,10.646608352661133
2,1,10.576842086154628,10.451614379882812
2,2,10.533678544847241,10.458306312561035
2,3,10.51719734238568,10.458417892456055
2,4,10.502958955833499,10.471783638000488
2,5,10.487645905567557,10.478490829467773
2,6,10.473999310182075,10.487257957458496
2,7,10.45545773049903,10.508596420288086
2,8,10.437567847223482,10.525546073913574
2,9,10.419129740229092,10.531940460205078
2,10,10.402598616733531,10.559823036193848
2,11,10.385882331584584,10.561288833618164
2,12,10.370354167044857,10.578372955322266
2,13,10.359415107012543,10.593663215637207
2,14,10.342392942073447,10.60876178741455
2,15,10.332818995407266,10.631457328796387
2,16,10.319425635812442,10.621561050415039
2,17,10.307314792963858,10.641369819641113
2,18,10.297572022437235,10.666064262390137
2,19,10.288155100114365,10.669354438781738
2,20,10.273369397498502,10.675780296325684
2,21,10.26761214079547,10.686417579650879
3,1,10.598607656978961,10.349924087524414
3,2,10.560227458384011,10.354846000671387
3,3,10.544823642601703,10.368379592895508
3,4,10.528015684281227,10.382768630981445
3,5,10.51372556138472,10.396724700927734
3,6,10.49277143427669,10.417708396911621
3,7,10.47493782562129,10.417024612426758
3,8,10.453874779893622,10.449094772338867
3,9,10.436912520195328,10.469117164611816
3,10,10.422105033855537,10.482038497924805
3,11,10.406332710076788,10.504408836364746
3,12,10.39395773957558,10.502384185791016
3,13,10.378201753589776,10.527938842773438
3,14,10.365603499918311,10.550643920898438
3,15,10.354752482436872,10.54897689819336
3,16,10.343724472198522,10.571218490600586
3,17,10.332196343965,10.58711051940918
3,18,10.321221885381306,10.591573715209961
3,19,10.310165737832882,10.591120719909668
3,20,10.304393050992067,10.611898422241211
3,21,10.299404578212645,10.6207275390625
4,1,10.571831829651279,10.66492748260498
4,2,10.53659030261223,10.660392761230469
4,3,10.521413400620837,10.66525936126709
4,4,10.506782907037959,10.681719779968262
4,5,10.493036469584476,10.693346977233887
4,6,10.477432969666165,10.699565887451172
4,7,10.455041116778913,10.71927547454834
4,8,10.438918438106995,10.73647689819336
