input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,pair_novel,10,21.4,306037.8,34004.2,0.000216,0.006003,3.2e-05,5e-05,-0.000175,0.005084,0.500829,0.002575,0.050688
