input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,pair_novel,10,45.1,306037.8,34004.2,0.518225,0.008174,0.268617,0.008485,0.428328,0.006689,0.583349
