input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,pair_novel,10,21.2,306037.8,34004.2,-0.000803,0.005998,3.3e-05,5.8e-05,-0.001505,0.005649,0.050066
