feature,target,n,r,rho,p
babylm_log_freq,C1,47507,0.36442248687571677,0.3551945147268665,0
babylm_log_freq,C2,47507,0.025442579940495234,0.005896443358619852,2.9187457859109042e-8
babylm_log_freq,C3,47507,-0.09735981375994002,-0.09460481900761117,2.1240675955879241e-100
babylm_log_freq,C4,47507,-0.25608363844605375,-0.25585415749823415,0
babylm_log_freq,C5,47507,0.335987301583091,0.329769019747335,0
babylm_log_freq,C6,47507,0.036212468241618535,0.05794943681714097,2.8964638639482013e-15
babylm_log_freq,C7,47507,-0.16578366224475446,-0.1633412447609437,7.22800108456858e-290
babylm_log_freq,C8,47507,-0.019944050988721963,0.002478734755557678,1.3779639657830913e-5
babylm_log_freq,C9,47507,0.08815190325631606,0.08327715086459332,1.3938903925184524e-82
babylm_log_freq,C10,47507,0.060486993104316766,0.05373898739480616,9.308366686377584e-40
babylm_log_freq,C11,47507,-0.011714292672709464,-0.03236792634928074,0.010671384592189744
babylm_log_freq,C12,47507,0.01095791494292317,0.03699101494444554,0.016921589672294103
babylm_log_freq,C13,47507,0.0029501893459063463,-0.0037421778112697143,0.5202171462551342
babylm_log_freq,C14,47507,0.0939841525725991,0.08897710260945002,1.166687182716833e-93
babylm_log_freq,C15,47507,-0.05577782364445957,-0.05870096507805517,4.6851182212754995e-34
babylm_log_freq,preference,47507,0.12009582682339415,0.11572312428073767,4.153020991513079e-152
word_length,C1,340042,-0.2840174046988263,-0.2874738546038057,0
word_length,C2,340042,-0.042337361538255985,-0.036331258081663285,1.0903308911121669e-134
word_length,C3,340042,0.3042672421552919,0.3070668008495702,0
word_length,C4,340042,0.024530163681880247,0.032059286886336774,1.9956968519122976e-46
word_length,C5,340042,-0.2463676309878737,-0.242988285378224,0
word_length,C6,340042,-0.1610677945705024,-0.17408506463917597,0
word_length,C7,340042,0.19559058217669853,0.19690767201220866,0
word_length,C8,340042,0.01768618807389321,0.016051750484981236,6.08253826298937e-25
word_length,C9,340042,-0.05933774959713799,-0.06335743018650634,8.313827980644225e-263
word_length,C10,340042,0.09706023779251516,0.09576799495414431,0
word_length,C11,340042,-0.1494100588524217,-0.14127975553347155,0
word_length,C12,340042,0.024948727918377447,0.01715579123993395,5.789906814767153e-48
word_length,C13,340042,-0.007465476430993895,-0.00755464714446503,1.3404414452927914e-5
word_length,C14,340042,0.014262198392396785,0.020987551822981426,9.012245707173514e-17
word_length,C15,340042,0.005695255073110111,0.004395524435473036,8.966479767211602e-4
word_length,preference,340042,-0.039248792759434346,-0.031603933382057824,5.100524265110268e-116
n_syllables,C1,299042,-0.2927174954573852,-0.2971816051293811,0
n_syllables,C2,299042,-0.017793293689369303,-0.012689184207142656,2.2251667379568606e-22
n_syllables,C3,299042,0.2802742201880158,0.2816975091528323,0
n_syllables,C4,299042,-0.0015006197507304905,0.004000258649803682,0.41187019753612886
n_syllables,C5,299042,-0.26004861274914554,-0.2539084412431701,0
n_syllables,C6,299042,-0.24034256422840203,-0.2457811924057856,0
n_syllables,C7,299042,0.24405846834879016,0.24519881671811117,0
n_syllables,C8,299042,-0.04070571750460375,-0.04208846752521141,7.391465005251228e-110
n_syllables,C9,299042,-0.06406767261612172,-0.0673291718919237,1.8582599878577092e-269
n_syllables,C10,299042,0.09905215293880344,0.09715329365269097,0
n_syllables,C11,299042,-0.1200260902999634,-0.1189299036983585,0
n_syllables,C12,299042,0.03628842588044999,0.02616490627445347,1.087124447158159e-87
n_syllables,C13,299042,0.03346480352283397,0.02844752597793351,7.523113756304042e-75
n_syllables,C14,299042,0.0319548709472503,0.039096249354755065,2.077318648127371e-68
n_syllables,C15,299042,0.03161074238654247,0.028422697250991575,5.5470643981310784e-67
n_syllables,preference,299042,-0.059647900242063893,-0.05342893193308993,8.773156641859562e-234
pair_cosine_sim,C1,336284,0.0010687127219971638,-1.7267187903630078e-4,0.5354260978316449
pair_cosine_sim,C2,336284,-5.388399204937671e-4,-0.001180964710147703,0.7546817431931052
pair_cosine_sim,C3,336284,-0.005595245424661308,-0.005593571964324923,0.0011757602648856103
pair_cosine_sim,C4,336284,0.0025407377064952086,0.001013453585841041,0.14065111303516245
pair_cosine_sim,C5,336284,0.0056766143865152425,0.003071313947581671,9.951903408471421e-4
pair_cosine_sim,C6,336284,0.00660594938255231,0.006289313816221098,1.2771818922876788e-4
pair_cosine_sim,C7,336284,-0.0046096898812699955,-0.0058586839672448805,0.007513964377727942
pair_cosine_sim,C8,336284,0.004942983689130617,0.004940326952592853,0.004151128361588127
pair_cosine_sim,C9,336284,0.007700646738944599,0.007832315867006275,7.9824310881046e-6
pair_cosine_sim,C10,336284,-0.006646249768662484,-0.008583933686111187,1.1611415029943087e-4
pair_cosine_sim,C11,336284,-0.002543900511744488,-0.004370311094796835,0.14015749460238752
pair_cosine_sim,C12,336284,0.00149102666311791,0.002614128228593051,0.38723442561059174
pair_cosine_sim,C13,336284,-0.008701555515294524,-0.009128231404020222,4.508988658767238e-7
pair_cosine_sim,C14,336284,0.006822246688339014,0.008669825994681121,7.613480824990426e-5
pair_cosine_sim,C15,336284,-0.002620588340149257,-0.003285155613187974,0.1285923971702404
pair_cosine_sim,preference,336284,-0.0047313940747121825,-0.0047379364729072315,0.006074352753611022
