input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,pair_novel,10,26.2,306037.8,34004.2,0.000549,0.005849,3.1e-05,3.7e-05,0.001549,0.006012,0.026478
