input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,word_novel,10,44.4,275479.4,3445.8,0.406642,0.026538,0.165992,0.021564,0.351743,0.021589,0.585445
