input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,word_novel,10,21.3,275487.3,3453.7,-0.001362,0.013882,0.000175,0.0002,-0.000658,0.017195,0.054295
