input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,word_novel,10,115.2,275479.4,3445.8,0.463579,0.025218,0.215478,0.0236,0.396687,0.02064,0.650421
