fold,epoch,train_loss,val_loss
0,1,10.608969843955357,10.408709526062012
0,2,10.584797083874903,10.39858627319336
0,3,10.572877712991135,10.39461898803711
0,4,10.571258450300254,10.393223762512207
0,5,10.568820479679342,10.392730712890625
0,6,10.566598531771676,10.396010398864746
0,7,10.566427891981382,10.39517879486084
0,8,10.56279453516995,10.406452178955078
0,9,10.562429656469426,10.40162181854248
0,10,10.559782924402942,10.414867401123047
0,11,10.5575028863539,10.405609130859375
0,12,10.554946920133316,10.403263092041016
0,13,10.551448804432278,10.413613319396973
0,14,10.548514344634286,10.412994384765625
0,15,10.547747373236419,10.42534065246582
0,16,10.541697829607093,10.421092987060547
0,17,10.540016846140999,10.425479888916016
0,18,10.536327214505109,10.419876098632812
0,19,10.52638653906199,10.43461799621582
0,20,10.5244441499597,10.445847511291504
0,21,10.520130049304008,10.445207595825195
0,22,10.518412759499553,10.4464750289917
0,23,10.516120014232085,10.450522422790527
0,24,10.5063690394069,10.45349407196045
0,25,10.504724362279166,10.463350296020508
1,1,10.615690147185896,10.433297157287598
1,2,10.578126701859611,10.403632164001465
1,3,10.56308861651067,10.399829864501953
1,4,10.557649019365801,10.40491008758545
1,5,10.55642458810459,10.397404670715332
1,6,10.55356455630024,10.395949363708496
1,7,10.551564077056572,10.402961730957031
1,8,10.549459217090119,10.403029441833496
1,9,10.548836563387237,10.401673316955566
1,10,10.546262443997474,10.413249015808105
1,11,10.544452573030199,10.411229133605957
1,12,10.54111148224257,10.410407066345215
1,13,10.54115686516552,10.413204193115234
1,14,10.5343830100859,10.411269187927246
1,15,10.53356430215587,10.415038108825684
1,16,10.531040103981352,10.423028945922852
1,17,10.528580349557426,10.418827056884766
1,18,10.51900364515637,10.432512283325195
1,19,10.51771567780303,10.432916641235352
1,20,10.516421356840477,10.42876148223877
1,21,10.508836055098499,10.425421714782715
1,22,10.503025225643892,10.43928337097168
1,23,10.496763289935156,10.444084167480469
1,24,10.492625275020513,10.4424467086792
1,25,10.490983320868157,10.44727611541748
1,26,10.484673279261093,10.451040267944336
2,1,10.582112839689945,10.455705642700195
2,2,10.551417757365622,10.444164276123047
2,3,10.543494835442118,10.444055557250977
2,4,10.539797955960571,10.437246322631836
2,5,10.538421950732477,10.437422752380371
2,6,10.534734147802567,10.441309928894043
2,7,10.534019823188775,10.442612648010254
2,8,10.532151868861982,10.443504333496094
2,9,10.529182021166518,10.447649955749512
2,10,10.52903588868517,10.44853401184082
2,11,10.524285221558625,10.450301170349121
2,12,10.52271225516002,10.45618724822998
2,13,10.519490079329062,10.460783958435059
2,14,10.517663877139798,10.463737487792969
2,15,10.512896872220306,10.456787109375
2,16,10.509905240800915,10.461202621459961
2,17,10.502912665420153,10.464844703674316
2,18,10.50266578321564,10.461440086364746
2,19,10.497902408916804,10.472325325012207
2,20,10.492099769455589,10.477060317993164
2,21,10.48528418683174,10.481760025024414
2,22,10.48265107920199,10.477624893188477
2,23,10.476606095812079,10.486172676086426
2,24,10.471097536623885,10.50015926361084
3,1,10.618575162924103,10.351288795471191
3,2,10.584951077386679,10.34570026397705
3,3,10.575328117341659,10.34396743774414
3,4,10.569781436636593,10.338034629821777
3,5,10.566699039700836,10.338661193847656
3,6,10.5654564597818,10.343602180480957
3,7,10.564438070688183,10.342838287353516
3,8,10.561820393196216,10.346166610717773
3,9,10.559722802113022,10.347183227539062
3,10,10.556727540072975,10.346314430236816
3,11,10.555332474086445,10.347238540649414
3,12,10.552087606876395,10.3535795211792
3,13,10.549095975457004,10.355144500732422
3,14,10.54489262439414,10.359904289245605
3,15,10.543367763719207,10.361835479736328
3,16,10.540004901337884,10.373442649841309
3,17,10.532189990378855,10.367278099060059
3,18,10.528022945522537,10.373005867004395
3,19,10.523005427777878,10.380860328674316
3,20,10.520635540145587,10.380799293518066
3,21,10.513772759453229,10.37586498260498
3,22,10.504826910160292,10.388470649719238
3,23,10.507312069998367,10.3964262008667
3,24,10.494032167299,10.39686107635498
4,1,10.581789714451686,10.658055305480957
4,2,10.559573039011019,10.6556396484375
4,3,10.548308130774956,10.644335746765137
4,4,10.546746963893478,10.649787902832031
4,5,10.544147439504783,10.64542293548584
4,6,10.541429012289651,10.6456298828125
4,7,10.540089313268103,10.648886680603027
4,8,10.538174160872801,10.652795791625977
4,9,10.536305298890845,10.655921936035156
4,10,10.536318006063137,10.655858039855957
4,11,10.532694646649844,10.654157638549805
4,12,10.531571877212409,10.65530776977539
4,13,10.52910033220179,10.662864685058594
4,14,10.526880207671502,10.65881061553955
4,15,10.523558189772542,10.674236297607422
4,16,10.522881079020458,10.661818504333496
4,17,10.515898487846497,10.665645599365234
4,18,10.514634124203532,10.684930801391602
4,19,10.511317552235555,10.681046485900879
4,20,10.507655163650226,10.679910659790039
4,21,10.501709114673153,10.683908462524414
4,22,10.500290449652368,10.695164680480957
4,23,10.490508649953709,10.708219528198242
5,1,10.649066930491768,10.51518726348877
5,2,10.609367908944034,10.490762710571289
5,3,10.596064407210413,10.482904434204102
5,4,10.591011490914372,10.475115776062012
5,5,10.586514059578485,10.476726531982422
5,6,10.584347486702852,10.4806547164917
5,7,10.5821663913446,10.474665641784668
5,8,10.578610198413418,10.484223365783691
5,9,10.579977127089876,10.48029613494873
5,10,10.576102347196253,10.480643272399902
5,11,10.574051954181567,10.481727600097656
5,12,10.571013124693666,10.485358238220215
5,13,10.568356418029662,10.493812561035156
5,14,10.560479786519506,10.499624252319336
5,15,10.562590992430156,10.504158020019531
5,16,10.557841232958774,10.504376411437988
5,17,10.552802839145352,10.505753517150879
5,18,10.549816653656942,10.509821891784668
5,19,10.544773721567703,10.516850471496582
5,20,10.543468513442374,10.519111633300781
5,21,10.536869860402636,10.524676322937012
5,22,10.528712763446912,10.53848934173584
5,23,10.526069671610362,10.54177188873291
5,24,10.520692722420899,10.544106483459473
5,25,10.521750140686551,10.530959129333496
5,26,10.513672009730064,10.549629211425781
5,27,10.513439650008168,10.552718162536621
6,1,10.597862472089604,10.58125114440918
6,2,10.571589485722583,10.570332527160645
6,3,10.558538312124458,10.568904876708984
6,4,10.554893168987238,10.560127258300781
6,5,10.552875451558444,10.558485984802246
6,6,10.548907183182965,10.561543464660645
6,7,10.548781926770381,10.564818382263184
6,8,10.546743333272824,10.567264556884766
6,9,10.544673879499701,10.574180603027344
6,10,10.543752609508596,10.566198348999023
6,11,10.541085010982627,10.576009750366211
6,12,10.537598707499047,10.572967529296875
6,13,10.536873491023291,10.578827857971191
6,14,10.533329097609236,10.58170223236084
6,15,10.530202225570461,10.580202102661133
6,16,10.526072394575852,10.584200859069824
6,17,10.52332401474032,10.577323913574219
6,18,10.52109118303774,10.581856727600098
6,19,10.51290050284096,10.592033386230469
6,20,10.509217238186869,10.592695236206055
6,21,10.50550039029172,10.608373641967773
6,22,10.501367836331621,10.61134147644043
6,23,10.496953001615626,10.627734184265137
6,24,10.487311888467334,10.632899284362793
6,25,10.482235373137037,10.625741958618164
7,1,10.624912411276707,10.472128868103027
7,2,10.58237061375642,10.471433639526367
7,3,10.570788026213082,10.460155487060547
7,4,10.5642828616552,10.468378067016602
7,5,10.56076932851671,10.458198547363281
7,6,10.55669123386643,10.463152885437012
7,7,10.557891153992776,10.460210800170898
7,8,10.553888394721078,10.464871406555176
7,9,10.552313613012144,10.464215278625488
7,10,10.549584293935048,10.463841438293457
7,11,10.54659810844664,10.475544929504395
7,12,10.547109118303775,10.470053672790527
7,13,10.540910741191206,10.4762601852417
7,14,10.540652059469567,10.480613708496094
7,15,10.53802258246047,10.473393440246582
7,16,10.532028427759725,10.494904518127441
7,17,10.53122878356055,10.476591110229492
7,18,10.52902045854739,10.481532096862793
7,19,10.521924410477972,10.485383033752441
7,20,10.51758218817507,10.494022369384766
7,21,10.510621380725034,10.496869087219238
7,22,10.509318895565197,10.50926685333252
7,23,10.500486503167716,10.499588012695312
7,24,10.496577232377875,10.513692855834961
7,25,10.492309437798392,10.510821342468262
8,1,10.609335233358143,10.501132011413574
8,2,10.579200174269792,10.482709884643555
8,3,10.568556102165665,10.479743003845215
8,4,10.566343238876685,10.480977058410645
8,5,10.56295042387496,10.48194408416748
8,6,10.560386298037649,10.487709999084473
8,7,10.560401728175432,10.477228164672852
8,8,10.558332274402309,10.477625846862793
