fold,epoch,train_loss
0,1,7.403785750766088
0,2,6.903718079673136
0,3,6.71497893258427
0,4,6.593762129724208
0,5,6.507247191011236
0,6,6.439726123595506
0,7,6.382490423901941
0,8,6.33394024514811
0,9,6.279197522982636
0,10,6.232123340143003
0,11,6.1863457609805925
0,12,6.139996169560776
0,13,6.096629851889683
0,14,6.048709141981614
0,15,6.009447139938713
0,16,5.959487997957099
0,17,5.914956588355465
0,18,5.874166241062309
0,19,5.834606103166497
0,20,5.779874872318692
0,21,5.743293539325843
0,22,5.695681818181818
0,23,5.658060520939735
0,24,5.619906154239019
0,25,5.578566138917263
0,26,5.542504468845761
0,27,5.495081716036772
0,28,5.458652962206333
0,29,5.412703651685393
0,30,5.377071629213483
0,31,5.343006575587334
0,32,5.308824374361594
0,33,5.272009384576098
0,34,5.233396641981614
0,35,5.198396322778345
0,36,5.168978868743616
0,37,5.134792198672114
0,38,5.10139811031665
0,39,5.071965334525026
0,40,5.037540858018386
0,41,5.007613955566905
0,42,4.984749744637385
0,43,4.950525408580184
0,44,4.92697363381001
0,45,4.891524834014301
0,46,4.864833375893769
0,47,4.838238636363636
0,48,4.815833439734423
0,49,4.794180924412666
0,50,4.770451991828397
0,51,4.741769662921349
0,52,4.719986912665986
0,53,4.698108720633299
0,54,4.6803737870275794
0,55,4.652331460674158
0,56,4.636001979060266
0,57,4.614470122574055
0,58,4.59195001276813
0,59,4.5728945352400405
0,60,4.557358592951992
0,61,4.539691011235955
0,62,4.527949438202247
0,63,4.503337589376915
0,64,4.486267875383044
0,65,4.468224272216547
0,66,4.448181818181818
0,67,4.440060010214505
0,68,4.429472037793667
0,69,4.410785559244126
0,70,4.394723250766088
0,71,4.381947139938713
0,72,4.36980017875383
0,73,4.350868232890705
0,74,4.340134703779366
0,75,4.327154302860062
0,76,4.314164006639428
0,77,4.300088738508682
0,78,4.287973059244127
0,79,4.268582418283963
0,80,4.262122701736466
0,81,4.25323544433095
0,82,4.24006352145046
0,83,4.233640194075587
0,84,4.229206779877426
0,85,4.211915858018386
0,86,4.20303562308478
0,87,4.186534410112359
0,88,4.184838802349336
0,89,4.175250255362615
0,90,4.163548263534219
0,91,4.153914070480082
0,92,4.141561542390194
0,93,4.141550370275792
0,94,4.1329638023493365
0,95,4.134038878958121
0,96,4.120712780898876
0,97,4.108160750766088
0,98,4.091076353421859
0,99,4.083878000510725
0,100,4.082555541368744
0,101,4.076572076098059
0,102,4.072822076098059
0,103,4.05759863381001
0,104,4.05885118743616
0,105,4.039947969867211
0,106,4.033690308988764
0,107,4.025125766087845
0,108,4.01960993360572
0,109,4.015022025025536
0,110,4.00905547752809
0,111,3.9986567926455567
0,112,3.990778217568948
0,113,3.9894142620020427
0,114,3.9843788304392236
0,115,3.980299731869254
0,116,3.9746906920326865
0,117,3.9629804009193053
0,118,3.956816905005107
0,119,3.951623787027579
0,120,3.951508235444331
0,121,3.9400874616956076
0,122,3.9344324565883553
0,123,3.9294956588355463
0,124,3.9273215653728295
0,125,3.9203386746680287
0,126,3.914675051072523
0,127,3.911162538304392
0,128,3.9045821629213484
0,129,3.894065053626149
0,130,3.8911200842696627
0,131,3.8850612870275794
0,132,3.8831192543411643
0,133,3.8773161389172626
0,134,3.8701295965270686
0,135,3.8643274387129725
0,136,3.8682198033707866
0,137,3.8580177477017363
0,138,3.8510587972420836
0,139,3.8477694075587334
0,140,3.8422679392236976
0,141,3.839451608784474
0,142,3.8399789325842697
0,143,3.831233082226762
0,144,3.8284193054136875
0,145,3.8225421348314605
0,146,3.8173624233912156
0,147,3.809598761491318
0,148,3.8053954928498466
0,149,3.805180669050051
0,150,3.8019666113381003
0,151,3.7983031154239018
0,152,3.795232060776302
0,153,3.7895582226762
0,154,3.780173646578141
0,155,3.779007916241062
0,156,3.7785651813074566
0,157,3.7750967185903983
0,158,3.775109486721144
0,159,3.763598697650664
0,160,3.755951864147089
0,161,3.7538049029622065
0,162,3.756079864657814
0,163,3.7490379213483145
0,164,3.743972484678243
0,165,3.742924540347293
0,166,3.7421961184882533
0,167,3.7323908324821247
0,168,3.727336248723187
0,169,3.7224683988764045
0,170,3.7248937053115423
0,171,3.7137327630234935
0,172,3.712347740040858
0,173,3.708922688968335
0,174,3.708433031154239
0,175,3.700842377425945
0,176,3.7021961184882533
0,177,3.697979762512768
0,178,3.6909352655771195
0,179,3.6858446118488253
0,180,3.6857242722165475
0,181,3.682415091930541
0,182,3.679612806435138
0,183,3.6809301583248213
0,184,3.6786082737487233
0,185,3.6694110699693563
0,186,3.66249297752809
0,187,3.658116062308478
0,188,3.664260406026558
0,189,3.6577824948927478
0,190,3.6514712078651685
0,191,3.6494966164453526
0,192,3.643043922369765
0,193,3.641039964249234
0,194,3.639500446884576
0,195,3.638072331460674
0,196,3.630859295199183
0,197,3.627538304392237
0,198,3.628966419816139
0,199,3.6250172369765066
0,200,3.621566968845761
