input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_corpus,10,29.5,39691.2,531.2,-0.00145,0.050979,0.002341,0.002102,-0.004618,0.051665,0.497484,0.019018,0.075149
