condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,20,mean_pooled,pair_novel,2.2e-05,2.7e-05,10,19.3,25.3
default,20,mean_pooled,word_novel,8.1e-05,9.7e-05,10,27.8,33.8
default,20,words_only,pair_novel,3.9e-05,4.6e-05,10,18.3,24.3
default,20,words_only,word_novel,0.000385,0.000384,10,20.7,26.7
default,21,mean_pooled,pair_novel,1.2e-05,2e-05,10,19.7,25.7
default,21,mean_pooled,word_novel,0.000302,0.000407,10,25.2,31.2
default,21,words_only,pair_novel,1.1e-05,1.2e-05,10,17.9,23.9
default,21,words_only,word_novel,0.000314,0.000626,10,24.4,30.4
default,22,mean_pooled,pair_novel,2.7e-05,2.8e-05,10,20.8,26.8
default,22,mean_pooled,word_novel,0.000132,0.000125,10,27.5,33.5
default,22,words_only,pair_novel,1.9e-05,2.6e-05,10,17.1,23.1
default,22,words_only,word_novel,0.000182,0.000249,10,20.5,26.5
default,23,mean_pooled,pair_novel,4.4e-05,6e-05,10,20.6,26.6
default,23,mean_pooled,word_novel,0.000537,0.000502,10,24.0,30.0
default,23,words_only,pair_novel,3.6e-05,4.8e-05,10,19.6,25.6
default,23,words_only,word_novel,0.000279,0.000249,10,21.4,27.4
default,24,mean_pooled,pair_novel,3.3e-05,3.9e-05,10,17.4,23.4
default,24,mean_pooled,word_novel,0.000268,0.000411,10,23.8,29.8
default,24,words_only,pair_novel,1.5e-05,2.1e-05,10,17.7,23.7
default,24,words_only,word_novel,0.000388,0.000444,10,22.4,28.4
attn_zeroed,0,mean_pooled,pair_novel,2.5e-05,2.6e-05,10,20.4,26.4
attn_zeroed,0,mean_pooled,word_novel,0.000414,0.0006,10,29.5,35.5
attn_zeroed,0,words_only,pair_novel,2.4e-05,3.6e-05,10,17.1,23.1
attn_zeroed,0,words_only,word_novel,0.000296,0.000275,10,20.4,26.4
attn_zeroed,1,mean_pooled,pair_novel,1.4e-05,2e-05,10,26.3,32.3
attn_zeroed,1,mean_pooled,word_novel,0.00022,0.000372,10,36.2,42.2
attn_zeroed,1,words_only,pair_novel,3.2e-05,3.4e-05,10,16.3,22.3
attn_zeroed,1,words_only,word_novel,0.000168,0.00019,10,21.4,27.4
attn_zeroed,2,mean_pooled,pair_novel,3.4e-05,4.9e-05,10,29.2,35.2
attn_zeroed,2,mean_pooled,word_novel,0.000238,0.000232,10,35.2,41.2
attn_zeroed,2,words_only,pair_novel,2.3e-05,2.7e-05,10,20.2,26.2
attn_zeroed,2,words_only,word_novel,0.000304,0.000474,10,24.1,30.1
attn_zeroed,3,mean_pooled,pair_novel,3.6e-05,4.3e-05,10,32.1,38.1
attn_zeroed,3,mean_pooled,word_novel,4.4e-05,4.7e-05,10,35.1,41.1
attn_zeroed,3,words_only,pair_novel,5.1e-05,4.8e-05,10,19.4,25.4
attn_zeroed,3,words_only,word_novel,0.000191,0.000324,10,26.1,32.1
attn_zeroed,4,mean_pooled,pair_novel,1.8e-05,1.4e-05,10,26.9,32.9
attn_zeroed,4,mean_pooled,word_novel,0.000266,0.000359,10,27.8,33.8
attn_zeroed,4,words_only,pair_novel,2.2e-05,2e-05,10,20.0,26.0
attn_zeroed,4,words_only,word_novel,0.000317,0.00035,10,23.5,29.5
attn_zeroed,5,mean_pooled,pair_novel,3.5e-05,3.8e-05,10,30.9,36.9
attn_zeroed,5,mean_pooled,word_novel,0.000217,0.000286,10,35.2,41.2
attn_zeroed,5,words_only,pair_novel,6.2e-05,7.3e-05,10,18.2,24.2
attn_zeroed,5,words_only,word_novel,0.000354,0.000523,10,24.8,30.8
attn_zeroed,6,mean_pooled,pair_novel,3e-05,2.4e-05,10,24.5,30.5
attn_zeroed,6,mean_pooled,word_novel,0.000299,0.000244,10,32.6,38.6
attn_zeroed,6,words_only,pair_novel,3.7e-05,4.1e-05,10,17.5,23.5
attn_zeroed,6,words_only,word_novel,0.000315,0.000417,10,21.7,27.7
attn_zeroed,7,mean_pooled,pair_novel,3.3e-05,3.8e-05,10,27.0,33.0
attn_zeroed,7,mean_pooled,word_novel,0.000339,0.000434,10,33.7,39.7
attn_zeroed,7,words_only,pair_novel,4.2e-05,0.0001,10,15.7,21.7
attn_zeroed,7,words_only,word_novel,0.000277,0.000227,10,22.8,28.8
attn_zeroed,8,mean_pooled,pair_novel,1.2e-05,1.5e-05,10,24.2,30.2
attn_zeroed,8,mean_pooled,word_novel,0.000431,0.000597,10,30.0,36.0
attn_zeroed,8,words_only,pair_novel,3e-05,2e-05,10,16.4,22.4
attn_zeroed,8,words_only,word_novel,0.000273,0.000413,10,21.1,27.1
attn_zeroed,9,mean_pooled,pair_novel,4.5e-05,5e-05,10,22.5,28.5
attn_zeroed,9,mean_pooled,word_novel,0.000191,0.000162,10,30.4,36.4
attn_zeroed,9,words_only,pair_novel,1.9e-05,5e-05,10,17.8,23.8
attn_zeroed,9,words_only,word_novel,0.000297,0.000349,10,22.9,28.9
attn_zeroed,10,mean_pooled,pair_novel,2.2e-05,2.5e-05,10,28.4,34.4
attn_zeroed,10,mean_pooled,word_novel,0.000302,0.000263,10,36.0,42.0
attn_zeroed,10,words_only,pair_novel,2.5e-05,3.4e-05,10,17.3,23.3
attn_zeroed,10,words_only,word_novel,0.000174,0.000179,10,21.6,27.6
attn_zeroed,11,mean_pooled,pair_novel,3.3e-05,3.6e-05,10,26.0,32.0
attn_zeroed,11,mean_pooled,word_novel,0.000286,0.000278,10,31.4,37.4
attn_zeroed,11,words_only,pair_novel,4.7e-05,5.9e-05,10,18.5,24.5
attn_zeroed,11,words_only,word_novel,0.000343,0.000398,10,22.4,28.4
attn_zeroed,12,mean_pooled,pair_novel,3.9e-05,4.6e-05,10,30.2,36.2
attn_zeroed,12,mean_pooled,word_novel,0.000183,0.000175,10,33.5,39.5
attn_zeroed,12,words_only,pair_novel,2.2e-05,3.2e-05,10,18.9,24.9
attn_zeroed,12,words_only,word_novel,0.000677,0.000559,10,22.8,28.8
attn_zeroed,13,mean_pooled,pair_novel,2.1e-05,5.3e-05,10,22.5,28.5
attn_zeroed,13,mean_pooled,word_novel,0.000426,0.000427,10,33.9,39.9
attn_zeroed,13,words_only,pair_novel,1.8e-05,1.9e-05,10,17.1,23.1
attn_zeroed,13,words_only,word_novel,8.1e-05,9.5e-05,10,21.8,27.8
attn_zeroed,14,mean_pooled,pair_novel,2e-05,2.7e-05,10,24.6,30.6
attn_zeroed,14,mean_pooled,word_novel,0.000312,0.000405,10,34.0,40.0
attn_zeroed,14,words_only,pair_novel,4.1e-05,7.1e-05,10,18.8,24.8
attn_zeroed,14,words_only,word_novel,0.000231,0.00029,10,20.4,26.4
attn_zeroed,15,mean_pooled,pair_novel,1.2e-05,1.5e-05,10,29.6,35.6
attn_zeroed,15,mean_pooled,word_novel,0.000328,0.000451,10,31.9,37.9
attn_zeroed,15,words_only,pair_novel,3.1e-05,4.9e-05,10,17.4,23.4
attn_zeroed,15,words_only,word_novel,0.000367,0.000308,10,21.8,27.8
attn_zeroed,16,mean_pooled,pair_novel,3.4e-05,3e-05,10,25.2,31.2
attn_zeroed,16,mean_pooled,word_novel,0.000298,0.000381,10,33.9,39.9
attn_zeroed,16,words_only,pair_novel,2.6e-05,1.4e-05,10,19.0,25.0
attn_zeroed,16,words_only,word_novel,0.000282,0.00052,10,22.9,28.9
attn_zeroed,17,mean_pooled,pair_novel,4.5e-05,5.7e-05,10,24.1,30.1
attn_zeroed,17,mean_pooled,word_novel,0.00019,0.000247,10,33.0,39.0
attn_zeroed,17,words_only,pair_novel,3.4e-05,2.3e-05,10,18.8,24.8
attn_zeroed,17,words_only,word_novel,0.000314,0.00042,10,21.0,27.0
attn_zeroed,18,mean_pooled,pair_novel,2.8e-05,3e-05,10,26.3,32.3
attn_zeroed,18,mean_pooled,word_novel,0.000708,0.000737,10,30.3,36.3
attn_zeroed,18,words_only,pair_novel,1.1e-05,7e-06,10,17.7,23.7
attn_zeroed,18,words_only,word_novel,0.000262,0.000564,10,20.7,26.7
attn_zeroed,19,mean_pooled,pair_novel,3.5e-05,4.1e-05,10,26.1,32.1
attn_zeroed,19,mean_pooled,word_novel,0.000149,0.000306,10,31.9,37.9
attn_zeroed,19,words_only,pair_novel,3.8e-05,6.4e-05,10,16.8,22.8
attn_zeroed,19,words_only,word_novel,0.000292,0.000282,10,24.1,30.1
attn_zeroed,20,mean_pooled,pair_novel,4.6e-05,3.6e-05,10,24.0,30.0
attn_zeroed,20,mean_pooled,word_novel,0.000225,0.000237,10,31.3,37.3
attn_zeroed,20,words_only,pair_novel,2.9e-05,2.4e-05,10,19.2,25.2
attn_zeroed,20,words_only,word_novel,0.000396,0.00049,10,22.1,28.1
attn_zeroed,21,mean_pooled,pair_novel,3.6e-05,5.1e-05,10,23.5,29.5
attn_zeroed,21,mean_pooled,word_novel,0.000121,0.000173,10,35.2,41.2
attn_zeroed,21,words_only,pair_novel,1.6e-05,1.8e-05,10,18.8,24.8
attn_zeroed,21,words_only,word_novel,0.000229,0.000309,10,23.5,29.5
attn_zeroed,22,mean_pooled,pair_novel,2.3e-05,5.3e-05,10,26.9,32.9
attn_zeroed,22,mean_pooled,word_novel,0.000139,0.000252,10,31.1,37.1
attn_zeroed,22,words_only,pair_novel,1e-05,1.3e-05,10,17.3,23.3
attn_zeroed,22,words_only,word_novel,0.000115,0.000147,10,23.8,29.8
attn_zeroed,23,mean_pooled,pair_novel,2.9e-05,3.3e-05,10,27.5,33.5
attn_zeroed,23,mean_pooled,word_novel,0.000151,0.000192,10,29.5,35.5
attn_zeroed,23,words_only,pair_novel,3e-05,4.5e-05,10,20.2,26.2
attn_zeroed,23,words_only,word_novel,0.000121,0.000111,10,21.6,27.6
attn_zeroed,24,mean_pooled,pair_novel,2.5e-05,4.2e-05,10,27.2,33.2
attn_zeroed,24,mean_pooled,word_novel,0.00016,0.000133,10,33.8,39.8
attn_zeroed,24,words_only,pair_novel,3.1e-05,5e-05,10,20.1,26.1
attn_zeroed,24,words_only,word_novel,0.000527,0.000552,10,23.0,29.0
