input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,pair_novel,10,21.6,306037.8,34004.2,-0.003407,0.005451,3.8e-05,3.5e-05,-0.004044,0.005855,0.50235,0.003733,0.049088
