condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,3.7e-05,3.3e-05,10,36.8,42.8
default,0,mean_pooled,word_novel,0.000358,0.000404,10,56.9,62.9
default,0,words_only,pair_novel,2.1e-05,2e-05,10,27.8,33.8
default,0,words_only,word_novel,0.000186,0.000162,10,42.6,48.6
default,1,mean_pooled,pair_novel,2.1e-05,1.6e-05,10,34.1,40.1
default,1,mean_pooled,word_novel,9.3e-05,0.000143,10,60.9,66.9
default,1,words_only,pair_novel,1.9e-05,2.7e-05,10,30.9,36.9
default,1,words_only,word_novel,0.000264,0.000227,10,55.1,61.1
default,2,mean_pooled,pair_novel,2.9e-05,2.5e-05,10,34.2,40.2
default,2,mean_pooled,word_novel,0.000193,0.000269,10,37.0,43.0
default,2,words_only,pair_novel,2.5e-05,3.3e-05,10,39.2,45.2
default,2,words_only,word_novel,0.000128,0.000172,10,51.9,57.9
default,3,mean_pooled,pair_novel,3.9e-05,5.5e-05,10,33.3,39.3
default,3,mean_pooled,word_novel,0.000339,0.000587,10,58.5,64.5
default,3,words_only,pair_novel,6.5e-05,8.8e-05,10,37.4,43.4
default,3,words_only,word_novel,0.000153,0.000237,10,64.1,70.1
default,4,mean_pooled,pair_novel,1.9e-05,1.8e-05,10,38.3,44.3
default,4,mean_pooled,word_novel,0.00036,0.000362,10,43.0,49.0
default,4,words_only,pair_novel,2.9e-05,2.9e-05,10,32.5,38.5
default,4,words_only,word_novel,0.000112,8.2e-05,10,35.6,41.6
default,5,mean_pooled,pair_novel,2.2e-05,3.1e-05,10,33.5,39.5
default,5,mean_pooled,word_novel,0.000307,0.000298,10,52.1,58.1
default,5,words_only,pair_novel,2.6e-05,2.2e-05,10,31.2,37.2
default,5,words_only,word_novel,0.000269,0.00028,10,47.3,53.3
default,6,mean_pooled,pair_novel,3.7e-05,4.6e-05,10,33.3,39.3
default,6,mean_pooled,word_novel,0.000242,0.000258,10,32.8,38.8
default,6,words_only,pair_novel,2.5e-05,1.7e-05,10,32.8,38.8
default,6,words_only,word_novel,0.00032,0.000308,10,37.0,43.0
default,7,mean_pooled,pair_novel,3.2e-05,3.4e-05,10,29.5,35.5
default,7,mean_pooled,word_novel,0.000199,0.000241,10,41.8,47.8
default,7,words_only,pair_novel,3.9e-05,2.9e-05,10,28.5,34.5
default,7,words_only,word_novel,0.000183,0.000222,10,45.0,51.0
default,8,mean_pooled,pair_novel,1.6e-05,1.4e-05,10,35.4,41.4
default,8,mean_pooled,word_novel,0.00023,0.000229,10,47.1,53.1
default,8,words_only,pair_novel,1.3e-05,3.3e-05,10,28.7,34.7
default,8,words_only,word_novel,0.000221,0.000299,10,41.8,47.8
default,9,mean_pooled,pair_novel,2.9e-05,3.1e-05,10,35.4,41.4
default,9,mean_pooled,word_novel,0.000454,0.000599,10,45.0,51.0
default,9,words_only,pair_novel,1.7e-05,2.4e-05,10,28.6,34.6
default,9,words_only,word_novel,0.000341,0.000615,10,31.4,37.4
default,10,mean_pooled,pair_novel,2.3e-05,2.9e-05,10,33.4,39.4
default,10,mean_pooled,word_novel,0.000201,0.000304,10,36.2,42.2
default,10,words_only,pair_novel,1.1e-05,1.1e-05,10,30.2,36.2
default,10,words_only,word_novel,0.000232,0.000225,10,27.0,33.0
default,11,mean_pooled,pair_novel,2.3e-05,2.4e-05,10,33.2,39.2
default,11,mean_pooled,word_novel,0.000224,0.000445,10,27.5,33.5
default,11,words_only,pair_novel,3.2e-05,3.7e-05,10,29.2,35.2
default,11,words_only,word_novel,0.000256,0.000236,10,25.1,31.1
default,12,mean_pooled,pair_novel,4.5e-05,6e-05,10,30.1,36.1
default,12,mean_pooled,word_novel,0.000493,0.000404,10,25.6,31.6
default,12,words_only,pair_novel,5.4e-05,5.2e-05,10,32.6,38.6
default,12,words_only,word_novel,0.000161,0.000261,10,36.7,42.7
attn_zeroed,0,mean_pooled,pair_novel,3.3e-05,4.8e-05,10,29.7,35.7
attn_zeroed,0,mean_pooled,word_novel,0.000344,0.000392,10,48.2,54.2
attn_zeroed,0,words_only,pair_novel,2.6e-05,3.5e-05,10,27.6,33.6
attn_zeroed,0,words_only,word_novel,0.000163,0.000215,10,41.8,47.8
attn_zeroed,1,mean_pooled,pair_novel,1.2e-05,2.1e-05,10,30.0,36.0
attn_zeroed,1,mean_pooled,word_novel,0.000264,0.00028,10,66.7,72.7
attn_zeroed,1,words_only,pair_novel,2.5e-05,2.4e-05,10,30.3,36.3
attn_zeroed,1,words_only,word_novel,0.00032,0.000236,10,53.5,59.5
attn_zeroed,2,mean_pooled,pair_novel,1.4e-05,2.3e-05,10,32.0,38.0
attn_zeroed,2,mean_pooled,word_novel,0.000327,0.000355,10,22.2,28.2
attn_zeroed,2,words_only,pair_novel,3.5e-05,3e-05,10,30.5,36.5
attn_zeroed,2,words_only,word_novel,0.000186,0.000242,10,47.9,53.9
attn_zeroed,3,mean_pooled,pair_novel,3.7e-05,6.2e-05,10,35.2,41.2
attn_zeroed,3,mean_pooled,word_novel,0.000259,0.000216,10,34.4,40.4
attn_zeroed,3,words_only,pair_novel,6e-05,0.0001,10,35.9,41.9
attn_zeroed,3,words_only,word_novel,0.000117,0.00013,10,59.4,65.4
