condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.831495,0.007345,10,144.2,150.2
default,0,mean_pooled,word_novel,0.725814,0.038607,10,173.2,179.2
default,0,words_only,pair_novel,0.525408,0.037178,10,203.1,209.1
default,0,words_only,word_novel,0.155244,0.023118,10,233.2,239.2
default,1,mean_pooled,pair_novel,0.69503,0.018659,10,189.5,195.5
default,1,mean_pooled,word_novel,0.490374,0.029857,10,175.8,181.8
default,1,words_only,pair_novel,0.49771,0.029423,10,188.1,194.1
default,1,words_only,word_novel,0.165429,0.030427,10,186.5,192.5
default,2,mean_pooled,pair_novel,0.692928,0.014483,10,210.1,216.1
default,2,mean_pooled,word_novel,0.479511,0.03319,10,178.6,184.6
default,2,words_only,pair_novel,0.485729,0.012653,10,196.5,202.5
default,2,words_only,word_novel,0.155141,0.032404,10,192.6,198.6
default,3,mean_pooled,pair_novel,0.672626,0.020669,10,184.9,190.9
default,3,mean_pooled,word_novel,0.474259,0.025521,10,185.0,191.0
default,3,words_only,pair_novel,0.465829,0.030071,10,191.6,197.6
default,3,words_only,word_novel,0.156956,0.029332,10,191.0,197.0
default,4,mean_pooled,pair_novel,0.67108,0.018099,10,181.4,187.4
default,4,mean_pooled,word_novel,0.476167,0.026873,10,178.9,184.9
default,4,words_only,pair_novel,0.452409,0.029571,10,187.9,193.9
default,4,words_only,word_novel,0.152255,0.030025,10,202.5,208.5
default,5,mean_pooled,pair_novel,0.66568,0.016936,10,179.7,185.7
default,5,mean_pooled,word_novel,0.476707,0.030044,10,177.9,183.9
default,5,words_only,pair_novel,0.422831,0.06081,10,169.5,175.5
default,5,words_only,word_novel,0.145781,0.038764,10,189.8,195.8
default,6,mean_pooled,pair_novel,0.63763,0.044446,10,145.6,151.6
default,6,mean_pooled,word_novel,0.465687,0.039541,10,157.1,163.1
default,6,words_only,pair_novel,0.441744,0.020782,10,206.4,212.4
default,6,words_only,word_novel,0.14159,0.037045,10,187.7,193.7
default,7,mean_pooled,pair_novel,0.647392,0.02137,10,160.2,166.2
default,7,mean_pooled,word_novel,0.472083,0.029546,10,172.0,178.0
default,7,words_only,pair_novel,0.386354,0.064959,10,163.6,169.6
default,7,words_only,word_novel,0.134814,0.030462,10,177.5,183.5
default,8,mean_pooled,pair_novel,0.650698,0.025141,10,176.8,182.8
default,8,mean_pooled,word_novel,0.458145,0.030704,10,169.9,175.9
default,8,words_only,pair_novel,0.374811,0.062833,10,160.9,166.9
default,8,words_only,word_novel,0.132007,0.037154,10,171.4,177.4
default,9,mean_pooled,pair_novel,0.643196,0.012259,10,172.0,178.0
default,9,mean_pooled,word_novel,0.453295,0.036414,10,180.1,186.1
default,9,words_only,pair_novel,0.354947,0.068944,10,150.8,156.8
default,9,words_only,word_novel,0.125578,0.029934,10,178.1,184.1
default,10,mean_pooled,pair_novel,0.629131,0.012588,10,158.9,164.9
default,10,mean_pooled,word_novel,0.452552,0.030891,10,185.4,191.4
default,10,words_only,pair_novel,0.364107,0.057142,10,169.5,175.5
default,10,words_only,word_novel,0.129019,0.032098,10,194.5,200.5
default,11,mean_pooled,pair_novel,0.616879,0.02075,10,151.3,157.3
default,11,mean_pooled,word_novel,0.442356,0.03768,10,166.4,172.4
default,11,words_only,pair_novel,0.342415,0.054522,10,154.4,160.4
default,11,words_only,word_novel,0.123166,0.029947,10,185.2,191.2
default,12,mean_pooled,pair_novel,0.620499,0.022598,10,160.6,166.6
default,12,mean_pooled,word_novel,0.43939,0.034946,10,166.2,172.2
default,12,words_only,pair_novel,0.355406,0.071986,10,150.7,156.7
default,12,words_only,word_novel,0.129296,0.035216,10,184.5,190.5
attn_zeroed,0,mean_pooled,pair_novel,0.84548,0.004952,10,149.1,155.1
attn_zeroed,0,mean_pooled,word_novel,0.73589,0.036528,10,159.6,165.6
attn_zeroed,0,words_only,pair_novel,0.516655,0.065692,10,196.1,202.1
attn_zeroed,0,words_only,word_novel,0.159587,0.022862,10,240.7,246.7
attn_zeroed,1,mean_pooled,pair_novel,0.756764,0.014469,10,162.6,168.6
attn_zeroed,1,mean_pooled,word_novel,0.663388,0.026852,10,176.0,182.0
attn_zeroed,1,words_only,pair_novel,0.500189,0.022284,10,180.1,186.1
attn_zeroed,1,words_only,word_novel,0.170047,0.031096,10,184.9,190.9
attn_zeroed,2,mean_pooled,pair_novel,0.743871,0.009569,10,162.4,168.4
attn_zeroed,2,mean_pooled,word_novel,0.654713,0.040655,10,171.0,177.0
attn_zeroed,2,words_only,pair_novel,0.48491,0.034352,10,189.9,195.9
attn_zeroed,2,words_only,word_novel,0.158407,0.031847,10,188.5,194.5
attn_zeroed,3,mean_pooled,pair_novel,0.736546,0.013897,10,165.7,171.7
attn_zeroed,3,mean_pooled,word_novel,0.645859,0.035799,10,170.2,176.2
attn_zeroed,3,words_only,pair_novel,0.472817,0.028929,10,199.6,205.6
attn_zeroed,3,words_only,word_novel,0.156224,0.031487,10,187.9,193.9
attn_zeroed,4,mean_pooled,pair_novel,0.724072,0.012344,10,150.9,156.9
attn_zeroed,4,mean_pooled,word_novel,0.627468,0.034927,10,144.8,150.8
attn_zeroed,4,words_only,pair_novel,0.45337,0.02217,10,182.3,188.3
attn_zeroed,4,words_only,word_novel,0.155758,0.027533,10,199.0,205.0
attn_zeroed,5,mean_pooled,pair_novel,0.724443,0.014052,10,156.9,162.9
attn_zeroed,5,mean_pooled,word_novel,0.630487,0.031652,10,156.0,162.0
attn_zeroed,5,words_only,pair_novel,0.446572,0.020239,10,187.8,193.8
attn_zeroed,5,words_only,word_novel,0.150331,0.034551,10,191.3,197.3
attn_zeroed,6,mean_pooled,pair_novel,0.729316,0.015257,10,170.9,176.9
attn_zeroed,6,mean_pooled,word_novel,0.626067,0.027535,10,151.6,157.6
attn_zeroed,6,words_only,pair_novel,0.421438,0.060895,10,181.8,187.8
attn_zeroed,6,words_only,word_novel,0.147588,0.040052,10,198.6,204.6
attn_zeroed,7,mean_pooled,pair_novel,0.71636,0.016906,10,151.2,157.2
attn_zeroed,7,mean_pooled,word_novel,0.626084,0.035583,10,163.9,169.9
attn_zeroed,7,words_only,pair_novel,0.379627,0.071421,10,151.7,157.7
attn_zeroed,7,words_only,word_novel,0.1437,0.037126,10,187.1,193.1
attn_zeroed,8,mean_pooled,pair_novel,0.717665,0.024953,10,159.0,165.0
attn_zeroed,8,mean_pooled,word_novel,0.617916,0.034121,10,151.8,157.8
attn_zeroed,8,words_only,pair_novel,0.364214,0.069594,10,145.0,151.0
attn_zeroed,8,words_only,word_novel,0.13545,0.029316,10,169.4,175.4
attn_zeroed,9,mean_pooled,pair_novel,0.700656,0.021885,10,138.4,144.4
attn_zeroed,9,mean_pooled,word_novel,0.616096,0.035024,10,159.1,165.1
attn_zeroed,9,words_only,pair_novel,0.364686,0.055461,10,152.8,158.8
attn_zeroed,9,words_only,word_novel,0.129597,0.026867,10,175.4,181.4
attn_zeroed,10,mean_pooled,pair_novel,0.7081,0.018853,10,161.4,167.4
attn_zeroed,10,mean_pooled,word_novel,0.62366,0.034416,10,173.0,179.0
attn_zeroed,10,words_only,pair_novel,0.355632,0.073738,10,158.7,164.7
attn_zeroed,10,words_only,word_novel,0.130336,0.033296,10,190.7,196.7
attn_zeroed,11,mean_pooled,pair_novel,0.694016,0.014987,10,139.7,145.7
