input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,word_novel,10,39.9,275479.4,3445.8,0.355027,0.038407,0.127372,0.026375,0.316565,0.03062,0.565208
