input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,word_novel,10,23.2,275487.3,3453.7,-0.001657,0.023889,0.000516,0.000525,-0.001467,0.025093,0.041555
