input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,pair_novel,10,25.7,306037.8,34004.2,0.348842,0.004392,0.121708,0.003074,0.321174,0.004903,0.60509,0.002707,0.406427
