condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.19213,0.005761
default,24,mean_pooled,pair_novel,2,0.257044,0.00655
default,24,mean_pooled,pair_novel,3,0.289498,0.007461
default,24,mean_pooled,pair_novel,4,0.334712,0.007791
default,24,mean_pooled,pair_novel,5,0.368658,0.006975
default,24,mean_pooled,pair_novel,6,0.393393,0.007576
default,24,mean_pooled,pair_novel,7,0.413506,0.007092
default,24,mean_pooled,pair_novel,8,0.437969,0.007524
default,24,mean_pooled,pair_novel,9,0.453742,0.006183
default,24,mean_pooled,pair_novel,10,0.469708,0.007061
default,24,mean_pooled,pair_novel,11,0.477094,0.007142
default,24,mean_pooled,pair_novel,12,0.489694,0.007683
default,24,mean_pooled,pair_novel,13,0.502252,0.00737
default,24,mean_pooled,pair_novel,14,0.513437,0.007056
default,24,mean_pooled,pair_novel,15,0.525654,0.00656
default,24,mean_pooled,word_novel,1,0.190458,0.051168
default,24,mean_pooled,word_novel,2,0.252259,0.05503
default,24,mean_pooled,word_novel,3,0.283337,0.051443
default,24,mean_pooled,word_novel,4,0.323486,0.031118
default,24,mean_pooled,word_novel,5,0.35614,0.029155
default,24,mean_pooled,word_novel,6,0.378899,0.033625
default,24,mean_pooled,word_novel,7,0.3943,0.035772
default,24,mean_pooled,word_novel,8,0.413448,0.033766
default,24,mean_pooled,word_novel,9,0.42493,0.035803
default,24,mean_pooled,word_novel,10,0.434552,0.032113
default,24,mean_pooled,word_novel,11,0.441583,0.029959
default,24,mean_pooled,word_novel,12,0.451656,0.03247
default,24,mean_pooled,word_novel,13,0.460649,0.033664
default,24,mean_pooled,word_novel,14,0.468752,0.031076
default,24,mean_pooled,word_novel,15,0.478375,0.025663
default,24,words_only,pair_novel,1,0.012703,0.000845
default,24,words_only,pair_novel,2,0.026716,0.000848
default,24,words_only,pair_novel,3,0.041647,0.002275
default,24,words_only,pair_novel,4,0.047479,0.00247
default,24,words_only,pair_novel,5,0.059928,0.002896
default,24,words_only,pair_novel,6,0.065664,0.003181
default,24,words_only,pair_novel,7,0.072772,0.003822
default,24,words_only,pair_novel,8,0.082104,0.004709
default,24,words_only,pair_novel,9,0.087312,0.005476
default,24,words_only,pair_novel,10,0.094925,0.005549
default,24,words_only,pair_novel,11,0.102601,0.005588
default,24,words_only,pair_novel,12,0.110944,0.005696
default,24,words_only,pair_novel,13,0.115634,0.005925
default,24,words_only,pair_novel,14,0.119235,0.006204
default,24,words_only,pair_novel,15,0.122833,0.006147
default,24,words_only,word_novel,1,0.014199,0.009661
default,24,words_only,word_novel,2,0.026353,0.01348
default,24,words_only,word_novel,3,0.038473,0.020546
default,24,words_only,word_novel,4,0.042132,0.020969
default,24,words_only,word_novel,5,0.050355,0.021632
default,24,words_only,word_novel,6,0.05425,0.02499
default,24,words_only,word_novel,7,0.057589,0.02849
default,24,words_only,word_novel,8,0.062361,0.023697
default,24,words_only,word_novel,9,0.063551,0.020429
default,24,words_only,word_novel,10,0.065245,0.022215
default,24,words_only,word_novel,11,0.066197,0.021062
default,24,words_only,word_novel,12,0.065166,0.020702
default,24,words_only,word_novel,13,0.066123,0.022172
default,24,words_only,word_novel,14,0.06645,0.023706
default,24,words_only,word_novel,15,0.066953,0.023527
attn_zeroed,24,mean_pooled,pair_novel,1,0.221371,0.004567
attn_zeroed,24,mean_pooled,pair_novel,2,0.32699,0.008273
attn_zeroed,24,mean_pooled,pair_novel,3,0.448471,0.009327
attn_zeroed,24,mean_pooled,pair_novel,4,0.50924,0.006077
attn_zeroed,24,mean_pooled,pair_novel,5,0.571476,0.004697
attn_zeroed,24,mean_pooled,pair_novel,6,0.599586,0.00408
attn_zeroed,24,mean_pooled,pair_novel,7,0.631686,0.003793
attn_zeroed,24,mean_pooled,pair_novel,8,0.654197,0.004503
attn_zeroed,24,mean_pooled,pair_novel,9,0.671014,0.004721
attn_zeroed,24,mean_pooled,pair_novel,10,0.689123,0.004302
attn_zeroed,24,mean_pooled,pair_novel,11,0.709706,0.004477
attn_zeroed,24,mean_pooled,pair_novel,12,0.71922,0.004741
attn_zeroed,24,mean_pooled,pair_novel,13,0.725898,0.004712
attn_zeroed,24,mean_pooled,pair_novel,14,0.736736,0.004955
attn_zeroed,24,mean_pooled,pair_novel,15,0.742207,0.005261
attn_zeroed,24,mean_pooled,word_novel,1,0.221934,0.053719
attn_zeroed,24,mean_pooled,word_novel,2,0.324941,0.042285
attn_zeroed,24,mean_pooled,word_novel,3,0.43685,0.032276
attn_zeroed,24,mean_pooled,word_novel,4,0.49611,0.031459
attn_zeroed,24,mean_pooled,word_novel,5,0.55515,0.023008
attn_zeroed,24,mean_pooled,word_novel,6,0.584555,0.021702
attn_zeroed,24,mean_pooled,word_novel,7,0.615828,0.024125
attn_zeroed,24,mean_pooled,word_novel,8,0.63815,0.029131
attn_zeroed,24,mean_pooled,word_novel,9,0.655679,0.024582
attn_zeroed,24,mean_pooled,word_novel,10,0.671391,0.028329
attn_zeroed,24,mean_pooled,word_novel,11,0.691209,0.026917
attn_zeroed,24,mean_pooled,word_novel,12,0.699423,0.02197
attn_zeroed,24,mean_pooled,word_novel,13,0.705546,0.024417
attn_zeroed,24,mean_pooled,word_novel,14,0.714038,0.026156
attn_zeroed,24,mean_pooled,word_novel,15,0.719577,0.026235
attn_zeroed,24,words_only,pair_novel,1,0.010258,0.000757
attn_zeroed,24,words_only,pair_novel,2,0.022189,0.000764
attn_zeroed,24,words_only,pair_novel,3,0.035252,0.002016
attn_zeroed,24,words_only,pair_novel,4,0.04111,0.002312
attn_zeroed,24,words_only,pair_novel,5,0.051258,0.002733
attn_zeroed,24,words_only,pair_novel,6,0.056819,0.003003
attn_zeroed,24,words_only,pair_novel,7,0.063101,0.003694
attn_zeroed,24,words_only,pair_novel,8,0.072221,0.004628
attn_zeroed,24,words_only,pair_novel,9,0.077973,0.005478
attn_zeroed,24,words_only,pair_novel,10,0.084928,0.005566
attn_zeroed,24,words_only,pair_novel,11,0.092579,0.005564
attn_zeroed,24,words_only,pair_novel,12,0.100532,0.005257
attn_zeroed,24,words_only,pair_novel,13,0.104264,0.005596
attn_zeroed,24,words_only,pair_novel,14,0.108445,0.005914
attn_zeroed,24,words_only,pair_novel,15,0.11202,0.005791
attn_zeroed,24,words_only,word_novel,1,0.011664,0.009023
attn_zeroed,24,words_only,word_novel,2,0.021599,0.012262
attn_zeroed,24,words_only,word_novel,3,0.032181,0.019886
attn_zeroed,24,words_only,word_novel,4,0.035622,0.020403
attn_zeroed,24,words_only,word_novel,5,0.042133,0.021214
attn_zeroed,24,words_only,word_novel,6,0.045954,0.023836
attn_zeroed,24,words_only,word_novel,7,0.04905,0.027789
attn_zeroed,24,words_only,word_novel,8,0.053222,0.022947
attn_zeroed,24,words_only,word_novel,9,0.054462,0.020107
attn_zeroed,24,words_only,word_novel,10,0.055937,0.022391
attn_zeroed,24,words_only,word_novel,11,0.056759,0.02175
attn_zeroed,24,words_only,word_novel,12,0.055591,0.020151
attn_zeroed,24,words_only,word_novel,13,0.056421,0.020903
attn_zeroed,24,words_only,word_novel,14,0.057565,0.023543
attn_zeroed,24,words_only,word_novel,15,0.058248,0.024349
