condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.295156,0.022143,10,99.5,105.5
default,0,mean_pooled,word_novel,0.105135,0.029534,10,137.8,143.8
default,0,words_only,pair_novel,0.341679,0.010185,10,94.9,100.9
default,0,words_only,word_novel,0.151508,0.017172,10,126.2,132.2
default,1,mean_pooled,pair_novel,0.312766,0.01392,10,100.6,106.6
default,1,mean_pooled,word_novel,0.130662,0.028893,10,135.7,141.7
default,1,words_only,pair_novel,0.31595,0.016566,10,115.5,121.5
default,1,words_only,word_novel,0.150185,0.01831,10,127.2,133.2
default,2,mean_pooled,pair_novel,0.313544,0.016356,10,91.5,97.5
default,2,mean_pooled,word_novel,0.146058,0.022952,10,134.3,140.3
default,2,words_only,pair_novel,0.319975,0.015239,10,129.6,135.6
default,2,words_only,word_novel,0.148839,0.020072,10,124.8,130.8
default,3,mean_pooled,pair_novel,0.32956,0.01788,10,112.5,118.5
default,3,mean_pooled,word_novel,0.161044,0.026019,10,140.4,146.4
default,3,words_only,pair_novel,0.300132,0.023591,10,108.5,114.5
default,3,words_only,word_novel,0.151028,0.014199,10,135.9,141.9
default,4,mean_pooled,pair_novel,0.324618,0.012438,10,106.7,112.7
default,4,mean_pooled,word_novel,0.165098,0.021734,10,131.8,137.8
default,4,words_only,pair_novel,0.294673,0.020781,10,107.0,113.0
default,4,words_only,word_novel,0.146414,0.01673,10,144.1,150.1
default,5,mean_pooled,pair_novel,0.315599,0.017397,10,101.5,107.5
default,5,mean_pooled,word_novel,0.159987,0.019714,10,146.5,152.5
default,5,words_only,pair_novel,0.300419,0.021231,10,116.2,122.2
default,5,words_only,word_novel,0.151164,0.021152,10,127.3,133.3
default,6,mean_pooled,pair_novel,0.309723,0.021117,10,94.0,100.0
default,6,mean_pooled,word_novel,0.164265,0.022398,10,139.9,145.9
default,6,words_only,pair_novel,0.298883,0.023501,10,121.7,127.7
default,6,words_only,word_novel,0.154009,0.022438,10,138.4,144.4
default,7,mean_pooled,pair_novel,0.318149,0.019624,10,104.6,110.6
default,7,mean_pooled,word_novel,0.164837,0.023399,10,133.8,139.8
default,7,words_only,pair_novel,0.300911,0.017625,10,123.9,129.9
default,7,words_only,word_novel,0.153553,0.026198,10,127.7,133.7
default,8,mean_pooled,pair_novel,0.315205,0.019716,10,98.8,104.8
default,8,mean_pooled,word_novel,0.167799,0.026424,10,144.6,150.6
default,8,words_only,pair_novel,0.288747,0.017664,10,106.0,112.0
default,8,words_only,word_novel,0.15147,0.026771,10,132.5,138.5
default,9,mean_pooled,pair_novel,0.317398,0.019999,10,103.2,109.2
default,9,mean_pooled,word_novel,0.16814,0.033353,10,123.0,129.0
default,9,words_only,pair_novel,0.289076,0.019516,10,108.4,114.4
default,9,words_only,word_novel,0.15678,0.024481,10,143.6,149.6
default,10,mean_pooled,pair_novel,0.32054,0.013676,10,103.7,109.7
default,10,mean_pooled,word_novel,0.173263,0.027978,10,144.5,150.5
default,10,words_only,pair_novel,0.28304,0.018274,10,96.6,102.6
default,10,words_only,word_novel,0.158567,0.024304,10,135.5,141.5
default,11,mean_pooled,pair_novel,0.331133,0.015646,10,111.6,117.6
default,11,mean_pooled,word_novel,0.17857,0.023088,10,135.4,141.4
default,11,words_only,pair_novel,0.292262,0.019277,10,110.2,116.2
default,11,words_only,word_novel,0.161828,0.019422,10,146.5,152.5
default,12,mean_pooled,pair_novel,0.325774,0.022317,10,98.9,104.9
default,12,mean_pooled,word_novel,0.177694,0.024577,10,127.3,133.3
default,12,words_only,pair_novel,0.28838,0.017678,10,103.9,109.9
default,12,words_only,word_novel,0.159272,0.022415,10,131.2,137.2
default,13,mean_pooled,pair_novel,0.33382,0.0154,10,98.4,104.4
default,13,mean_pooled,word_novel,0.190713,0.021705,10,143.8,149.8
default,13,words_only,pair_novel,0.291649,0.029409,10,104.9,110.9
default,13,words_only,word_novel,0.165524,0.02212,10,137.4,143.4
default,14,mean_pooled,pair_novel,0.341165,0.012822,10,105.4,111.4
default,14,mean_pooled,word_novel,0.190074,0.019908,10,139.6,145.6
default,14,words_only,pair_novel,0.296816,0.018301,10,108.5,114.5
default,14,words_only,word_novel,0.171463,0.021018,10,148.4,154.4
default,15,mean_pooled,pair_novel,0.347731,0.014243,10,118.8,124.8
default,15,mean_pooled,word_novel,0.190258,0.024153,10,132.9,138.9
default,15,words_only,pair_novel,0.296791,0.031808,10,113.1,119.1
default,15,words_only,word_novel,0.174377,0.021443,10,128.7,134.7
default,16,mean_pooled,pair_novel,0.338551,0.016269,10,107.6,113.6
default,16,mean_pooled,word_novel,0.186477,0.027244,10,141.1,147.1
default,16,words_only,pair_novel,0.305003,0.018983,10,124.3,130.3
default,16,words_only,word_novel,0.170708,0.019559,10,132.9,138.9
default,17,mean_pooled,pair_novel,0.327745,0.01776,10,94.1,100.1
default,17,mean_pooled,word_novel,0.187431,0.028211,10,145.1,151.1
