condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,19,mean_pooled,pair_novel,3.4e-05,3.4e-05,10,29.6,35.6
default,19,mean_pooled,word_novel,0.000352,0.000561,10,49.3,55.3
default,19,words_only,pair_novel,1.9e-05,3.3e-05,10,27.6,33.6
default,19,words_only,word_novel,0.000268,0.000249,10,34.9,40.9
default,20,mean_pooled,pair_novel,1.6e-05,2.2e-05,10,33.6,39.6
default,20,mean_pooled,word_novel,0.000483,0.000434,10,54.1,60.1
default,20,words_only,pair_novel,4.8e-05,5.2e-05,10,32.5,38.5
default,20,words_only,word_novel,0.000303,0.000533,10,40.9,46.9
default,21,mean_pooled,pair_novel,2.8e-05,2.6e-05,10,30.5,36.5
default,21,mean_pooled,word_novel,0.000373,0.000459,10,50.1,56.1
default,21,words_only,pair_novel,1.9e-05,2.3e-05,10,28.8,34.8
default,21,words_only,word_novel,0.000206,0.00024,10,37.2,43.2
default,22,mean_pooled,pair_novel,2.2e-05,2.4e-05,10,25.3,31.3
default,22,mean_pooled,word_novel,0.000164,0.000135,10,37.2,43.2
default,22,words_only,pair_novel,1.2e-05,1.8e-05,10,30.9,36.9
default,22,words_only,word_novel,0.00024,0.000277,10,32.9,38.9
default,23,mean_pooled,pair_novel,2.1e-05,2.9e-05,10,28.2,34.2
default,23,mean_pooled,word_novel,0.000275,0.000446,10,34.6,40.6
default,23,words_only,pair_novel,4.1e-05,4.6e-05,10,32.1,38.1
default,23,words_only,word_novel,0.000148,0.000242,10,32.9,38.9
default,24,mean_pooled,pair_novel,2.6e-05,3.3e-05,10,26.4,32.4
default,24,mean_pooled,word_novel,0.000451,0.00044,10,43.1,49.1
default,24,words_only,pair_novel,1.8e-05,1.4e-05,10,28.9,34.9
default,24,words_only,word_novel,0.000255,0.000294,10,30.2,36.2
attn_zeroed,0,mean_pooled,pair_novel,4.5e-05,5.5e-05,10,32.3,38.3
attn_zeroed,0,mean_pooled,word_novel,0.000355,0.000472,10,50.0,56.0
attn_zeroed,0,words_only,pair_novel,2.5e-05,4.3e-05,10,34.7,40.7
attn_zeroed,0,words_only,word_novel,0.000424,0.000376,10,37.3,43.3
attn_zeroed,1,mean_pooled,pair_novel,2.5e-05,2.2e-05,10,34.8,40.8
attn_zeroed,1,mean_pooled,word_novel,0.000436,0.000446,10,49.8,55.8
attn_zeroed,1,words_only,pair_novel,1.3e-05,2e-05,10,33.0,39.0
attn_zeroed,1,words_only,word_novel,0.000354,0.000388,10,33.7,39.7
attn_zeroed,2,mean_pooled,pair_novel,2.6e-05,2.9e-05,10,27.5,33.5
attn_zeroed,2,mean_pooled,word_novel,0.0002,0.000281,10,52.8,58.8
attn_zeroed,2,words_only,pair_novel,2.8e-05,3.4e-05,10,24.9,30.9
attn_zeroed,2,words_only,word_novel,0.000289,0.000357,10,30.9,36.9
attn_zeroed,3,mean_pooled,pair_novel,9e-06,1.4e-05,10,35.1,41.1
attn_zeroed,3,mean_pooled,word_novel,0.000233,0.000287,10,54.0,60.0
attn_zeroed,3,words_only,pair_novel,2e-05,2.9e-05,10,28.8,34.8
attn_zeroed,3,words_only,word_novel,0.000225,0.000342,10,33.8,39.8
attn_zeroed,4,mean_pooled,pair_novel,3e-05,4.3e-05,10,33.1,39.1
attn_zeroed,4,mean_pooled,word_novel,0.000124,0.000126,10,48.5,54.5
attn_zeroed,4,words_only,pair_novel,7.2e-05,5e-05,10,24.7,30.7
attn_zeroed,4,words_only,word_novel,0.000253,0.000324,10,32.9,38.9
attn_zeroed,5,mean_pooled,pair_novel,3.2e-05,5.2e-05,10,34.4,40.4
attn_zeroed,5,mean_pooled,word_novel,0.000315,0.000486,10,53.9,59.9
attn_zeroed,5,words_only,pair_novel,1.9e-05,2.4e-05,10,26.8,32.8
attn_zeroed,5,words_only,word_novel,0.000162,0.000186,10,28.4,34.4
attn_zeroed,6,mean_pooled,pair_novel,1.7e-05,2.5e-05,10,35.9,41.9
attn_zeroed,6,mean_pooled,word_novel,0.000241,0.000317,10,48.8,54.8
attn_zeroed,6,words_only,pair_novel,3.3e-05,4.6e-05,10,26.9,32.9
attn_zeroed,6,words_only,word_novel,0.000215,0.000237,10,28.9,34.9
attn_zeroed,7,mean_pooled,pair_novel,3.3e-05,1.8e-05,10,33.3,39.3
attn_zeroed,7,mean_pooled,word_novel,0.000182,0.00027,10,58.2,64.2
attn_zeroed,7,words_only,pair_novel,2.7e-05,3.3e-05,10,27.4,33.4
attn_zeroed,7,words_only,word_novel,0.000263,0.000231,10,32.1,38.1
attn_zeroed,8,mean_pooled,pair_novel,1.8e-05,2.6e-05,10,36.6,42.6
attn_zeroed,8,mean_pooled,word_novel,0.000285,0.000371,10,53.3,59.3
attn_zeroed,8,words_only,pair_novel,2.6e-05,2.7e-05,10,28.7,34.7
attn_zeroed,8,words_only,word_novel,0.000198,0.00023,10,29.7,35.7
attn_zeroed,9,mean_pooled,pair_novel,3.5e-05,5.9e-05,10,41.2,47.2
attn_zeroed,9,mean_pooled,word_novel,0.000353,0.000575,10,51.3,57.3
attn_zeroed,9,words_only,pair_novel,1.2e-05,2.2e-05,10,31.6,37.6
attn_zeroed,9,words_only,word_novel,0.000124,0.000154,10,30.3,36.3
attn_zeroed,10,mean_pooled,pair_novel,6.9e-05,0.000103,10,34.5,40.5
attn_zeroed,10,mean_pooled,word_novel,0.000356,0.000358,10,56.8,62.8
attn_zeroed,10,words_only,pair_novel,2.7e-05,4.3e-05,10,28.3,34.3
attn_zeroed,10,words_only,word_novel,0.000476,0.000529,10,35.1,41.1
attn_zeroed,11,mean_pooled,pair_novel,2.4e-05,4.5e-05,10,38.4,44.4
attn_zeroed,11,mean_pooled,word_novel,0.000123,0.000169,10,53.2,59.2
attn_zeroed,11,words_only,pair_novel,3.2e-05,3.3e-05,10,28.3,34.3
attn_zeroed,11,words_only,word_novel,0.000235,0.00023,10,29.8,35.8
attn_zeroed,12,mean_pooled,pair_novel,2.7e-05,1.1e-05,10,35.9,41.9
attn_zeroed,12,mean_pooled,word_novel,0.000349,0.000476,10,53.3,59.3
attn_zeroed,12,words_only,pair_novel,2.6e-05,2.7e-05,10,29.3,35.3
attn_zeroed,12,words_only,word_novel,0.000232,0.000207,10,29.9,35.9
attn_zeroed,13,mean_pooled,pair_novel,9e-06,1.2e-05,10,35.0,41.0
attn_zeroed,13,mean_pooled,word_novel,0.000752,0.000951,10,56.9,62.9
attn_zeroed,13,words_only,pair_novel,2.5e-05,2.8e-05,10,30.6,36.6
attn_zeroed,13,words_only,word_novel,0.000278,0.000351,10,36.2,42.2
attn_zeroed,14,mean_pooled,pair_novel,2.7e-05,3.2e-05,10,34.4,40.4
attn_zeroed,14,mean_pooled,word_novel,0.000192,0.000232,10,55.8,61.8
attn_zeroed,14,words_only,pair_novel,1.5e-05,1.8e-05,10,30.3,36.3
attn_zeroed,14,words_only,word_novel,0.000296,0.000237,10,33.2,39.2
attn_zeroed,15,mean_pooled,pair_novel,1.4e-05,1.4e-05,10,40.5,46.5
attn_zeroed,15,mean_pooled,word_novel,0.000197,0.000134,10,53.3,59.3
attn_zeroed,15,words_only,pair_novel,2.9e-05,5.5e-05,10,27.0,33.0
attn_zeroed,15,words_only,word_novel,0.000326,0.000407,10,32.2,38.2
attn_zeroed,16,mean_pooled,pair_novel,3.7e-05,3.4e-05,10,33.2,39.2
attn_zeroed,16,mean_pooled,word_novel,0.000134,0.000225,10,55.8,61.8
attn_zeroed,16,words_only,pair_novel,5.2e-05,4.5e-05,10,26.7,32.7
attn_zeroed,16,words_only,word_novel,0.00042,0.000442,10,37.1,43.1
attn_zeroed,17,mean_pooled,pair_novel,2.9e-05,3.5e-05,10,39.1,45.1
attn_zeroed,17,mean_pooled,word_novel,0.000448,0.00072,10,54.3,60.3
attn_zeroed,17,words_only,pair_novel,3.9e-05,4.5e-05,10,33.6,39.6
attn_zeroed,17,words_only,word_novel,0.000266,0.000292,10,35.6,41.6
attn_zeroed,18,mean_pooled,pair_novel,5.9e-05,7.3e-05,10,37.6,43.6
attn_zeroed,18,mean_pooled,word_novel,0.000218,0.000163,10,50.3,56.3
attn_zeroed,18,words_only,pair_novel,2.9e-05,3.5e-05,10,31.4,37.4
attn_zeroed,18,words_only,word_novel,0.00031,0.000324,10,34.2,40.2
attn_zeroed,19,mean_pooled,pair_novel,2.6e-05,3.4e-05,10,35.8,41.8
attn_zeroed,19,mean_pooled,word_novel,0.000316,0.000479,10,60.7,66.7
attn_zeroed,19,words_only,pair_novel,1.4e-05,2.2e-05,10,32.9,38.9
attn_zeroed,19,words_only,word_novel,0.000296,0.000208,10,39.3,45.3
attn_zeroed,20,mean_pooled,pair_novel,1.4e-05,2e-05,10,41.7,47.7
attn_zeroed,20,mean_pooled,word_novel,0.000134,0.000172,10,52.9,58.9
attn_zeroed,20,words_only,pair_novel,4e-05,5.6e-05,10,42.6,48.6
attn_zeroed,20,words_only,word_novel,0.000403,0.000965,10,49.1,55.1
attn_zeroed,21,mean_pooled,pair_novel,4.7e-05,4.6e-05,10,41.3,47.3
attn_zeroed,21,mean_pooled,word_novel,0.000251,0.000289,10,64.8,70.8
attn_zeroed,21,words_only,pair_novel,1.1e-05,1.6e-05,10,34.0,40.0
attn_zeroed,21,words_only,word_novel,0.000184,0.00029,10,41.3,47.3
attn_zeroed,22,mean_pooled,pair_novel,1.8e-05,2.1e-05,10,35.5,41.5
attn_zeroed,22,mean_pooled,word_novel,0.000435,0.000632,10,61.8,67.8
attn_zeroed,22,words_only,pair_novel,2.4e-05,3.7e-05,10,30.2,36.2
attn_zeroed,22,words_only,word_novel,0.000213,0.000199,10,38.6,44.6
attn_zeroed,23,mean_pooled,pair_novel,2.5e-05,2e-05,10,35.9,41.9
attn_zeroed,23,mean_pooled,word_novel,0.000156,0.000217,10,68.8,74.8
attn_zeroed,23,words_only,pair_novel,3e-05,2.9e-05,10,32.8,38.8
attn_zeroed,23,words_only,word_novel,0.000239,0.000439,10,32.8,38.8
attn_zeroed,24,mean_pooled,pair_novel,3.8e-05,5.2e-05,10,40.6,46.6
attn_zeroed,24,mean_pooled,word_novel,0.000209,0.000237,10,49.5,55.5
attn_zeroed,24,words_only,pair_novel,2e-05,1.6e-05,10,31.2,37.2
attn_zeroed,24,words_only,word_novel,0.000158,0.00022,10,32.0,38.0
