condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.128865,0.005073
default,12,mean_pooled,pair_novel,2,0.211844,0.005538
default,12,mean_pooled,pair_novel,3,0.240864,0.005533
default,12,mean_pooled,pair_novel,4,0.266962,0.005876
default,12,mean_pooled,pair_novel,5,0.284856,0.006155
default,12,mean_pooled,pair_novel,6,0.297976,0.006691
default,12,mean_pooled,pair_novel,7,0.308717,0.006514
default,12,mean_pooled,pair_novel,8,0.315986,0.006471
default,12,mean_pooled,pair_novel,9,0.322225,0.006899
default,12,mean_pooled,pair_novel,10,0.327992,0.007153
default,12,mean_pooled,pair_novel,11,0.332717,0.006903
default,12,mean_pooled,pair_novel,12,0.336165,0.00695
default,12,mean_pooled,pair_novel,13,0.339421,0.006704
default,12,mean_pooled,pair_novel,14,0.342219,0.006414
default,12,mean_pooled,pair_novel,15,0.344116,0.006533
default,12,mean_pooled,word_novel,1,0.119331,0.039906
default,12,mean_pooled,word_novel,2,0.184079,0.036026
default,12,mean_pooled,word_novel,3,0.205167,0.035099
default,12,mean_pooled,word_novel,4,0.222226,0.035643
default,12,mean_pooled,word_novel,5,0.232098,0.042626
default,12,mean_pooled,word_novel,6,0.241438,0.044877
default,12,mean_pooled,word_novel,7,0.24974,0.047769
default,12,mean_pooled,word_novel,8,0.254678,0.051537
default,12,mean_pooled,word_novel,9,0.258926,0.053196
default,12,mean_pooled,word_novel,10,0.262482,0.056683
default,12,mean_pooled,word_novel,11,0.264733,0.054603
default,12,mean_pooled,word_novel,12,0.265651,0.056616
default,12,mean_pooled,word_novel,13,0.267069,0.056867
default,12,mean_pooled,word_novel,14,0.268451,0.055177
default,12,mean_pooled,word_novel,15,0.269951,0.055698
default,12,words_only,pair_novel,1,0.040764,0.002006
default,12,words_only,pair_novel,2,0.085176,0.004
default,12,words_only,pair_novel,3,0.111125,0.003987
default,12,words_only,pair_novel,4,0.126025,0.00455
default,12,words_only,pair_novel,5,0.138962,0.005171
default,12,words_only,pair_novel,6,0.15161,0.005616
default,12,words_only,pair_novel,7,0.15833,0.005989
default,12,words_only,pair_novel,8,0.164601,0.006127
default,12,words_only,pair_novel,9,0.16983,0.006096
default,12,words_only,pair_novel,10,0.174852,0.006031
default,12,words_only,pair_novel,11,0.178837,0.005961
default,12,words_only,pair_novel,12,0.18144,0.00611
default,12,words_only,pair_novel,13,0.183517,0.005876
default,12,words_only,pair_novel,14,0.185706,0.005924
default,12,words_only,pair_novel,15,0.187319,0.006147
default,12,words_only,word_novel,1,0.038308,0.00852
default,12,words_only,word_novel,2,0.071712,0.010143
default,12,words_only,word_novel,3,0.092776,0.01846
default,12,words_only,word_novel,4,0.104097,0.022168
default,12,words_only,word_novel,5,0.11226,0.022409
default,12,words_only,word_novel,6,0.116606,0.019209
default,12,words_only,word_novel,7,0.121584,0.018845
default,12,words_only,word_novel,8,0.124985,0.016893
default,12,words_only,word_novel,9,0.128127,0.016723
default,12,words_only,word_novel,10,0.130569,0.013029
default,12,words_only,word_novel,11,0.132565,0.014511
default,12,words_only,word_novel,12,0.134258,0.015005
default,12,words_only,word_novel,13,0.134624,0.014838
default,12,words_only,word_novel,14,0.135262,0.014166
default,12,words_only,word_novel,15,0.13574,0.014451
attn_zeroed,12,mean_pooled,pair_novel,1,0.181895,0.005864
attn_zeroed,12,mean_pooled,pair_novel,2,0.230415,0.006207
attn_zeroed,12,mean_pooled,pair_novel,3,0.273357,0.008029
attn_zeroed,12,mean_pooled,pair_novel,4,0.299251,0.007572
attn_zeroed,12,mean_pooled,pair_novel,5,0.310511,0.00789
attn_zeroed,12,mean_pooled,pair_novel,6,0.322174,0.008991
attn_zeroed,12,mean_pooled,pair_novel,7,0.332006,0.008945
attn_zeroed,12,mean_pooled,pair_novel,8,0.340913,0.008791
attn_zeroed,12,mean_pooled,pair_novel,9,0.349004,0.008806
attn_zeroed,12,mean_pooled,pair_novel,10,0.354293,0.007947
attn_zeroed,12,mean_pooled,pair_novel,11,0.359001,0.008008
attn_zeroed,12,mean_pooled,pair_novel,12,0.362145,0.007866
attn_zeroed,12,mean_pooled,pair_novel,13,0.364023,0.007804
attn_zeroed,12,mean_pooled,pair_novel,14,0.366123,0.007756
attn_zeroed,12,mean_pooled,pair_novel,15,0.367586,0.007648
attn_zeroed,12,mean_pooled,word_novel,1,0.179819,0.042105
attn_zeroed,12,mean_pooled,word_novel,2,0.217755,0.040746
attn_zeroed,12,mean_pooled,word_novel,3,0.243208,0.043394
attn_zeroed,12,mean_pooled,word_novel,4,0.25645,0.04298
attn_zeroed,12,mean_pooled,word_novel,5,0.264823,0.042134
attn_zeroed,12,mean_pooled,word_novel,6,0.273412,0.037759
attn_zeroed,12,mean_pooled,word_novel,7,0.276383,0.040227
attn_zeroed,12,mean_pooled,word_novel,8,0.28015,0.039205
attn_zeroed,12,mean_pooled,word_novel,9,0.282638,0.039564
attn_zeroed,12,mean_pooled,word_novel,10,0.285989,0.042012
attn_zeroed,12,mean_pooled,word_novel,11,0.287755,0.040276
