label,condition,kind,decile,mid_log_freq_z,mid_log_freq,mid_freq,term,beta,lo,hi
BabyLM-125M,attn_zeroed,grid,NA,0.51430771359185945,0.6249346617928178,1.8681238935785485,rel_freq,0.23046446033408097,0.22118341136860784,0.23977416157520234
BabyLM-125M,attn_zeroed,grid,NA,0.6285597948269472,0.6943718464364641,2.0024508321719883,y_pred,0.3787516121355198,0.37005751042252155,0.38745008798240466
BabyLM-125M,attn_zeroed,grid,NA,0.6285597948269472,0.6943718464364641,2.0024508321719883,rel_freq,0.23674129822646478,0.22695106463365752,0.24668917437030397
BabyLM-125M,attn_zeroed,grid,NA,0.7428118760620352,0.7638090310801107,2.146436512615425,y_pred,0.37701745356068456,0.3679649009723801,0.3861901573621995
BabyLM-125M,attn_zeroed,grid,NA,0.7428118760620352,0.7638090310801107,2.146436512615425,rel_freq,0.2430181361188486,0.23264031952329398,0.25354548837698826
BabyLM-125M,attn_zeroed,grid,NA,0.857063957297123,0.833246215723757,2.300775444104867,y_pred,0.3752832949858493,0.3658802892471575,0.384934473973789
BabyLM-125M,attn_zeroed,grid,NA,0.857063957297123,0.833246215723757,2.300775444104867,rel_freq,0.24929497401123238,0.2383793811125347,0.26042605579521927
BabyLM-125M,attn_zeroed,grid,NA,0.971316038532211,0.9026834003674034,2.4662120743304703,y_pred,0.37354913641101406,0.3637131579425045,0.3836513579961257
BabyLM-125M,attn_zeroed,grid,NA,0.971316038532211,0.9026834003674034,2.4662120743304703,rel_freq,0.2555718119036162,0.24397820297315673,0.26737978116052025
BabyLM-125M,attn_zeroed,grid,NA,1.0855681197672988,0.9721205850110497,2.6435443802903262,y_pred,0.3718149778361788,0.3614729150056818,0.3823970686429399
BabyLM-125M,attn_zeroed,grid,NA,1.0855681197672988,0.9721205850110497,2.6435443802903262,rel_freq,0.261848649796,0.24953154291804264,0.2743835749756012
BabyLM-125M,attn_zeroed,grid,NA,1.1998202010023868,1.0415577696546963,2.8336277173007374,y_pred,0.3700808192613435,0.35916391425428895,0.3812007817380842
BabyLM-125M,attn_zeroed,grid,NA,1.1998202010023868,1.0415577696546963,2.8336277173007374,rel_freq,0.2681254876883838,0.255051117426496,0.2814650664109823
BabyLM-125M,attn_zeroed,grid,NA,1.3140722822374746,1.1109949542983426,3.037378944768521,y_pred,0.3683466606865083,0.35685868262943515,0.3800163469683801
BabyLM-125M,attn_zeroed,grid,NA,1.3140722822374746,1.1109949542983426,3.037378944768521,rel_freq,0.2744023255807676,0.2606295493913686,0.28850678417850834
BabyLM-125M,attn_zeroed,grid,NA,1.4283243634725624,1.180432138941989,3.2557808486258537,y_pred,0.366612502111673,0.35463798203911673,0.3788809648288112
BabyLM-125M,attn_zeroed,grid,NA,1.4283243634725624,1.180432138941989,3.2557808486258537,rel_freq,0.2806791634731514,0.266168460392836,0.2955995712357199
BabyLM-125M,attn_zeroed,grid,NA,1.5425764447076504,1.2498693235856355,3.489886881759076,y_pred,0.3648783435368378,0.3522467729340729,0.37774978775033935
BabyLM-125M,attn_zeroed,grid,NA,1.5425764447076504,1.2498693235856355,3.489886881759076,rel_freq,0.28695600136553523,0.27172276862556066,0.3026836172265598
BabyLM-125M,attn_zeroed,grid,NA,1.6568285259427384,1.319306508229282,3.7408262452967396,y_pred,0.3631441849620025,0.3498686788565718,0.37667337316438987
BabyLM-125M,attn_zeroed,grid,NA,1.6568285259427384,1.319306508229282,3.7408262452967396,rel_freq,0.29323283925791904,0.27718133946352846,0.3096870503140443
BabyLM-125M,attn_zeroed,grid,NA,1.771080607177826,1.3887436928729282,4.009809335266288,y_pred,0.3614100263871673,0.3475446564328449,0.3756121576474018
BabyLM-125M,attn_zeroed,grid,NA,1.771080607177826,1.3887436928729282,4.009809335266288,rel_freq,0.2995096771503028,0.282588034050357,0.31685720998674943
BabyLM-125M,attn_zeroed,grid,NA,1.885332688412914,1.4581808775165748,4.298133580891098,y_pred,0.359675867812332,0.34517699785250283,0.37452923721709963
BabyLM-125M,attn_zeroed,grid,NA,1.885332688412914,1.4581808775165748,4.298133580891098,rel_freq,0.3057865150426866,0.2879589146737956,0.324035754029283
BabyLM-125M,attn_zeroed,grid,NA,1.999584769648002,1.5276180621602213,4.607189702688667,y_pred,0.35794170923749674,0.3427526430142927,0.37334201298394065
BabyLM-125M,attn_zeroed,grid,NA,1.999584769648002,1.5276180621602213,4.607189702688667,rel_freq,0.3120633529350704,0.2933398681343061,0.3311723833087923
BabyLM-125M,attn_zeroed,grid,NA,2.1138368508830903,1.597055246803868,4.938468420555657,y_pred,0.3562075506626615,0.3404100288236604,0.37229509020332197
BabyLM-125M,attn_zeroed,grid,NA,2.1138368508830903,1.597055246803868,4.938468420555657,rel_freq,0.31834019082745424,0.2987286905125261,0.3382716504495653
BabyLM-125M,attn_zeroed,grid,NA,2.228088932118178,1.666492431447514,5.293567644195948,y_pred,0.35447339208782624,0.3379480216827722,0.37133926717573473
BabyLM-125M,attn_zeroed,grid,NA,2.228088932118178,1.666492431447514,5.293567644195948,rel_freq,0.32461702871983805,0.3041353994819258,0.3455219297718843
BabyLM-125M,attn_zeroed,grid,NA,2.3423410133532654,1.7359296160911604,5.674200180574473,y_pred,0.352739233512991,0.3355498478271764,0.3702437000285231
BabyLM-125M,attn_zeroed,grid,NA,2.3423410133532654,1.7359296160911604,5.674200180574473,rel_freq,0.3308938666122218,0.3096096506818463,0.35256498849685486
BabyLM-125M,attn_zeroed,grid,NA,2.456593094588354,1.8053668007348072,6.082201995573403,y_pred,0.35100507493815575,0.3330891192925013,0.36922236709981016
BabyLM-125M,attn_zeroed,grid,NA,2.456593094588354,1.8053668007348072,6.082201995573403,rel_freq,0.3371707045046057,0.3149773578542849,0.35973927257152133
BabyLM-125M,attn_zeroed,grid,NA,2.5708451758234414,1.8748039853784533,6.519541069700463,y_pred,0.3492709163633205,0.33058144943166534,0.36822135433690467
BabyLM-125M,attn_zeroed,grid,NA,2.5708451758234414,1.8748039853784533,6.519541069700463,rel_freq,0.34344754239698944,0.32045527623749714,0.36687633797268293
BabyLM-125M,attn_zeroed,grid,NA,2.685097257058529,1.9442411700220994,6.988326890564564,y_pred,0.34753675778848525,0.3281347467624651,0.3670920540229438
BabyLM-125M,attn_zeroed,grid,NA,2.685097257058529,1.9442411700220994,6.988326890564564,rel_freq,0.34972438028937325,0.32583985172916646,0.37409125664523557
BabyLM-125M,attn_zeroed,grid,NA,2.7993493382936174,2.013678354665746,7.49082062790527,y_pred,0.34580259921365003,0.3257199506693151,0.3660427562923225
BabyLM-125M,attn_zeroed,grid,NA,2.7993493382936174,2.013678354665746,7.49082062790527,rel_freq,0.35600121818175706,0.3311453118188492,0.38135427780769626
BabyLM-125M,attn_zeroed,grid,NA,2.913601419528705,2.0831155393093925,8.029446040254987,y_pred,0.34406844063881475,0.3232678288368385,0.36505117623242545
BabyLM-125M,attn_zeroed,grid,NA,2.913601419528705,2.0831155393093925,8.029446040254987,rel_freq,0.3622780560741409,0.3365389107461959,0.38859311941349034
BabyLM-125M,attn_zeroed,grid,NA,3.0278535007637926,2.1525527239530384,8.606801165841743,y_pred,0.34233428206397953,0.320795818859839,0.3641294780112242
BabyLM-125M,attn_zeroed,grid,NA,3.0278535007637926,2.1525527239530384,8.606801165841743,rel_freq,0.36855489396652463,0.3419744512298517,0.3958231765866689
BabyLM-125M,attn_zeroed,grid,NA,3.142105581998881,2.221989908596685,9.225670854123134,y_pred,0.34060012348914426,0.3183199212459115,0.3630922985522303
BabyLM-125M,attn_zeroed,grid,NA,3.142105581998881,2.221989908596685,9.225670854123134,rel_freq,0.3748317318589085,0.34730467786675606,0.4030919647983159
BabyLM-125M,attn_zeroed,grid,NA,3.2563576632339686,2.2914270932403316,9.889040198396755,y_pred,0.338865964914309,0.3159481534325023,0.3620850946097593
BabyLM-125M,attn_zeroed,grid,NA,3.2563576632339686,2.2914270932403316,9.889040198396755,rel_freq,0.38110856975129226,0.352742384706575,0.4102567908005505
BabyLM-125M,attn_zeroed,grid,NA,3.370609744469056,2.360864277883978,10.600108934278884,y_pred,0.33713180633947376,0.3133895110909905,0.3610704185473515
BabyLM-125M,attn_zeroed,grid,NA,3.370609744469056,2.360864277883978,10.600108934278884,rel_freq,0.38738540764367607,0.3581648736060454,0.41752973678110084
BabyLM-125M,attn_zeroed,grid,NA,3.4848618257041446,2.4303014625276247,11.3623068735018,y_pred,0.3353976477646385,0.31082050680622664,0.36011980421284673
BabyLM-125M,attn_zeroed,grid,NA,3.4848618257041446,2.4303014625276247,11.3623068735018,rel_freq,0.3936622455360599,0.3635320673997774,0.4247498381325119
BabyLM-125M,attn_zeroed,grid,NA,3.599113906939232,2.499738647171271,12.179310447474085,y_pred,0.33366348918980326,0.30829691487351396,0.35913909551811374
BabyLM-125M,attn_zeroed,grid,NA,3.599113906939232,2.499738647171271,12.179310447474085,rel_freq,0.3999390834284437,0.3690140731811559,0.4319420151601121
BabyLM-125M,attn_zeroed,grid,NA,3.7133659881743197,2.569175831814917,13.055060440401142,y_pred,0.331929330614968,0.3057038794045793,0.3581348848132112
BabyLM-125M,attn_zeroed,grid,NA,3.7133659881743197,2.569175831814917,13.055060440401142,rel_freq,0.40621592132082746,0.37433256874997695,0.4391434257922742
BabyLM-125M,attn_zeroed,grid,NA,3.827618069409408,2.6386130164585637,13.993780997500897,y_pred,0.33019517204013277,0.303172278100388,0.35721629259032217
BabyLM-125M,attn_zeroed,grid,NA,3.827618069409408,2.6386130164585637,13.993780997500897,rel_freq,0.4124927592132113,0.37975289790046296,0.44635718287069087
BabyLM-125M,attn_zeroed,grid,NA,3.9418701506444958,2.70805020110221,15,y_pred,0.3284610134652975,0.30068391184985266,0.35621895524369884
BabyLM-125M,attn_zeroed,grid,NA,3.9418701506444958,2.70805020110221,15,rel_freq,0.4187695971055951,0.3850509358270176,0.4535764889593724
BabyLM-125M,default,decile,1,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,1,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,2,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,2,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,3,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,3,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,4,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,4,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,5,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,5,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,6,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,6,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,7,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,decile,7,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,decile,8,0.6265447271664719,0.6931471805599454,2,y_pred,0.4195094472217918,0.4106323850369987,0.42855115349292444
BabyLM-125M,default,decile,8,0.6265447271664719,0.6931471805599454,2,rel_freq,0.33067022966858106,0.3202739617881688,0.3407974276681077
BabyLM-125M,default,decile,9,0.6265447271664719,0.6931471805599454,2,y_pred,0.4195094472217918,0.4106323850369987,0.42855115349292444
BabyLM-125M,default,decile,9,0.6265447271664719,0.6931471805599454,2,rel_freq,0.33067022966858106,0.3202739617881688,0.3407974276681077
BabyLM-125M,default,decile,10,2.1342113134531493,1.6094379124341003,4.999999999999999,y_pred,0.4221144052134727,0.40498834104378867,0.43982318304696655
BabyLM-125M,default,decile,10,2.1342113134531493,1.6094379124341003,4.999999999999999,rel_freq,0.5045761404202123,0.48303743345248457,0.5257246754851091
BabyLM-125M,default,grid,NA,-0.5139610175239315,5.551115123125783e-17,1,y_pred,0.41753887257271993,0.40895407822138,0.4259600354150697
BabyLM-125M,default,grid,NA,-0.5139610175239315,5.551115123125783e-17,1,rel_freq,0.19911548669562895,0.19078240324894105,0.20745983254975658
BabyLM-125M,default,grid,NA,-0.39970893628884363,0.06943718464364645,1.071904727012578,y_pred,0.4177362782025764,0.4095154849006043,0.42585059748234055
BabyLM-125M,default,grid,NA,-0.39970893628884363,0.06943718464364645,1.071904727012578,rel_freq,0.2122942043399552,0.20429576230359447,0.22036279307965245
BabyLM-125M,default,grid,NA,-0.28545685505375573,0.13887436928729288,1.1489797437919094,y_pred,0.4179336838324329,0.4100194008023954,0.42578738269676
BabyLM-125M,default,grid,NA,-0.28545685505375573,0.13887436928729288,1.1489797437919094,rel_freq,0.2254729219842814,0.21775622619856738,0.23330037030004924
BabyLM-125M,default,grid,NA,-0.1712047738186679,0.20831155393093925,1.2315968186122486,y_pred,0.41813108946228944,0.4103528351971906,0.4257498094417554
BabyLM-125M,default,grid,NA,-0.1712047738186679,0.20831155393093925,1.2315968186122486,rel_freq,0.2386516396286076,0.23104103572333853,0.24627579699830882
BabyLM-125M,default,grid,NA,-0.05695269258357999,0.2777487385745857,1.320154451644122,y_pred,0.4183284950921459,0.41072198981715313,0.4258675210502302
BabyLM-125M,default,grid,NA,-0.05695269258357999,0.2777487385745857,1.320154451644122,rel_freq,0.25183035727293385,0.2441240488800302,0.25953422678290655
BabyLM-125M,default,grid,NA,0.057299388651507854,0.34718592321823205,1.4150797971040319,y_pred,0.4185259007220024,0.4109081571615101,0.426161998411155
BabyLM-125M,default,grid,NA,0.057299388651507854,0.34718592321823205,1.4150797971040319,rel_freq,0.26500907491726006,0.25718346988455826,0.2729135640732284
BabyLM-125M,default,grid,NA,0.17155146988659575,0.4166231078618785,1.5168307236158116,y_pred,0.4187233063518589,0.41100345224588775,0.4264749879440357
BabyLM-125M,default,grid,NA,0.17155146988659575,0.4166231078618785,1.5168307236158116,rel_freq,0.27818779256158627,0.269999432722545,0.28637867690215846
BabyLM-125M,default,grid,NA,0.28580355112168365,0.4860602925055249,1.6258980227216977,y_pred,0.41892071198171543,0.41105036123735506,0.4268085047492279
BabyLM-125M,default,grid,NA,0.28580355112168365,0.4860602925055249,1.6258980227216977,rel_freq,0.2913665102059125,0.28281899693181406,0.29986276280392915
BabyLM-125M,default,grid,NA,0.40005563235677155,0.5554974771491713,1.7428077761957919,y_pred,0.4191181176115719,0.4110809089649715,0.4273619275473804
BabyLM-125M,default,grid,NA,0.40005563235677155,0.5554974771491713,1.7428077761957919,rel_freq,0.3045452278502387,0.2954720243356529,0.31349723708291927
BabyLM-125M,default,grid,NA,0.51430771359185945,0.6249346617928178,1.8681238935785485,y_pred,0.4193155232414284,0.4108906993687997,0.42786990216604753
BabyLM-125M,default,grid,NA,0.51430771359185945,0.6249346617928178,1.8681238935785485,rel_freq,0.3177239454945649,0.30802511096772683,0.3272111652558945
BabyLM-125M,default,grid,NA,0.6285597948269472,0.6943718464364641,2.0024508321719883,y_pred,0.41951292887128494,0.41063612507179914,0.4285661357819265
BabyLM-125M,default,grid,NA,0.6285597948269472,0.6943718464364641,2.0024508321719883,rel_freq,0.3309026631388911,0.32048871777692417,0.3410419163365413
BabyLM-125M,default,grid,NA,0.7428118760620352,0.7638090310801107,2.146436512615425,y_pred,0.4197103345011414,0.41041588837376025,0.4292122372923597
BabyLM-125M,default,grid,NA,0.7428118760620352,0.7638090310801107,2.146436512615425,rel_freq,0.34408138078321737,0.3329090082080551,0.3548283065261376
BabyLM-125M,default,grid,NA,0.857063957297123,0.833246215723757,2.300775444104867,y_pred,0.4199077401309979,0.41015267132264455,0.42993646614918635
BabyLM-125M,default,grid,NA,0.857063957297123,0.833246215723757,2.300775444104867,rel_freq,0.3572600984275435,0.34538603845757765,0.3688428406038124
BabyLM-125M,default,grid,NA,0.971316038532211,0.9026834003674034,2.4662120743304703,y_pred,0.4201051457608544,0.40974702297996485,0.430603870316676
BabyLM-125M,default,grid,NA,0.971316038532211,0.9026834003674034,2.4662120743304703,rel_freq,0.3704388160718698,0.35778642638975106,0.3828984680219621
BabyLM-125M,default,grid,NA,1.0855681197672988,0.9721205850110497,2.6435443802903262,y_pred,0.42030255139071093,0.40934430199118893,0.43143890781413746
BabyLM-125M,default,grid,NA,1.0855681197672988,0.9721205850110497,2.6435443802903262,rel_freq,0.383617533716196,0.3701481503299057,0.39693279870887405
BabyLM-125M,default,grid,NA,1.1998202010023868,1.0415577696546963,2.8336277173007374,y_pred,0.4204999570205674,0.40893234827545705,0.43227362945078496
BabyLM-125M,default,grid,NA,1.1998202010023868,1.0415577696546963,2.8336277173007374,rel_freq,0.3967962513605222,0.38247042371366735,0.41090836428232635
BabyLM-125M,default,grid,NA,1.3140722822374746,1.1109949542983426,3.037378944768521,y_pred,0.4206973626504239,0.40859268975153307,0.4331382940152833
BabyLM-125M,default,grid,NA,1.3140722822374746,1.1109949542983426,3.037378944768521,rel_freq,0.4099749690048484,0.3948532881400167,0.42486448273893035
BabyLM-125M,default,grid,NA,1.4283243634725624,1.180432138941989,3.2557808486258537,y_pred,0.42089476828028044,0.4081555905429729,0.4339215076087573
BabyLM-125M,default,grid,NA,1.4283243634725624,1.180432138941989,3.2557808486258537,rel_freq,0.42315368664917463,0.4071449236476359,0.43878932467783194
BabyLM-125M,default,grid,NA,1.5425764447076504,1.2498693235856355,3.489886881759076,y_pred,0.4210921739101369,0.40771922810515876,0.4349307507363544
BabyLM-125M,default,grid,NA,1.5425764447076504,1.2498693235856355,3.489886881759076,rel_freq,0.43633240429350084,0.4193944665026596,0.45285709738789676
BabyLM-125M,default,grid,NA,1.6568285259427384,1.319306508229282,3.7408262452967396,y_pred,0.4212895795399934,0.40721499409680934,0.43588096056871595
BabyLM-125M,default,grid,NA,1.6568285259427384,1.319306508229282,3.7408262452967396,rel_freq,0.4495111219378271,0.43164072849127483,0.46692846750480194
BabyLM-125M,default,grid,NA,1.771080607177826,1.3887436928729282,4.009809335266288,y_pred,0.4214869851698499,0.40665199075822456,0.4367489321658834
BabyLM-125M,default,grid,NA,1.771080607177826,1.3887436928729282,4.009809335266288,rel_freq,0.46268983958215326,0.44391842974247137,0.4809505266969169
BabyLM-125M,default,grid,NA,1.885332688412914,1.4581808775165748,4.298133580891098,y_pred,0.42168439079970643,0.40611923764096963,0.43776338940027054
BabyLM-125M,default,grid,NA,1.885332688412914,1.4581808775165748,4.298133580891098,rel_freq,0.4758685572264795,0.45624855747694537,0.49500191667283355
BabyLM-125M,default,grid,NA,1.999584769648002,1.5276180621602213,4.607189702688667,y_pred,0.4218817964295629,0.40562328703837325,0.4387656481939032
BabyLM-125M,default,grid,NA,1.999584769648002,1.5276180621602213,4.607189702688667,rel_freq,0.48904727487080574,0.4685341929674505,0.5090734886975782
BabyLM-125M,default,grid,NA,2.1138368508830903,1.597055246803868,4.938468420555657,y_pred,0.4220792020594194,0.4051042835791228,0.43966926933763334
BabyLM-125M,default,grid,NA,2.1138368508830903,1.597055246803868,4.938468420555657,rel_freq,0.502225992515132,0.48085655950617756,0.5231795807687487
BabyLM-125M,default,grid,NA,2.228088932118178,1.666492431447514,5.293567644195948,y_pred,0.4222766076892759,0.4044978077105671,0.4406176117461574
BabyLM-125M,default,grid,NA,2.228088932118178,1.666492431447514,5.293567644195948,rel_freq,0.5154047101594582,0.49307296208792306,0.53733982433544
BabyLM-125M,default,grid,NA,2.3423410133532654,1.7359296160911604,5.674200180574473,y_pred,0.4224740133191324,0.4040114745406438,0.4416016103162396
BabyLM-125M,default,grid,NA,2.3423410133532654,1.7359296160911604,5.674200180574473,rel_freq,0.5285834278037843,0.5053286839192669,0.5513998846076884
BabyLM-125M,default,grid,NA,2.456593094588354,1.8053668007348072,6.082201995573403,y_pred,0.4226714189489889,0.4034850895673329,0.4426035247623972
BabyLM-125M,default,grid,NA,2.456593094588354,1.8053668007348072,6.082201995573403,rel_freq,0.5417621454481106,0.5175752037512424,0.5654928633865606
BabyLM-125M,default,grid,NA,2.5708451758234414,1.8748039853784533,6.519541069700463,y_pred,0.4228688245788454,0.40292509573541807,0.44351570831063575
BabyLM-125M,default,grid,NA,2.5708451758234414,1.8748039853784533,6.519541069700463,rel_freq,0.5549408630924368,0.5298798400783231,0.5795432816316347
BabyLM-125M,default,grid,NA,2.685097257058529,1.9442411700220994,6.988326890564564,y_pred,0.42306623020870193,0.40233213884631425,0.44448648359994347
BabyLM-125M,default,grid,NA,2.685097257058529,1.9442411700220994,6.988326890564564,rel_freq,0.568119580736763,0.5420454435960903,0.5936518233680289
BabyLM-125M,default,grid,NA,2.7993493382936174,2.013678354665746,7.49082062790527,y_pred,0.4232636358385584,0.4017470019494139,0.4454910358030116
