condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,36,mean_pooled,pair_novel,0.518848,0.006383,10,16.8,22.8
default,36,mean_pooled,word_novel,0.448507,0.036069,10,16.2,22.2
default,36,words_only,pair_novel,0.487222,0.005043,10,9.1,15.1
default,36,words_only,word_novel,0.424803,0.026899,10,9.4,15.4
attn_zeroed,36,mean_pooled,pair_novel,0.66786,0.006303,10,44.4,50.4
attn_zeroed,36,mean_pooled,word_novel,0.570982,0.020499,10,45.2,51.2
attn_zeroed,36,words_only,pair_novel,0.498358,0.004939,10,21.4,27.4
attn_zeroed,36,words_only,word_novel,0.346299,0.029849,10,21.4,27.4
