condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,36,mean_pooled,pair_novel,2.6e-05,3e-05,10,6.2,12.2
default,36,mean_pooled,word_novel,0.000306,0.000371,10,5.9,11.9
default,36,words_only,pair_novel,1.6e-05,2e-05,10,3.0,9.0
default,36,words_only,word_novel,0.000236,0.000194,10,3.0,9.0
attn_zeroed,36,mean_pooled,pair_novel,3.6e-05,3e-05,10,14.4,20.4
attn_zeroed,36,mean_pooled,word_novel,0.000382,0.000487,10,16.6,22.6
attn_zeroed,36,words_only,pair_novel,1.2e-05,1.8e-05,10,2.4,8.4
attn_zeroed,36,words_only,word_novel,0.00027,0.000324,10,2.6,8.6
