condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,24,mean_pooled,pair_novel,5,0.175068,0.004691
attn_zeroed,24,mean_pooled,pair_novel,6,0.184854,0.004665
attn_zeroed,24,mean_pooled,pair_novel,7,0.191918,0.004596
attn_zeroed,24,mean_pooled,pair_novel,8,0.196914,0.004615
attn_zeroed,24,mean_pooled,pair_novel,9,0.200956,0.004933
attn_zeroed,24,mean_pooled,pair_novel,10,0.203436,0.005067
attn_zeroed,24,mean_pooled,pair_novel,11,0.205506,0.004994
attn_zeroed,24,mean_pooled,pair_novel,12,0.207062,0.004519
attn_zeroed,24,mean_pooled,pair_novel,13,0.208105,0.004446
attn_zeroed,24,mean_pooled,pair_novel,14,0.209017,0.004297
attn_zeroed,24,mean_pooled,pair_novel,15,0.209683,0.00422
attn_zeroed,24,mean_pooled,word_novel,1,0.042344,0.017108
attn_zeroed,24,mean_pooled,word_novel,2,0.074953,0.024205
attn_zeroed,24,mean_pooled,word_novel,3,0.092377,0.018048
attn_zeroed,24,mean_pooled,word_novel,4,0.102026,0.022885
attn_zeroed,24,mean_pooled,word_novel,5,0.108806,0.020019
attn_zeroed,24,mean_pooled,word_novel,6,0.113256,0.026621
attn_zeroed,24,mean_pooled,word_novel,7,0.1163,0.02676
attn_zeroed,24,mean_pooled,word_novel,8,0.117977,0.026219
attn_zeroed,24,mean_pooled,word_novel,9,0.119297,0.026162
attn_zeroed,24,mean_pooled,word_novel,10,0.119972,0.026861
attn_zeroed,24,mean_pooled,word_novel,11,0.121392,0.028037
attn_zeroed,24,mean_pooled,word_novel,12,0.122225,0.026678
attn_zeroed,24,mean_pooled,word_novel,13,0.121547,0.024887
attn_zeroed,24,mean_pooled,word_novel,14,0.120838,0.025179
attn_zeroed,24,mean_pooled,word_novel,15,0.121044,0.025222
attn_zeroed,24,words_only,pair_novel,1,0.047776,0.001958
attn_zeroed,24,words_only,pair_novel,2,0.092416,0.002695
attn_zeroed,24,words_only,pair_novel,3,0.119615,0.002465
attn_zeroed,24,words_only,pair_novel,4,0.137225,0.002246
attn_zeroed,24,words_only,pair_novel,5,0.149784,0.002705
attn_zeroed,24,words_only,pair_novel,6,0.158995,0.002721
attn_zeroed,24,words_only,pair_novel,7,0.165385,0.002916
attn_zeroed,24,words_only,pair_novel,8,0.169532,0.002974
attn_zeroed,24,words_only,pair_novel,9,0.173119,0.003046
attn_zeroed,24,words_only,pair_novel,10,0.176416,0.002664
attn_zeroed,24,words_only,pair_novel,11,0.178755,0.002724
attn_zeroed,24,words_only,pair_novel,12,0.180689,0.002994
attn_zeroed,24,words_only,pair_novel,13,0.181957,0.003035
attn_zeroed,24,words_only,pair_novel,14,0.182842,0.003059
attn_zeroed,24,words_only,pair_novel,15,0.183512,0.003042
attn_zeroed,24,words_only,word_novel,1,0.044037,0.012115
attn_zeroed,24,words_only,word_novel,2,0.080271,0.014633
attn_zeroed,24,words_only,word_novel,3,0.096991,0.016365
attn_zeroed,24,words_only,word_novel,4,0.108285,0.014459
attn_zeroed,24,words_only,word_novel,5,0.116003,0.015226
attn_zeroed,24,words_only,word_novel,6,0.122761,0.016246
attn_zeroed,24,words_only,word_novel,7,0.126261,0.017299
attn_zeroed,24,words_only,word_novel,8,0.12832,0.020071
attn_zeroed,24,words_only,word_novel,9,0.129945,0.020601
attn_zeroed,24,words_only,word_novel,10,0.131215,0.020578
attn_zeroed,24,words_only,word_novel,11,0.131882,0.02122
attn_zeroed,24,words_only,word_novel,12,0.132958,0.020846
attn_zeroed,24,words_only,word_novel,13,0.133032,0.020603
attn_zeroed,24,words_only,word_novel,14,0.133438,0.020867
attn_zeroed,24,words_only,word_novel,15,0.133206,0.020417
