step,pct_training,condition,layer,mode,n,estimate,se,t,p,ci_lo,ci_hi
96,1.2,default,15,mean_pooled,48950,0.048939868506150494,0.00817193998456575,5.988769936952874,2.1290404290613737e-9,0.03292276438881013,0.06495697262349086
96,1.2,default,15,words_only,48950,0.13641505588494576,0.014408689243291811,9.467554860929207,2.987274745465331e-21,0.1081738455676785,0.16465626620221302
96,1.2,default,16,mean_pooled,48950,0.053852608977174414,0.008125749863828066,6.627401763485282,3.4518105497858354e-11,0.03792603807158613,0.06977917988276269
96,1.2,default,16,words_only,48950,0.12561919439542452,0.014303437548353955,8.782447853584737,1.6501348619394699e-18,0.09758427871070842,0.1536541100801406
96,1.2,default,17,mean_pooled,48950,0.04771992319764809,0.008974269832215326,5.317415688387907,1.0571200916010476e-7,0.0301302425892267,0.06530960380606948
96,1.2,default,17,words_only,48950,0.11722291419672201,0.014050201235573536,8.343148416972614,7.420141021006585e-17,0.08968434483806265,0.14476148355538138
96,1.2,default,18,mean_pooled,48950,0.04576673394139049,0.008991632218658906,5.089925035681293,3.595284337687099e-7,0.028143022839363232,0.06339044504341775
96,1.2,default,18,words_only,48950,0.12453852963120773,0.014201955819515836,8.769111185381327,1.8574285352219436e-18,0.09670251939854804,0.15237453986386743
96,1.2,default,19,mean_pooled,48950,0.051273892771057795,0.009762549335254698,5.252100758753308,1.5100140917839273e-7,0.0321391745219301,0.07040861102018549
96,1.2,default,19,words_only,48950,0.12158570812233846,0.014266444828419312,8.522495238627005,1.6053069138103307e-17,0.09362329862928503,0.14954811761539188
96,1.2,default,20,mean_pooled,48950,0.04202451092972331,0.009170587759101626,4.582531898025273,4.605121990040698e-6,0.024050044740279896,0.05999897711916673
96,1.2,default,20,words_only,48950,0.09409990162821935,0.013821060908911673,6.80844272725437,9.979569187429127e-12,0.06701045016280888,0.12118935309362983
96,1.2,default,21,mean_pooled,48950,0.055145330024088224,0.00954344382874616,5.778347000689933,7.589423532417362e-9,0.036440061295766865,0.07385059875240958
96,1.2,default,21,words_only,48950,0.1099593952755171,0.013959510198135253,7.877023886569154,3.4213799103076597e-15,0.08259858147941719,0.13732020907161702
96,1.2,default,22,mean_pooled,48950,0.047746230398400515,0.009408452203366563,5.074823081028759,3.8927321673047095e-7,0.029305546936583524,0.06618691386021751
96,1.2,default,22,words_only,48950,0.10477124872159042,0.013774448899490952,7.606202577401288,2.872981400302772e-14,0.07777315737500365,0.1317693400681772
96,1.2,default,23,mean_pooled,48950,0.03130035631238793,0.00941972371725178,3.322852904386442,8.916717324303746e-4,0.012837580543015994,0.049763132081759864
96,1.2,default,23,words_only,48950,0.0948538664132723,0.014039958306195064,6.755993454155664,1.4344260403232583e-11,0.06733537332372791,0.12237235950281669
96,1.2,default,24,mean_pooled,48950,0.0448238143316989,0.01000283591288394,4.481110629233109,7.442363707148125e-6,0.025218131398645982,0.06442949726475182
96,1.2,default,24,words_only,48950,0.09893967676277951,0.013943446426979818,7.095783476554015,1.3036220899612142e-12,0.07161034815815184,0.12626900536740718
288,3.6,attn_zeroed,0,mean_pooled,48950,0.01047994375313646,0.006723693497357732,1.5586587576091704,0.11908363313876233,-0.0026985792173777386,0.023658466723650656
288,3.6,attn_zeroed,0,words_only,48950,0.05620389635299975,0.010972087986164749,5.122443095960407,3.027441402167113e-7,0.034698467288305154,0.07770932541769435
288,3.6,attn_zeroed,1,mean_pooled,48950,0.016525519387796752,0.006850480849544542,2.412315244833574,0.01585522244899852,0.0030984916283862164,0.029952547147207288
288,3.6,attn_zeroed,1,words_only,48950,0.08255054705315781,0.011106189426561868,7.4328416239441815,1.0801824709297068e-13,0.060782277495608064,0.10431881661070756
288,3.6,attn_zeroed,2,mean_pooled,48950,0.02069389615880557,0.0070135853772157215,2.9505445568584077,0.003173644997297471,0.0069471814943696635,0.03444061082324147
288,3.6,attn_zeroed,2,words_only,48950,0.054818245113051875,0.01089397561115817,5.03197795457741,4.871608716774384e-7,0.033465917275935564,0.07617057295016819
288,3.6,attn_zeroed,3,mean_pooled,48950,0.019425903005195692,0.006876937095727522,2.824789980595365,0.004733074552683495,0.0059470206738637885,0.032904785336527596
288,3.6,attn_zeroed,3,words_only,48950,0.09160627023122027,0.010997233873126452,8.329937445003806,8.2955197282026e-17,0.0700515549149931,0.11316098554744744
288,3.6,attn_zeroed,4,mean_pooled,48950,0.012872113523229721,0.007013041389546358,1.8354538078752676,0.0664445407227452,-8.735349186011244e-4,0.026617761965060566
288,3.6,attn_zeroed,4,words_only,48950,0.08485135061358892,0.011382895085676881,7.454285572776432,9.184288160394672e-14,0.06254073451895334,0.1071619667082245
288,3.6,attn_zeroed,5,mean_pooled,48950,0.019313475889293965,0.00721220757942099,2.6778868573336996,0.007411296143191686,0.005177459235520666,0.03344949254306726
288,3.6,attn_zeroed,5,words_only,48950,0.10515853566719718,0.011564300920583772,9.093375932480381,9.950233076144489e-20,0.08249236187748743,0.12782470945690694
288,3.6,attn_zeroed,6,mean_pooled,48950,0.01848625722044013,0.007084915099196969,2.6092418838632847,0.009077067216987174,0.004599735412805376,0.03237277902807489
288,3.6,attn_zeroed,6,words_only,48950,0.08270774629786798,0.011613555272737549,7.121656061001559,1.081026542131216e-12,0.05994503336467832,0.10547045923105763
288,3.6,attn_zeroed,7,mean_pooled,48950,0.01735031826085072,0.00727031363173368,2.38646076905397,0.01701519784383891,0.003100413021074862,0.03160022350062658
288,3.6,attn_zeroed,7,words_only,48950,0.08688172491131584,0.011701420270603514,7.424887142083207,1.1470461288013947e-13,0.06394679548831506,0.10981665433431662
288,3.6,attn_zeroed,8,mean_pooled,48950,0.015888696798527793,0.007240207674025651,2.194508433166734,0.028203559516484948,0.0016977996107044088,0.030079593986351176
288,3.6,attn_zeroed,8,words_only,48950,0.06957861077328172,0.011433369983640817,6.085573271295928,1.169344997435758e-9,0.0471690632501815,0.09198815829638193
288,3.6,attn_zeroed,9,mean_pooled,48950,0.013240753195802842,0.007231372876036753,1.8310151367909555,0.06710435924002707,-9.32827677961566e-4,0.02741433406956725
288,3.6,attn_zeroed,9,words_only,48950,0.06198255907487689,0.011543272936913512,5.369582735643955,7.927770855769442e-8,0.0393576003949771,0.08460751775477668
288,3.6,attn_zeroed,10,mean_pooled,48950,0.01646396924655662,0.007369149762250821,2.2341748746775223,0.025476065837408562,0.0020203439603734205,0.03090759453273982
288,3.6,attn_zeroed,10,words_only,48950,0.05894768028455804,0.011280895618334518,5.225443287388641,1.744489292961346e-7,0.036836984415893476,0.0810583761532226
288,3.6,attn_zeroed,11,mean_pooled,48950,0.024489258662980042,0.00744522810505965,3.289255657101702,0.0010052362052825295,0.009896518877651571,0.039081998448308515
288,3.6,attn_zeroed,11,words_only,48950,0.05988126814916755,0.011380849480476941,5.261581593877479,1.4342140873392493e-7,0.03757466146619338,0.08218787483214171
288,3.6,attn_zeroed,12,mean_pooled,48950,0.013973807906826632,0.007316831908784407,1.909816718633378,0.05616265474216792,-3.672737351606975e-4,0.028314889548813962
288,3.6,attn_zeroed,12,words_only,48950,0.05678292007998309,0.011259515613560077,5.043105052547571,4.596703921072681e-7,0.034714129286875645,0.07885171087309054
288,3.6,attn_zeroed,13,mean_pooled,48950,0.0032508860987332843,0.007267398034136625,0.4473246247781023,0.6546426691732647,-0.010993304533450682,0.017495076730917252
288,3.6,attn_zeroed,13,words_only,48950,0.04329939458168424,0.011160470947840308,3.879710344128732,1.0471774666181768e-4,0.02142473256657772,0.06517405659679076
288,3.6,attn_zeroed,14,mean_pooled,48950,0.009811446851382298,0.007305588438709993,1.3430056912862156,0.17927635809186376,-0.0045075974492684336,0.02413049115203303
288,3.6,attn_zeroed,14,words_only,48950,0.07503682712803789,0.011265721007574846,6.660632468848165,2.7552821307229075e-11,0.05295587368539906,0.097117780570676715
288,3.6,attn_zeroed,15,mean_pooled,48950,0.010653644435670004,0.007299253148214056,1.459552671943798,0.14441947205167407,-0.0036529826167289448,0.024960271488068952
288,3.6,attn_zeroed,15,words_only,48950,0.02647774605980691,0.011190737844957912,2.3660411338950897,0.01798331909552759,0.00454376054950132,0.0484117315701125
288,3.6,attn_zeroed,16,mean_pooled,48950,0.011363633796446636,0.007358806539091928,1.544222386616635,0.12254093204461967,-0.003059718643563223,0.025786986236456495
288,3.6,attn_zeroed,16,words_only,48950,0.036163517277763825,0.011163678380884869,3.2393908211907294,0.0011986520431810387,0.014282568653954702,0.058044465901572945
288,3.6,attn_zeroed,17,mean_pooled,48950,0.02242379546540569,0.007354969291325672,3.048795253550812,0.0022988363153258733,0.008007964078794684,0.036839626852016694
288,3.6,attn_zeroed,17,words_only,48950,0.050118045369220675,0.011495402724157607,4.359833802420643,1.30426470907089e-5,0.02758691290234725,0.07264917783609409
288,3.6,attn_zeroed,18,mean_pooled,48950,0.009079240811563085,0.007205605451389245,1.2600246950535714,0.20766646104160114,-0.005043835589065893,0.023202317212192063
288,3.6,attn_zeroed,18,words_only,48950,0.030636554420606057,0.011301002435223471,2.710959014141672,0.006711231072526589,0.008486448940492199,0.052786659900719915
288,3.6,attn_zeroed,19,mean_pooled,48950,0.015185087657494772,0.007272720577037786,2.087951475193308,0.03680736840293246,9.304647749543531e-4,0.02943971054003519
288,3.6,attn_zeroed,19,words_only,48950,0.040641995734903735,0.011358143816889528,3.578225138729904,3.4626934052941344e-4,0.018379892435265683,0.06290409903454179
288,3.6,attn_zeroed,20,mean_pooled,48950,0.01912424898438792,0.007265378075637863,2.632244156503708,0.008484949803159652,0.004884017496011726,0.03336448047276411
288,3.6,attn_zeroed,20,words_only,48950,0.057247238063283766,0.011493406477886695,4.980876485437752,6.351200283920691e-7,0.034720018263956286,0.07977445786261125
288,3.6,attn_zeroed,21,mean_pooled,48950,0.02018483467003104,0.0072363347466640245,2.789372711003498,0.005283065355752441,0.006001528468057677,0.034368140872004405
288,3.6,attn_zeroed,21,words_only,48950,0.04912882722843169,0.011455927516383196,4.288507164362923,1.8022214849782118e-5,0.026675066660295968,0.07158258779656741
288,3.6,attn_zeroed,22,mean_pooled,48950,0.019521716941372246,0.007226190372462537,2.701522646810597,0.006904654704037102,0.0053582938391398705,0.03368514004360462
288,3.6,attn_zeroed,22,words_only,48950,0.0361768740254394,0.01147218881718333,3.153441300691702,0.0016145513754322828,0.013691241105268408,0.058662506945610385
288,3.6,attn_zeroed,23,mean_pooled,48950,0.027581479655951688,0.007392580160019873,3.730967951503084,1.909608614672494e-4,0.013091930498412797,0.04207102881349058
288,3.6,attn_zeroed,23,words_only,48950,0.03449802031028563,0.011342458382033523,3.0414941054516507,0.0023553170806728213,0.012266660658262329,0.05672937996230892
288,3.6,attn_zeroed,24,mean_pooled,48950,0.011669320683192699,0.00722352645759835,1.6154603643650902,0.10621748201072237,-0.0024888811127378677,0.025827522479123267
288,3.6,attn_zeroed,24,words_only,48950,0.012391414069582718,0.01129700123986662,1.0968764016643604,0.2727008220102495,-0.009750849017813434,0.03453367715697887
288,3.6,default,0,mean_pooled,48950,0.00946982033308992,0.006893613737241455,1.373709159527026,0.16953828320653108,-0.00404174842324764,0.02298138908942748
288,3.6,default,0,words_only,48950,0.05317070589933956,0.01055311117689879,5.0383915234146786,4.711278264796771e-7,0.032486476597423264,0.07385493520125586
288,3.6,default,1,mean_pooled,48950,0.019353570964783278,0.006926219535655729,2.7942474051179507,0.005204088737811004,0.005778094437583866,0.032929047491982694
288,3.6,default,1,words_only,48950,0.051362190823722155,0.01067794487978547,4.810119494150645,1.5128812441348471e-6,0.030433285909862374,0.07229109573758194
288,3.6,default,2,mean_pooled,48950,0.013468439828196472,0.006926300597694034,1.9445358511700324,0.051836586817690086,-1.0719558160731009e-4,0.027044075238000252
288,3.6,default,2,words_only,48950,0.060299739787403814,0.010842228768789205,5.561563131833616,2.687618373782178e-8,0.0390488364056228,0.08155064316918482
288,3.6,default,3,mean_pooled,48950,0.02016604062194213,0.007072134324011136,2.851478733014853,0.00435346010987776,0.006304569292803109,0.03402751195108115
288,3.6,default,3,words_only,48950,0.05983367014868877,0.01070966995528965,5.586882732939507,2.324075829930986e-8,0.03884258369183667,0.08082475660554087
288,3.6,default,4,mean_pooled,48950,0.028109966270421734,0.007093857543574243,3.962578342989746,7.42497300029676e-5,0.014205917160466496,0.04201401538037697
288,3.6,default,4,words_only,48950,0.06860610948362733,0.010975488893065438,6.250847698180827,4.115872142499949e-10,0.047094014599063205,0.09011820436819146
288,3.6,default,5,mean_pooled,48950,0.022449288621187793,0.00711149599140508,3.1567603565156888,0.0015962912993564306,0.008510667933870463,0.03638790930850512
288,3.6,default,5,words_only,48950,0.07129553469595923,0.010998244356194044,6.482446869422997,9.110271320806742e-11,0.049738838820338194,0.09285223057158026
288,3.6,default,6,mean_pooled,48950,0.02062066431884312,0.007195283730280281,2.865858400005009,0.004160573910280883,0.006517818620101902,0.034723510017584336
288,3.6,default,6,words_only,48950,0.08601357425492584,0.011137273101507627,7.72303718073344,1.157410573294301e-14,0.06418438030746426,0.10784276820238742
288,3.6,default,7,mean_pooled,48950,0.019491063590774176,0.007256851837239872,2.6858841861359486,0.007236255419001703,0.005267543635816954,0.0337145835457314
288,3.6,default,7,words_only,48950,0.06880177002760439,0.011060478405461076,6.220505795991042,4.995521559260739e-10,0.047123094640553226,0.09048044541465555
288,3.6,default,8,mean_pooled,48950,0.030942419434992718,0.007447925204219744,4.154501903088633,3.265496098534357e-5,0.016344393301729286,0.04554044556825615
288,3.6,default,8,words_only,48950,0.1050588572526654,0.011327383417314298,9.274768354011863,1.8501492887124317e-20,0.08285704471918788,0.1272606697861429
288,3.6,default,9,mean_pooled,48950,0.015745194555245496,0.007369082661466399,2.136655982647412,0.032630926133275326,0.0013017007874352258,0.030188688323055768
288,3.6,default,9,words_only,48950,0.0631491911946128,0.0109187764435301,5.783540996668335,7.358817038649858e-9,0.04174825341725609,0.08455012897196952
288,3.6,default,10,mean_pooled,48950,0.02638279946391382,0.007509149247314393,3.513420574687537,4.4277548776090015e-4,0.011664773443893557,0.04110082548393408
288,3.6,default,10,words_only,48950,0.06225131887729944,0.011026971834921127,5.645368448312964,1.6573804601495093e-8,0.040638316785691825,0.08386432096890706
288,3.6,default,11,mean_pooled,48950,0.030829266759669398,0.007563058148766242,4.0762964072540635,4.58308620435558e-5,0.016005578621591916,0.04565295489774688
288,3.6,default,11,words_only,48950,0.05838968067133389,0.010870150928508624,5.371561172917854,7.841315571723937e-8,0.03708404950884822,0.07969531183381956
288,3.6,default,12,mean_pooled,48950,0.020991646307904822,0.007583749405652278,2.7679773137360586,0.0056426576818727845,0.00612740304870699,0.03585588956710266
288,3.6,default,12,words_only,48950,0.049016522442093965,0.010612123316563105,4.618917532327423,3.86727470029471e-6,0.02821662861168437,0.06981641627250357
288,3.6,default,13,mean_pooled,48950,0.013369430958595123,0.0076177514256432054,1.755036389555895,0.07925933904014239,-0.0015614566831389422,0.028300318600329187
288,3.6,default,13,words_only,48950,0.030001333975673467,0.010590561117525526,2.8328370558219533,0.00461557450594681,0.009243702323845214,0.05075896562750172
288,3.6,default,14,mean_pooled,48950,0.013729356630763464,0.007586322451920104,1.809751261929099,0.07034049995485277,-0.0011399298311559163,0.028598643092682844
288,3.6,default,14,words_only,48950,0.05184403544176116,0.010723064008641451,4.834815440808834,1.3367294702238878e-6,0.030826696473572186,0.07286137440995014
288,3.6,default,15,mean_pooled,48950,0.01574813058944676,0.0075708734215366716,2.080094291980692,0.03752207483465015,9.091244194324548e-4,0.030587136759461068
288,3.6,default,15,words_only,48950,0.056191496582887725,0.010771707700488055,5.21658200772954,1.829954126877493e-7,0.035078815373024146,0.07730417779275131
288,3.6,default,16,mean_pooled,48950,0.020870512641587728,0.007454631357505487,2.7996706531403244,0.005117479644946502,0.00625934236438694,0.03548168291878852
288,3.6,default,16,words_only,48950,0.05048238378460253,0.010727165324032258,4.706032046649449,2.532745142725488e-6,0.029457006187182718,0.07150776138202233
288,3.6,default,17,mean_pooled,48950,0.018495974114025534,0.007535971451416108,2.454358304469147,0.014117083753194044,0.003725376240006694,0.03326657198804438
288,3.6,default,17,words_only,48950,0.04579299936238103,0.010793860297687256,4.242504358907893,2.2144511952242298e-5,0.024636898786188372,0.06694909993857369
288,3.6,default,18,mean_pooled,48950,0.03239023037222489,0.007776781717843768,4.16499157973095,3.118970379595169e-5,0.01714764137771555,0.047632819366734226
288,3.6,default,18,words_only,48950,0.05237284025345571,0.010832376344444344,4.834843121040236,1.3365435724915503e-6,0.031141247746061675,0.07360443276084974
288,3.6,default,19,mean_pooled,48950,0.014740786236268476,0.007656186012421208,1.9253432730544147,0.054192214186736656,-2.6543367409371556e-4,0.029747006146630665
288,3.6,default,19,words_only,48950,0.05621496373517957,0.010880641522179258,5.166511884486789,2.394365687762369e-7,0.03488877087848266,0.07754115659187648
288,3.6,default,20,mean_pooled,48950,0.018956472615329407,0.007676284001731973,2.4694855754493092,0.013534133361599069,0.003910860395681084,0.03400208483497773
288,3.6,default,20,words_only,48950,0.04830452313386801,0.010983690824936575,4.397840753510735,1.0956342937454177e-5,0.02677635236071544,0.06983269390702057
288,3.6,default,21,mean_pooled,48950,0.01610739685250644,0.007705913597796936,2.0902643986446234,0.03659920183419082,0.00100371025565716,0.03121108344935572
288,3.6,default,21,words_only,48950,0.03344936205032704,0.010871893912706394,3.0766821603394696,0.002094338580810526,0.012140314617112104,0.05475840948354197
288,3.6,default,22,mean_pooled,48950,0.012328296961797939,0.0075911305717379475,1.6240396401158785,0.10437378769636968,-0.0025504134748295885,0.027207007398425465
288,3.6,default,22,words_only,48950,0.030225746570495232,0.01095592843248698,2.7588484861646756,0.005802696038168112,0.008751990432209228,0.051699502708781236
288,3.6,default,23,mean_pooled,48950,0.015310617997664668,0.007881944081677314,1.9424925930718475,0.052083223285344225,-1.380905393191436e-4,0.030759326534648482
288,3.6,default,23,words_only,48950,0.02798871700524115,0.010878320923473534,2.572889437821819,0.01008825990607735,0.0066670725509008835,0.04931036145958142
288,3.6,default,24,mean_pooled,48950,0.0174959646916956,0.007387190623993703,2.3684192790244847,0.01786813928928,0.0030169790918723027,0.031974950291518894
288,3.6,default,24,words_only,48950,0.03560873776480921,0.01107408622517926,3.2155012197616153,0.001303014469387869,0.013903390881681493,0.05731408464793693
768,9.6,attn_zeroed,0,mean_pooled,48950,-0.029398293695882306,0.008685569998583356,-3.3847281986878537,7.130467162407923e-4,-0.04642211903582697,-0.01237446835593764
768,9.6,attn_zeroed,0,words_only,48950,-0.016412565741132618,0.010303752027871663,-1.5928727415738078,0.11119519948432385,-0.03660804800622261,0.0037829165239573713
768,9.6,attn_zeroed,1,mean_pooled,48950,-0.018072232560371878,0.008610976984971506,-2.0987435678800246,0.03584462172186544,-0.034949854664890964,-0.0011946104558527917
768,9.6,attn_zeroed,1,words_only,48950,-0.008250501756821167,0.010437266922253826,-0.7904848863479628,0.4292484749911578,-0.028707674877274,0.012206671363631664
768,9.6,attn_zeroed,2,mean_pooled,48950,-0.029119825109333097,0.00857099627504673,-3.397484280107721,6.806260781322972e-4,-0.04591908452460584,-0.012320565694060356
768,9.6,attn_zeroed,2,words_only,48950,-0.027315038934650395,0.010209680686634377,-2.675405800928609,0.007466366743852759,-0.04732614019964723,-0.007303937669653558
768,9.6,attn_zeroed,3,mean_pooled,48950,-0.0215280392731855,0.008519746621742848,-2.526840319199728,0.011512505274528441,-0.03822684872988093,-0.004829229816490071
768,9.6,attn_zeroed,3,words_only,48950,-0.02114070723483675,0.01015901825870125,-2.0809793521858895,0.037440982043872334,-0.04105250951029441,-0.001228904959379086
768,9.6,attn_zeroed,4,mean_pooled,48950,-0.038396380684583904,0.008634694346449383,-4.446756207458882,8.736822344285321e-6,-0.05532048911290092,-0.02147227225626689
768,9.6,attn_zeroed,4,words_only,48950,-0.006973835752834871,0.01020979637740163,-0.6830533631670426,0.4945763562146309,-0.02698516377317597,0.013037492267506227
768,9.6,attn_zeroed,5,mean_pooled,48950,-0.03614007510063401,0.00864771674409684,-4.179146492662839,2.9311254246963395e-5,-0.05308970759047994,-0.01919044261078808
768,9.6,attn_zeroed,5,words_only,48950,-0.004841099700710712,0.010259891172405314,-0.47184708096428785,0.6370380460488462,-0.024950614142981765,0.015268414741560338
768,9.6,attn_zeroed,6,mean_pooled,48950,-0.041041623086372395,0.008674216671064978,-4.731450071252774,2.235430766996791e-6,-0.05804319576302247,-0.024040050409722315
768,9.6,attn_zeroed,6,words_only,48950,-0.010794049502791666,0.010250237900104792,-1.0530535591453263,0.2923216439624624,-0.03088464341116226,0.009296544405578928
768,9.6,attn_zeroed,7,mean_pooled,48950,-0.03661327209092536,0.008749639554749099,-4.184546330374551,2.8623407321516353e-5,-0.053762674558675255,-0.01946386962317546
768,9.6,attn_zeroed,7,words_only,48950,-0.012514027726905514,0.010228570717996011,-1.2234385499127949,0.2211699901004386,-0.03256215368856808,0.007534098234757055
768,9.6,attn_zeroed,8,mean_pooled,48950,-0.03165660359228513,0.008733382233484775,-3.6247816419748733,2.8949871111887197e-4,-0.048774141507939496,-0.014539065676630762
768,9.6,attn_zeroed,8,words_only,48950,0.0011571172248021685,0.010262449458699896,0.11275253821798198,0.9102272096897046,-0.018957411490459097,0.021271645940063436
768,9.6,attn_zeroed,9,mean_pooled,48950,-0.032463728576837825,0.00879210571464684,-3.6923724111683778,2.2241305329538625e-4,-0.04969636524672705,-0.015231091906948605
768,9.6,attn_zeroed,9,words_only,48950,-0.0032053350816084202,0.010356418922550325,-0.3095022618898743,0.7569408092899724,-0.02350404511601615,0.017093374952799306
768,9.6,attn_zeroed,10,mean_pooled,48950,-0.014976465610202145,0.008687124495835072,-1.7239842271608306,0.08471700473257404,-0.03200333778411499,0.0020504065637106956
768,9.6,attn_zeroed,10,words_only,48950,0.0031597329275705626,0.010150825872264404,0.3112784090015823,0.7555903052596971,-0.016736012168468713,0.02305547802360984
768,9.6,attn_zeroed,11,mean_pooled,48950,-0.02756064154499623,0.008616628045806199,-3.1985414014024056,0.0013821260507442341,-0.04444933979911182,-0.010671943290880639
768,9.6,attn_zeroed,11,words_only,48950,-0.006768664910362027,0.009998439871715559,-0.6769721073694511,0.49842685094095684,-0.026365731547990472,0.01282840172726642
768,9.6,attn_zeroed,12,mean_pooled,48950,-0.024928386374911977,0.00867618826382581,-2.8731956496204103,0.004065171047997983,-0.04193382339792129,-0.007922949351902665
768,9.6,attn_zeroed,12,words_only,48950,-0.007140690621143255,0.010052715181823471,-0.7103245732112743,0.47750626897074067,-0.026844137542356906,0.012562756300070395
768,9.6,attn_zeroed,13,mean_pooled,48950,-0.029349141618750924,0.008551600539045131,-3.4320056794921387,5.99629989471405e-4,-0.04611038514996715,-0.012587898087534702
768,9.6,attn_zeroed,13,words_only,48950,-0.008229670254523145,0.010222252271985371,-0.8050740713058898,0.42078084774582747,-0.02826541198333484,0.011806071474288552
768,9.6,attn_zeroed,14,mean_pooled,48950,-0.02726577645319692,0.008444560340358391,-3.2287976347196956,0.0012439373732210605,-0.04381721986224577,-0.010714333044148067
768,9.6,attn_zeroed,14,words_only,48950,-0.006439761300603971,0.01000293437998105,-0.643787218427816,0.5197164395017302,-0.02604563723039323,0.013166114629185287
768,9.6,attn_zeroed,15,mean_pooled,48950,-0.025081529831258623,0.008497383680778346,-2.9516767482201294,0.0031620347790922584,-0.04173650764522603,-0.008426552017291214
768,9.6,attn_zeroed,15,words_only,48950,-0.017563594815898972,0.010042527893072153,-1.7489216861439074,0.08031082516431234,-0.03724707452431965,0.0021198848925217013
768,9.6,attn_zeroed,16,mean_pooled,48950,-0.02801982540541254,0.008506766455402506,-3.293827984147562,9.890306411106354e-4,-0.04469319357446681,-0.01134645723635827
768,9.6,attn_zeroed,16,words_only,48950,-0.006996211357750197,0.010296893807750578,-0.6794487238941977,0.4968567994366141,-0.027178251426012198,0.013185828710511806
768,9.6,attn_zeroed,17,mean_pooled,48950,-0.026737876755285633,0.008355246570812533,-3.200130185108998,0.0013745310952165937,-0.04311426406399234,-0.010361489446578932
768,9.6,attn_zeroed,17,words_only,48950,-6.02869969012151e-4,0.010270613621562872,-0.05869853459840433,0.9531924661649859,-0.020733400545135616,0.019527660607111315
768,9.6,attn_zeroed,18,mean_pooled,48950,-0.0416765393671943,0.008421653931083914,-4.948735688766339,7.49446447477067e-7,-0.058183085928860935,-0.025169992805527668
768,9.6,attn_zeroed,18,words_only,48950,-0.009796453253956852,0.010048167402144044,-0.9749492481451412,0.32959025346842963,-0.029490986470375107,0.009898079962461403
768,9.6,attn_zeroed,19,mean_pooled,48950,-0.042553469979455416,0.00827654560929852,-5.14145296700202,2.7366908130056704e-7,-0.05877560242370086,-0.026331337535209973
768,9.6,attn_zeroed,19,words_only,48950,-0.02069581359181431,0.009996092014733258,-2.0703904647246856,0.03842102484732666,-0.04028827840052464,-0.001103348783103985
768,9.6,attn_zeroed,20,mean_pooled,48950,-0.03775256642165616,0.008354148113639081,-4.519020480379187,6.227157895078287e-6,-0.054126800740626174,-0.021378332102686148
768,9.6,attn_zeroed,20,words_only,48950,-0.016466982229222476,0.010176736950354493,-1.6181004097437017,0.10564740344834996,-0.03641351336093326,0.0034795489024883053
768,9.6,attn_zeroed,21,mean_pooled,48950,-0.033858223915487484,0.00833258774692383,-4.063350419320461,4.8448713154734554e-5,-0.05019019964725073,-0.017526248183724235
768,9.6,attn_zeroed,21,words_only,48950,-0.006182240011000513,0.010139490761236637,-0.6097189845702381,0.5420508066390907,-0.026055768148293613,0.013691288126292585
768,9.6,attn_zeroed,22,mean_pooled,48950,-0.023592548226023417,0.008547446737866797,-2.760186632284468,0.005778983729820844,-0.04034565025521175,-0.0068394461968350785
768,9.6,attn_zeroed,22,words_only,48950,-0.02366832820299605,0.010100261133274639,-2.3433382454857843,0.019116027834946196,-0.043464965781041455,-0.003871690624950644
768,9.6,attn_zeroed,23,mean_pooled,48950,-0.025804584228393955,0.008551918367130292,-3.0174030107180525,0.0025508161991105237,-0.04256645070661433,-0.009042717750173585
768,9.6,attn_zeroed,23,words_only,48950,-0.021939204842970173,0.010146140367952956,-2.162320256505237,0.03059832763766983,-0.041825766292220505,-0.0020526433937198413
768,9.6,attn_zeroed,24,mean_pooled,48950,-0.029544174828055658,0.008611288110301003,-3.4308659110725026,6.021543718743415e-4,-0.04642240674209433,-0.012665942914016983
768,9.6,attn_zeroed,24,words_only,48950,-0.009707070513388117,0.010018893523355846,-0.9688765022563806,0.33261159792873674,-0.029344226562896848,0.009930085536120617
768,9.6,default,0,mean_pooled,48950,-0.02583596344744676,0.008957538644275937,-2.88427038648128,0.003924928026507461,-0.043392850719189455,-0.00827907617570407
768,9.6,default,0,words_only,48950,-0.004378539120760171,0.0104509652452727,-0.41896026041620626,0.675247013922988,-0.024862561124885746,0.016105482883365406
768,9.6,default,1,mean_pooled,48950,-0.028309133585308777,0.00880854645413462,-3.213825769406124,0.0013106396120305583,-0.04557399430929521,-0.011044272861322344
768,9.6,default,1,words_only,48950,-0.019944624953962712,0.010315511254802658,-1.9334596668368684,0.05318535609126101,-0.040163155450249816,2.7390554232438816e-4
768,9.6,default,2,mean_pooled,48950,-0.029234166968229964,0.00878203816020029,-3.3288590228083486,8.726685679458411e-4,-0.04644707110605434,-0.01202126283040559
768,9.6,default,2,words_only,48950,-0.02619940579702888,0.010237300062615537,-2.5592104985477167,0.010493997921234028,-0.04626464138283347,-0.006134170211224286
768,9.6,default,3,mean_pooled,48950,-0.026534651744066027,0.00873377852462563,-3.0381640282323765,0.0023814977000420428,-0.043652966395290635,-0.009416337092841419
768,9.6,default,3,words_only,48950,-0.023050206010229324,0.010037286185355822,-2.296457985213081,0.021653911891032947,-0.042723411906262276,-0.003377000114196376
