step,pct_training,condition,layer,mode,n,estimate,se,t,p,ci_lo,ci_hi
24,0.6,attn_zeroed,6,words_only,48950,0.07161117560219794,0.014098422105493846,5.079375200029841,3.8006598078820796e-7,0.043978092738104005,0.09924425846629188
24,0.6,attn_zeroed,7,mean_pooled,48950,0.005967917927918308,0.007915690733856881,0.7539352064870869,0.45089175566910633,-0.009546934467511928,0.021482770323348544
24,0.6,attn_zeroed,7,words_only,48950,0.0920707160547062,0.014668472738875915,6.276775891650314,3.485542410969147e-10,0.06332032685156899,0.1208211052578434
24,0.6,attn_zeroed,8,mean_pooled,48950,0.01201024164446465,0.008049461165351691,1.4920553559736203,0.13569107886834514,-0.003766802462250869,0.02778728575118017
24,0.6,attn_zeroed,8,words_only,48950,0.07868936717375254,0.01435133109442314,5.483070988748274,4.200657701222587e-8,0.05056057954242553,0.10681815480507954
24,0.6,attn_zeroed,9,mean_pooled,48950,0.011716521507797633,0.007865957714315473,1.4895225646172001,0.13635625895158643,-0.003700853550113122,0.027133896565708387
24,0.6,attn_zeroed,9,words_only,48950,0.09489774826534936,0.014622383091443574,6.489896186681067,8.671380243727315e-11,0.06623769534503478,0.12355780118566394
24,0.6,attn_zeroed,10,mean_pooled,48950,0.010543591339948002,0.007824061355853297,1.3475854623839554,0.17779798619388476,-0.004791666333731652,0.025878849013627657
24,0.6,attn_zeroed,10,words_only,48950,0.07710921702842936,0.014129217654318502,5.45743005132782,4.854137273534347e-8,0.04941577450520837,0.10480265955165036
24,0.6,attn_zeroed,11,mean_pooled,48950,0.0045588445477234285,0.00783450318265012,0.581893253655089,0.560641264820799,-0.010796879236487608,0.019914568331934467
24,0.6,attn_zeroed,11,words_only,48950,0.07282104357004301,0.014400717684675622,5.056764889400949,4.2796449404643644e-7,0.04459545760691615,0.10104662953316988
24,0.6,attn_zeroed,12,mean_pooled,48950,0.0077456234571622795,0.00791526670423612,0.9785675892660635,0.32779851639589885,-0.0077683978349317355,0.023259644749256295
24,0.6,attn_zeroed,12,words_only,48950,0.07862417629491689,0.014386686266465302,5.465065049634549,4.649892034259459e-8,0.05042609208618533,0.10682226050364844
24,0.6,default,0,mean_pooled,48950,0.004511725719392514,0.005541376846012833,0.8141885752886161,0.4155408902051554,-0.006349441893639484,0.015372893332424512
24,0.6,default,0,words_only,48950,0.14885101429382755,0.01628115210877414,9.142535693994878,6.327211360482239e-20,0.11693975344646236,0.18076227514119275
24,0.6,default,1,mean_pooled,48950,0.04042374580703014,0.010606350488572258,3.811277578520947,1.3841954237052976e-4,0.019635166791359213,0.06121232482270107
24,0.6,default,1,words_only,48950,0.10077168952994904,0.014432432789576519,6.982307903261396,2.940589662086155e-12,0.07248394156633645,0.12905943749356164
24,0.6,default,2,mean_pooled,48950,0.03778395413867863,0.010681632322478917,3.537282785812085,4.046403740921678e-4,0.0168478217912279,0.058720086486129364
24,0.6,default,2,words_only,48950,0.09024880828497552,0.01405147217108947,6.422729745760024,1.3507607177915652e-10,0.0627077478768807,0.11778986869307033
24,0.6,default,3,mean_pooled,48950,0.040397084075544196,0.011024240138293886,3.6643871658075162,2.481931469188125e-4,0.01878943614333791,0.06200473200775048
24,0.6,default,3,words_only,48950,0.09102337866704543,0.014367604944330538,6.3353202582983945,2.389013442355015e-10,0.06286269408727668,0.11918406324681419
24,0.6,default,4,mean_pooled,48950,0.026978940335669895,0.010801066309546758,2.497803417040776,0.012499802648738486,0.005808715886511648,0.04814916478482814
24,0.6,default,4,words_only,48950,0.08712318450225967,0.014095233630422322,6.181038696245383,6.418223817066912e-10,0.05949635108900514,0.1147500179155142
24,0.6,default,5,mean_pooled,48950,0.01803051874309013,0.010967776178313385,1.6439539292151062,0.10019214131097237,-0.003466459124530124,0.03952749661071038
24,0.6,default,5,words_only,48950,0.08168795214089378,0.014264254207841632,5.726759419078962,1.029648693389211e-8,0.053729836291447695,0.10964606799033985
24,0.6,default,6,mean_pooled,48950,0.04857675023712899,0.010920747179630657,4.448115997752809,8.681730715881336e-6,0.02717194979247785,0.06998155068178014
24,0.6,default,6,words_only,48950,0.08419542352782376,0.014180124691637345,5.937565808393601,2.9122989662071677e-9,0.05640220257762199,0.11198864447802553
24,0.6,default,7,mean_pooled,48950,0.03717439134792652,0.010826257027280094,3.433725178910327,5.958402409722928e-4,0.015954792778365107,0.05839398991748794
24,0.6,default,7,words_only,48950,0.08296405648461497,0.014422254589796443,5.752502562484992,8.845440093057742e-9,0.05469625791929854,0.1112318550499314
24,0.6,default,8,mean_pooled,48950,0.03070592693870657,0.011104502522506846,2.7651780776735504,0.005691302848968952,0.008940963734108055,0.05247089014330508
24,0.6,default,8,words_only,48950,0.07486983053089095,0.01436263087530216,5.2128214657132474,1.8674345333260673e-7,0.046718895188349194,0.10302076587343272
24,0.6,default,9,mean_pooled,48950,0.03252598663324396,0.011081283636536097,2.93521831044939,0.0033346796533161097,0.010806532734242955,0.05424544053224496
24,0.6,default,9,words_only,48950,0.08968935094146076,0.014486750003383838,6.191129889071806,6.020745356342061e-10,0.06129514056249038,0.11808356132043113
24,0.6,default,10,mean_pooled,48950,0.035448312071164764,0.011037522002752476,3.2116187004949897,0.0013207470603121508,0.013814631519249158,0.05708199262308037
24,0.6,default,10,words_only,48950,0.09228555143734576,0.014571482641026917,6.3332986567550815,2.42051450552595e-10,0.06372526403360167,0.12084583884108986
24,0.6,default,11,mean_pooled,48950,0.039431587289005046,0.011053836751464716,3.567230833563746,3.611179240950176e-4,0.017765929626480978,0.061097244951529114
24,0.6,default,11,words_only,48950,0.08138371973087843,0.014634442091642432,5.561108460523806,2.6946263142381705e-8,0.052700031020029306,0.11006740844172756
24,0.6,default,12,mean_pooled,48950,0.013000559651823902,0.01118709668247925,1.1621030925910223,0.2451992575723645,-0.008926289134687949,0.03492740843833575
24,0.6,default,12,words_only,48950,0.095969514104205,0.0143339738589597,6.69524829949495,2.17624060231534e-11,0.06787474687049865,0.12406428133791135
48,1.2,attn_zeroed,0,individual,48950,0.1454011234697257,0.013763118330543122,10.564547944563655,4.641199285186419e-26,0.11842524017935188,0.1723770067600995
48,1.2,attn_zeroed,0,mean_pooled,48950,1.8609631419995394e-4,0.005004512145682535,0.03718570537599793,0.9703370878297235,-0.009622809801763292,0.009995002430163201
48,1.2,attn_zeroed,0,words_only,48950,0.11748807905184297,0.014544449630020799,8.0778635177325,6.740363475432108e-16,0.0889807766862548,0.14599538141743112
48,1.2,attn_zeroed,1,individual,48950,0.09200610968604996,0.01306908511485757,7.039980907420439,1.9478949873835902e-12,0.06639054013972265,0.11762167923237726
48,1.2,attn_zeroed,1,mean_pooled,48950,0.0040048878471336934,0.0072061094344241915,0.5557628403479424,0.5783755316752832,-0.010119176366518799,0.018128952060786185
48,1.2,attn_zeroed,1,words_only,48950,0.07941568789526578,0.012811867541284076,6.19860357120944,5.741952674689086e-10,0.054304267995719704,0.10452710779481185
48,1.2,attn_zeroed,2,individual,48950,0.09677786908872696,0.013174305475850408,7.3459560556060275,2.0746573648775036e-13,0.07095606632477085,0.12259967185268307
48,1.2,attn_zeroed,2,mean_pooled,48950,0.0038843418029701838,0.007428400069153593,0.5229042279373052,0.6010432690840528,-0.010675414822459081,0.018444098428399447
48,1.2,attn_zeroed,2,words_only,48950,0.07865682127941478,0.012995432261112562,6.0526514008146455,1.4351358173504473e-9,0.05318561224346825,0.10412803031536132
48,1.2,attn_zeroed,3,individual,48950,0.08713359961307114,0.013363803582868258,6.520119745307553,7.093284452536988e-11,0.060940378199947715,0.11332682102619457
48,1.2,attn_zeroed,3,mean_pooled,48950,0.007323557525611021,0.007193003620748417,1.0181501236126196,0.3086116503558395,-0.006774819130058443,0.021421934181280487
48,1.2,attn_zeroed,3,words_only,48950,0.0775647058142081,0.013259204135499034,5.849876434630276,4.950590949146177e-9,0.05157650062028029,0.1035529110081359
48,1.2,attn_zeroed,4,individual,48950,0.10980411043242089,0.01335606526738953,8.221291842629812,2.0621219057302038e-16,0.08362605621398436,0.1359821646508574
48,1.2,attn_zeroed,4,mean_pooled,48950,0.0018177481479920315,0.007276039166507659,0.24982660296268186,0.8027224941426859,-0.012443379211228596,0.01607887550721266
48,1.2,attn_zeroed,4,words_only,48950,0.08324555231219534,0.013463404269925492,6.18309831920809,6.335072307284114e-10,0.05685711231232661,0.10963399231206407
48,1.2,attn_zeroed,5,individual,48950,0.10033663445507736,0.013326971539274481,7.528839853779689,5.206938187973707e-14,0.07421560430598795,0.12645766460416677
48,1.2,attn_zeroed,5,mean_pooled,48950,0.013516748288613005,0.007464523831069332,1.810798464110022,0.07017818237664601,-0.0011138113599426167,0.028147307937168627
48,1.2,attn_zeroed,5,words_only,48950,0.07614495590697265,0.013346467327658486,5.705251737227425,1.1683968341231491e-8,0.04998571376991147,0.10230419804403383
48,1.2,attn_zeroed,6,individual,48950,0.10522895345509227,0.013267783829202568,7.931162793252778,2.216730187480921e-15,0.07922393195468105,0.13123397495550349
48,1.2,attn_zeroed,6,mean_pooled,48950,0.01547978540470727,0.0075721496741417964,2.0443052595182225,0.04092873897165774,6.382777636964928e-4,0.030321293045718047
48,1.2,attn_zeroed,6,words_only,48950,0.08608127493524721,0.013313302680177188,6.46580919875109,1.0170407799676315e-10,0.0599870359201774,0.11217551395031702
48,1.2,attn_zeroed,7,individual,48950,0.10044819924945766,0.013289462386596281,7.558484784965377,4.148813771708221e-14,0.07440068750663834,0.126495710992277
48,1.2,attn_zeroed,7,mean_pooled,48950,0.010990128189079136,0.007649776442872422,1.4366600476696338,0.15082100376979476,-0.0040035288851628555,0.025983785263321128
48,1.2,attn_zeroed,7,words_only,48950,0.08477228068757574,0.013363996342480644,6.343333125444435,2.2680473805649477e-10,0.05857868146321201,0.11096587991193946
48,1.2,attn_zeroed,8,individual,48950,0.09973962309158105,0.01357583616094117,7.346849351242201,2.0608600753127043e-13,0.07313081518544909,0.126348430997713
48,1.2,attn_zeroed,8,mean_pooled,48950,0.013165939899504216,0.007460085707438355,1.7648510239469,0.07759504177917512,-0.0014559209714762825,0.027787800770484712
48,1.2,attn_zeroed,8,words_only,48950,0.07849002380462868,0.013244805587745124,5.926098596513359,3.1228636345884386e-9,0.052530039943572665,0.10445000766568469
48,1.2,attn_zeroed,9,individual,48950,0.09529443365932545,0.013386578377977685,7.1186550415373295,1.104798058102103e-12,0.06905657336422201,0.1215322939544289
48,1.2,attn_zeroed,9,mean_pooled,48950,0.01541048115547325,0.007477666902471136,2.0608675615626266,0.03932094739757875,7.541609233276958e-4,0.030066801387618806
48,1.2,attn_zeroed,9,words_only,48950,0.06110021749390893,0.013268552497602516,4.60488945609923,4.137216591875972e-6,0.035093689393863245,0.08710674559395462
48,1.2,attn_zeroed,10,individual,48950,0.10854813322531405,0.013418358275966635,8.089524142437941,6.126227493856668e-16,0.08224798393446556,0.13484828251616254
48,1.2,attn_zeroed,10,mean_pooled,48950,0.011395500766557725,0.0073976286795998875,1.5404261635870684,0.12346297221954779,-0.0031039435522163487,0.0258949450853318
48,1.2,attn_zeroed,10,words_only,48950,0.08733720495735064,0.013365125880427351,6.534708744139268,6.435722633151752e-11,0.06114139182454767,0.11353301809015362
48,1.2,attn_zeroed,11,individual,48950,0.10199525282419228,0.013552372192421749,7.526007356942739,5.3209527085934195e-14,0.07543243458850471,0.12855807105987985
48,1.2,attn_zeroed,11,mean_pooled,48950,0.010297700974230422,0.007437363035022116,1.384590334738151,0.16618407990131434,-0.00427962317589768,0.024875025124358525
48,1.2,attn_zeroed,11,words_only,48950,0.08059327079438153,0.013378035724658729,6.024297770847629,1.7105394170043103e-9,0.05437215420614652,0.10681438738261653
48,1.2,attn_zeroed,12,individual,48950,0.09465679490778879,0.013262858471174654,7.136982959858525,9.672326379324428e-13,0.06866142717043718,0.1206521626451404
48,1.2,attn_zeroed,12,mean_pooled,48950,0.00996976794093875,0.007455076211424196,1.337312679065712,0.18112680821540456,-0.004642274255481516,0.024581810137359016
48,1.2,attn_zeroed,12,words_only,48950,0.08463093751710149,0.013412790265457273,6.309718995238178,2.8192693593022454e-10,0.0583417015961778,0.11092017343802518
48,1.2,default,0,individual,48950,0.12870460534849937,0.013624059542962164,9.446861630532496,3.639486034892003e-21,0.1020012790131842,0.15540793168381453
48,1.2,default,0,mean_pooled,48950,0.008593672110915027,0.005150683685984701,1.6684527015896726,0.09523228965313617,-0.001501732044000257,0.01868907626583031
48,1.2,default,0,words_only,48950,0.1365784883033568,0.014498457465987649,9.420208227237984,4.690701041393516e-21,0.10816133115191512,0.1649956454547985
48,1.2,default,1,individual,48950,0.11467648247982005,0.013602637323979084,8.430459457863025,3.535552242458978e-17,0.08801514396043654,0.14133782099920358
48,1.2,default,1,mean_pooled,48950,0.04365405658606121,0.010006812472993513,4.362433762386896,1.2888620672088702e-5,0.024040579545681978,0.06326753362644044
48,1.2,default,1,words_only,48950,0.08670008782018995,0.012973665858117388,6.682774843159944,2.369657761694341e-11,0.061271541205124166,0.11212863443525574
48,1.2,default,2,individual,48950,0.1261591776064643,0.013803589254180777,9.139592267152814,6.501506797842483e-20,0.09910397080186331,0.1532143844110653
48,1.2,default,2,mean_pooled,48950,0.04350327671728256,0.009958105431616841,4.3686298579607605,1.2528518341896514e-5,0.023985266084445626,0.0630212873501195
48,1.2,default,2,words_only,48950,0.07967073126141647,0.013196141734858786,6.0374261554768784,1.577155250385616e-9,0.053806129157923974,0.10553533336490896
48,1.2,default,3,individual,48950,0.12954735405537457,0.013952816109782133,9.284674365094704,1.6861715364387275e-20,0.10219966075579387,0.15689504735495527
48,1.2,default,3,mean_pooled,48950,0.03646580746667165,0.010270837383483635,3.5504220449748054,3.849746199392715e-4,0.016334838314397467,0.05659677661894583
48,1.2,default,3,words_only,48950,0.08234712665703245,0.013306751060331386,6.188372073970527,6.12692139534011e-10,0.056265728898433634,0.10842852441563126
48,1.2,default,4,individual,48950,0.11921386395357121,0.013824484584271195,8.623385792567396,6.691362811742317e-18,0.0921177020418284,0.14631002586531403
48,1.2,default,4,mean_pooled,48950,0.03425990606970154,0.010307072553363453,3.3239220828538447,8.882610656744831e-4,0.014057915533304283,0.054461896606098806
48,1.2,default,4,words_only,48950,0.09052710493339024,0.013473526650754962,6.718887139197348,1.851169480524525e-11,0.06411882494106351,0.11693538492571696
48,1.2,default,5,individual,48950,0.12238696533289456,0.013870790016934087,8.823359389297872,1.1465514109534537e-18,0.09520004419659053,0.14957388646919859
48,1.2,default,5,mean_pooled,48950,0.03282008272559783,0.009975791201373672,3.289972901706131,0.0010026779458271599,0.01326740776383466,0.05237275768736101
48,1.2,default,5,words_only,48950,0.08091525852661664,0.01358494078028081,5.9562466878080915,2.598533514210265e-9,0.05428860545321874,0.10754191160001456
48,1.2,default,6,individual,48950,0.10431009121906093,0.01377950806117101,7.569943045571719,3.799185581482745e-14,0.07730208385259038,0.13131809858553148
48,1.2,default,6,mean_pooled,48950,0.02430358327228452,0.010052068588104871,2.417769343619899,0.015619599767926587,0.004601403682809965,0.04400576286175908
48,1.2,default,6,words_only,48950,0.07233536464357312,0.013286013102248122,5.444474883991592,5.220763205281623e-8,0.0462946135410227,0.09837611574612355
48,1.2,default,7,individual,48950,0.09664615180827904,0.013717587472593287,7.045419028773887,1.8733832424667257e-12,0.06975950956638474,0.12353279405017334
48,1.2,default,7,mean_pooled,48950,0.02624560143923579,0.010346776497535522,2.5365969242195554,0.011196654611502349,0.005965790677913457,0.04652541220055813
48,1.2,default,7,words_only,48950,0.08685624052468523,0.01330313971440128,6.5290031067372185,6.685466516415358e-11,0.06078192104907375,0.1129305600002967
48,1.2,default,8,individual,48950,0.11444579710845643,0.013792715257587925,8.297553815264562,1.0895496945667733e-16,0.08741190347256791,0.14147969074434494
48,1.2,default,8,mean_pooled,48950,0.023639341489880575,0.010160561015402877,2.3265783704309806,0.019991776837358605,0.003724515392079096,0.043554167587682054
48,1.2,default,8,words_only,48950,0.08703043811953996,0.013293799343994507,6.5466941291585,5.940456655696271e-11,0.0609744258862213,0.11308645035285862
48,1.2,default,9,individual,48950,0.13296680432282437,0.013834850551959254,9.611004023747403,7.511145101612901e-22,0.10585032498534787,0.16008328366030086
48,1.2,default,9,mean_pooled,48950,0.020625611850840202,0.01005641258767383,2.0509910140442194,0.040273133398183905,9.149179681240058e-4,0.0403363057335564
48,1.2,default,9,words_only,48950,0.06860182121878178,0.01336922587514661,5.131323373503066,2.888088693712853e-7,0.04239797204528063,0.09480567039228292
48,1.2,default,10,individual,48950,0.1337006137041928,0.013963373044241337,9.57509430426143,1.063216905298453e-21,0.10633222868162927,0.16106899872675634
48,1.2,default,10,mean_pooled,48950,0.02097561261232129,0.010158171757920177,2.0649003691010552,0.03893768199373348,0.0010654694889341808,0.04088575573570839
48,1.2,default,10,words_only,48950,0.10253781788610081,0.01350646042936263,7.591760877867508,3.2117009671377026e-14,0.07606498727764954,0.12901064849455207
48,1.2,default,11,individual,48950,0.1239972239647582,0.013965621082174865,8.878747549797342,6.985147914577841e-19,0.09662443275985495,0.15137001516966142
48,1.2,default,11,mean_pooled,48950,0.020441921706416986,0.010512800576165738,1.9444791669274324,0.051843415826035286,-1.632983161613151e-4,0.04104714172899529
48,1.2,default,11,words_only,48950,0.09124958806089978,0.013483340989739736,6.767579944046282,1.3242529257661042e-11,0.06482207184196603,0.11767710427983352
48,1.2,default,12,individual,48950,0.1211073430235585,0.013783337092224948,8.786503748201444,1.591750675238532e-18,0.09409183070854754,0.14812285533856945
48,1.2,default,12,mean_pooled,48950,0.021031346442563232,0.010404479168160572,2.0213742660874976,0.04324646799102314,6.384377283685586e-4,0.041424255156757905
48,1.2,default,12,words_only,48950,0.07962278291012281,0.01314255696960072,6.058393590706406,1.3848776807824271e-9,0.05386320761371195,0.10538235820653367
144,3.6,attn_zeroed,0,mean_pooled,48950,-0.005760825795388022,0.0066219983889538765,-0.8699527630507472,0.3843304852414696,-0.018740025087240215,0.007218373496464174
144,3.6,attn_zeroed,0,words_only,48950,0.06924092869067561,0.011043730723781753,6.269704543010184,3.647432545313601e-10,0.047595078968238766,0.09088677841311245
144,3.6,attn_zeroed,1,mean_pooled,48950,-0.016089758465177243,0.007344557174203237,-2.1907050464104687,0.02847784234877056,-0.030485181972588576,-0.0016943349577659104
144,3.6,attn_zeroed,1,words_only,48950,0.02734133353964502,0.010746863586224268,2.544122135754302,0.010958322743067092,0.006277347103068782,0.04840531997622126
144,3.6,attn_zeroed,2,mean_pooled,48950,-0.022579571866966523,0.007432291084146253,-3.0380365369610973,0.002382505294311312,-0.03714695493022784,-0.008012188803705205
144,3.6,attn_zeroed,2,words_only,48950,0.0354402365786992,0.011008181257017453,3.2194452245330623,0.0012852262555429648,0.013864064253741436,0.05701640890365696
144,3.6,attn_zeroed,3,mean_pooled,48950,-0.02194011137703962,0.007588410153155078,-2.891265882342621,0.0038386212738367154,-0.0368134897593732,-0.007066732994706037
144,3.6,attn_zeroed,3,words_only,48950,0.02401261455797855,0.011153667385939951,2.152889603669577,0.03133222654993676,0.0021512876089068537,0.04587394150705025
144,3.6,attn_zeroed,4,mean_pooled,48950,-0.020400827822681374,0.007533086870751923,-2.7081630907364067,0.006768026910318034,-0.03516577188268293,-0.005635883762679815
144,3.6,attn_zeroed,4,words_only,48950,0.027730257460732523,0.011082660021483613,2.5021301210158686,0.012348090088342955,0.00600810583009723,0.04945240909136782
144,3.6,attn_zeroed,5,mean_pooled,48950,-0.023333748343163874,0.007561857732144809,-3.085716390031263,0.002031756612706094,-0.03815508364971714,-0.008512413036610605
144,3.6,attn_zeroed,5,words_only,48950,0.03953143791823603,0.011151175413040027,3.5450467286173732,3.929094423526037e-4,0.017674995267075364,0.0613878805693967
144,3.6,attn_zeroed,6,mean_pooled,48950,-0.0172310776962126,0.007557306689693612,-2.2800553694230423,0.022608685589045753,-0.032043492902897174,-0.0024186624895280225
144,3.6,attn_zeroed,6,words_only,48950,-0.004258389725537986,0.010946521796373784,-0.389017608035883,0.6972648132054,-0.025713708739921515,0.017196929288845544
144,3.6,attn_zeroed,7,mean_pooled,48950,-0.01727968648412296,0.007594653451949138,-2.27524357674124,0.022895625683689767,-0.03216530180982727,-0.0023940711584186473
144,3.6,attn_zeroed,7,words_only,48950,0.030960962818084314,0.010968060629785453,2.8228292916256374,0.004762110908642542,0.009463427422037145,0.05245849821413148
144,3.6,attn_zeroed,8,mean_pooled,48950,-0.015143291577817545,0.007620869321879025,-1.9870819112908984,0.046918885018772595,-0.03008029033499427,-2.0629282064081773e-4
144,3.6,attn_zeroed,8,words_only,48950,0.037034210346764296,0.011252703905438838,3.291138792771782,9.985323179266237e-4,0.014978770586386022,0.059089650107142566
144,3.6,attn_zeroed,9,mean_pooled,48950,-0.014848416359456962,0.007626057720414385,-1.9470632014374694,0.051532869428549836,-0.029795584442362966,9.875172344903961e-5
144,3.6,attn_zeroed,9,words_only,48950,0.037548081110142253,0.011091034003708288,3.3854445940376747,7.111885604656867e-4,0.015809516370083404,0.0592866458502011
144,3.6,attn_zeroed,10,mean_pooled,48950,-0.00951900893161297,0.007663423693778956,-1.242135279475719,0.21419260503980436,-0.024539414787551627,0.005501396924325688
144,3.6,attn_zeroed,10,words_only,48950,0.035800791668958,0.011081238835113244,3.2307571564576003,0.0012354432130118752,0.0140814255813036,0.0575201577566124
144,3.6,attn_zeroed,11,mean_pooled,48950,-0.01962474182760696,0.00785383492877029,-2.498746409313659,0.012466597390514422,-0.03501835607491018,-0.004231127580303737
144,3.6,attn_zeroed,11,words_only,48950,0.022629692173298965,0.011150455573105057,2.0294858828801465,0.042414224476677975,7.746604173734586e-4,0.04448472392922447
144,3.6,attn_zeroed,12,mean_pooled,48950,-0.013088333885555276,0.00802610591867441,-1.630720304239013,0.10295578406360627,-0.02881960141799067,0.002642933646880119
144,3.6,attn_zeroed,12,words_only,48950,0.03756017376931151,0.011072635282197487,3.392162101618259,6.939825661443333e-4,0.015857670752493544,0.05926267678612948
144,3.6,default,0,mean_pooled,48950,-0.020429858138429118,0.006708656106703002,-3.045298166053925,0.0023257327053274454,-0.03357890763603176,-0.007280808640826473
144,3.6,default,0,words_only,48950,0.06737752926094231,0.010949913553559907,6.153247597012976,7.649896842008181e-10,0.045915562360243724,0.08883949616164091
144,3.6,default,1,mean_pooled,48950,-0.013455606547179364,0.008344582647366233,-1.6124960487300468,0.1068604859302706,-0.029811092433156418,0.0028998793387976906
144,3.6,default,1,words_only,48950,0.024407100141355387,0.010340425536369872,2.3603574200606627,0.01826123447616297,0.004139737342992587,0.04467446293971819
144,3.6,default,2,mean_pooled,48950,-0.004762565009788287,0.008460689884411295,-0.5629050437793788,0.5735021236765433,-0.02134562252600735,0.011820492506430774
144,3.6,default,2,words_only,48950,0.042090586900878704,0.01073338356625068,3.9214648988437792,8.813216348783425e-5,0.021053021471288392,0.06312815233046902
144,3.6,default,3,mean_pooled,48950,-0.0035132250278720645,0.008412892773334693,-0.41760011954597825,0.676241341037144,-0.020002599611266367,0.012976149555522239
144,3.6,default,3,words_only,48950,0.01638066791199054,0.010703570248256333,1.5303928999446736,0.12592596763979685,-0.0045984630431297295,0.03735979886711081
144,3.6,default,4,mean_pooled,48950,0.0028620172809898947,0.00846868691177798,0.33795289763392855,0.7354001330296578,-0.013736714508437652,0.019460749070417442
144,3.6,default,4,words_only,48950,0.008396624732976714,0.010686864113306627,0.785695845287464,0.4320495010134331,-0.012549761989636565,0.02934301145558999
144,3.6,default,5,mean_pooled,48950,-0.010882255394415173,0.00846717729415407,-1.2852282427023851,0.1987186180976681,-0.027478028314503834,0.005713517525673487
144,3.6,default,5,words_only,48950,0.008262524114021551,0.010652602116343073,0.7756343495966401,0.43796866013002833,-0.012616708667952206,0.02914175689599531
144,3.6,default,6,mean_pooled,48950,-0.005830477799536812,0.008631959917552626,-0.6754523717934382,0.4993915922807749,-0.022749226713170218,0.011088271114096594
144,3.6,default,6,words_only,48950,0.014315507076490595,0.010768661289515953,1.3293673829659536,0.18373298891719458,-0.00679120312993726,0.03542221728291845
144,3.6,default,7,mean_pooled,48950,-0.008622521429675883,0.0083659107863395,-1.030673365983701,0.3026991112720959,-0.02501981073359398,0.007774767874242215
144,3.6,default,7,words_only,48950,0.02769441444564399,0.010719566896525687,2.5835385620495557,0.00978212459530527,0.006683929860743936,0.04870489903054405
144,3.6,default,8,mean_pooled,48950,5.8469409762827326e-5,0.008427049353673867,0.00693830157020938,0.9944641089908504,-0.016458652247357708,0.01657559106688336
144,3.6,default,8,words_only,48950,0.013263425752230554,0.010603705694956965,1.250829298151733,0.21100274202138122,-0.007519969435024469,0.03404682093948558
144,3.6,default,9,mean_pooled,48950,-0.001143175151573077,0.008360164418793023,-0.13674074985933352,0.8912362806900355,-0.017529201503552923,0.01524285120040677
144,3.6,default,9,words_only,48950,0.023643075256661077,0.010739465481734333,2.2015132221313234,0.027704360542691146,0.0025935891969977934,0.04469256131632436
144,3.6,default,10,mean_pooled,48950,-0.011875608674774033,0.008268655490225471,-1.436220034661307,0.15094613068088286,-0.028082276387397617,0.004331059037849553
144,3.6,default,10,words_only,48950,0.02744972490273642,0.01091136737217985,2.515699817121323,0.011882805419362175,0.0060633089974754285,0.048836140807997405
144,3.6,default,11,mean_pooled,48950,-0.005896581751228074,0.008371217066736863,-0.7043876301641032,0.48119475841236703,-0.022304271430792697,0.010511107928336549
144,3.6,default,11,words_only,48950,0.009488008866828556,0.010696403433976648,0.8870279552742297,0.37506820806868846,-0.011477075043070606,0.030453092776727718
144,3.6,default,12,mean_pooled,48950,0.002917639769017338,0.008505992084874547,0.34300993228121135,0.7315924611058444,-0.01375421062416056,0.019589490162195237
