condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,24,mean_pooled,pair_novel,0.533327,0.00539,10,20.2,26.2
default,24,mean_pooled,word_novel,0.453235,0.028321,10,22.3,28.3
default,24,words_only,pair_novel,0.520626,0.005701,10,13.2,19.2
default,24,words_only,word_novel,0.447583,0.021861,10,13.3,19.3
attn_zeroed,24,mean_pooled,pair_novel,0.756482,0.016055,10,49.3,55.3
attn_zeroed,24,mean_pooled,word_novel,0.669624,0.035539,10,55.6,61.6
attn_zeroed,24,words_only,pair_novel,0.507314,0.007851,10,33.8,39.8
attn_zeroed,24,words_only,word_novel,0.346155,0.038918,10,34.5,40.5
