condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.168597,0.007025
default,24,mean_pooled,pair_novel,2,0.242748,0.005411
default,24,mean_pooled,pair_novel,3,0.302844,0.005867
default,24,mean_pooled,pair_novel,4,0.341016,0.006253
default,24,mean_pooled,pair_novel,5,0.358705,0.004427
default,24,mean_pooled,pair_novel,6,0.377526,0.005072
default,24,mean_pooled,pair_novel,7,0.393304,0.006523
default,24,mean_pooled,pair_novel,8,0.409781,0.006312
default,24,mean_pooled,pair_novel,9,0.417571,0.006358
default,24,mean_pooled,pair_novel,10,0.429064,0.006524
default,24,mean_pooled,pair_novel,11,0.438791,0.006248
default,24,mean_pooled,pair_novel,12,0.447212,0.005494
default,24,mean_pooled,pair_novel,13,0.455256,0.004979
default,24,mean_pooled,pair_novel,14,0.461434,0.004906
default,24,mean_pooled,pair_novel,15,0.465737,0.004776
default,24,mean_pooled,word_novel,1,0.157322,0.019478
default,24,mean_pooled,word_novel,2,0.218249,0.027173
default,24,mean_pooled,word_novel,3,0.271466,0.023936
default,24,mean_pooled,word_novel,4,0.296028,0.032267
default,24,mean_pooled,word_novel,5,0.311762,0.032532
default,24,mean_pooled,word_novel,6,0.323226,0.038723
default,24,mean_pooled,word_novel,7,0.334146,0.041173
default,24,mean_pooled,word_novel,8,0.346156,0.0419
default,24,mean_pooled,word_novel,9,0.353356,0.037699
default,24,mean_pooled,word_novel,10,0.360774,0.035148
default,24,mean_pooled,word_novel,11,0.370109,0.03673
default,24,mean_pooled,word_novel,12,0.377945,0.034322
default,24,mean_pooled,word_novel,13,0.382151,0.03573
default,24,mean_pooled,word_novel,14,0.38905,0.033935
default,24,mean_pooled,word_novel,15,0.39252,0.035076
default,24,words_only,pair_novel,1,0.044711,0.003506
default,24,words_only,pair_novel,2,0.068421,0.005081
default,24,words_only,pair_novel,3,0.106897,0.005652
default,24,words_only,pair_novel,4,0.133598,0.004928
default,24,words_only,pair_novel,5,0.148314,0.004367
default,24,words_only,pair_novel,6,0.161111,0.005817
default,24,words_only,pair_novel,7,0.174611,0.005505
default,24,words_only,pair_novel,8,0.182215,0.005658
default,24,words_only,pair_novel,9,0.189675,0.006614
default,24,words_only,pair_novel,10,0.197891,0.006155
default,24,words_only,pair_novel,11,0.204958,0.006517
default,24,words_only,pair_novel,12,0.209744,0.006816
default,24,words_only,pair_novel,13,0.214846,0.007008
default,24,words_only,pair_novel,14,0.218897,0.006465
default,24,words_only,pair_novel,15,0.223039,0.006304
default,24,words_only,word_novel,1,0.038004,0.013019
default,24,words_only,word_novel,2,0.051029,0.014289
default,24,words_only,word_novel,3,0.069789,0.016241
default,24,words_only,word_novel,4,0.082533,0.02159
default,24,words_only,word_novel,5,0.086762,0.018909
default,24,words_only,word_novel,6,0.088991,0.02059
default,24,words_only,word_novel,7,0.08974,0.023645
default,24,words_only,word_novel,8,0.091128,0.023471
default,24,words_only,word_novel,9,0.087565,0.024507
default,24,words_only,word_novel,10,0.090663,0.024104
default,24,words_only,word_novel,11,0.093698,0.024309
default,24,words_only,word_novel,12,0.093343,0.025382
default,24,words_only,word_novel,13,0.096218,0.023899
default,24,words_only,word_novel,14,0.096247,0.025785
default,24,words_only,word_novel,15,0.096839,0.027602
attn_zeroed,24,mean_pooled,pair_novel,1,0.057528,0.004759
attn_zeroed,24,mean_pooled,pair_novel,2,0.105067,0.004584
attn_zeroed,24,mean_pooled,pair_novel,3,0.140892,0.005109
attn_zeroed,24,mean_pooled,pair_novel,4,0.178211,0.005473
attn_zeroed,24,mean_pooled,pair_novel,5,0.20039,0.004625
attn_zeroed,24,mean_pooled,pair_novel,6,0.225953,0.004446
attn_zeroed,24,mean_pooled,pair_novel,7,0.244217,0.004644
attn_zeroed,24,mean_pooled,pair_novel,8,0.26408,0.00538
attn_zeroed,24,mean_pooled,pair_novel,9,0.28021,0.005694
attn_zeroed,24,mean_pooled,pair_novel,10,0.291471,0.00585
attn_zeroed,24,mean_pooled,pair_novel,11,0.308329,0.005406
attn_zeroed,24,mean_pooled,pair_novel,12,0.316294,0.005494
attn_zeroed,24,mean_pooled,pair_novel,13,0.327632,0.006001
attn_zeroed,24,mean_pooled,pair_novel,14,0.338917,0.00629
