input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_novel,10,109.8,275487.3,3453.7,0.3798,0.040327,0.145712,0.031152,0.33923,0.030576,0.60848,0.010294,0.611076
