fold,epoch,train_loss,val_loss
0,1,9.0799029894639,8.600090980529785
0,2,8.628316584009236,8.468449592590332
0,3,8.501465868411307,8.444146156311035
0,4,8.428501020208108,8.43012523651123
0,5,8.360138908050567,8.416871070861816
0,6,8.306881140309475,8.422000885009766
0,7,8.260249279319183,8.42446231842041
0,8,8.220136221381528,8.443822860717773
0,9,8.18269621760567,8.43648624420166
0,10,8.148197027237016,8.424854278564453
0,11,8.11086503481778,8.443415641784668
0,12,8.07667263300827,8.45832347869873
0,13,8.049159689798644,8.474138259887695
0,14,8.018153169180275,8.461714744567871
0,15,7.9939758708075255,8.46774959564209
0,16,7.960911688462572,8.457208633422852
0,17,7.936674484631527,8.455178260803223
0,18,7.9082611442305595,8.459447860717773
0,19,7.887318740605735,8.456925392150879
0,20,7.866996267708417,8.449045181274414
0,21,7.84237421669075,8.455012321472168
0,22,7.825614303245061,8.469220161437988
0,23,7.800124530740577,8.459920883178711
0,24,7.786987082204812,8.455379486083984
0,25,7.762718110327701,8.46224594116211
1,1,9.080794310070653,8.706466674804688
1,2,8.622452202705547,8.562461853027344
1,3,8.49147890238678,8.521625518798828
1,4,8.404945467879783,8.519872665405273
1,5,8.344598887573792,8.512908935546875
1,6,8.2892616743031,8.499492645263672
1,7,8.24330964949861,8.515008926391602
1,8,8.202201797889876,8.496781349182129
1,9,8.161949868207993,8.508856773376465
1,10,8.130620221178214,8.512948036193848
1,11,8.10099787970984,8.516132354736328
1,12,8.068854970700786,8.5281982421875
1,13,8.038052673235693,8.521963119506836
1,14,8.010564236804461,8.519816398620605
1,15,7.9861445936231545,8.515668869018555
1,16,7.963257077920663,8.503759384155273
1,17,7.937498638512311,8.514248847961426
1,18,7.917314129700763,8.52408504486084
1,19,7.894232375088043,8.525629043579102
1,20,7.88257440984047,8.508865356445312
1,21,7.857261630735493,8.526461601257324
1,22,7.834003790381725,8.525962829589844
1,23,7.822884974258806,8.552339553833008
1,24,7.8017646695760146,8.535723686218262
1,25,7.784832301023113,8.544010162353516
1,26,7.772321136824067,8.544283866882324
1,27,7.755123732001133,8.54238224029541
1,28,7.7510120391818,8.537650108337402
2,1,9.101645578811699,8.952640533447266
2,2,8.625147493964093,8.81256103515625
2,3,8.49141358215187,8.771711349487305
2,4,8.41081924955071,8.752082824707031
2,5,8.348296331257828,8.750626564025879
2,6,8.301130938333909,8.726948738098145
2,7,8.249524388694248,8.7135591506958
2,8,8.20769600813259,8.733842849731445
2,9,8.169203260297348,8.753045082092285
2,10,8.136190026685062,8.738120079040527
2,11,8.103573438379291,8.74452018737793
2,12,8.073254125292719,8.741546630859375
2,13,8.045502568664114,8.757885932922363
2,14,8.014993555648338,8.770167350769043
2,15,7.992797756276436,8.75951099395752
2,16,7.966537477081707,8.735532760620117
2,17,7.941547007460925,8.768296241760254
2,18,7.918040554032712,8.757631301879883
2,19,7.896788716031005,8.760586738586426
2,20,7.875418882858025,8.760326385498047
2,21,7.852018625083958,8.744340896606445
2,22,7.831545555212664,8.749914169311523
2,23,7.813896200555485,8.732933044433594
2,24,7.796397516655472,8.741661071777344
2,25,7.773147021983408,8.768238067626953
2,26,7.7608374026539835,8.760627746582031
2,27,7.745177628115527,8.73286247253418
3,1,9.050102565033493,8.728360176086426
3,2,8.629380797647357,8.625066757202148
3,3,8.498705683736635,8.585022926330566
3,4,8.419396590847205,8.554885864257812
3,5,8.3601003866611,8.55222225189209
3,6,8.308373118884674,8.551567077636719
3,7,8.260418065968377,8.549175262451172
3,8,8.220617387042315,8.57399845123291
3,9,8.180272115018063,8.54977035522461
3,10,8.148523245048741,8.559870719909668
3,11,8.121691143100913,8.570849418640137
3,12,8.085689001034726,8.581737518310547
3,13,8.05822063281718,8.568711280822754
3,14,8.030595240256321,8.573959350585938
3,15,8.006224699112312,8.570130348205566
3,16,7.981806959899795,8.566622734069824
3,17,7.960260133969902,8.5739164352417
3,18,7.938548114800225,8.580855369567871
3,19,7.920589249732242,8.601404190063477
3,20,7.899986385172546,8.588659286499023
3,21,7.884656997113656,8.606159210205078
3,22,7.861938388367491,8.598614692687988
3,23,7.841771198286347,8.610708236694336
3,24,7.835251511245848,8.588863372802734
3,25,7.8109644743768945,8.592154502868652
3,26,7.796100713416958,8.611838340759277
3,27,7.786687421714742,8.570178985595703
4,1,9.128009330695082,8.859980583190918
4,2,8.637270136329805,8.714383125305176
4,3,8.504565505473161,8.665541648864746
4,4,8.421810953582515,8.628826141357422
4,5,8.353259389692669,8.63473892211914
4,6,8.303299326519868,8.616745948791504
4,7,8.255201771742879,8.615792274475098
4,8,8.213294425181985,8.62942123413086
4,9,8.174335142592627,8.63364028930664
4,10,8.143934140541326,8.623210906982422
4,11,8.10913554922214,8.624988555908203
4,12,8.079448871784631,8.632563591003418
4,13,8.050919454680777,8.62629508972168
4,14,8.025720224372357,8.634164810180664
4,15,8.002870005627463,8.615317344665527
4,16,7.979158422132263,8.623432159423828
4,17,7.952853667834517,8.627686500549316
4,18,7.937813821772832,8.653264045715332
4,19,7.912797937807468,8.627683639526367
4,20,7.895045110461633,8.645424842834473
4,21,7.873822317425164,8.640898704528809
4,22,7.853926516237951,8.644242286682129
4,23,7.836788171437908,8.66821002960205
4,24,7.821647575653058,8.667875289916992
4,25,7.805909742770527,8.656972885131836
4,26,7.792267685660864,8.677892684936523
4,27,7.775495125891771,8.663511276245117
4,28,7.765191424474014,8.680855751037598
4,29,7.748058525604952,8.665620803833008
4,30,7.736858968540672,8.676491737365723
4,31,7.724984116034636,8.671619415283203
4,32,7.716054604534645,8.674202919006348
4,33,7.701419572675949,8.695823669433594
4,34,7.696750594514132,8.686387062072754
4,35,7.684666073665293,8.667981147766113
5,1,9.116839726251202,8.75868034362793
5,2,8.633997131809682,8.626642227172852
5,3,8.500176085101748,8.580467224121094
5,4,8.413098371666637,8.554309844970703
5,5,8.354708914989017,8.52856731414795
5,6,8.296277706173871,8.541794776916504
5,7,8.254924936917966,8.530220031738281
5,8,8.209633851906984,8.53464126586914
5,9,8.175611305752719,8.543537139892578
5,10,8.139960426234865,8.529828071594238
5,11,8.105743641875579,8.526742935180664
5,12,8.072854757020712,8.523651123046875
5,13,8.041504347668234,8.551308631896973
5,14,8.02088696062592,8.515788078308105
5,15,7.984096066222521,8.532076835632324
5,16,7.9576324722711345,8.520980834960938
5,17,7.931650843211647,8.539811134338379
5,18,7.910690362517473,8.5333251953125
5,19,7.887212954054496,8.534439086914062
5,20,7.865185978543032,8.538232803344727
5,21,7.841085010982628,8.525101661682129
5,22,7.826354675331748,8.539278984069824
5,23,7.808297783506091,8.525675773620605
5,24,7.78721658467515,8.523917198181152
5,25,7.770260678563,8.552007675170898
5,26,7.755587525187431,8.537691116333008
5,27,7.741356399876559,8.526123046875
5,28,7.725275473342168,8.560246467590332
5,29,7.708850545500753,8.544210433959961
5,30,7.696001779004121,8.527987480163574
5,31,7.681165247699094,8.53433609008789
5,32,7.672286564888267,8.525575637817383
5,33,7.657509938824042,8.557021141052246
5,34,7.646933033202026,8.535482406616211
6,1,9.199096883112167,8.746922492980957
6,2,8.682259879826457,8.59924602508545
6,3,8.547080980993702,8.527071952819824
6,4,8.465064352751103,8.509509086608887
6,5,8.400098026757675,8.491182327270508
6,6,8.349076007043404,8.461390495300293
6,7,8.307224027447493,8.464922904968262
6,8,8.26472307440957,8.446575164794922
6,9,8.22282389674515,8.44504451751709
6,10,8.191843810699439,8.447105407714844
6,11,8.15519178753608,8.451793670654297
6,12,8.123695245702253,8.454567909240723
6,13,8.091409951531213,8.442845344543457
6,14,8.061352043131773,8.455726623535156
6,15,8.034814929112132,8.460819244384766
6,16,8.007027973932143,8.453536033630371
6,17,7.986714651369652,8.435449600219727
6,18,7.954175213752791,8.473095893859863
6,19,7.937392669776898,8.445514678955078
6,20,7.914468023308585,8.45474910736084
6,21,7.89428086481384,8.437063217163086
6,22,7.872174923303139,8.437003135681152
6,23,7.852816453972807,8.444757461547852
6,24,7.829986203641512,8.436380386352539
6,25,7.814706736616625,8.457422256469727
6,26,7.795794833626808,8.464899063110352
6,27,7.7853168624176305,8.442495346069336
6,28,7.765652513297148,8.452431678771973
6,29,7.750627189718083,8.448286056518555
6,30,7.730991885562837,8.446639060974121
6,31,7.716231597291557,8.452017784118652
