condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.236792,0.003076
default,24,mean_pooled,pair_novel,2,0.30923,0.004911
default,24,mean_pooled,pair_novel,3,0.378499,0.005708
default,24,mean_pooled,pair_novel,4,0.43973,0.004168
default,24,mean_pooled,pair_novel,5,0.483435,0.004842
default,24,mean_pooled,pair_novel,6,0.506038,0.005331
default,24,mean_pooled,pair_novel,7,0.530529,0.005216
default,24,mean_pooled,pair_novel,8,0.550315,0.005395
default,24,mean_pooled,pair_novel,9,0.564644,0.004518
default,24,mean_pooled,pair_novel,10,0.576371,0.004534
default,24,mean_pooled,pair_novel,11,0.585414,0.004551
default,24,mean_pooled,pair_novel,12,0.593533,0.004912
default,24,mean_pooled,pair_novel,13,0.600641,0.00519
default,24,mean_pooled,pair_novel,14,0.607115,0.004769
default,24,mean_pooled,pair_novel,15,0.61347,0.004521
default,24,mean_pooled,word_novel,1,0.247665,0.03567
default,24,mean_pooled,word_novel,2,0.313599,0.049028
default,24,mean_pooled,word_novel,3,0.369343,0.028861
default,24,mean_pooled,word_novel,4,0.425242,0.034431
default,24,mean_pooled,word_novel,5,0.462709,0.034101
default,24,mean_pooled,word_novel,6,0.483851,0.026853
default,24,mean_pooled,word_novel,7,0.504748,0.02961
default,24,mean_pooled,word_novel,8,0.520897,0.024481
default,24,mean_pooled,word_novel,9,0.532175,0.026571
default,24,mean_pooled,word_novel,10,0.543224,0.02316
default,24,mean_pooled,word_novel,11,0.552983,0.022427
default,24,mean_pooled,word_novel,12,0.559583,0.026114
default,24,mean_pooled,word_novel,13,0.563514,0.025019
default,24,mean_pooled,word_novel,14,0.569372,0.024912
default,24,mean_pooled,word_novel,15,0.573624,0.023407
default,24,words_only,pair_novel,1,0.085581,0.002858
default,24,words_only,pair_novel,2,0.155681,0.004403
default,24,words_only,pair_novel,3,0.1746,0.004815
default,24,words_only,pair_novel,4,0.19539,0.004179
default,24,words_only,pair_novel,5,0.227647,0.003685
default,24,words_only,pair_novel,6,0.242966,0.003319
default,24,words_only,pair_novel,7,0.25529,0.003122
default,24,words_only,pair_novel,8,0.266581,0.0041
default,24,words_only,pair_novel,9,0.276728,0.004425
default,24,words_only,pair_novel,10,0.285449,0.005366
default,24,words_only,pair_novel,11,0.294576,0.005082
default,24,words_only,pair_novel,12,0.304547,0.005666
default,24,words_only,pair_novel,13,0.310797,0.006106
default,24,words_only,pair_novel,14,0.316051,0.006186
default,24,words_only,pair_novel,15,0.319879,0.005866
default,24,words_only,word_novel,1,0.090836,0.019563
default,24,words_only,word_novel,2,0.15692,0.040904
default,24,words_only,word_novel,3,0.168656,0.039884
default,24,words_only,word_novel,4,0.179967,0.033519
default,24,words_only,word_novel,5,0.192449,0.036759
default,24,words_only,word_novel,6,0.198934,0.037597
default,24,words_only,word_novel,7,0.204625,0.035114
default,24,words_only,word_novel,8,0.210804,0.030997
default,24,words_only,word_novel,9,0.218056,0.032637
default,24,words_only,word_novel,10,0.22164,0.02689
default,24,words_only,word_novel,11,0.225995,0.025889
default,24,words_only,word_novel,12,0.232074,0.026227
default,24,words_only,word_novel,13,0.233373,0.027486
default,24,words_only,word_novel,14,0.233445,0.028012
default,24,words_only,word_novel,15,0.234839,0.02736
attn_zeroed,24,mean_pooled,pair_novel,1,0.183371,0.004394
attn_zeroed,24,mean_pooled,pair_novel,2,0.227143,0.005741
attn_zeroed,24,mean_pooled,pair_novel,3,0.26678,0.005036
attn_zeroed,24,mean_pooled,pair_novel,4,0.304864,0.004318
attn_zeroed,24,mean_pooled,pair_novel,5,0.34183,0.005019
attn_zeroed,24,mean_pooled,pair_novel,6,0.361709,0.005675
attn_zeroed,24,mean_pooled,pair_novel,7,0.390755,0.005126
attn_zeroed,24,mean_pooled,pair_novel,8,0.406943,0.00518
attn_zeroed,24,mean_pooled,pair_novel,9,0.42272,0.006704
attn_zeroed,24,mean_pooled,pair_novel,10,0.438762,0.006719
attn_zeroed,24,mean_pooled,pair_novel,11,0.452878,0.00732
attn_zeroed,24,mean_pooled,pair_novel,12,0.46307,0.007952
attn_zeroed,24,mean_pooled,pair_novel,13,0.473765,0.007669
attn_zeroed,24,mean_pooled,pair_novel,14,0.483151,0.007405
attn_zeroed,24,mean_pooled,pair_novel,15,0.49003,0.00779
attn_zeroed,24,mean_pooled,word_novel,1,0.19034,0.03312
attn_zeroed,24,mean_pooled,word_novel,2,0.22589,0.044745
attn_zeroed,24,mean_pooled,word_novel,3,0.257281,0.052072
attn_zeroed,24,mean_pooled,word_novel,4,0.277824,0.045449
attn_zeroed,24,mean_pooled,word_novel,5,0.294306,0.048506
attn_zeroed,24,mean_pooled,word_novel,6,0.30051,0.044088
attn_zeroed,24,mean_pooled,word_novel,7,0.320058,0.036612
attn_zeroed,24,mean_pooled,word_novel,8,0.329889,0.042839
attn_zeroed,24,mean_pooled,word_novel,9,0.337627,0.042763
attn_zeroed,24,mean_pooled,word_novel,10,0.346765,0.03756
attn_zeroed,24,mean_pooled,word_novel,11,0.358023,0.030807
attn_zeroed,24,mean_pooled,word_novel,12,0.364428,0.029923
attn_zeroed,24,mean_pooled,word_novel,13,0.370785,0.030492
attn_zeroed,24,mean_pooled,word_novel,14,0.373735,0.030637
attn_zeroed,24,mean_pooled,word_novel,15,0.377642,0.029834
attn_zeroed,24,words_only,pair_novel,1,0.080037,0.002967
attn_zeroed,24,words_only,pair_novel,2,0.151766,0.004296
attn_zeroed,24,words_only,pair_novel,3,0.170118,0.004797
attn_zeroed,24,words_only,pair_novel,4,0.190742,0.004088
attn_zeroed,24,words_only,pair_novel,5,0.222867,0.003601
attn_zeroed,24,words_only,pair_novel,6,0.238699,0.003257
attn_zeroed,24,words_only,pair_novel,7,0.252732,0.004371
attn_zeroed,24,words_only,pair_novel,8,0.261443,0.004306
attn_zeroed,24,words_only,pair_novel,9,0.270794,0.004585
attn_zeroed,24,words_only,pair_novel,10,0.279299,0.005421
attn_zeroed,24,words_only,pair_novel,11,0.288165,0.00519
attn_zeroed,24,words_only,pair_novel,12,0.297971,0.005778
