condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.064977,0.00334
default,24,mean_pooled,pair_novel,2,0.099386,0.003793
default,24,mean_pooled,pair_novel,3,0.13349,0.003781
default,24,mean_pooled,pair_novel,4,0.164591,0.005745
default,24,mean_pooled,pair_novel,5,0.179154,0.005285
default,24,mean_pooled,pair_novel,6,0.192188,0.005353
default,24,mean_pooled,pair_novel,7,0.20057,0.005548
default,24,mean_pooled,pair_novel,8,0.207738,0.005298
default,24,mean_pooled,pair_novel,9,0.215069,0.005017
default,24,mean_pooled,pair_novel,10,0.218951,0.005032
default,24,mean_pooled,pair_novel,11,0.223591,0.005049
default,24,mean_pooled,pair_novel,12,0.226681,0.005194
default,24,mean_pooled,pair_novel,13,0.229799,0.005602
default,24,mean_pooled,pair_novel,14,0.232296,0.005487
default,24,mean_pooled,pair_novel,15,0.234061,0.005373
default,24,mean_pooled,word_novel,1,0.060349,0.019244
default,24,mean_pooled,word_novel,2,0.085912,0.022674
default,24,mean_pooled,word_novel,3,0.110157,0.031443
default,24,mean_pooled,word_novel,4,0.130462,0.031622
default,24,mean_pooled,word_novel,5,0.140322,0.027227
default,24,mean_pooled,word_novel,6,0.148692,0.025446
default,24,mean_pooled,word_novel,7,0.157882,0.025238
default,24,mean_pooled,word_novel,8,0.162356,0.024536
default,24,mean_pooled,word_novel,9,0.166974,0.026942
default,24,mean_pooled,word_novel,10,0.169289,0.028009
default,24,mean_pooled,word_novel,11,0.169778,0.028107
default,24,mean_pooled,word_novel,12,0.1713,0.029719
default,24,mean_pooled,word_novel,13,0.173234,0.030034
default,24,mean_pooled,word_novel,14,0.175145,0.030379
default,24,mean_pooled,word_novel,15,0.175094,0.029834
default,24,words_only,pair_novel,1,0.039924,0.002219
default,24,words_only,pair_novel,2,0.084399,0.002169
default,24,words_only,pair_novel,3,0.109877,0.002419
default,24,words_only,pair_novel,4,0.128645,0.003409
default,24,words_only,pair_novel,5,0.140795,0.003469
default,24,words_only,pair_novel,6,0.150519,0.003755
default,24,words_only,pair_novel,7,0.157199,0.00404
default,24,words_only,pair_novel,8,0.161593,0.004186
default,24,words_only,pair_novel,9,0.165658,0.004529
default,24,words_only,pair_novel,10,0.169221,0.004254
default,24,words_only,pair_novel,11,0.171528,0.004216
default,24,words_only,pair_novel,12,0.173563,0.004307
default,24,words_only,pair_novel,13,0.174854,0.004218
default,24,words_only,pair_novel,14,0.176068,0.004314
default,24,words_only,pair_novel,15,0.177257,0.004186
default,24,words_only,word_novel,1,0.039152,0.010783
default,24,words_only,word_novel,2,0.073781,0.013356
default,24,words_only,word_novel,3,0.091458,0.015438
default,24,words_only,word_novel,4,0.104629,0.017429
default,24,words_only,word_novel,5,0.112421,0.016373
default,24,words_only,word_novel,6,0.119291,0.016521
default,24,words_only,word_novel,7,0.12333,0.016883
default,24,words_only,word_novel,8,0.12631,0.019681
default,24,words_only,word_novel,9,0.128444,0.020053
default,24,words_only,word_novel,10,0.130158,0.01987
default,24,words_only,word_novel,11,0.130894,0.020509
default,24,words_only,word_novel,12,0.13192,0.020901
default,24,words_only,word_novel,13,0.131892,0.020384
default,24,words_only,word_novel,14,0.131974,0.02029
default,24,words_only,word_novel,15,0.131656,0.019718
attn_zeroed,24,mean_pooled,pair_novel,1,0.066355,0.004593
attn_zeroed,24,mean_pooled,pair_novel,2,0.118254,0.006813
attn_zeroed,24,mean_pooled,pair_novel,3,0.161807,0.006651
attn_zeroed,24,mean_pooled,pair_novel,4,0.182661,0.00621
attn_zeroed,24,mean_pooled,pair_novel,5,0.1965,0.006655
attn_zeroed,24,mean_pooled,pair_novel,6,0.207775,0.005838
attn_zeroed,24,mean_pooled,pair_novel,7,0.215998,0.00552
attn_zeroed,24,mean_pooled,pair_novel,8,0.22303,0.005357
attn_zeroed,24,mean_pooled,pair_novel,9,0.22765,0.005513
attn_zeroed,24,mean_pooled,pair_novel,10,0.231519,0.005801
attn_zeroed,24,mean_pooled,pair_novel,11,0.234066,0.006227
attn_zeroed,24,mean_pooled,pair_novel,12,0.236556,0.006144
attn_zeroed,24,mean_pooled,pair_novel,13,0.238112,0.006053
attn_zeroed,24,mean_pooled,pair_novel,14,0.239765,0.006112
attn_zeroed,24,mean_pooled,pair_novel,15,0.240812,0.006006
attn_zeroed,24,mean_pooled,word_novel,1,0.053968,0.025871
attn_zeroed,24,mean_pooled,word_novel,2,0.090878,0.033327
attn_zeroed,24,mean_pooled,word_novel,3,0.112377,0.029115
attn_zeroed,24,mean_pooled,word_novel,4,0.119039,0.032288
attn_zeroed,24,mean_pooled,word_novel,5,0.127377,0.031318
attn_zeroed,24,mean_pooled,word_novel,6,0.131452,0.034759
attn_zeroed,24,mean_pooled,word_novel,7,0.134646,0.035244
attn_zeroed,24,mean_pooled,word_novel,8,0.135319,0.034015
attn_zeroed,24,mean_pooled,word_novel,9,0.137833,0.034062
attn_zeroed,24,mean_pooled,word_novel,10,0.137348,0.033483
attn_zeroed,24,mean_pooled,word_novel,11,0.139039,0.033314
attn_zeroed,24,mean_pooled,word_novel,12,0.140489,0.033089
attn_zeroed,24,mean_pooled,word_novel,13,0.140971,0.03201
attn_zeroed,24,mean_pooled,word_novel,14,0.140089,0.032199
attn_zeroed,24,mean_pooled,word_novel,15,0.139785,0.032446
attn_zeroed,24,words_only,pair_novel,1,0.045591,0.002041
attn_zeroed,24,words_only,pair_novel,2,0.086192,0.002495
attn_zeroed,24,words_only,pair_novel,3,0.11521,0.002416
attn_zeroed,24,words_only,pair_novel,4,0.133306,0.001919
attn_zeroed,24,words_only,pair_novel,5,0.147218,0.002167
attn_zeroed,24,words_only,pair_novel,6,0.158051,0.002633
attn_zeroed,24,words_only,pair_novel,7,0.165127,0.002768
attn_zeroed,24,words_only,pair_novel,8,0.169972,0.002503
attn_zeroed,24,words_only,pair_novel,9,0.174561,0.002542
attn_zeroed,24,words_only,pair_novel,10,0.178264,0.002258
attn_zeroed,24,words_only,pair_novel,11,0.180786,0.002322
attn_zeroed,24,words_only,pair_novel,12,0.182984,0.002556
attn_zeroed,24,words_only,pair_novel,13,0.184453,0.002571
attn_zeroed,24,words_only,pair_novel,14,0.186144,0.002658
attn_zeroed,24,words_only,pair_novel,15,0.187508,0.002739
attn_zeroed,24,words_only,word_novel,1,0.044446,0.013236
attn_zeroed,24,words_only,word_novel,2,0.075952,0.014444
attn_zeroed,24,words_only,word_novel,3,0.095172,0.018459
attn_zeroed,24,words_only,word_novel,4,0.106624,0.01918
attn_zeroed,24,words_only,word_novel,5,0.114652,0.018565
attn_zeroed,24,words_only,word_novel,6,0.122314,0.020083
attn_zeroed,24,words_only,word_novel,7,0.126513,0.021129
attn_zeroed,24,words_only,word_novel,8,0.128989,0.022154
attn_zeroed,24,words_only,word_novel,9,0.131837,0.023051
attn_zeroed,24,words_only,word_novel,10,0.133692,0.022746
attn_zeroed,24,words_only,word_novel,11,0.133853,0.023074
attn_zeroed,24,words_only,word_novel,12,0.134883,0.023595
attn_zeroed,24,words_only,word_novel,13,0.135134,0.023197
attn_zeroed,24,words_only,word_novel,14,0.135052,0.023022
attn_zeroed,24,words_only,word_novel,15,0.13508,0.022301
