condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,32,mean_pooled,pair_novel,2.5e-05,4.3e-05,10,5.5,11.5
default,32,mean_pooled,word_novel,0.000329,0.000292,10,7.6,13.6
default,32,words_only,pair_novel,3.1e-05,2.9e-05,10,3.9,9.9
default,32,words_only,word_novel,0.00026,0.000321,10,3.3,9.3
attn_zeroed,32,mean_pooled,pair_novel,8e-06,9e-06,10,9.8,15.8
attn_zeroed,32,mean_pooled,word_novel,0.000336,0.000341,10,9.6,15.6
attn_zeroed,32,words_only,pair_novel,2.4e-05,3.7e-05,10,3.7,9.7
attn_zeroed,32,words_only,word_novel,0.000305,0.000314,10,3.1,9.1
