input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,pair_novel,10,49.1,306037.8,34004.2,0.512903,0.007864,0.263125,0.008048,0.421923,0.006496,0.585461
