input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,word_novel,10,26.5,275487.3,3453.7,0.00254,0.022388,0.000458,0.000446,0.004634,0.023942,0.030349
