fold,epoch,train_loss
0,1,8.684708635008711
0,2,8.142137545862505
0,3,7.964507944671619
0,4,7.83364542171773
0,5,7.727899071703061
0,6,7.635501291212871
0,7,7.552533167691065
0,8,7.477569024654379
0,9,7.40941770464728
0,10,7.364133348062456
0,11,7.303339949365622
0,12,7.256942759247655
0,13,7.21779347475706
0,14,7.174065183613005
0,15,7.139021340326045
0,16,7.11190360634125
0,17,7.075334031155717
0,18,7.043922063622567
0,19,7.0209767762779025
0,20,6.996575931647211
0,21,6.972595681952357
0,22,6.951644711822294
0,23,6.930098842073619
0,24,6.91507740033394
0,25,6.895508643701308
0,26,6.873200360742782
0,27,6.857695846025129
0,28,6.836954494253831
0,29,6.823296250955281
0,30,6.81889109624516
0,31,6.8036256279495975
0,32,6.787603632056849
0,33,6.772909973668674
0,34,6.768067925403028
0,35,6.7520681137426335
0,36,6.745123543537235
0,37,6.727035697599033
0,38,6.72420381242824
0,39,6.7113881172196725
0,40,6.7043819744510085
0,41,6.699203088045143
0,42,6.685448411246772
0,43,6.679016794822109
0,44,6.677204026121254
0,45,6.664787647095043
0,46,6.660779997609536
0,47,6.655426353781461
0,48,6.6450934816387
0,49,6.634402492602238
0,50,6.632857292907928
0,51,6.631902918177307
0,52,6.61839770080805
0,53,6.619642734256439
0,54,6.612641118882132
0,55,6.61041409359754
0,56,6.601362021318595
0,57,6.598088262458484
0,58,6.590301596902538
0,59,6.588199074962785
0,60,6.575674038471987
0,61,6.572961223772804
0,62,6.574723738396289
0,63,6.566333118433015
0,64,6.564823232414695
0,65,6.560494137929785
0,66,6.557892244392369
0,67,6.555959047001597
0,68,6.549607112717632
0,69,6.546491812660044
0,70,6.542131479154065
0,71,6.540173381094325
0,72,6.534571183316008
0,73,6.537806459324078
0,74,6.527471776223574
0,75,6.522762380612611
0,76,6.522342691155645
0,77,6.522225431641778
0,78,6.5139086082065365
0,79,6.513946638319141
0,80,6.511819668449856
0,81,6.503164195916653
0,82,6.500937623371496
0,83,6.5084345356885445
0,84,6.50057271538626
0,85,6.498442576340923
0,86,6.4944435289046964
0,87,6.488561990894504
0,88,6.4876750743398155
0,89,6.492883388809005
0,90,6.484576978380787
0,91,6.48090163964114
0,92,6.4806345233740315
0,93,6.471674357200549
0,94,6.466716407639344
0,95,6.473963407787843
0,96,6.470344661477669
0,97,6.471517256616334
0,98,6.4695328996693195
0,99,6.46249506514015
0,100,6.455966109736796
0,101,6.45864859089378
0,102,6.455449081301137
0,103,6.4567633838832
0,104,6.452517140715038
0,105,6.453759457726814
0,106,6.453066313650638
0,107,6.44878520954592
0,108,6.44485950589829
0,109,6.442620709388367
0,110,6.439526235344824
0,111,6.438327381318884
0,112,6.431120222240734
0,113,6.436781276145703
0,114,6.4329719265330665
0,115,6.430993907938152
0,116,6.431654907514388
0,117,6.428011713274683
0,118,6.42721308090997
0,119,6.424868796111512
0,120,6.422666671495887
0,121,6.417820095835884
0,122,6.420495333161896
0,123,6.418033788849571
0,124,6.416709978739356
0,125,6.423732420127709
0,126,6.417409461167633
0,127,6.409151946598478
0,128,6.412903798302771
0,129,6.412096563888778
0,130,6.406905000778711
0,131,6.406824865898579
0,132,6.403892472573045
0,133,6.406061547209857
0,134,6.404211653875269
0,135,6.401659108936352
0,136,6.397253954226232
0,137,6.3970660673603845
0,138,6.395185387744163
0,139,6.393308782782863
0,140,6.399351043292755
0,141,6.394408939611803
0,142,6.390748088534102
0,143,6.391282773807756
0,144,6.389613976247478
0,145,6.389029489635889
0,146,6.3852106324951015
0,147,6.386934211527108
0,148,6.378321749240303
0,149,6.384809505355002
0,150,6.380168473398841
0,151,6.374487046219263
0,152,6.379363049942593
0,153,6.38049354031373
0,154,6.377937826198764
0,155,6.375859299449107
0,156,6.3732741572708145
0,157,6.371672817886467
0,158,6.374176014226884
0,159,6.3713454872744
0,160,6.369115745553193
0,161,6.366638355360616
0,162,6.368617279434401
0,163,6.362574113445637
0,164,6.359611386577906
0,165,6.365594790961148
0,166,6.363442467683459
0,167,6.358573255051667
0,168,6.3568972136604165
0,169,6.359306692937627
0,170,6.356545887858252
0,171,6.357509770117024
0,172,6.356662241893248
0,173,6.354974429276667
0,174,6.355811544493421
0,175,6.3502528097009385
0,176,6.351073173558568
0,177,6.347761384585852
0,178,6.3494673067798635
0,179,6.345258640984872
0,180,6.345087958217583
0,181,6.347435412192092
0,182,6.340344154409501
0,183,6.340514837176789
0,184,6.340001883396053
0,185,6.340167586029548
0,186,6.341072612161668
0,187,6.341381380456869
0,188,6.33787581900564
0,189,6.337951426491414
0,190,6.3384231809834946
0,191,6.332521722438129
0,192,6.336326997395843
0,193,6.33318634392985
0,194,6.33382334831599
0,195,6.333156463127089
0,196,6.332105202157213
0,197,6.330582186695255
0,198,6.326804981582559
0,199,6.325291926388189
0,200,6.325465325592092
1,1,8.65445827994875
1,2,8.125517769786267
1,3,7.954167819288335
1,4,7.8216242137906935
1,5,7.714468617145187
1,6,7.618333600256246
1,7,7.540143082814047
1,8,7.463743830440859
1,9,7.416461166356066
1,10,7.347095484392289
1,11,7.301151378050201
1,12,7.25122162730767
1,13,7.216309475278085
1,14,7.181358194776076
1,15,7.138096663706249
1,16,7.105391630510745
1,17,7.0780740419894
1,18,7.033938035059111
1,19,7.021183517995458
1,20,6.99825923795935
1,21,6.973428582348145
