condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,11,mean_pooled,word_novel,0.000112,8.4e-05,10,7.4,13.4
default,11,words_only,pair_novel,5.5e-05,8e-05,10,3.7,9.7
default,11,words_only,word_novel,0.000259,0.000425,10,4.3,10.3
default,12,mean_pooled,pair_novel,4.2e-05,5.9e-05,10,12.5,18.5
default,12,mean_pooled,word_novel,0.000252,0.000438,10,9.7,15.7
default,12,words_only,pair_novel,2.7e-05,2.4e-05,10,3.7,9.7
default,12,words_only,word_novel,0.00035,0.000309,10,4.2,10.2
default,13,mean_pooled,pair_novel,2.8e-05,4.3e-05,10,11.8,17.8
default,13,mean_pooled,word_novel,0.000589,0.000648,10,9.2,15.2
default,13,words_only,pair_novel,1.9e-05,2e-05,10,2.9,8.9
default,13,words_only,word_novel,0.000124,0.000192,10,3.5,9.5
default,14,mean_pooled,pair_novel,4.9e-05,6.7e-05,10,9.4,15.4
default,14,mean_pooled,word_novel,0.000271,0.000256,10,10.2,16.2
default,14,words_only,pair_novel,1.8e-05,1.9e-05,10,2.4,8.4
default,14,words_only,word_novel,0.000331,0.000493,10,5.1,11.1
default,15,mean_pooled,pair_novel,5.7e-05,6e-05,10,6.8,12.8
default,15,mean_pooled,word_novel,0.000137,0.000168,10,7.8,13.8
default,15,words_only,pair_novel,1.6e-05,1.9e-05,10,5.4,11.4
default,15,words_only,word_novel,0.000213,0.000269,10,3.9,9.9
attn_zeroed,0,mean_pooled,pair_novel,1.7e-05,2.1e-05,10,6.9,12.9
attn_zeroed,0,mean_pooled,word_novel,0.000368,0.000694,10,6.9,12.9
attn_zeroed,0,words_only,pair_novel,2.9e-05,2.4e-05,10,1.9,7.9
attn_zeroed,0,words_only,word_novel,0.000376,0.000549,10,1.8,7.8
attn_zeroed,1,mean_pooled,pair_novel,3.6e-05,4.3e-05,10,11.3,17.3
attn_zeroed,1,mean_pooled,word_novel,0.000276,0.000334,10,11.7,17.7
attn_zeroed,1,words_only,pair_novel,2.2e-05,2.6e-05,10,2.2,8.2
attn_zeroed,1,words_only,word_novel,0.000224,0.000397,10,1.9,7.9
attn_zeroed,2,mean_pooled,pair_novel,1.4e-05,1e-05,10,12.6,18.6
attn_zeroed,2,mean_pooled,word_novel,0.00029,0.000414,10,14.5,20.5
attn_zeroed,2,words_only,pair_novel,1.9e-05,1.5e-05,10,2.9,8.9
attn_zeroed,2,words_only,word_novel,0.000199,0.000212,10,2.3,8.3
attn_zeroed,3,mean_pooled,pair_novel,1.9e-05,1.8e-05,10,15.0,21.0
attn_zeroed,3,mean_pooled,word_novel,0.000161,0.000191,10,14.2,20.2
attn_zeroed,3,words_only,pair_novel,2.2e-05,2.2e-05,10,2.5,8.5
attn_zeroed,3,words_only,word_novel,0.0005,0.000553,10,2.8,8.8
attn_zeroed,4,mean_pooled,pair_novel,2.4e-05,2e-05,10,5.4,11.4
attn_zeroed,4,mean_pooled,word_novel,0.000101,9.2e-05,10,6.2,12.2
attn_zeroed,4,words_only,pair_novel,2.3e-05,4e-05,10,6.5,12.5
attn_zeroed,4,words_only,word_novel,0.0005,0.000645,10,5.2,11.2
attn_zeroed,5,mean_pooled,pair_novel,3.9e-05,3.8e-05,10,8.3,14.3
attn_zeroed,5,mean_pooled,word_novel,0.000294,0.000297,10,7.1,13.1
attn_zeroed,5,words_only,pair_novel,4.1e-05,4.4e-05,10,5.7,11.7
attn_zeroed,5,words_only,word_novel,0.000219,0.000214,10,7.2,13.2
attn_zeroed,6,mean_pooled,pair_novel,1.7e-05,1.9e-05,10,4.9,10.9
attn_zeroed,6,mean_pooled,word_novel,0.000119,0.000227,10,5.3,11.3
attn_zeroed,6,words_only,pair_novel,2.3e-05,2.4e-05,10,5.3,11.3
attn_zeroed,6,words_only,word_novel,0.000893,0.000905,10,3.8,9.8
attn_zeroed,7,mean_pooled,pair_novel,5.7e-05,7.9e-05,10,6.0,12.0
attn_zeroed,7,mean_pooled,word_novel,0.000252,0.000245,10,6.0,12.0
attn_zeroed,7,words_only,pair_novel,2.2e-05,2.6e-05,10,5.5,11.5
attn_zeroed,7,words_only,word_novel,0.000466,0.000482,10,5.9,11.9
attn_zeroed,8,mean_pooled,pair_novel,6.5e-05,7.3e-05,10,5.4,11.4
attn_zeroed,8,mean_pooled,word_novel,0.000253,0.000251,10,5.7,11.7
attn_zeroed,8,words_only,pair_novel,4.3e-05,4e-05,10,4.9,10.9
attn_zeroed,8,words_only,word_novel,5.2e-05,0.000101,10,4.7,10.7
attn_zeroed,9,mean_pooled,pair_novel,1.9e-05,2.4e-05,10,6.4,12.4
attn_zeroed,9,mean_pooled,word_novel,0.000464,0.000508,10,7.7,13.7
attn_zeroed,9,words_only,pair_novel,3e-05,4.7e-05,10,3.9,9.9
attn_zeroed,9,words_only,word_novel,0.000344,0.000382,10,5.7,11.7
attn_zeroed,10,mean_pooled,pair_novel,3.2e-05,4.5e-05,10,4.8,10.8
attn_zeroed,10,mean_pooled,word_novel,0.000396,0.00045,10,8.9,14.9
attn_zeroed,10,words_only,pair_novel,3.6e-05,3.7e-05,10,4.0,10.0
attn_zeroed,10,words_only,word_novel,0.000226,0.000323,10,4.8,10.8
attn_zeroed,11,mean_pooled,pair_novel,2.5e-05,5e-05,10,6.1,12.1
attn_zeroed,11,mean_pooled,word_novel,0.000246,0.000379,10,5.9,11.9
attn_zeroed,11,words_only,pair_novel,5.1e-05,7.5e-05,10,4.5,10.5
attn_zeroed,11,words_only,word_novel,0.00035,0.00041,10,4.9,10.9
attn_zeroed,12,mean_pooled,pair_novel,2e-05,2e-05,10,5.5,11.5
attn_zeroed,12,mean_pooled,word_novel,0.000369,0.000429,10,6.6,12.6
attn_zeroed,12,words_only,pair_novel,3.4e-05,4.5e-05,10,3.4,9.4
attn_zeroed,12,words_only,word_novel,0.000194,0.000227,10,4.7,10.7
attn_zeroed,13,mean_pooled,pair_novel,2e-05,2.5e-05,10,9.4,15.4
attn_zeroed,13,mean_pooled,word_novel,0.000201,0.000388,10,4.0,10.0
attn_zeroed,13,words_only,pair_novel,2.7e-05,4.2e-05,10,2.4,8.4
attn_zeroed,13,words_only,word_novel,0.000245,0.000263,10,3.7,9.7
attn_zeroed,14,mean_pooled,pair_novel,2.3e-05,2.8e-05,10,9.0,15.0
attn_zeroed,14,mean_pooled,word_novel,0.000346,0.000339,10,8.4,14.4
attn_zeroed,14,words_only,pair_novel,4.8e-05,8.1e-05,10,3.7,9.7
attn_zeroed,14,words_only,word_novel,0.000153,0.000175,10,3.9,9.9
attn_zeroed,15,mean_pooled,pair_novel,2.8e-05,5.2e-05,10,20.4,26.4
attn_zeroed,15,mean_pooled,word_novel,0.000372,0.000186,10,15.7,21.7
attn_zeroed,15,words_only,pair_novel,3.1e-05,5.7e-05,10,6.2,12.2
attn_zeroed,15,words_only,word_novel,0.000194,0.000176,10,6.2,12.2
