condition,layer,mode,split,k,mean_r2,sd_r2
default,1,words_only,pair_novel,11,0.334116,0.004338
default,1,words_only,pair_novel,12,0.334602,0.004364
default,1,words_only,pair_novel,13,0.334933,0.004339
default,1,words_only,pair_novel,14,0.33518,0.004368
default,1,words_only,pair_novel,15,0.335377,0.004322
default,1,words_only,word_novel,1,0.220426,0.027003
default,1,words_only,word_novel,2,0.274603,0.023756
default,1,words_only,word_novel,3,0.289321,0.020789
default,1,words_only,word_novel,4,0.292464,0.020443
default,1,words_only,word_novel,5,0.294645,0.024314
default,1,words_only,word_novel,6,0.295992,0.024366
default,1,words_only,word_novel,7,0.296938,0.023993
default,1,words_only,word_novel,8,0.297277,0.025102
default,1,words_only,word_novel,9,0.297975,0.024906
default,1,words_only,word_novel,10,0.298717,0.02497
default,1,words_only,word_novel,11,0.299737,0.025263
default,1,words_only,word_novel,12,0.300448,0.025713
default,1,words_only,word_novel,13,0.300679,0.025497
default,1,words_only,word_novel,14,0.301018,0.025576
default,1,words_only,word_novel,15,0.301018,0.025806
default,2,mean_pooled,pair_novel,1,0.253204,0.003964
default,2,mean_pooled,pair_novel,2,0.31513,0.006298
default,2,mean_pooled,pair_novel,3,0.33886,0.006827
default,2,mean_pooled,pair_novel,4,0.353672,0.006433
default,2,mean_pooled,pair_novel,5,0.360682,0.006521
default,2,mean_pooled,pair_novel,6,0.365125,0.006249
default,2,mean_pooled,pair_novel,7,0.36788,0.006152
default,2,mean_pooled,pair_novel,8,0.369481,0.006216
default,2,mean_pooled,pair_novel,9,0.370664,0.006233
default,2,mean_pooled,pair_novel,10,0.371318,0.006332
default,2,mean_pooled,pair_novel,11,0.371747,0.006349
default,2,mean_pooled,pair_novel,12,0.371992,0.006343
default,2,mean_pooled,pair_novel,13,0.372149,0.00637
default,2,mean_pooled,pair_novel,14,0.372273,0.006359
default,2,mean_pooled,pair_novel,15,0.372357,0.006326
default,2,mean_pooled,word_novel,1,0.25092,0.022726
default,2,mean_pooled,word_novel,2,0.299423,0.022411
default,2,mean_pooled,word_novel,3,0.317653,0.022383
default,2,mean_pooled,word_novel,4,0.326882,0.026746
default,2,mean_pooled,word_novel,5,0.3284,0.02693
default,2,mean_pooled,word_novel,6,0.329188,0.025501
default,2,mean_pooled,word_novel,7,0.329446,0.024115
default,2,mean_pooled,word_novel,8,0.329552,0.023974
default,2,mean_pooled,word_novel,9,0.329345,0.024148
default,2,mean_pooled,word_novel,10,0.329587,0.023648
default,2,mean_pooled,word_novel,11,0.329651,0.023399
default,2,mean_pooled,word_novel,12,0.32982,0.023272
default,2,mean_pooled,word_novel,13,0.329813,0.023258
default,2,mean_pooled,word_novel,14,0.330169,0.023208
default,2,mean_pooled,word_novel,15,0.33014,0.022939
default,2,words_only,pair_novel,1,0.24765,0.004015
default,2,words_only,pair_novel,2,0.301305,0.00484
default,2,words_only,pair_novel,3,0.32304,0.005059
default,2,words_only,pair_novel,4,0.333634,0.005033
default,2,words_only,pair_novel,5,0.339511,0.004911
default,2,words_only,pair_novel,6,0.342864,0.004806
default,2,words_only,pair_novel,7,0.344971,0.004847
default,2,words_only,pair_novel,8,0.34615,0.004786
default,2,words_only,pair_novel,9,0.34692,0.00483
default,2,words_only,pair_novel,10,0.347386,0.004959
default,2,words_only,pair_novel,11,0.347706,0.004951
default,2,words_only,pair_novel,12,0.347919,0.004921
default,2,words_only,pair_novel,13,0.348054,0.004963
default,2,words_only,pair_novel,14,0.348144,0.004965
default,2,words_only,pair_novel,15,0.348213,0.004983
default,2,words_only,word_novel,1,0.241622,0.024591
default,2,words_only,word_novel,2,0.288422,0.021592
default,2,words_only,word_novel,3,0.304147,0.025604
default,2,words_only,word_novel,4,0.310463,0.024161
default,2,words_only,word_novel,5,0.313381,0.027332
default,2,words_only,word_novel,6,0.314823,0.028523
default,2,words_only,word_novel,7,0.315782,0.027719
default,2,words_only,word_novel,8,0.31592,0.028292
default,2,words_only,word_novel,9,0.315668,0.027935
default,2,words_only,word_novel,10,0.316147,0.028042
default,2,words_only,word_novel,11,0.31658,0.027897
default,2,words_only,word_novel,12,0.316864,0.027912
default,2,words_only,word_novel,13,0.316898,0.027897
default,2,words_only,word_novel,14,0.317061,0.027798
default,2,words_only,word_novel,15,0.317112,0.027686
default,3,mean_pooled,pair_novel,1,0.261497,0.003715
default,3,mean_pooled,pair_novel,2,0.325625,0.00502
default,3,mean_pooled,pair_novel,3,0.349665,0.005215
default,3,mean_pooled,pair_novel,4,0.364029,0.004761
default,3,mean_pooled,pair_novel,5,0.369772,0.004714
default,3,mean_pooled,pair_novel,6,0.37408,0.005105
default,3,mean_pooled,pair_novel,7,0.376265,0.005092
default,3,mean_pooled,pair_novel,8,0.377548,0.004983
default,3,mean_pooled,pair_novel,9,0.378373,0.005017
default,3,mean_pooled,pair_novel,10,0.378809,0.004968
default,3,mean_pooled,pair_novel,11,0.379125,0.00512
default,3,mean_pooled,pair_novel,12,0.379304,0.005209
default,3,mean_pooled,pair_novel,13,0.379423,0.005172
default,3,mean_pooled,pair_novel,14,0.37951,0.005196
default,3,mean_pooled,pair_novel,15,0.379568,0.00518
default,3,mean_pooled,word_novel,1,0.26008,0.023838
default,3,mean_pooled,word_novel,2,0.313876,0.026688
default,3,mean_pooled,word_novel,3,0.329823,0.02497
default,3,mean_pooled,word_novel,4,0.336974,0.026086
default,3,mean_pooled,word_novel,5,0.338627,0.026397
default,3,mean_pooled,word_novel,6,0.340709,0.026638
default,3,mean_pooled,word_novel,7,0.340996,0.026271
default,3,mean_pooled,word_novel,8,0.341299,0.024855
default,3,mean_pooled,word_novel,9,0.341303,0.025303
default,3,mean_pooled,word_novel,10,0.341406,0.025602
default,3,mean_pooled,word_novel,11,0.341372,0.025132
default,3,mean_pooled,word_novel,12,0.341559,0.025176
default,3,mean_pooled,word_novel,13,0.34159,0.024684
default,3,mean_pooled,word_novel,14,0.341728,0.024538
default,3,mean_pooled,word_novel,15,0.341826,0.024502
default,3,words_only,pair_novel,1,0.249267,0.00394
default,3,words_only,pair_novel,2,0.30855,0.004349
default,3,words_only,pair_novel,3,0.330587,0.004245
default,3,words_only,pair_novel,4,0.343304,0.004147
default,3,words_only,pair_novel,5,0.348915,0.004534
default,3,words_only,pair_novel,6,0.351739,0.004621
default,3,words_only,pair_novel,7,0.353521,0.004631
default,3,words_only,pair_novel,8,0.354397,0.004632
default,3,words_only,pair_novel,9,0.354877,0.004647
default,3,words_only,pair_novel,10,0.355111,0.004651
default,3,words_only,pair_novel,11,0.355262,0.004601
default,3,words_only,pair_novel,12,0.355359,0.004629
default,3,words_only,pair_novel,13,0.355424,0.004642
default,3,words_only,pair_novel,14,0.355466,0.004646
default,3,words_only,pair_novel,15,0.355493,0.004653
default,3,words_only,word_novel,1,0.244054,0.022671
default,3,words_only,word_novel,2,0.296772,0.021884
default,3,words_only,word_novel,3,0.311712,0.02624
default,3,words_only,word_novel,4,0.319059,0.024195
default,3,words_only,word_novel,5,0.322346,0.026896
default,3,words_only,word_novel,6,0.324012,0.028133
default,3,words_only,word_novel,7,0.325385,0.027507
default,3,words_only,word_novel,8,0.325231,0.028081
default,3,words_only,word_novel,9,0.324748,0.027574
default,3,words_only,word_novel,10,0.325109,0.027773
default,3,words_only,word_novel,11,0.325389,0.027371
default,3,words_only,word_novel,12,0.325673,0.027334
default,3,words_only,word_novel,13,0.325579,0.027469
default,3,words_only,word_novel,14,0.325555,0.027385
default,3,words_only,word_novel,15,0.325567,0.027284
default,4,mean_pooled,pair_novel,1,0.259464,0.005826
default,4,mean_pooled,pair_novel,2,0.335963,0.006177
default,4,mean_pooled,pair_novel,3,0.364811,0.005867
default,4,mean_pooled,pair_novel,4,0.381299,0.005112
default,4,mean_pooled,pair_novel,5,0.387827,0.00508
default,4,mean_pooled,pair_novel,6,0.391781,0.005405
default,4,mean_pooled,pair_novel,7,0.394579,0.005292
default,4,mean_pooled,pair_novel,8,0.39605,0.005293
default,4,mean_pooled,pair_novel,9,0.397069,0.005216
default,4,mean_pooled,pair_novel,10,0.397732,0.005256
default,4,mean_pooled,pair_novel,11,0.398088,0.005343
default,4,mean_pooled,pair_novel,12,0.398323,0.005457
default,4,mean_pooled,pair_novel,13,0.398474,0.005509
default,4,mean_pooled,pair_novel,14,0.398581,0.005514
default,4,mean_pooled,pair_novel,15,0.39865,0.005544
default,4,mean_pooled,word_novel,1,0.258707,0.028582
default,4,mean_pooled,word_novel,2,0.326217,0.031398
default,4,mean_pooled,word_novel,3,0.348893,0.028014
default,4,mean_pooled,word_novel,4,0.359792,0.027557
default,4,mean_pooled,word_novel,5,0.362727,0.02682
default,4,mean_pooled,word_novel,6,0.36368,0.028047
default,4,mean_pooled,word_novel,7,0.364421,0.026793
default,4,mean_pooled,word_novel,8,0.36469,0.027471
default,4,mean_pooled,word_novel,9,0.364372,0.027323
default,4,mean_pooled,word_novel,10,0.364488,0.026922
default,4,mean_pooled,word_novel,11,0.364555,0.027136
default,4,mean_pooled,word_novel,12,0.36501,0.027146
default,4,mean_pooled,word_novel,13,0.3649,0.02724
default,4,mean_pooled,word_novel,14,0.36504,0.02734
default,4,mean_pooled,word_novel,15,0.365102,0.027273
default,4,words_only,pair_novel,1,0.257258,0.006151
default,4,words_only,pair_novel,2,0.332543,0.005715
default,4,words_only,pair_novel,3,0.354031,0.005332
default,4,words_only,pair_novel,4,0.364467,0.004997
default,4,words_only,pair_novel,5,0.37261,0.005454
default,4,words_only,pair_novel,6,0.376325,0.005358
default,4,words_only,pair_novel,7,0.378517,0.005446
default,4,words_only,pair_novel,8,0.379665,0.005463
default,4,words_only,pair_novel,9,0.38035,0.005563
default,4,words_only,pair_novel,10,0.380756,0.005491
default,4,words_only,pair_novel,11,0.381005,0.005448
default,4,words_only,pair_novel,12,0.381148,0.005491
default,4,words_only,pair_novel,13,0.381264,0.005474
default,4,words_only,pair_novel,14,0.381338,0.005522
default,4,words_only,pair_novel,15,0.381378,0.005513
default,4,words_only,word_novel,1,0.256138,0.028132
default,4,words_only,word_novel,2,0.322041,0.027576
default,4,words_only,word_novel,3,0.340016,0.028038
default,4,words_only,word_novel,4,0.346697,0.030006
default,4,words_only,word_novel,5,0.351203,0.032538
default,4,words_only,word_novel,6,0.353323,0.031568
default,4,words_only,word_novel,7,0.355027,0.031808
default,4,words_only,word_novel,8,0.35511,0.033141
default,4,words_only,word_novel,9,0.355273,0.032241
default,4,words_only,word_novel,10,0.355383,0.032444
default,4,words_only,word_novel,11,0.355451,0.031995
default,4,words_only,word_novel,12,0.35569,0.031969
default,4,words_only,word_novel,13,0.355866,0.031851
default,4,words_only,word_novel,14,0.355959,0.03199
default,4,words_only,word_novel,15,0.355887,0.031904
default,5,mean_pooled,pair_novel,1,0.258493,0.005695
default,5,mean_pooled,pair_novel,2,0.352106,0.005763
default,5,mean_pooled,pair_novel,3,0.381905,0.005317
default,5,mean_pooled,pair_novel,4,0.393959,0.00479
default,5,mean_pooled,pair_novel,5,0.402742,0.004733
default,5,mean_pooled,pair_novel,6,0.407383,0.004738
default,5,mean_pooled,pair_novel,7,0.410789,0.005119
default,5,mean_pooled,pair_novel,8,0.412945,0.005132
default,5,mean_pooled,pair_novel,9,0.41428,0.004948
default,5,mean_pooled,pair_novel,10,0.415241,0.004847
default,5,mean_pooled,pair_novel,11,0.415737,0.004773
default,5,mean_pooled,pair_novel,12,0.416042,0.004758
default,5,mean_pooled,pair_novel,13,0.416221,0.004774
default,5,mean_pooled,pair_novel,14,0.416324,0.004718
default,5,mean_pooled,pair_novel,15,0.416415,0.004719
default,5,mean_pooled,word_novel,1,0.259036,0.027834
default,5,mean_pooled,word_novel,2,0.343903,0.031399
default,5,mean_pooled,word_novel,3,0.367326,0.027707
default,5,mean_pooled,word_novel,4,0.376078,0.029271
default,5,mean_pooled,word_novel,5,0.382304,0.030064
default,5,mean_pooled,word_novel,6,0.384183,0.027927
default,5,mean_pooled,word_novel,7,0.385974,0.028504
default,5,mean_pooled,word_novel,8,0.386297,0.028751
default,5,mean_pooled,word_novel,9,0.386781,0.02912
default,5,mean_pooled,word_novel,10,0.387173,0.030024
default,5,mean_pooled,word_novel,11,0.387462,0.02985
default,5,mean_pooled,word_novel,12,0.387507,0.030057
default,5,mean_pooled,word_novel,13,0.387601,0.029971
default,5,mean_pooled,word_novel,14,0.387567,0.029793
default,5,mean_pooled,word_novel,15,0.387526,0.029778
default,5,words_only,pair_novel,1,0.246875,0.005708
default,5,words_only,pair_novel,2,0.338222,0.005716
default,5,words_only,pair_novel,3,0.363373,0.005747
default,5,words_only,pair_novel,4,0.377193,0.005037
default,5,words_only,pair_novel,5,0.387776,0.005208
default,5,words_only,pair_novel,6,0.392389,0.005429
default,5,words_only,pair_novel,7,0.395083,0.005389
default,5,words_only,pair_novel,8,0.396467,0.005561
default,5,words_only,pair_novel,9,0.397369,0.005602
default,5,words_only,pair_novel,10,0.397939,0.005532
default,5,words_only,pair_novel,11,0.398289,0.005419
default,5,words_only,pair_novel,12,0.398485,0.005413
default,5,words_only,pair_novel,13,0.398654,0.005317
default,5,words_only,pair_novel,14,0.398766,0.00534
default,5,words_only,pair_novel,15,0.398838,0.005417
default,5,words_only,word_novel,1,0.246609,0.026341
default,5,words_only,word_novel,2,0.329723,0.027715
default,5,words_only,word_novel,3,0.351824,0.027189
default,5,words_only,word_novel,4,0.361236,0.027919
default,5,words_only,word_novel,5,0.368477,0.032214
default,5,words_only,word_novel,6,0.372492,0.031201
default,5,words_only,word_novel,7,0.37488,0.032413
default,5,words_only,word_novel,8,0.375712,0.031964
default,5,words_only,word_novel,9,0.375612,0.03153
default,5,words_only,word_novel,10,0.375778,0.031237
default,5,words_only,word_novel,11,0.375676,0.031309
default,5,words_only,word_novel,12,0.375921,0.031294
default,5,words_only,word_novel,13,0.376227,0.031369
default,5,words_only,word_novel,14,0.376418,0.031371
default,5,words_only,word_novel,15,0.376512,0.03154
default,6,mean_pooled,pair_novel,1,0.20836,0.005523
default,6,mean_pooled,pair_novel,2,0.335165,0.004504
default,6,mean_pooled,pair_novel,3,0.383152,0.004789
default,6,mean_pooled,pair_novel,4,0.403396,0.003901
default,6,mean_pooled,pair_novel,5,0.413262,0.004171
default,6,mean_pooled,pair_novel,6,0.420072,0.003916
default,6,mean_pooled,pair_novel,7,0.424683,0.00386
default,6,mean_pooled,pair_novel,8,0.427761,0.003535
default,6,mean_pooled,pair_novel,9,0.430117,0.003617
default,6,mean_pooled,pair_novel,10,0.431857,0.003601
default,6,mean_pooled,pair_novel,11,0.433016,0.003628
default,6,mean_pooled,pair_novel,12,0.434036,0.003654
default,6,mean_pooled,pair_novel,13,0.434809,0.003681
default,6,mean_pooled,pair_novel,14,0.435331,0.003735
default,6,mean_pooled,pair_novel,15,0.435823,0.003801
default,6,mean_pooled,word_novel,1,0.209125,0.024133
default,6,mean_pooled,word_novel,2,0.328961,0.03019
default,6,mean_pooled,word_novel,3,0.373967,0.031737
default,6,mean_pooled,word_novel,4,0.39212,0.031852
default,6,mean_pooled,word_novel,5,0.400227,0.033305
default,6,mean_pooled,word_novel,6,0.40446,0.034617
default,6,mean_pooled,word_novel,7,0.40763,0.033876
default,6,mean_pooled,word_novel,8,0.409104,0.033292
default,6,mean_pooled,word_novel,9,0.410255,0.034746
default,6,mean_pooled,word_novel,10,0.410869,0.032969
default,6,mean_pooled,word_novel,11,0.411857,0.033578
default,6,mean_pooled,word_novel,12,0.412748,0.033608
default,6,mean_pooled,word_novel,13,0.413423,0.033718
default,6,mean_pooled,word_novel,14,0.414224,0.033582
default,6,mean_pooled,word_novel,15,0.414609,0.033871
default,6,words_only,pair_novel,1,0.206017,0.005534
default,6,words_only,pair_novel,2,0.318788,0.005725
default,6,words_only,pair_novel,3,0.356423,0.005736
default,6,words_only,pair_novel,4,0.374335,0.005312
default,6,words_only,pair_novel,5,0.389136,0.005562
default,6,words_only,pair_novel,6,0.395983,0.005883
default,6,words_only,pair_novel,7,0.400623,0.005927
default,6,words_only,pair_novel,8,0.403574,0.005739
default,6,words_only,pair_novel,9,0.40546,0.005661
default,6,words_only,pair_novel,10,0.406879,0.005814
default,6,words_only,pair_novel,11,0.407761,0.005725
default,6,words_only,pair_novel,12,0.408539,0.005817
default,6,words_only,pair_novel,13,0.409064,0.005765
default,6,words_only,pair_novel,14,0.409525,0.005845
default,6,words_only,pair_novel,15,0.40983,0.005935
default,6,words_only,word_novel,1,0.206774,0.02385
default,6,words_only,word_novel,2,0.312261,0.024179
default,6,words_only,word_novel,3,0.34723,0.024948
default,6,words_only,word_novel,4,0.361727,0.026654
default,6,words_only,word_novel,5,0.374562,0.030495
default,6,words_only,word_novel,6,0.380358,0.028985
default,6,words_only,word_novel,7,0.385382,0.031618
default,6,words_only,word_novel,8,0.38801,0.031211
default,6,words_only,word_novel,9,0.389368,0.032288
default,6,words_only,word_novel,10,0.390904,0.03284
default,6,words_only,word_novel,11,0.391577,0.033003
default,6,words_only,word_novel,12,0.392382,0.03349
default,6,words_only,word_novel,13,0.392964,0.033203
default,6,words_only,word_novel,14,0.393265,0.0332
default,6,words_only,word_novel,15,0.39359,0.033289
default,7,mean_pooled,pair_novel,1,0.209547,0.005524
default,7,mean_pooled,pair_novel,2,0.339965,0.004584
default,7,mean_pooled,pair_novel,3,0.399717,0.004637
default,7,mean_pooled,pair_novel,4,0.421047,0.004678
default,7,mean_pooled,pair_novel,5,0.431278,0.004096
default,7,mean_pooled,pair_novel,6,0.439033,0.004221
default,7,mean_pooled,pair_novel,7,0.444801,0.003859
default,7,mean_pooled,pair_novel,8,0.448061,0.003783
default,7,mean_pooled,pair_novel,9,0.450219,0.003916
default,7,mean_pooled,pair_novel,10,0.452327,0.004018
default,7,mean_pooled,pair_novel,11,0.453634,0.004162
default,7,mean_pooled,pair_novel,12,0.454538,0.004151
default,7,mean_pooled,pair_novel,13,0.455371,0.004168
default,7,mean_pooled,pair_novel,14,0.455908,0.004146
default,7,mean_pooled,pair_novel,15,0.456377,0.00433
default,7,mean_pooled,word_novel,1,0.210204,0.023716
default,7,mean_pooled,word_novel,2,0.334555,0.030358
default,7,mean_pooled,word_novel,3,0.389608,0.024793
default,7,mean_pooled,word_novel,4,0.411282,0.029147
default,7,mean_pooled,word_novel,5,0.419618,0.029401
default,7,mean_pooled,word_novel,6,0.425875,0.031947
default,7,mean_pooled,word_novel,7,0.428548,0.032855
default,7,mean_pooled,word_novel,8,0.430393,0.031938
default,7,mean_pooled,word_novel,9,0.431403,0.031882
default,7,mean_pooled,word_novel,10,0.432201,0.031765
default,7,mean_pooled,word_novel,11,0.432914,0.032379
default,7,mean_pooled,word_novel,12,0.433567,0.031816
default,7,mean_pooled,word_novel,13,0.43431,0.032959
default,7,mean_pooled,word_novel,14,0.43485,0.032694
default,7,mean_pooled,word_novel,15,0.435037,0.0317
default,7,words_only,pair_novel,1,0.206411,0.005533
default,7,words_only,pair_novel,2,0.321381,0.005564
default,7,words_only,pair_novel,3,0.363408,0.005886
default,7,words_only,pair_novel,4,0.383083,0.005176
default,7,words_only,pair_novel,5,0.397892,0.005227
default,7,words_only,pair_novel,6,0.405099,0.005425
default,7,words_only,pair_novel,7,0.410095,0.005278
default,7,words_only,pair_novel,8,0.413088,0.005092
default,7,words_only,pair_novel,9,0.415063,0.005333
default,7,words_only,pair_novel,10,0.416546,0.005501
default,7,words_only,pair_novel,11,0.417516,0.005422
default,7,words_only,pair_novel,12,0.418386,0.00548
default,7,words_only,pair_novel,13,0.419036,0.005348
default,7,words_only,pair_novel,14,0.419527,0.005289
default,7,words_only,pair_novel,15,0.419882,0.005292
default,7,words_only,word_novel,1,0.207233,0.023984
default,7,words_only,word_novel,2,0.315506,0.023732
default,7,words_only,word_novel,3,0.354357,0.025639
default,7,words_only,word_novel,4,0.370403,0.027135
default,7,words_only,word_novel,5,0.383645,0.032535
default,7,words_only,word_novel,6,0.389704,0.029495
default,7,words_only,word_novel,7,0.39464,0.03031
default,7,words_only,word_novel,8,0.397029,0.029668
default,7,words_only,word_novel,9,0.398762,0.030975
default,7,words_only,word_novel,10,0.399887,0.030608
default,7,words_only,word_novel,11,0.40052,0.030734
default,7,words_only,word_novel,12,0.401365,0.030973
default,7,words_only,word_novel,13,0.401931,0.030743
default,7,words_only,word_novel,14,0.402353,0.031243
default,7,words_only,word_novel,15,0.402704,0.031234
default,8,mean_pooled,pair_novel,1,0.208508,0.005557
default,8,mean_pooled,pair_novel,2,0.350714,0.004875
default,8,mean_pooled,pair_novel,3,0.414594,0.004279
default,8,mean_pooled,pair_novel,4,0.435037,0.004174
default,8,mean_pooled,pair_novel,5,0.445342,0.003605
default,8,mean_pooled,pair_novel,6,0.452725,0.003702
default,8,mean_pooled,pair_novel,7,0.458802,0.003637
default,8,mean_pooled,pair_novel,8,0.462198,0.003457
default,8,mean_pooled,pair_novel,9,0.464749,0.003426
default,8,mean_pooled,pair_novel,10,0.466886,0.003438
default,8,mean_pooled,pair_novel,11,0.468285,0.003529
default,8,mean_pooled,pair_novel,12,0.46938,0.003698
default,8,mean_pooled,pair_novel,13,0.470258,0.003809
default,8,mean_pooled,pair_novel,14,0.470821,0.004
default,8,mean_pooled,pair_novel,15,0.471315,0.004069
default,8,mean_pooled,word_novel,1,0.209266,0.023834
default,8,mean_pooled,word_novel,2,0.344543,0.031612
default,8,mean_pooled,word_novel,3,0.404722,0.027429
default,8,mean_pooled,word_novel,4,0.425795,0.031587
default,8,mean_pooled,word_novel,5,0.433562,0.030667
default,8,mean_pooled,word_novel,6,0.439798,0.031698
default,8,mean_pooled,word_novel,7,0.44223,0.032488
default,8,mean_pooled,word_novel,8,0.444143,0.031484
default,8,mean_pooled,word_novel,9,0.445948,0.031773
default,8,mean_pooled,word_novel,10,0.447242,0.031409
default,8,mean_pooled,word_novel,11,0.447852,0.032012
default,8,mean_pooled,word_novel,12,0.448676,0.031813
default,8,mean_pooled,word_novel,13,0.449738,0.032236
default,8,mean_pooled,word_novel,14,0.450334,0.032678
default,8,mean_pooled,word_novel,15,0.450832,0.031727
default,8,words_only,pair_novel,1,0.206542,0.005541
default,8,words_only,pair_novel,2,0.318149,0.005522
default,8,words_only,pair_novel,3,0.365142,0.005839
default,8,words_only,pair_novel,4,0.385683,0.00495
default,8,words_only,pair_novel,5,0.401745,0.004724
