condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.244333,0.023244,10,133.8,139.8
default,0,mean_pooled,word_novel,0.104526,0.022126,10,231.9,237.9
default,0,words_only,pair_novel,0.305279,0.019881,10,156.2,162.2
default,0,words_only,word_novel,0.157447,0.024819,10,191.0,197.0
default,1,mean_pooled,pair_novel,0.304127,0.014658,10,126.1,132.1
default,1,mean_pooled,word_novel,0.169815,0.025471,10,238.8,244.8
default,1,words_only,pair_novel,0.291533,0.010885,10,112.0,118.0
default,1,words_only,word_novel,0.165539,0.022576,10,205.7,211.7
default,2,mean_pooled,pair_novel,0.308612,0.005116,10,139.7,145.7
default,2,mean_pooled,word_novel,0.170389,0.02269,10,210.9,216.9
default,2,words_only,pair_novel,0.289585,0.016861,10,121.1,127.1
default,2,words_only,word_novel,0.170702,0.027446,10,211.1,217.1
default,3,mean_pooled,pair_novel,0.300149,0.022295,10,127.6,133.6
default,3,mean_pooled,word_novel,0.17494,0.022529,10,193.5,199.5
default,3,words_only,pair_novel,0.282343,0.018932,10,108.0,114.0
default,3,words_only,word_novel,0.175279,0.021327,10,193.1,199.1
default,4,mean_pooled,pair_novel,0.31161,0.02307,10,149.5,155.5
default,4,mean_pooled,word_novel,0.187964,0.021133,10,202.4,208.4
default,4,words_only,pair_novel,0.29258,0.020173,10,132.1,138.1
default,4,words_only,word_novel,0.177037,0.018677,10,191.2,197.2
default,5,mean_pooled,pair_novel,0.326164,0.010333,10,155.2,161.2
default,5,mean_pooled,word_novel,0.195757,0.024029,10,197.7,203.7
default,5,words_only,pair_novel,0.304046,0.015941,10,138.0,144.0
default,5,words_only,word_novel,0.182317,0.014481,10,203.1,209.1
default,6,mean_pooled,pair_novel,0.341888,0.011567,10,145.2,151.2
default,6,mean_pooled,word_novel,0.218063,0.020544,10,201.4,207.4
default,6,words_only,pair_novel,0.306557,0.02213,10,114.6,120.6
default,6,words_only,word_novel,0.195144,0.015359,10,183.2,189.2
default,7,mean_pooled,pair_novel,0.344217,0.012763,10,139.3,145.3
default,7,mean_pooled,word_novel,0.223004,0.022703,10,197.8,203.8
default,7,words_only,pair_novel,0.323324,0.017551,10,132.1,138.1
