condition,layer,mode,split,k,mean_r2,sd_r2
default,4,mean_pooled,pair_novel,6,0.484825,0.006812
default,4,mean_pooled,pair_novel,7,0.490197,0.006727
default,4,mean_pooled,pair_novel,8,0.493913,0.006835
default,4,mean_pooled,pair_novel,9,0.497405,0.006701
default,4,mean_pooled,pair_novel,10,0.49957,0.006909
default,4,mean_pooled,pair_novel,11,0.50156,0.006876
default,4,mean_pooled,pair_novel,12,0.502657,0.006737
default,4,mean_pooled,pair_novel,13,0.503732,0.006648
default,4,mean_pooled,pair_novel,14,0.504518,0.006723
default,4,mean_pooled,pair_novel,15,0.505167,0.006556
default,4,mean_pooled,word_novel,1,0.298429,0.023473
default,4,mean_pooled,word_novel,2,0.385588,0.025689
default,4,mean_pooled,word_novel,3,0.438281,0.026352
default,4,mean_pooled,word_novel,4,0.453266,0.024368
default,4,mean_pooled,word_novel,5,0.463979,0.023929
default,4,mean_pooled,word_novel,6,0.469425,0.023303
default,4,mean_pooled,word_novel,7,0.473859,0.023456
default,4,mean_pooled,word_novel,8,0.475115,0.024301
default,4,mean_pooled,word_novel,9,0.476968,0.022319
default,4,mean_pooled,word_novel,10,0.478534,0.021322
default,4,mean_pooled,word_novel,11,0.479539,0.021541
default,4,mean_pooled,word_novel,12,0.480129,0.021368
default,4,mean_pooled,word_novel,13,0.480807,0.021029
default,4,mean_pooled,word_novel,14,0.480936,0.021622
default,4,mean_pooled,word_novel,15,0.480978,0.021542
default,4,words_only,pair_novel,1,0.29592,0.008321
default,4,words_only,pair_novel,2,0.390846,0.007233
default,4,words_only,pair_novel,3,0.426598,0.007698
default,4,words_only,pair_novel,4,0.446176,0.00744
default,4,words_only,pair_novel,5,0.45879,0.007307
default,4,words_only,pair_novel,6,0.46468,0.007789
default,4,words_only,pair_novel,7,0.469708,0.007579
default,4,words_only,pair_novel,8,0.472714,0.00772
default,4,words_only,pair_novel,9,0.474648,0.007768
default,4,words_only,pair_novel,10,0.475813,0.007639
default,4,words_only,pair_novel,11,0.476772,0.007489
default,4,words_only,pair_novel,12,0.477461,0.007365
default,4,words_only,pair_novel,13,0.477862,0.007354
default,4,words_only,pair_novel,14,0.478137,0.007294
default,4,words_only,pair_novel,15,0.478333,0.007317
default,4,words_only,word_novel,1,0.295695,0.024201
default,4,words_only,word_novel,2,0.386558,0.025248
default,4,words_only,word_novel,3,0.420286,0.021929
default,4,words_only,word_novel,4,0.436656,0.021107
default,4,words_only,word_novel,5,0.447163,0.022009
default,4,words_only,word_novel,6,0.451745,0.021426
default,4,words_only,word_novel,7,0.455845,0.021462
default,4,words_only,word_novel,8,0.458082,0.021578
default,4,words_only,word_novel,9,0.459828,0.020586
default,4,words_only,word_novel,10,0.460142,0.020832
default,4,words_only,word_novel,11,0.460404,0.020844
default,4,words_only,word_novel,12,0.460889,0.020652
default,4,words_only,word_novel,13,0.461011,0.020825
default,4,words_only,word_novel,14,0.461081,0.020939
default,4,words_only,word_novel,15,0.46126,0.020557
default,5,mean_pooled,pair_novel,1,0.293634,0.008398
default,5,mean_pooled,pair_novel,2,0.415983,0.006849
default,5,mean_pooled,pair_novel,3,0.4679,0.007043
default,5,mean_pooled,pair_novel,4,0.486152,0.006653
default,5,mean_pooled,pair_novel,5,0.498852,0.00647
default,5,mean_pooled,pair_novel,6,0.50831,0.006476
default,5,mean_pooled,pair_novel,7,0.513941,0.006477
default,5,mean_pooled,pair_novel,8,0.51733,0.006617
default,5,mean_pooled,pair_novel,9,0.519989,0.006514
default,5,mean_pooled,pair_novel,10,0.521891,0.006467
default,5,mean_pooled,pair_novel,11,0.523184,0.006407
default,5,mean_pooled,pair_novel,12,0.524005,0.006214
default,5,mean_pooled,pair_novel,13,0.524786,0.006009
default,5,mean_pooled,pair_novel,14,0.525354,0.00611
default,5,mean_pooled,pair_novel,15,0.525744,0.006059
default,5,mean_pooled,word_novel,1,0.293091,0.023592
default,5,mean_pooled,word_novel,2,0.411616,0.030039
default,5,mean_pooled,word_novel,3,0.459123,0.025924
default,5,mean_pooled,word_novel,4,0.474651,0.026646
default,5,mean_pooled,word_novel,5,0.484925,0.027094
default,5,mean_pooled,word_novel,6,0.491301,0.025915
default,5,mean_pooled,word_novel,7,0.494921,0.026691
default,5,mean_pooled,word_novel,8,0.49754,0.027097
default,5,mean_pooled,word_novel,9,0.499586,0.026172
default,5,mean_pooled,word_novel,10,0.500473,0.025269
default,5,mean_pooled,word_novel,11,0.500708,0.02537
default,5,mean_pooled,word_novel,12,0.501094,0.025605
default,5,mean_pooled,word_novel,13,0.501147,0.024914
default,5,mean_pooled,word_novel,14,0.501256,0.024892
default,5,mean_pooled,word_novel,15,0.501751,0.024714
default,5,words_only,pair_novel,1,0.293792,0.008358
default,5,words_only,pair_novel,2,0.395293,0.007205
default,5,words_only,pair_novel,3,0.430079,0.008251
default,5,words_only,pair_novel,4,0.451123,0.007725
default,5,words_only,pair_novel,5,0.464367,0.007247
default,5,words_only,pair_novel,6,0.472642,0.007565
default,5,words_only,pair_novel,7,0.478433,0.007294
default,5,words_only,pair_novel,8,0.481922,0.007423
default,5,words_only,pair_novel,9,0.484322,0.007681
default,5,words_only,pair_novel,10,0.486017,0.007506
default,5,words_only,pair_novel,11,0.487112,0.007414
default,5,words_only,pair_novel,12,0.48798,0.007389
default,5,words_only,pair_novel,13,0.488624,0.007313
default,5,words_only,pair_novel,14,0.489028,0.00736
default,5,words_only,pair_novel,15,0.489319,0.007314
default,5,words_only,word_novel,1,0.293558,0.023854
default,5,words_only,word_novel,2,0.392427,0.024016
default,5,words_only,word_novel,3,0.425569,0.021712
default,5,words_only,word_novel,4,0.443799,0.019737
default,5,words_only,word_novel,5,0.455045,0.021741
default,5,words_only,word_novel,6,0.461069,0.022996
default,5,words_only,word_novel,7,0.465424,0.022199
default,5,words_only,word_novel,8,0.467983,0.022876
default,5,words_only,word_novel,9,0.470171,0.022529
default,5,words_only,word_novel,10,0.470923,0.021954
default,5,words_only,word_novel,11,0.4713,0.021862
default,5,words_only,word_novel,12,0.471843,0.02162
default,5,words_only,word_novel,13,0.472149,0.021329
default,5,words_only,word_novel,14,0.472269,0.021511
default,5,words_only,word_novel,15,0.472685,0.021235
default,6,mean_pooled,pair_novel,1,0.297075,0.008374
default,6,mean_pooled,pair_novel,2,0.404544,0.006985
default,6,mean_pooled,pair_novel,3,0.437771,0.007368
default,6,mean_pooled,pair_novel,4,0.475964,0.007369
default,6,mean_pooled,pair_novel,5,0.490586,0.006925
default,6,mean_pooled,pair_novel,6,0.50341,0.006589
default,6,mean_pooled,pair_novel,7,0.510991,0.006454
default,6,mean_pooled,pair_novel,8,0.516307,0.006763
default,6,mean_pooled,pair_novel,9,0.519822,0.006968
default,6,mean_pooled,pair_novel,10,0.52261,0.006954
default,6,mean_pooled,pair_novel,11,0.524398,0.00684
default,6,mean_pooled,pair_novel,12,0.525572,0.006845
default,6,mean_pooled,pair_novel,13,0.526595,0.006923
default,6,mean_pooled,pair_novel,14,0.527296,0.006963
default,6,mean_pooled,pair_novel,15,0.527838,0.006925
default,6,mean_pooled,word_novel,1,0.296267,0.023866
default,6,mean_pooled,word_novel,2,0.400428,0.028028
default,6,mean_pooled,word_novel,3,0.433498,0.029697
default,6,mean_pooled,word_novel,4,0.467359,0.025694
default,6,mean_pooled,word_novel,5,0.478558,0.026354
default,6,mean_pooled,word_novel,6,0.488794,0.026527
default,6,mean_pooled,word_novel,7,0.49411,0.027033
default,6,mean_pooled,word_novel,8,0.497611,0.026986
default,6,mean_pooled,word_novel,9,0.50018,0.027589
default,6,mean_pooled,word_novel,10,0.501172,0.027607
default,6,mean_pooled,word_novel,11,0.502309,0.028524
default,6,mean_pooled,word_novel,12,0.50284,0.027987
default,6,mean_pooled,word_novel,13,0.503943,0.027274
default,6,mean_pooled,word_novel,14,0.504842,0.026759
default,6,mean_pooled,word_novel,15,0.505376,0.026847
default,6,words_only,pair_novel,1,0.294737,0.008396
default,6,words_only,pair_novel,2,0.382563,0.007177
default,6,words_only,pair_novel,3,0.415476,0.00746
default,6,words_only,pair_novel,4,0.446287,0.007642
default,6,words_only,pair_novel,5,0.463253,0.0067
default,6,words_only,pair_novel,6,0.471605,0.007039
default,6,words_only,pair_novel,7,0.477525,0.006873
default,6,words_only,pair_novel,8,0.481634,0.006844
default,6,words_only,pair_novel,9,0.484535,0.007004
default,6,words_only,pair_novel,10,0.486478,0.006919
default,6,words_only,pair_novel,11,0.487978,0.006822
default,6,words_only,pair_novel,12,0.489048,0.006752
default,6,words_only,pair_novel,13,0.489801,0.006585
default,6,words_only,pair_novel,14,0.490277,0.006581
default,6,words_only,pair_novel,15,0.490623,0.006515
default,6,words_only,word_novel,1,0.294255,0.023413
default,6,words_only,word_novel,2,0.37964,0.022709
default,6,words_only,word_novel,3,0.410733,0.022411
default,6,words_only,word_novel,4,0.439605,0.018865
default,6,words_only,word_novel,5,0.454288,0.019701
default,6,words_only,word_novel,6,0.461195,0.021933
default,6,words_only,word_novel,7,0.465805,0.022281
default,6,words_only,word_novel,8,0.468748,0.022389
default,6,words_only,word_novel,9,0.471004,0.022035
default,6,words_only,word_novel,10,0.471957,0.022236
default,6,words_only,word_novel,11,0.472621,0.022808
default,6,words_only,word_novel,12,0.47346,0.022953
default,6,words_only,word_novel,13,0.473902,0.022546
default,6,words_only,word_novel,14,0.474207,0.022589
default,6,words_only,word_novel,15,0.47459,0.022493
default,7,mean_pooled,pair_novel,1,0.301847,0.008146
default,7,mean_pooled,pair_novel,2,0.41423,0.007409
default,7,mean_pooled,pair_novel,3,0.462007,0.007822
default,7,mean_pooled,pair_novel,4,0.481678,0.007704
default,7,mean_pooled,pair_novel,5,0.500626,0.006826
default,7,mean_pooled,pair_novel,6,0.506594,0.007239
default,7,mean_pooled,pair_novel,7,0.512006,0.007384
default,7,mean_pooled,pair_novel,8,0.517032,0.007027
default,7,mean_pooled,pair_novel,9,0.52097,0.007001
default,7,mean_pooled,pair_novel,10,0.523225,0.006917
default,7,mean_pooled,pair_novel,11,0.525042,0.007058
default,7,mean_pooled,pair_novel,12,0.52637,0.007255
default,7,mean_pooled,pair_novel,13,0.527581,0.007
default,7,mean_pooled,pair_novel,14,0.528253,0.006955
default,7,mean_pooled,pair_novel,15,0.528806,0.006914
default,7,mean_pooled,word_novel,1,0.301244,0.022558
default,7,mean_pooled,word_novel,2,0.412266,0.033083
default,7,mean_pooled,word_novel,3,0.456442,0.026591
default,7,mean_pooled,word_novel,4,0.474319,0.026351
default,7,mean_pooled,word_novel,5,0.487377,0.027547
default,7,mean_pooled,word_novel,6,0.49172,0.02504
default,7,mean_pooled,word_novel,7,0.496177,0.024267
default,7,mean_pooled,word_novel,8,0.500427,0.025136
default,7,mean_pooled,word_novel,9,0.503675,0.024386
default,7,mean_pooled,word_novel,10,0.505293,0.02424
default,7,mean_pooled,word_novel,11,0.506187,0.024943
default,7,mean_pooled,word_novel,12,0.507068,0.025176
default,7,mean_pooled,word_novel,13,0.507693,0.024731
default,7,mean_pooled,word_novel,14,0.508232,0.024657
default,7,mean_pooled,word_novel,15,0.50867,0.024138
default,7,words_only,pair_novel,1,0.295027,0.008423
default,7,words_only,pair_novel,2,0.371123,0.006841
default,7,words_only,pair_novel,3,0.423221,0.007268
default,7,words_only,pair_novel,4,0.450155,0.007105
default,7,words_only,pair_novel,5,0.461063,0.006693
default,7,words_only,pair_novel,6,0.470801,0.006585
default,7,words_only,pair_novel,7,0.476139,0.006798
default,7,words_only,pair_novel,8,0.480427,0.006561
default,7,words_only,pair_novel,9,0.483516,0.00659
default,7,words_only,pair_novel,10,0.485284,0.006576
default,7,words_only,pair_novel,11,0.486773,0.006567
default,7,words_only,pair_novel,12,0.48787,0.006591
default,7,words_only,pair_novel,13,0.488568,0.006459
default,7,words_only,pair_novel,14,0.489145,0.00647
default,7,words_only,pair_novel,15,0.489541,0.006453
default,7,words_only,word_novel,1,0.294667,0.02256
default,7,words_only,word_novel,2,0.369152,0.024323
default,7,words_only,word_novel,3,0.419053,0.021911
default,7,words_only,word_novel,4,0.443907,0.02002
default,7,words_only,word_novel,5,0.453742,0.020106
default,7,words_only,word_novel,6,0.461294,0.022462
default,7,words_only,word_novel,7,0.466199,0.022169
default,7,words_only,word_novel,8,0.470079,0.022295
default,7,words_only,word_novel,9,0.472683,0.023363
default,7,words_only,word_novel,10,0.473977,0.023552
default,7,words_only,word_novel,11,0.474215,0.023347
default,7,words_only,word_novel,12,0.474924,0.023106
default,7,words_only,word_novel,13,0.475212,0.022911
default,7,words_only,word_novel,14,0.475514,0.022848
default,7,words_only,word_novel,15,0.475768,0.02264
default,8,mean_pooled,pair_novel,1,0.299214,0.008164
default,8,mean_pooled,pair_novel,2,0.40128,0.007481
default,8,mean_pooled,pair_novel,3,0.439396,0.007318
default,8,mean_pooled,pair_novel,4,0.467487,0.007079
default,8,mean_pooled,pair_novel,5,0.487669,0.006456
default,8,mean_pooled,pair_novel,6,0.499385,0.006159
default,8,mean_pooled,pair_novel,7,0.508318,0.006134
default,8,mean_pooled,pair_novel,8,0.515374,0.006231
default,8,mean_pooled,pair_novel,9,0.520411,0.006481
default,8,mean_pooled,pair_novel,10,0.523308,0.006393
default,8,mean_pooled,pair_novel,11,0.525832,0.006342
default,8,mean_pooled,pair_novel,12,0.527562,0.006707
default,8,mean_pooled,pair_novel,13,0.529058,0.006678
default,8,mean_pooled,pair_novel,14,0.530037,0.006718
default,8,mean_pooled,pair_novel,15,0.530771,0.00673
default,8,mean_pooled,word_novel,1,0.298192,0.022384
default,8,mean_pooled,word_novel,2,0.397959,0.029663
default,8,mean_pooled,word_novel,3,0.434747,0.026732
default,8,mean_pooled,word_novel,4,0.461969,0.027882
default,8,mean_pooled,word_novel,5,0.480199,0.02683
default,8,mean_pooled,word_novel,6,0.489849,0.026019
default,8,mean_pooled,word_novel,7,0.496669,0.02603
default,8,mean_pooled,word_novel,8,0.50198,0.02631
default,8,mean_pooled,word_novel,9,0.504889,0.025773
default,8,mean_pooled,word_novel,10,0.506631,0.026688
default,8,mean_pooled,word_novel,11,0.507847,0.02645
default,8,mean_pooled,word_novel,12,0.509172,0.027081
default,8,mean_pooled,word_novel,13,0.510335,0.02774
default,8,mean_pooled,word_novel,14,0.510972,0.027981
default,8,mean_pooled,word_novel,15,0.511512,0.027657
default,8,words_only,pair_novel,1,0.293108,0.008319
default,8,words_only,pair_novel,2,0.374816,0.006851
default,8,words_only,pair_novel,3,0.432006,0.007203
default,8,words_only,pair_novel,4,0.459773,0.006613
default,8,words_only,pair_novel,5,0.472304,0.006373
