word,bias_C1,bias_C2,bias_C3,bias_C4,bias_C5,bias_C6,bias_C7,bias_C8,bias_C9,bias_C10,bias_C11,bias_C12,bias_C13,bias_C14,bias_C15
craftsmen,2.0501674787294117,-0.6603086685882352,-2.376979574764706,0.19615734663529405,-2.45438437,6.753315100588235,-1.0175448817294117,-1.1868399458823529,2.269493226764706,4.1507252302941176,4.112750988823529,-3.0208587489411767,-0.45001147930588237,-2.4597341288235293,-0.5865379808823528
falsification,-3.40714121248,5.213549338,0.424650785,-0.80549697,-1.9863057559999997,-4.3328086,-1.7773307600000001,2.3383882788,2.1396266280000003,-0.6296698709999999,1.7751778699999998,2.4903253999999997,2.554944624,0.49178201,-0.766402735
philosophy,2.386673998944878,-0.4924447410102439,0.38858012770040656,-2.2020217195379406,-1.8299898929355014,-0.8622136448888889,3.535481979390244,-3.0654299332127373,3.462260717595935,2.085823508190244,-0.8923014225474255,5.015761358743361,-2.2130131655933063,-3.3683531695653115,5.3477400174227645
inaccuracies,-1.0698965133333331,-0.813466658,-4.990104826666666,7.253404400000001,4.281211713333334,3.38236276,1.723346882666667,3.0004429213333337,1.0731480753333333,-4.852725986666667,-0.9277696066666665,-1.6953316419999997,-0.8021449119999999,1.5632657280000002,-0.758523918
consideration,-3.4910119066666665,-2.157636093333333,5.105917779166667,-1.5869634141666666,3.6230403350000002,-0.14116323749999998,0.28745101000000006,-2.4663349811666664,-2.9515379458333335,-2.94612986375,-4.047353701166667,-0.5971185755833333,-2.86945576775,-1.5018771483333335,-3.0082216766666665
sewers,-12.55894569,4.669945,3.1269383725,1.66579258,-4.186216675,-4.240182474999999,7.87539947,1.6122604099999998,0.15185766499999986,-3.0894828875,1.715911185,-1.267390475,3.594203435,-3.92969014,0.29060472500000006
hillsides,8.332892283333333,-1.69881642,7.826567983333332,-2.0912316520000003,-1.3771743766666666,-0.033552036666666646,-13.3376108,3.16364147,4.0377893333333335,-0.43858761250000006,-6.192678066666666,3.0899390999999996,-7.669512783333333,2.679758341666666,-2.2198372286666666
separation,-0.6272504974509803,-1.8097532831372551,-3.0475960806764704,-5.299944657843137,-2.029842792941176,-2.0157175028627448,2.899786774009804,-0.12613960176470584,4.2362103511568625,-2.5242922748725487,-0.11513542242156871,-0.31361635000000004,3.1811598685490194,-1.6990272740392156,-0.9622531380607843
uprisings,0.5974194700000001,-1.7827526783333336,0.1693819649999999,2.0458016933333334,1.19810592,1.5904724466666667,-0.7513429611666668,-0.584111955,0.8258445616666666,-0.4212811738333333,0.5099209733333333,1.0137321416666667,0.24904474666666662,0.6235740333333334,-0.07000442600000002
mustard,-2.9230905333333332,1.948100165,-0.5802789816666667,2.735892283333333,4.0207031833333335,3.7859125966666665,1.3541569808333331,-4.274596816666667,-1.8664564430000001,5.055492841666666,-4.8709746,-3.2680493733333336,2.090280756666667,4.490593036666667,3.296429025
offerings,-1.0980988985714286,-1.656756773809524,7.636380406000001,3.82229028,0.5452090811904762,-3.0692014071428573,4.530002221428572,2.168909066904762,3.620863257142857,0.3266834702380951,2.419220214285714,-3.727056983333333,-2.164880828095238,-3.3587781695238093,-3.9210069447619045
bungalows,-3.5292267666666666,7.524619666666667,-4.482852436666667,3.6109001600000004,-2.22609895,1.5928716866666666,-4.02608609,0.1626827816666666,8.525252700000001,-0.34534481666666683,-0.2647371433333333,-1.3923435199999998,1.06100486,-2.037247485,-0.4215246566666667
authoritarianism,1.9823151725000001,4.8543140000000005,0.89294048125,2.4259502375,-0.584943805,-2.3153026775,-0.09569904,-1.829453375,-0.053723802249999966,3.7613538374999997,0.32782143375,-0.59797253625,-3.03761501875,-1.8816843575,-0.24310282499999997
ideology,4.391352064813853,0.605628417508658,2.7126187696406925,0.7491041345454545,2.197307379186147,-2.4179035249199132,0.5126741710173159,-3.6491619546904763,0.7185224129155845,3.0955758882900435,0.03122508205194805,5.221705578658009,-0.43506979970995663,1.1324899029376625,3.7095150774675325
practitioners,0.8591410180666667,-1.3972635965238094,0.011916614590476205,-0.08570112683809517,0.8150126783142857,-0.903605212095238,-0.16728359790476197,-3.9860779022857145,1.643404258704762,-3.278791218095238,0.5158681002095238,-2.6850386752380953,-2.6313909390285715,-0.5446040219238095,-0.7699200131619048
diamonds,5.58420427,-2.8169493262,3.3114624879999996,0.715445046,-5.268979111,-4.616627647,-5.21950142,4.298698387,7.633494066,0.2518170352000001,8.497930944,-1.9037759140000001,-2.187983652,0.3353934922,3.66671288536
entrepreneurs,-4.838477662916667,-3.9425411813333335,-6.84224200825,-2.3728725822222225,-1.4657818679166665,0.724060412638889,2.1256861475,-1.1763680453055556,4.954478894219445,-6.372393401666667,-5.9838711190277785,-3.2148090801388887,-1.1555751002083334,-1.189214555325,1.8881751893611112
penalty,-0.3502786775,3.5888542250000004,-5.737131574999999,2.348539475,-2.5794070375,-0.95246324375,-1.547451795,-0.839911495,-0.8160639525,0.26724817624999997,2.3854809875,0.79791774375,0.70616233,2.007507486375,2.26187602125
testament,2.582664,-5.133594696,-3.40370206,-1.0464301381399999,-6.763551148,-7.7276368,4.41744286,0.342573778,4.0383363,-0.2414026119999999,1.0155578639999998,-4.373476500208,4.572424864,-0.23317740800000009,-2.274185342
organists,2.177815653333333,3.998554591666667,0.9425281333333333,-7.546378683333334,0.7174373216666666,3.1690154833333333,2.4266721133333333,-0.51821756,-5.428667963666667,4.311546203333333,-0.13650356333333336,0.7893199566666668,0.15203314166666668,1.7162266333333331,-0.5992727216666669
regency,0.72877595,6.213575345000001,-3.6143249744999997,2.106762025,3.52137881,-5.39459905,6.684184375,3.1614493,-7.5371787999999995,0.2563732625,1.3722548950000002,-0.5537296367500001,-0.8655055050000002,2.314417155,-6.1366897575
bureaucracy,0.029372663749999972,2.468031265,-5.7614482375,-0.60163627875,-1.93687698875,0.894441398125,-1.7791208525,-3.7950040411337502,-0.59347245875,-4.9105512000000004,0.5803913862500001,-0.84731636,-0.40080301749999997,-0.1612326924999999,2.818035655
ascension,-1.160220352,1.8230851319999999,-1.3378164399999999,2.32382516,2.23963214,-1.7063114679999998,2.426362272,-1.66128566,-2.6204591,-3.9353425,2.29285158,-1.095223012,-0.04169216,0.712901966,-0.26376113
pageants,3.3562665425000002,4.5773424425,7.771937475,8.03765005725,-1.6029164100000002,0.8540064425,2.5963280575,5.0658693725,-4.7581810075,8.403562925,3.88050251,-8.244789575,0.10324017499999993,-1.5777944799999999,1.4389263950000002
cleaners,0.514868505,-1.81249045,5.8256988425,4.702991315,-4.110206675,1.4247717674999998,0.7903235175,3.1276252099999997,0.6996967250000001,-7.767256199999999,5.728258374999999,-3.8459059924999996,-7.2954852500000005,-1.00445700865,-2.1735047075
divers,-4.740181541666667,-3.9911231408333334,0.9977129266666666,3.436666783333333,2.0037789108333333,0.292168925,2.7518210891666666,1.3095714691666664,5.4286415475,-3.4609581016666664,3.3570840425000004,0.5343601716666666,-1.4286582781666666,-0.37485709,0.9212344158333332
liability,-0.7774686088888888,2.1708388033333335,3.152705155555555,-1.9601795955555554,0.039198654166666694,2.174862157063889,3.299595825,-1.91453564,5.290108007555555,-4.334716286666667,-4.023751658290444,2.8248483652777776,-1.2445511266666667,-0.669980145,5.939069201111112
capability,3.6264915915789473,0.43420959778947366,-3.1986913392982457,2.329613629091228,-0.8500983426403508,-4.9522534829824565,-0.07727900689473677,2.207761354491228,0.9840342732631577,-1.0757262779298247,4.6331424258771925,2.166682840877193,1.3968672555350878,-1.5714815329210525,-0.14456854174561398
readings,-1.6044352871617646,-1.5192210252941176,4.052233741661764,0.21154840463235325,-0.14049070595588237,1.3198074695588236,1.0468855768382352,1.721814996764706,4.277078571544117,6.126873723014706,6.327632820588235,-3.4925004264264703,-1.9765987947794117,-2.2560037638235295,0.8001423632352941
weaknesses,0.3013729809090909,1.8292860181818182,0.5808104870909091,1.0220959504545455,-2.0977786976363637,2.6370809636363637,-1.2723511227272726,0.041581034181818195,3.2742526024545455,2.07297789,-1.6797815685454545,-0.584332434,1.0547717245454544,1.6645211754545455,1.7277314436363638
archaeology,0.41751493276870744,3.419649503197279,-2.2378853953741498,0.6913428875510205,-0.3474738579115646,-2.410017162860136,-0.811889257707483,-1.8778356881632654,-0.01530401812925175,-0.17165671028571428,-0.7478196418367347,0.8936329048768706,-2.696898841904762,-0.3096882018367347,3.2420981415238095
condemnation,-2.9983647348333333,3.470021175555556,-3.964474146666667,1.3808517294444442,-1.6511316224444446,-2.651828605555556,-0.8503291527777777,5.575785354444445,5.235864697666667,0.05728502000000005,4.71315902111111,-0.031683751555555584,-1.9882286582222222,-1.5348637055555556,-3.533227862222222
commitment,-6.549819524409534,-1.3212034752816901,-5.433494152860239,0.4126376128959913,2.089533486622427,-4.7350045250790895,-1.2074358482871073,3.507674626874323,2.3113370549251355,0.9252541429100758,5.582089163326111,0.23288239236728064,0.976339176979415,-2.2851315515980497,-5.257001889809317
manual,-3.345436588466667,5.6214640786666665,-0.510994193,3.0775317930000003,0.46511527,-1.1667049942666665,-3.6750520276666667,-13.587192786666666,-1.3041814996666665,3.6450493463333338,-6.794101420666667,0.5742177113333333,1.48555261,3.4069990666666667,0.3566275596666667
comparisons,-1.6171100840000001,1.4159635499999998,-5.809613928999999,-2.057968528,5.19844916,11.40773669,4.0770946200000004,4.909659006,2.446219358,-0.29696623600000005,-4.89527162,-0.982103249,5.00515163,4.37645909,1.8619604220000001
imitation,-0.46370479000000003,-3.4359393674999996,3.986149435,1.7196767570000002,0.812983345,0.8458228600000001,1.473515552125,-1.3159624749999996,1.6375494132500001,0.929511305,1.696420945625,1.9394200925,3.17674813,0.8710828424999999,2.4776069925
coercion,-2.582524934857143,2.806606279285714,-8.367345914285714,4.955647703142858,0.24565569600000003,-0.44269595500000003,-3.44111005,-0.9999816435714286,-6.1093470142857145,-2.688614052857143,2.535860056071429,-4.3238780715214284,-1.1115079657142857,2.761536507857143,2.966593287857143
republicanism,-1.492823538,4.55029956,3.58630304,2.246686644,0.6085176459999999,2.8875800959999998,4.16955422,2.231434028,-2.945044432,1.496566702,-4.0666378000000005,1.6305138940000001,0.739421919,-1.378884978,-4.7008511
corals,1.7554975160000001,2.392705531666667,4.19776981,-8.328858766666666,2.0302196599999998,1.2716335883333332,5.5752528366666665,8.060694466666666,-1.8190455123333331,-0.8679945166666667,3.147545848,1.0709425283333331,1.6896960333333335,0.6134647316666667,-4.814875166666667
prohibition,-1.77457891,3.0933157238285713,-2.207370968,3.326727604285714,4.311318181428572,-1.6326151691428574,-0.2735421657142857,-3.5653166905714286,0.15321053085714298,-1.494354345142857,0.34998870942857147,2.39123883,1.0929403231428572,-0.8305080482857143,0.2610598365714285
baptists,-1.5642438857142857,2.394127688571429,0.04888235628571426,-1.8145714571428573,-0.7433421771428571,0.8998888385714287,-0.5380408000571429,-0.04308018285714286,-1.0952871414285714,1.1936680714285715,0.4331301028571429,0.3111805857142857,0.7534037971428571,-1.9149466000000002,-1.033347907142857
abilities,-0.13900380269696966,0.9018101410909092,1.8811747170757576,-0.20044858043939395,2.628959944727273,1.4799024931212121,-1.304869513651515,0.035725731666666656,0.06106724978787878,0.6815053122727273,0.01923616725757576,1.0836547281060607,1.222658033590909,-0.41892254287424247,-1.5523945593818183
clans,-3.654739963,-1.2888978667857143,-4.781206210000001,4.256077509285714,-7.305176492857143,2.791377617928571,0.10461625214285708,6.573201978571428,7.401754860714286,0.9571605192857143,5.028179342857143,-4.043647168571429,1.7257229135714287,-0.6516097042857143,0.13013964642857156
monsters,-1.0866337092521006,0.10294523589075627,-3.006230092605042,-0.27863972042016805,0.37137929109243684,2.117412802134454,-0.8910760206554622,0.3027922651260504,-4.5877185009915955,-0.3432702949991597,0.7943187210336135,-3.4774060969747893,-0.1828352038655463,-0.6079206055378151,-1.0395502242016805
audacity,0.43248979,0.934936045,-0.7600378500000001,1.18682774,3.4209363666666666,-3.501206275,1.8248361,2.4794023511666667,-0.8022758993333333,-3.003902333333333,0.10636632333333336,-1.6022444116666668,-1.7469564166666667,0.9779920750000001,-0.82778718
obstacles,-2.529094402424242,-1.0643413437878788,-3.021285605,6.373879840757576,2.3245823870151514,4.053831448484848,0.2375129918939394,-0.02048990736363638,0.39572131484848483,-5.603553473257576,-0.7433888014242425,0.903405631780303,3.796791957409091,-0.24689946158333334,-0.38268022697984855
economists,-1.9020628361956522,7.494256161521739,4.0745928549130435,-3.0465535227173914,0.6115170808478261,-0.18735086152173913,1.0181069415913042,0.9013260085869564,-0.8546437165217391,0.2758515097391304,-2.505495924021739,2.186645392706522,-0.7963053889923912,3.7352811356521736,-0.9299560243478262
architecture,2.3983168187028987,-3.4405039142855074,-2.512178047384058,-2.019726786253623,2.221875577996377,-1.6208358673913044,1.0454632313985508,-6.285868275942029,-4.7870419811666665,1.6160349839094201,4.473139931074638,3.3173758419731882,-5.679714147234783,-2.641206620847826,-0.4755868926956522
volumes,-0.9786456696153846,-0.8586797846153846,3.7923004553846154,1.7299806692307693,0.12171435292307689,0.0869326830769231,0.31784921923076925,1.1756205984615384,-1.6288271569230768,-2.1222428066923076,2.0007240115384617,1.5427673969230769,-0.26401664953846155,-1.704969343076923,0.6747729733076924
rhythms,-1.83850333775,1.4640747381666668,1.16377038275,-1.1999110379166666,-6.495141396666666,2.8220223004166667,-2.7177784941666667,6.205415741666666,9.219356024166668,-0.19384326625000003,-5.521632508333333,-2.53209966,-1.83704800125,-3.4642149158333333,3.6274509404166664
helicopters,1.2305291486944445,3.0643053430555556,-2.7650776073194443,-3.2941856994444443,-1.43753712825,-0.3988943037777778,-1.5954436629166666,1.5464924901388888,0.7074675527777778,-3.511716667222222,2.5931917289583333,-1.691449475972222,-0.7152269046388888,0.33660307972222225,-1.585363892083333
shortcomings,-1.2165075275000001,-1.9528724683333334,-2.91175604,7.8454794875000005,3.6258531787499995,-1.5455857677499998,1.3508405795833331,-3.7425616371583335,-1.8167419083333332,-1.8152828783333332,3.7807292835416666,1.4503281824999998,0.22662319125000013,1.57018754875,0.8592796658333334
ballrooms,3.719708216666667,-3.976033316666667,-0.6079515433333333,1.6157084333333334,-1.0639116050000001,-1.8000396383333335,-0.11922391833333344,0.40856736833333335,2.0644727933333336,2.1171673116666665,2.067149516666667,-2.2071600083333336,-0.42717519833333334,2.3494332166666667,1.56434258
cybersecurity,-0.12085579857142847,0.47925546500000005,-13.793115257142858,0.924754875,-5.3547977285714286,-1.4795090142857144,-4.720229978571428,-2.3391863142857146,2.1521409428571427,-3.112858877857143,0.28538072857142843,-0.6990333628571429,3.6709712000000003,3.2268170514285712,1.4019446171428571
lasers,1.1464543615,4.84455271,-3.398050368125,2.01251496875,-0.7269621660000001,3.2849365438750002,-3.6776131455,5.72286731875,-5.7623776175,-5.34813778625,-2.51144910125,-1.5129169282500001,1.36722111625,2.65249382825,0.11834336990000005
creations,0.3034164348,-1.930254338,-0.313461922,0.8791766599999999,1.8589156599999999,4.2262275,0.9145683508000001,1.6066931620000002,0.5975989368000001,-2.3318228000000003,0.6095271122,0.4183439480000001,0.957122204,0.6847434399999999,0.9665429719999998
evil,-2.9872008083571426,2.9894320476190477,8.463424390238096,8.98196269452381,-2.3246896685238094,5.247562696714286,-5.1196899247619045,-5.92464902952381,3.177663298452381,4.22658747347619,-1.8583322254761905,3.09099339,-0.589653270952381,1.1076947992095239,0.04859664916666671
stockings,2.419316075,3.6364121125,3.664240595,-3.385394425,1.844425625,-8.03199229,1.4139910850000001,2.2499418700000002,-2.0043205,1.2567030350000001,7.44939335,-4.653074825,-6.850132965,1.7989626049999998,-4.55218844
evasion,-1.12526133725,1.3007679980000002,-2.885901006,-4.3438804725,2.8386212075,-1.0060415875,-4.160633365,4.5396914525,1.1265321825,1.5160782425,-4.0720703125,-1.4791279199999998,-2.8173860475000003,-2.949778775,-2.3606048025
secretion,4.171169142857143,-0.8204773814285714,-4.41300039,2.6541403638571426,1.9923353457142856,-4.843037957142857,-0.5417069846428572,-0.15555647514285717,3.6943081164285716,9.220026107142857,1.1015960371428573,-4.8713172107142855,3.290975072,-0.35175475642857135,-0.24588068142857145
tyrants,-1.9259594,0.8082486482,0.453963668,2.56504076,-0.9196142460000001,-0.07352565800000006,1.5361197039999999,-0.11464053800000011,0.04661358999999998,-0.4639707986,2.0058100039999998,1.405342196,-0.108156594,0.969869302,1.7778678840000002
pitcher,7.737225366666667,-3.501367533333333,-8.574399985666666,0.6211646333333336,-8.632272533333333,5.172114613333333,5.459097916666666,1.8844314533333333,-15.159649100000001,-7.489503673333333,-0.8255089999999994,-2.0223306333333335,5.676601216666667,-0.41639923999999995,2.984938523333333
height,5.945879118461539,-12.507347542307691,0.5350847900769231,3.671099325769231,-2.4037029892307693,6.82133118,-5.09842310076923,-1.7106101535384615,6.124448271538462,-0.44620682923076926,-7.037328323076923,2.670220933076923,2.7688217288461536,-6.535714286923077,-5.105892372307693
traders,-4.430112656383784,2.883558280878378,3.739356125810811,3.1962793770405407,2.0433974028243242,-0.9174663747662162,0.6954513216891892,2.2330695520945945,1.4540024597297299,-0.981698944527027,2.6620549495945944,0.07974988677027024,-2.719873048135135,-0.36401575323513513,-4.640187627837838
resignation,0.14373856005882357,2.6185403563529412,-0.8765768910588235,-1.0196686938823531,5.0818690058823535,1.3207181970588238,2.944160234941176,-1.8282366331764706,2.9444255288235297,0.4657637876470587,1.1082486247058823,2.0733819254941177,-0.5045319082352939,-1.4732713508588235,-5.059445412117647
talent,-6.22427918883466,1.8584515172825817,-5.320336879616269,0.6987757878240495,0.45123562011043317,1.332404037020336,-0.94941092832626,1.0369939450689656,3.0646484696666665,-1.804017620545093,1.9750169226799292,-0.95274505443855,0.3024488677718833,-0.2259653214765694,-1.3678203526613617
desertification,9.750700225,-1.7016658075,4.939635525,-3.2374463149999997,2.37409873325,-1.6341775699999999,-5.06576675,2.0893905624999998,5.64854615,1.8586024024999999,-5.761969474999999,1.06384509,-7.56148615,2.5518149274999997,-2.5119883675
defenses,-5.700445378571429,0.09143482914285714,3.5271541714285712,2.6182018171428574,-0.9639380357142857,2.323450937142857,-2.8571704571428573,4.677101862857143,8.046561874285715,-0.03662721571428566,-2.0542312128571427,-2.47824502,2.6153532420000003,0.2772786985714286,-1.1710686099999998
windows,3.555957698870968,-6.100916559193548,2.113236202096774,0.9272460877258064,1.5292978096129033,-0.24969927264516129,-2.3997457567741938,-0.014605959209677414,-4.327993907258065,-1.4906649407258064,2.521774364403226,1.6366998534516128,0.9907729583870968,1.0011840216290322,0.29579248582258066
municipalities,1.518736586048951,1.5069368130104897,-0.8700642794755244,-2.507123968846154,2.938795882185315,-0.7515835738811188,-0.6581858444020979,4.429485003601398,-3.3248706532027974,-1.9783337315384615,-4.882202760909091,1.3507033145804197,2.1454609162657343,4.881875555227273,-4.534849090384615
cars,4.9011767025947615,-5.780999889774268,-4.187998903298922,-1.7735251842218798,-3.0348440846548534,4.898702234853621,-5.765256613004622,5.477168911899846,-11.735018802542374,-1.8222739997103239,4.842138605793529,-2.4603653882788903,-0.6323348088320494,3.840539863590447,-1.5624369560862865
teenagers,-2.091745186,1.578106386,-3.088499778,3.91170933,-0.41871035999999995,-4.838603376,1.6189750056,3.0193888720000004,7.7704913064,-3.0399058959999996,4.114917776,-3.6283641280000003,-2.7672862588,-0.3933568299999999,2.4623702356
patriarchy,0.013329565000000154,3.590231515,-7.075171988333334,2.3924582966666668,-0.3157420433333334,-4.136465364666667,-2.02970165,-2.1141261050000004,0.6162438199999999,0.16413620333333356,-0.9024039233333334,-5.538392,-0.9213843238333332,-1.2836163216666665,-0.32239105333333334
clerics,0.8621292042500001,-0.6694940123500002,-3.6052280628,1.4150663067,-4.6158640775,-3.5031693565,-0.42943432518499997,1.46354665,5.9729663715,-0.5562085282,4.7993237495,-0.937035228,2.5593609275,-0.164450193165,4.149107173999999
ranchers,-3.065344432,4.264051576,-6.07262321,-1.9900161167,1.540057608,-5.7160756169999996,1.831293197,0.15595513600000005,4.603646063999999,-2.602475152,1.4355862730999998,3.3451659360000003,0.907067386,-2.2026528309740003,1.1159213973000002
feelings,0.8300694599642858,-4.809394341071428,9.552519767857142,-5.351667017142857,-2.773676979285714,10.015410746428572,8.1369450125,1.0054211382142857,-1.3240441767142856,-2.4867657178571427,-7.268766474642858,1.0391303135714285,2.1981221021428574,-2.061202586785714,4.116090237214285
victim,1.5098482916666667,-3.6595427024999996,-7.592422203333333,4.0764369291666664,-2.5323395496666663,-1.8222095216666667,4.4843418386666665,-1.131314155,-1.737147975,7.19874095,-3.1804375616666665,-3.4767934083333327,6.670833725,0.9777183225,-0.7482525866666667
unionists,3.835548816666667,4.565654211111111,2.2158614344444443,0.5420816866666668,2.9690916422222227,-1.3418816533333333,-0.060806844444444286,0.23162364666666668,0.94464438,-0.36773369333333333,-9.05956316,0.585526623,0.97696637,-2.874193331111111,-3.1694081222222223
lawsuits,-1.6251723262833333,3.8696115011666667,-0.2594760638333333,6.120431870333333,3.737989750833333,-1.0014142976083333,-3.5587656575000004,-3.5275015512,-4.4004813726666665,2.544873972833334,4.6810850525,3.5514272,3.302992445,0.49769819975,-2.6866596001666667
frontiers,1.8951217960000002,-0.7146847352,-4.82581976,2.57005421,-3.1190317399999996,0.41036712799999997,-0.05589778000000001,-0.8816925320000001,-3.1848554,1.4489147800000002,2.5939269200000004,-1.092375632,5.27144184,2.682728648,0.20293597800000002
victories,-0.9685368833333333,0.41685666333333327,-0.7990664833333333,1.4296849933333335,1.31549515,1.949894095,-1.0260225566666665,2.4236722679500002,1.8837850583333333,0.6654033,0.27665353333333337,-0.11040031666666672,0.5554428,0.32626795000000003,0.7529281966666667
valves,-1.9239691166666668,-1.499766495,0.3853520716666667,0.40727838499999997,-0.5129323783333334,0.6487784766666667,0.8126763166666667,2.60650705,2.1353421,-0.15145556999999996,-0.5775386061666666,-0.9952204866666667,-0.7548476883333333,-0.10853063333333339,1.215121
proponents,0.6886384875,-2.756414,-4.6307829,-2.066092965,0.30853871499999985,-2.4249419249999997,-2.3524787225,1.6322972475,3.3786418325,1.5722532475,0.486846334,-1.3472286274999998,1.9103276024999998,-1.1559893875,-0.36369807500000007
myth,-8.528188750082418,-4.65382096714011,-1.904158282967033,9.523818052362639,1.2275310692032966,3.4589081970054947,0.410673249043956,7.209812897447803,6.367535714175824,4.144010470494505,-0.36695451858351646,-1.988561286953297,5.065709348104395,1.909839121568681,0.8875691715107143
simplicity,-1.0785397916280788,2.7005231314581284,-2.8760502286206897,1.8253297343694581,1.7694764528965514,-2.6295561316650247,-2.9933004530960594,0.36506605237684725,-0.028960317613300424,-4.093712323253694,0.5280485299975369,-1.0173327471674878,0.1681076135,-0.5487479271231527,2.120377633012315
meteorology,-2.387546719666667,3.339352281111111,2.0952959427777778,5.026161838888889,2.082804476833333,0.7193636463888889,2.3250960674999996,-2.0406387655555553,1.2499975771666667,0.8539525200555557,-1.2005531872222222,1.488393449,0.03629500661111118,0.005329275555555596,1.0446948605555555
hospitality,4.708556321388889,-1.5819511477777777,-5.221718972500001,1.8917520436111113,2.9177683504444443,-2.9427951681666666,4.040590003055556,2.352126608222222,6.133242179444444,5.4607267069444445,-1.9834769868888886,-2.2738735641388885,-2.876685498888889,3.7474677027777776,-2.606045008166667
priorities,-2.3540572926470587,6.568096254676471,4.897913372058824,2.417694762647059,5.740109280882353,-3.046837153235294,-3.048220195588235,-0.9590151791764705,-6.63161551964706,-3.1320209294117647,-5.484187189117647,-2.4205578785294115,-0.5053517059411764,1.4769829655882352,-1.6273631515
hatred,-0.007510138909090906,-3.485673388272727,-7.134024746727272,8.78166671090909,-9.470573408181817,1.7236149963636362,-7.013478250909091,-6.182102486818183,-1.096931628,7.997803239090909,11.326057576363638,-2.0926035307272732,-2.346747614545454,2.2514705370000003,-1.3404545519409092
practitioner,0.4465294103571429,-0.8608408623214285,2.0958555199999997,-0.5465380360714287,2.0809588825,1.145871351267857,-0.5212292907142856,-3.8000515885714288,2.43179229275,-3.59286977125,-0.3183615255357142,-3.24229062625,-4.774852594642857,-2.146050419821429,1.0618762178571428
sax,-9.450394333333332,-1.2454375666666668,-0.43288406666666673,1.5586556833333334,2.359875456666667,7.738618866666666,-1.9670688966666665,5.359819786666667,-2.4137234999999997,5.007874253333333,-6.4243562,2.82277487,6.926056033333333,3.4987931842333335,0.2788843316666666
thinkers,-5.965772633461539,-1.7414262665384614,1.052471453846154,10.953831775769231,3.0944911157692303,6.244952901538461,5.028543890384615,0.7205088073076923,0.9403662534615385,-2.372137593846154,-2.9824101715384614,-2.4146076916923076,0.6095113308846154,-4.849284433461539,2.7758776757692307
neighbourhoods,0.26111176202857145,6.330800042857143,-3.6989506242857146,2.7895467448571427,-1.3188613425714286,-3.111579124285714,-0.9398348628571429,-6.343480054285715,7.760195294571428,11.320510231428571,-0.2606384999999999,-6.9689659200000005,1.1690849879999998,4.206494500571428,6.479724212857143
