condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
attn_zeroed,6,mean_pooled,word_novel,0.000123,0.000139,10,48.7,54.7
attn_zeroed,6,words_only,pair_novel,3.4e-05,3.3e-05,10,38.2,44.2
attn_zeroed,6,words_only,word_novel,7.1e-05,0.000112,10,54.5,60.5
attn_zeroed,7,mean_pooled,pair_novel,1.3e-05,1.1e-05,10,46.6,52.6
attn_zeroed,7,mean_pooled,word_novel,0.000228,0.000398,10,41.4,47.4
attn_zeroed,7,words_only,pair_novel,2.3e-05,3.1e-05,10,34.4,40.4
attn_zeroed,7,words_only,word_novel,0.000198,0.000185,10,54.5,60.5
attn_zeroed,8,mean_pooled,pair_novel,3.7e-05,3.4e-05,10,44.1,50.1
attn_zeroed,8,mean_pooled,word_novel,0.000262,0.00049,10,12.2,18.2
attn_zeroed,8,words_only,pair_novel,3.6e-05,6.8e-05,10,31.7,37.7
attn_zeroed,8,words_only,word_novel,0.000417,0.000674,10,55.8,61.8
attn_zeroed,9,mean_pooled,pair_novel,6.8e-05,7.5e-05,10,52.1,58.1
attn_zeroed,9,mean_pooled,word_novel,0.000215,0.000287,10,50.5,56.5
attn_zeroed,9,words_only,pair_novel,2.8e-05,2.6e-05,10,31.5,37.5
attn_zeroed,9,words_only,word_novel,0.000289,0.00036,10,59.8,65.8
attn_zeroed,10,mean_pooled,pair_novel,3.2e-05,2.7e-05,10,36.5,42.5
attn_zeroed,10,mean_pooled,word_novel,0.000486,0.000762,10,52.3,58.3
attn_zeroed,10,words_only,pair_novel,2.9e-05,3.8e-05,10,30.5,36.5
attn_zeroed,10,words_only,word_novel,0.000163,0.000251,10,46.7,52.7
attn_zeroed,11,mean_pooled,pair_novel,4.2e-05,5.3e-05,10,41.6,47.6
attn_zeroed,11,mean_pooled,word_novel,0.000361,0.000565,10,99.3,105.3
attn_zeroed,11,words_only,pair_novel,2.5e-05,2.9e-05,10,31.9,37.9
attn_zeroed,11,words_only,word_novel,0.000437,0.000669,10,62.7,68.7
attn_zeroed,12,mean_pooled,pair_novel,3.6e-05,3.6e-05,10,44.3,50.3
attn_zeroed,12,mean_pooled,word_novel,0.000461,0.000459,10,96.6,102.6
attn_zeroed,12,words_only,pair_novel,3.5e-05,4.1e-05,10,33.7,39.7
attn_zeroed,12,words_only,word_novel,0.000404,0.000474,10,58.0,64.0
