condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.061625,0.003137
default,24,mean_pooled,pair_novel,2,0.10127,0.003176
default,24,mean_pooled,pair_novel,3,0.13367,0.003954
default,24,mean_pooled,pair_novel,4,0.158293,0.00291
default,24,mean_pooled,pair_novel,5,0.181517,0.003103
default,24,mean_pooled,pair_novel,6,0.197243,0.003126
default,24,mean_pooled,pair_novel,7,0.20707,0.003963
default,24,mean_pooled,pair_novel,8,0.21698,0.004158
default,24,mean_pooled,pair_novel,9,0.223775,0.004162
default,24,mean_pooled,pair_novel,10,0.230335,0.004883
default,24,mean_pooled,pair_novel,11,0.237922,0.004966
default,24,mean_pooled,pair_novel,12,0.243358,0.004672
default,24,mean_pooled,pair_novel,13,0.248563,0.004466
default,24,mean_pooled,pair_novel,14,0.252214,0.004566
default,24,mean_pooled,pair_novel,15,0.255747,0.004653
default,24,mean_pooled,word_novel,1,0.054815,0.015032
default,24,mean_pooled,word_novel,2,0.083498,0.011629
default,24,mean_pooled,word_novel,3,0.103685,0.010831
default,24,mean_pooled,word_novel,4,0.120963,0.011763
default,24,mean_pooled,word_novel,5,0.138451,0.010071
default,24,mean_pooled,word_novel,6,0.147652,0.008664
default,24,mean_pooled,word_novel,7,0.153908,0.011584
default,24,mean_pooled,word_novel,8,0.158398,0.013652
default,24,mean_pooled,word_novel,9,0.161786,0.012762
default,24,mean_pooled,word_novel,10,0.163533,0.016772
default,24,mean_pooled,word_novel,11,0.168571,0.016634
default,24,mean_pooled,word_novel,12,0.171795,0.017498
default,24,mean_pooled,word_novel,13,0.174181,0.016921
default,24,mean_pooled,word_novel,14,0.176693,0.016391
default,24,mean_pooled,word_novel,15,0.177252,0.015339
default,24,words_only,pair_novel,1,0.041726,0.001693
default,24,words_only,pair_novel,2,0.091634,0.002607
default,24,words_only,pair_novel,3,0.11689,0.00318
default,24,words_only,pair_novel,4,0.139988,0.003128
default,24,words_only,pair_novel,5,0.153132,0.003613
default,24,words_only,pair_novel,6,0.164837,0.003802
default,24,words_only,pair_novel,7,0.174173,0.003664
default,24,words_only,pair_novel,8,0.183592,0.004017
default,24,words_only,pair_novel,9,0.187892,0.004222
default,24,words_only,pair_novel,10,0.193871,0.003741
default,24,words_only,pair_novel,11,0.198327,0.003858
default,24,words_only,pair_novel,12,0.202063,0.004078
default,24,words_only,pair_novel,13,0.20561,0.004498
default,24,words_only,pair_novel,14,0.208108,0.004572
default,24,words_only,pair_novel,15,0.210341,0.004488
default,24,words_only,word_novel,1,0.039705,0.007138
default,24,words_only,word_novel,2,0.076295,0.007898
default,24,words_only,word_novel,3,0.095341,0.007674
default,24,words_only,word_novel,4,0.112067,0.011375
default,24,words_only,word_novel,5,0.119588,0.012127
default,24,words_only,word_novel,6,0.127478,0.014761
default,24,words_only,word_novel,7,0.131597,0.015782
default,24,words_only,word_novel,8,0.13648,0.01634
default,24,words_only,word_novel,9,0.139027,0.019637
default,24,words_only,word_novel,10,0.13958,0.020241
default,24,words_only,word_novel,11,0.141124,0.021418
default,24,words_only,word_novel,12,0.142092,0.02011
default,24,words_only,word_novel,13,0.144371,0.019993
default,24,words_only,word_novel,14,0.145657,0.020249
default,24,words_only,word_novel,15,0.145895,0.019785
attn_zeroed,24,mean_pooled,pair_novel,1,0.078411,0.002271
attn_zeroed,24,mean_pooled,pair_novel,2,0.110718,0.003839
attn_zeroed,24,mean_pooled,pair_novel,3,0.148463,0.004543
attn_zeroed,24,mean_pooled,pair_novel,4,0.166662,0.005055
attn_zeroed,24,mean_pooled,pair_novel,5,0.184132,0.004061
attn_zeroed,24,mean_pooled,pair_novel,6,0.202056,0.003905
attn_zeroed,24,mean_pooled,pair_novel,7,0.217085,0.00322
attn_zeroed,24,mean_pooled,pair_novel,8,0.227898,0.003575
attn_zeroed,24,mean_pooled,pair_novel,9,0.235479,0.003562
attn_zeroed,24,mean_pooled,pair_novel,10,0.241432,0.003291
attn_zeroed,24,mean_pooled,pair_novel,11,0.247639,0.003533
attn_zeroed,24,mean_pooled,pair_novel,12,0.252599,0.00387
attn_zeroed,24,mean_pooled,pair_novel,13,0.256785,0.004527
attn_zeroed,24,mean_pooled,pair_novel,14,0.260288,0.004323
attn_zeroed,24,mean_pooled,pair_novel,15,0.263185,0.004211
attn_zeroed,24,mean_pooled,word_novel,1,0.063651,0.017965
attn_zeroed,24,mean_pooled,word_novel,2,0.084199,0.015624
attn_zeroed,24,mean_pooled,word_novel,3,0.103495,0.019035
attn_zeroed,24,mean_pooled,word_novel,4,0.114184,0.019065
attn_zeroed,24,mean_pooled,word_novel,5,0.12678,0.01505
attn_zeroed,24,mean_pooled,word_novel,6,0.134015,0.020558
attn_zeroed,24,mean_pooled,word_novel,7,0.139456,0.021178
attn_zeroed,24,mean_pooled,word_novel,8,0.147877,0.018652
attn_zeroed,24,mean_pooled,word_novel,9,0.150966,0.01828
attn_zeroed,24,mean_pooled,word_novel,10,0.152146,0.017536
attn_zeroed,24,mean_pooled,word_novel,11,0.153015,0.017976
attn_zeroed,24,mean_pooled,word_novel,12,0.153914,0.018977
attn_zeroed,24,mean_pooled,word_novel,13,0.155729,0.018935
attn_zeroed,24,mean_pooled,word_novel,14,0.154986,0.017336
attn_zeroed,24,mean_pooled,word_novel,15,0.155813,0.016886
attn_zeroed,24,words_only,pair_novel,1,0.04097,0.001879
attn_zeroed,24,words_only,pair_novel,2,0.07951,0.002696
attn_zeroed,24,words_only,pair_novel,3,0.109103,0.003231
attn_zeroed,24,words_only,pair_novel,4,0.131521,0.003222
attn_zeroed,24,words_only,pair_novel,5,0.145272,0.00381
attn_zeroed,24,words_only,pair_novel,6,0.155167,0.003712
attn_zeroed,24,words_only,pair_novel,7,0.16494,0.003919
attn_zeroed,24,words_only,pair_novel,8,0.175747,0.004006
attn_zeroed,24,words_only,pair_novel,9,0.182084,0.004197
attn_zeroed,24,words_only,pair_novel,10,0.187114,0.004061
attn_zeroed,24,words_only,pair_novel,11,0.190771,0.003871
attn_zeroed,24,words_only,pair_novel,12,0.194541,0.003994
attn_zeroed,24,words_only,pair_novel,13,0.198007,0.004253
attn_zeroed,24,words_only,pair_novel,14,0.200675,0.004283
attn_zeroed,24,words_only,pair_novel,15,0.203041,0.004364
attn_zeroed,24,words_only,word_novel,1,0.037929,0.009418
attn_zeroed,24,words_only,word_novel,2,0.06599,0.012393
attn_zeroed,24,words_only,word_novel,3,0.08635,0.009625
attn_zeroed,24,words_only,word_novel,4,0.10188,0.014282
attn_zeroed,24,words_only,word_novel,5,0.111206,0.020478
attn_zeroed,24,words_only,word_novel,6,0.117063,0.020428
attn_zeroed,24,words_only,word_novel,7,0.12304,0.021179
attn_zeroed,24,words_only,word_novel,8,0.126235,0.022129
attn_zeroed,24,words_only,word_novel,9,0.129145,0.024813
attn_zeroed,24,words_only,word_novel,10,0.128852,0.024808
attn_zeroed,24,words_only,word_novel,11,0.130476,0.024241
attn_zeroed,24,words_only,word_novel,12,0.130443,0.022143
attn_zeroed,24,words_only,word_novel,13,0.133052,0.023973
attn_zeroed,24,words_only,word_novel,14,0.134001,0.023146
attn_zeroed,24,words_only,word_novel,15,0.133948,0.022909
