condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,32,mean_pooled,pair_novel,2.1e-05,2e-05,10,8.6,14.6
default,32,mean_pooled,word_novel,0.000657,0.000607,10,8.5,14.5
default,32,words_only,pair_novel,1.9e-05,1.9e-05,10,2.4,8.4
default,32,words_only,word_novel,0.00037,0.000642,10,1.8,7.8
attn_zeroed,32,mean_pooled,pair_novel,3.3e-05,4.7e-05,10,11.3,17.3
attn_zeroed,32,mean_pooled,word_novel,0.000215,0.000201,10,9.5,15.5
attn_zeroed,32,words_only,pair_novel,3.5e-05,5.5e-05,10,3.6,9.6
attn_zeroed,32,words_only,word_novel,0.000315,0.000446,10,2.1,8.1
