condition,layer,mode,split,k,mean_r2,sd_r2
default,16,mean_pooled,pair_novel,1,0.239669,0.004662
default,16,mean_pooled,pair_novel,2,0.325474,0.003505
default,16,mean_pooled,pair_novel,3,0.377466,0.00339
default,16,mean_pooled,pair_novel,4,0.40024,0.00333
default,16,mean_pooled,pair_novel,5,0.416334,0.003763
default,16,mean_pooled,pair_novel,6,0.429601,0.004457
default,16,mean_pooled,pair_novel,7,0.437924,0.004195
default,16,mean_pooled,pair_novel,8,0.443059,0.004299
default,16,mean_pooled,pair_novel,9,0.446339,0.004378
default,16,mean_pooled,pair_novel,10,0.448818,0.004428
default,16,mean_pooled,pair_novel,11,0.450581,0.004575
default,16,mean_pooled,pair_novel,12,0.451973,0.004709
default,16,mean_pooled,pair_novel,13,0.45335,0.004996
default,16,mean_pooled,pair_novel,14,0.454309,0.005124
default,16,mean_pooled,pair_novel,15,0.455082,0.005021
default,16,mean_pooled,word_novel,1,0.239497,0.019058
default,16,mean_pooled,word_novel,2,0.317761,0.023387
default,16,mean_pooled,word_novel,3,0.364463,0.02224
default,16,mean_pooled,word_novel,4,0.382974,0.025108
default,16,mean_pooled,word_novel,5,0.39884,0.026332
default,16,mean_pooled,word_novel,6,0.408501,0.022974
default,16,mean_pooled,word_novel,7,0.415842,0.023005
default,16,mean_pooled,word_novel,8,0.42034,0.021883
default,16,mean_pooled,word_novel,9,0.422844,0.021226
default,16,mean_pooled,word_novel,10,0.425033,0.020558
default,16,mean_pooled,word_novel,11,0.427424,0.019523
default,16,mean_pooled,word_novel,12,0.428232,0.020457
default,16,mean_pooled,word_novel,13,0.429055,0.020598
default,16,mean_pooled,word_novel,14,0.429721,0.021171
default,16,mean_pooled,word_novel,15,0.430188,0.021275
default,16,words_only,pair_novel,1,0.169474,0.004633
default,16,words_only,pair_novel,2,0.263773,0.00364
default,16,words_only,pair_novel,3,0.301989,0.004789
default,16,words_only,pair_novel,4,0.334427,0.004099
default,16,words_only,pair_novel,5,0.358014,0.00386
default,16,words_only,pair_novel,6,0.372227,0.003768
default,16,words_only,pair_novel,7,0.380214,0.003789
default,16,words_only,pair_novel,8,0.38529,0.003771
default,16,words_only,pair_novel,9,0.388706,0.003474
default,16,words_only,pair_novel,10,0.391655,0.003269
default,16,words_only,pair_novel,11,0.393761,0.003103
default,16,words_only,pair_novel,12,0.395369,0.003021
default,16,words_only,pair_novel,13,0.396373,0.003108
default,16,words_only,pair_novel,14,0.397156,0.003097
default,16,words_only,pair_novel,15,0.397724,0.002914
default,16,words_only,word_novel,1,0.171168,0.009898
default,16,words_only,word_novel,2,0.2629,0.01686
default,16,words_only,word_novel,3,0.297192,0.019536
default,16,words_only,word_novel,4,0.324957,0.022583
default,16,words_only,word_novel,5,0.344288,0.02043
default,16,words_only,word_novel,6,0.353425,0.018102
default,16,words_only,word_novel,7,0.357804,0.015856
default,16,words_only,word_novel,8,0.361305,0.014791
default,16,words_only,word_novel,9,0.363337,0.014512
default,16,words_only,word_novel,10,0.36693,0.014554
default,16,words_only,word_novel,11,0.367952,0.01513
default,16,words_only,word_novel,12,0.368802,0.015256
default,16,words_only,word_novel,13,0.369774,0.016221
default,16,words_only,word_novel,14,0.37072,0.01629
default,16,words_only,word_novel,15,0.371556,0.015978
attn_zeroed,16,mean_pooled,pair_novel,1,0.212094,0.003821
attn_zeroed,16,mean_pooled,pair_novel,2,0.311945,0.00457
attn_zeroed,16,mean_pooled,pair_novel,3,0.355047,0.004394
attn_zeroed,16,mean_pooled,pair_novel,4,0.392704,0.004187
attn_zeroed,16,mean_pooled,pair_novel,5,0.428347,0.004475
attn_zeroed,16,mean_pooled,pair_novel,6,0.44211,0.003937
attn_zeroed,16,mean_pooled,pair_novel,7,0.450766,0.003786
attn_zeroed,16,mean_pooled,pair_novel,8,0.457104,0.003918
attn_zeroed,16,mean_pooled,pair_novel,9,0.463628,0.004366
attn_zeroed,16,mean_pooled,pair_novel,10,0.467227,0.004315
attn_zeroed,16,mean_pooled,pair_novel,11,0.469941,0.004359
attn_zeroed,16,mean_pooled,pair_novel,12,0.471539,0.004396
attn_zeroed,16,mean_pooled,pair_novel,13,0.472986,0.004224
attn_zeroed,16,mean_pooled,pair_novel,14,0.473944,0.004089
attn_zeroed,16,mean_pooled,pair_novel,15,0.474558,0.004054
attn_zeroed,16,mean_pooled,word_novel,1,0.221158,0.023175
attn_zeroed,16,mean_pooled,word_novel,2,0.310773,0.025307
attn_zeroed,16,mean_pooled,word_novel,3,0.35174,0.028748
attn_zeroed,16,mean_pooled,word_novel,4,0.386127,0.032013
attn_zeroed,16,mean_pooled,word_novel,5,0.414861,0.029052
attn_zeroed,16,mean_pooled,word_novel,6,0.426015,0.028602
attn_zeroed,16,mean_pooled,word_novel,7,0.432336,0.028155
attn_zeroed,16,mean_pooled,word_novel,8,0.436443,0.02653
attn_zeroed,16,mean_pooled,word_novel,9,0.43963,0.024137
attn_zeroed,16,mean_pooled,word_novel,10,0.441153,0.025496
attn_zeroed,16,mean_pooled,word_novel,11,0.442635,0.024149
attn_zeroed,16,mean_pooled,word_novel,12,0.443012,0.023565
attn_zeroed,16,mean_pooled,word_novel,13,0.444112,0.024023
attn_zeroed,16,mean_pooled,word_novel,14,0.444953,0.023279
attn_zeroed,16,mean_pooled,word_novel,15,0.445857,0.023651
attn_zeroed,16,words_only,pair_novel,1,0.171414,0.003413
attn_zeroed,16,words_only,pair_novel,2,0.270842,0.004894
attn_zeroed,16,words_only,pair_novel,3,0.315048,0.005458
attn_zeroed,16,words_only,pair_novel,4,0.352378,0.004802
attn_zeroed,16,words_only,pair_novel,5,0.381835,0.004644
attn_zeroed,16,words_only,pair_novel,6,0.396727,0.005003
attn_zeroed,16,words_only,pair_novel,7,0.404064,0.00455
attn_zeroed,16,words_only,pair_novel,8,0.412413,0.004661
attn_zeroed,16,words_only,pair_novel,9,0.41681,0.004652
attn_zeroed,16,words_only,pair_novel,10,0.420435,0.004812
attn_zeroed,16,words_only,pair_novel,11,0.422811,0.004455
attn_zeroed,16,words_only,pair_novel,12,0.424621,0.004473
attn_zeroed,16,words_only,pair_novel,13,0.425939,0.004494
attn_zeroed,16,words_only,pair_novel,14,0.426939,0.004427
attn_zeroed,16,words_only,pair_novel,15,0.427741,0.004413
attn_zeroed,16,words_only,word_novel,1,0.176486,0.023205
attn_zeroed,16,words_only,word_novel,2,0.270725,0.026111
attn_zeroed,16,words_only,word_novel,3,0.309708,0.030717
attn_zeroed,16,words_only,word_novel,4,0.341895,0.03293
attn_zeroed,16,words_only,word_novel,5,0.36853,0.031796
attn_zeroed,16,words_only,word_novel,6,0.38052,0.030043
attn_zeroed,16,words_only,word_novel,7,0.385731,0.029885
attn_zeroed,16,words_only,word_novel,8,0.391479,0.028279
attn_zeroed,16,words_only,word_novel,9,0.394268,0.028618
attn_zeroed,16,words_only,word_novel,10,0.397696,0.028254
attn_zeroed,16,words_only,word_novel,11,0.398889,0.029327
attn_zeroed,16,words_only,word_novel,12,0.400212,0.028691
attn_zeroed,16,words_only,word_novel,13,0.401706,0.029318
attn_zeroed,16,words_only,word_novel,14,0.40289,0.02898
attn_zeroed,16,words_only,word_novel,15,0.403538,0.029054
