condition,layer,mode,split,k,mean_r2,sd_r2
default,16,mean_pooled,pair_novel,1,0.33668,0.007351
default,16,mean_pooled,pair_novel,2,0.417301,0.007025
default,16,mean_pooled,pair_novel,3,0.476205,0.007754
default,16,mean_pooled,pair_novel,4,0.515821,0.006773
default,16,mean_pooled,pair_novel,5,0.538317,0.006735
default,16,mean_pooled,pair_novel,6,0.560416,0.006643
default,16,mean_pooled,pair_novel,7,0.571691,0.006441
default,16,mean_pooled,pair_novel,8,0.582959,0.006304
default,16,mean_pooled,pair_novel,9,0.595749,0.005504
default,16,mean_pooled,pair_novel,10,0.60513,0.005146
default,16,mean_pooled,pair_novel,11,0.612009,0.00542
default,16,mean_pooled,pair_novel,12,0.6208,0.004984
default,16,mean_pooled,pair_novel,13,0.627513,0.004848
default,16,mean_pooled,pair_novel,14,0.633298,0.004551
default,16,mean_pooled,pair_novel,15,0.637556,0.004487
default,16,mean_pooled,word_novel,1,0.323566,0.039603
default,16,mean_pooled,word_novel,2,0.398948,0.028541
default,16,mean_pooled,word_novel,3,0.45122,0.026632
default,16,mean_pooled,word_novel,4,0.487299,0.022777
default,16,mean_pooled,word_novel,5,0.506161,0.021059
default,16,mean_pooled,word_novel,6,0.525102,0.026396
default,16,mean_pooled,word_novel,7,0.533905,0.030266
default,16,mean_pooled,word_novel,8,0.539929,0.030983
default,16,mean_pooled,word_novel,9,0.547855,0.029075
default,16,mean_pooled,word_novel,10,0.554734,0.029979
default,16,mean_pooled,word_novel,11,0.558189,0.029083
default,16,mean_pooled,word_novel,12,0.562235,0.031961
default,16,mean_pooled,word_novel,13,0.565466,0.030901
default,16,mean_pooled,word_novel,14,0.568886,0.03051
default,16,mean_pooled,word_novel,15,0.571401,0.029603
default,16,words_only,pair_novel,1,0.263886,0.005626
default,16,words_only,pair_novel,2,0.354107,0.006586
default,16,words_only,pair_novel,3,0.401762,0.007156
default,16,words_only,pair_novel,4,0.428066,0.006027
default,16,words_only,pair_novel,5,0.445954,0.005795
default,16,words_only,pair_novel,6,0.453881,0.006108
default,16,words_only,pair_novel,7,0.465788,0.006174
default,16,words_only,pair_novel,8,0.471332,0.006086
default,16,words_only,pair_novel,9,0.478906,0.006006
default,16,words_only,pair_novel,10,0.484177,0.005944
default,16,words_only,pair_novel,11,0.489942,0.00585
default,16,words_only,pair_novel,12,0.495444,0.005938
default,16,words_only,pair_novel,13,0.5008,0.006259
default,16,words_only,pair_novel,14,0.504883,0.006116
default,16,words_only,pair_novel,15,0.508583,0.00643
default,16,words_only,word_novel,1,0.252906,0.033769
default,16,words_only,word_novel,2,0.338683,0.038034
default,16,words_only,word_novel,3,0.378777,0.036488
default,16,words_only,word_novel,4,0.400135,0.034077
default,16,words_only,word_novel,5,0.413285,0.031869
default,16,words_only,word_novel,6,0.417997,0.03278
default,16,words_only,word_novel,7,0.424512,0.03253
default,16,words_only,word_novel,8,0.427371,0.032813
default,16,words_only,word_novel,9,0.429801,0.031265
default,16,words_only,word_novel,10,0.431294,0.030572
default,16,words_only,word_novel,11,0.433027,0.028775
default,16,words_only,word_novel,12,0.435489,0.026478
default,16,words_only,word_novel,13,0.437168,0.027607
default,16,words_only,word_novel,14,0.437795,0.026748
default,16,words_only,word_novel,15,0.439309,0.024385
attn_zeroed,16,mean_pooled,pair_novel,1,0.386555,0.007159
attn_zeroed,16,mean_pooled,pair_novel,2,0.458318,0.008657
attn_zeroed,16,mean_pooled,pair_novel,3,0.491779,0.00751
attn_zeroed,16,mean_pooled,pair_novel,4,0.520268,0.006486
attn_zeroed,16,mean_pooled,pair_novel,5,0.539424,0.006228
attn_zeroed,16,mean_pooled,pair_novel,6,0.553841,0.005722
attn_zeroed,16,mean_pooled,pair_novel,7,0.567329,0.00551
attn_zeroed,16,mean_pooled,pair_novel,8,0.579572,0.00544
attn_zeroed,16,mean_pooled,pair_novel,9,0.588793,0.00545
attn_zeroed,16,mean_pooled,pair_novel,10,0.596921,0.004786
attn_zeroed,16,mean_pooled,pair_novel,11,0.606311,0.004837
attn_zeroed,16,mean_pooled,pair_novel,12,0.615196,0.005099
attn_zeroed,16,mean_pooled,pair_novel,13,0.622633,0.005581
attn_zeroed,16,mean_pooled,pair_novel,14,0.627488,0.005628
attn_zeroed,16,mean_pooled,pair_novel,15,0.631916,0.005869
attn_zeroed,16,mean_pooled,word_novel,1,0.368843,0.035969
attn_zeroed,16,mean_pooled,word_novel,2,0.432203,0.032961
attn_zeroed,16,mean_pooled,word_novel,3,0.457634,0.032185
attn_zeroed,16,mean_pooled,word_novel,4,0.475919,0.032463
attn_zeroed,16,mean_pooled,word_novel,5,0.487644,0.041095
attn_zeroed,16,mean_pooled,word_novel,6,0.494927,0.041124
attn_zeroed,16,mean_pooled,word_novel,7,0.500825,0.040784
attn_zeroed,16,mean_pooled,word_novel,8,0.504789,0.039648
attn_zeroed,16,mean_pooled,word_novel,9,0.507641,0.038776
attn_zeroed,16,mean_pooled,word_novel,10,0.50827,0.034324
