condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,15,words_only,pair_novel,0.46585,0.034451,10,86.6,92.6
default,15,words_only,word_novel,0.191286,0.037386,10,84.0,90.0
default,16,mean_pooled,pair_novel,0.673352,0.019867,10,83.9,89.9
default,16,mean_pooled,word_novel,0.560826,0.036599,10,97.2,103.2
default,16,words_only,pair_novel,0.454629,0.03983,10,83.7,89.7
default,16,words_only,word_novel,0.202875,0.036689,10,100.5,106.5
default,17,mean_pooled,pair_novel,0.671886,0.014266,10,83.0,89.0
default,17,mean_pooled,word_novel,0.552405,0.049555,10,85.8,91.8
default,17,words_only,pair_novel,0.451546,0.021674,10,81.9,87.9
default,17,words_only,word_novel,0.195409,0.036437,10,91.1,97.1
default,18,mean_pooled,pair_novel,0.675444,0.016942,10,91.8,97.8
default,18,mean_pooled,word_novel,0.548868,0.043963,10,79.6,85.6
default,18,words_only,pair_novel,0.456284,0.036214,10,92.2,98.2
default,18,words_only,word_novel,0.194745,0.023569,10,91.3,97.3
default,19,mean_pooled,pair_novel,0.658195,0.021119,10,74.9,80.9
default,19,mean_pooled,word_novel,0.558866,0.03425,10,96.1,102.1
default,19,words_only,pair_novel,0.454962,0.050832,10,97.4,103.4
default,19,words_only,word_novel,0.191525,0.03196,10,85.6,91.6
default,20,mean_pooled,pair_novel,0.652042,0.017529,10,70.8,76.8
default,20,mean_pooled,word_novel,0.549108,0.037241,10,86.5,92.5
default,20,words_only,pair_novel,0.432784,0.034559,10,81.4,87.4
default,20,words_only,word_novel,0.188615,0.026432,10,85.8,91.8
default,21,mean_pooled,pair_novel,0.660354,0.015182,10,83.0,89.0
default,21,mean_pooled,word_novel,0.544109,0.036033,10,82.2,88.2
default,21,words_only,pair_novel,0.434368,0.043633,10,88.0,94.0
default,21,words_only,word_novel,0.18665,0.027419,10,87.9,93.9
default,22,mean_pooled,pair_novel,0.645533,0.024541,10,71.4,77.4
default,22,mean_pooled,word_novel,0.543486,0.039446,10,83.9,89.9
default,22,words_only,pair_novel,0.414234,0.045034,10,78.6,84.6
default,22,words_only,word_novel,0.184686,0.022219,10,83.9,89.9
default,23,mean_pooled,pair_novel,0.6476,0.01003,10,73.2,79.2
default,23,mean_pooled,word_novel,0.54705,0.040662,10,94.6,100.6
default,23,words_only,pair_novel,0.413111,0.040009,10,79.4,85.4
default,23,words_only,word_novel,0.184333,0.019878,10,92.3,98.3
default,24,mean_pooled,pair_novel,0.652696,0.016533,10,76.6,82.6
default,24,mean_pooled,word_novel,0.553203,0.034691,10,95.1,101.1
default,24,words_only,pair_novel,0.421375,0.031646,10,77.3,83.3
default,24,words_only,word_novel,0.186591,0.024363,10,82.2,88.2
attn_zeroed,0,mean_pooled,pair_novel,0.760814,0.013558,10,67.9,73.9
attn_zeroed,0,mean_pooled,word_novel,0.62776,0.047905,10,63.2,69.2
attn_zeroed,0,words_only,pair_novel,0.580175,0.017751,10,88.5,94.5
attn_zeroed,0,words_only,word_novel,0.178231,0.032975,10,85.3,91.3
attn_zeroed,1,mean_pooled,pair_novel,0.730889,0.010478,10,95.7,101.7
attn_zeroed,1,mean_pooled,word_novel,0.626311,0.03645,10,89.6,95.6
attn_zeroed,1,words_only,pair_novel,0.574203,0.022101,10,89.8,95.8
attn_zeroed,1,words_only,word_novel,0.215401,0.036401,10,85.6,91.6
attn_zeroed,2,mean_pooled,pair_novel,0.715373,0.014896,10,79.5,85.5
attn_zeroed,2,mean_pooled,word_novel,0.629774,0.035415,10,91.4,97.4
attn_zeroed,2,words_only,pair_novel,0.552045,0.024324,10,85.4,91.4
attn_zeroed,2,words_only,word_novel,0.216533,0.030382,10,86.8,92.8
attn_zeroed,3,mean_pooled,pair_novel,0.704013,0.009797,10,73.8,79.8
attn_zeroed,3,mean_pooled,word_novel,0.621774,0.040621,10,94.0,100.0
attn_zeroed,3,words_only,pair_novel,0.539158,0.013254,10,83.9,89.9
attn_zeroed,3,words_only,word_novel,0.21385,0.031178,10,89.6,95.6
attn_zeroed,4,mean_pooled,pair_novel,0.707514,0.013483,10,80.1,86.1
attn_zeroed,4,mean_pooled,word_novel,0.626067,0.041252,10,89.3,95.3
attn_zeroed,4,words_only,pair_novel,0.524467,0.012595,10,80.9,86.9
attn_zeroed,4,words_only,word_novel,0.215329,0.035566,10,91.5,97.5
attn_zeroed,5,mean_pooled,pair_novel,0.694017,0.012658,10,67.3,73.3
attn_zeroed,5,mean_pooled,word_novel,0.616652,0.047353,10,80.2,86.2
attn_zeroed,5,words_only,pair_novel,0.508678,0.019958,10,80.7,86.7
attn_zeroed,5,words_only,word_novel,0.188938,0.038793,10,77.1,83.1
attn_zeroed,6,mean_pooled,pair_novel,0.701777,0.013673,10,78.7,84.7
attn_zeroed,6,mean_pooled,word_novel,0.608737,0.039181,10,71.7,77.7
attn_zeroed,6,words_only,pair_novel,0.50481,0.023029,10,83.9,89.9
attn_zeroed,6,words_only,word_novel,0.179536,0.026734,10,73.9,79.9
attn_zeroed,7,mean_pooled,pair_novel,0.692953,0.020219,10,73.6,79.6
attn_zeroed,7,mean_pooled,word_novel,0.617827,0.050128,10,86.6,92.6
attn_zeroed,7,words_only,pair_novel,0.50466,0.028533,10,87.6,93.6
attn_zeroed,7,words_only,word_novel,0.195099,0.021515,10,96.7,102.7
attn_zeroed,8,mean_pooled,pair_novel,0.695781,0.01123,10,75.4,81.4
attn_zeroed,8,mean_pooled,word_novel,0.618399,0.045072,10,84.3,90.3
attn_zeroed,8,words_only,pair_novel,0.49499,0.027825,10,84.1,90.1
attn_zeroed,8,words_only,word_novel,0.192698,0.020532,10,94.0,100.0
attn_zeroed,9,mean_pooled,pair_novel,0.691851,0.015586,10,73.7,79.7
attn_zeroed,9,mean_pooled,word_novel,0.618223,0.051883,10,84.6,90.6
attn_zeroed,9,words_only,pair_novel,0.497946,0.031052,10,88.9,94.9
attn_zeroed,9,words_only,word_novel,0.190127,0.035302,10,97.4,103.4
attn_zeroed,10,mean_pooled,pair_novel,0.69567,0.016038,10,79.4,85.4
attn_zeroed,10,mean_pooled,word_novel,0.616002,0.04731,10,86.5,92.5
attn_zeroed,10,words_only,pair_novel,0.488883,0.024423,10,85.2,91.2
attn_zeroed,10,words_only,word_novel,0.18892,0.023065,10,93.1,99.1
attn_zeroed,11,mean_pooled,pair_novel,0.687867,0.018926,10,71.6,77.6
attn_zeroed,11,mean_pooled,word_novel,0.617408,0.040694,10,86.1,92.1
attn_zeroed,11,words_only,pair_novel,0.458836,0.038015,10,70.6,76.6
attn_zeroed,11,words_only,word_novel,0.179656,0.034141,10,81.8,87.8
attn_zeroed,12,mean_pooled,pair_novel,0.685669,0.014475,10,71.5,77.5
attn_zeroed,12,mean_pooled,word_novel,0.615613,0.040916,10,84.6,90.6
attn_zeroed,12,words_only,pair_novel,0.4891,0.04202,10,96.0,102.0
attn_zeroed,12,words_only,word_novel,0.182604,0.026116,10,92.8,98.8
attn_zeroed,13,mean_pooled,pair_novel,0.690688,0.009432,10,75.5,81.5
attn_zeroed,13,mean_pooled,word_novel,0.619029,0.040469,10,86.6,92.6
attn_zeroed,13,words_only,pair_novel,0.473558,0.025053,10,83.8,89.8
attn_zeroed,13,words_only,word_novel,0.183203,0.037749,10,97.8,103.8
attn_zeroed,14,mean_pooled,pair_novel,0.689245,0.009493,10,77.3,83.3
attn_zeroed,14,mean_pooled,word_novel,0.609475,0.035371,10,79.7,85.7
attn_zeroed,14,words_only,pair_novel,0.437872,0.035509,10,69.3,75.3
attn_zeroed,14,words_only,word_novel,0.17412,0.035357,10,82.5,88.5
attn_zeroed,15,mean_pooled,pair_novel,0.665233,0.007364,10,54.6,60.6
attn_zeroed,15,mean_pooled,word_novel,0.605874,0.033963,10,71.9,77.9
attn_zeroed,15,words_only,pair_novel,0.453511,0.055293,10,84.8,90.8
attn_zeroed,15,words_only,word_novel,0.172891,0.035133,10,86.3,92.3
attn_zeroed,16,mean_pooled,pair_novel,0.67372,0.016187,10,63.9,69.9
attn_zeroed,16,mean_pooled,word_novel,0.601396,0.044821,10,67.9,73.9
attn_zeroed,16,words_only,pair_novel,0.454812,0.031566,10,82.5,88.5
attn_zeroed,16,words_only,word_novel,0.183822,0.035083,10,100.4,106.4
attn_zeroed,17,mean_pooled,pair_novel,0.673706,0.016083,10,64.0,70.0
attn_zeroed,17,mean_pooled,word_novel,0.60355,0.044565,10,68.4,74.4
attn_zeroed,17,words_only,pair_novel,0.465047,0.038979,10,95.6,101.6
attn_zeroed,17,words_only,word_novel,0.185643,0.024962,10,99.1,105.1
attn_zeroed,18,mean_pooled,pair_novel,0.661576,0.025161,10,59.5,65.5
attn_zeroed,18,mean_pooled,word_novel,0.59363,0.035823,10,62.9,68.9
attn_zeroed,18,words_only,pair_novel,0.430255,0.03789,10,77.7,83.7
attn_zeroed,18,words_only,word_novel,0.182031,0.023218,10,103.9,109.9
attn_zeroed,19,mean_pooled,pair_novel,0.663422,0.018551,10,63.9,69.9
attn_zeroed,19,mean_pooled,word_novel,0.591699,0.031306,10,65.8,71.8
attn_zeroed,19,words_only,pair_novel,0.441241,0.030364,10,86.6,92.6
attn_zeroed,19,words_only,word_novel,0.17561,0.026813,10,92.5,98.5
attn_zeroed,20,mean_pooled,pair_novel,0.65428,0.024127,10,60.3,66.3
attn_zeroed,20,mean_pooled,word_novel,0.587438,0.042349,10,68.9,74.9
attn_zeroed,20,words_only,pair_novel,0.424743,0.037839,10,79.8,85.8
attn_zeroed,20,words_only,word_novel,0.17167,0.022269,10,85.5,91.5
attn_zeroed,21,mean_pooled,pair_novel,0.647683,0.023918,10,56.9,62.9
attn_zeroed,21,mean_pooled,word_novel,0.603223,0.042097,10,81.9,87.9
attn_zeroed,21,words_only,pair_novel,0.442043,0.047053,10,99.9,105.9
attn_zeroed,21,words_only,word_novel,0.17065,0.024824,10,83.4,89.4
attn_zeroed,22,mean_pooled,pair_novel,0.65316,0.032568,10,64.4,70.4
attn_zeroed,22,mean_pooled,word_novel,0.591427,0.031286,10,71.4,77.4
attn_zeroed,22,words_only,pair_novel,0.423376,0.019738,10,83.1,89.1
attn_zeroed,22,words_only,word_novel,0.163701,0.029395,10,81.4,87.4
attn_zeroed,23,mean_pooled,pair_novel,0.645249,0.016195,10,56.9,62.9
attn_zeroed,23,mean_pooled,word_novel,0.588678,0.037723,10,69.8,75.8
attn_zeroed,23,words_only,pair_novel,0.429775,0.036563,10,94.4,100.4
attn_zeroed,23,words_only,word_novel,0.16984,0.033724,10,101.4,107.4
attn_zeroed,24,mean_pooled,pair_novel,0.671605,0.0148,10,76.7,82.7
attn_zeroed,24,mean_pooled,word_novel,0.601602,0.03063,10,80.7,86.7
attn_zeroed,24,words_only,pair_novel,0.431558,0.031004,10,86.2,92.2
attn_zeroed,24,words_only,word_novel,0.174832,0.023117,10,81.6,87.6
