input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
diff,word_novel,10,200,275479.4,3445.8,0.247407,0.030548,0.06205,0.015266,0.218698,0.024006,0.669328
