condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,1.2e-05,1.3e-05,10,32.6,38.6
default,0,mean_pooled,word_novel,0.000633,0.000784,10,45.6,51.6
default,0,words_only,pair_novel,2.6e-05,4.3e-05,10,26.8,32.8
default,0,words_only,word_novel,0.00022,0.000215,10,32.4,38.4
default,1,mean_pooled,pair_novel,2.7e-05,5.8e-05,10,31.2,37.2
default,1,mean_pooled,word_novel,0.000313,0.000277,10,49.6,55.6
default,1,words_only,pair_novel,4.2e-05,7.4e-05,10,27.5,33.5
default,1,words_only,word_novel,0.000259,0.000178,10,32.7,38.7
default,2,mean_pooled,pair_novel,1.8e-05,2.3e-05,10,27.3,33.3
default,2,mean_pooled,word_novel,0.000172,0.00032,10,37.3,43.3
default,2,words_only,pair_novel,3e-05,4.4e-05,10,27.8,33.8
default,2,words_only,word_novel,0.000285,0.000434,10,33.5,39.5
default,3,mean_pooled,pair_novel,2.8e-05,3.3e-05,10,28.8,34.8
default,3,mean_pooled,word_novel,0.000324,0.000613,10,39.7,45.7
default,3,words_only,pair_novel,1e-05,1.6e-05,10,27.8,33.8
default,3,words_only,word_novel,0.000429,0.000381,10,29.0,35.0
default,4,mean_pooled,pair_novel,4.1e-05,5.5e-05,10,28.3,34.3
default,4,mean_pooled,word_novel,0.000253,0.000257,10,42.0,48.0
default,4,words_only,pair_novel,1.5e-05,2.1e-05,10,32.1,38.1
default,4,words_only,word_novel,0.000242,0.00024,10,30.5,36.5
default,5,mean_pooled,pair_novel,4.5e-05,4.3e-05,10,31.8,37.8
default,5,mean_pooled,word_novel,0.000317,0.000283,10,42.7,48.7
default,5,words_only,pair_novel,3.8e-05,5.5e-05,10,28.5,34.5
default,5,words_only,word_novel,0.00031,0.000314,10,35.1,41.1
default,6,mean_pooled,pair_novel,2.5e-05,2.9e-05,10,29.7,35.7
default,6,mean_pooled,word_novel,0.000418,0.00037,10,46.9,52.9
default,6,words_only,pair_novel,1.7e-05,2e-05,10,29.3,35.3
default,6,words_only,word_novel,0.000312,0.000319,10,36.0,42.0
default,7,mean_pooled,pair_novel,2.9e-05,3.1e-05,10,29.4,35.4
default,7,mean_pooled,word_novel,0.000294,0.000319,10,43.5,49.5
default,7,words_only,pair_novel,5.2e-05,5.4e-05,10,37.8,43.8
default,7,words_only,word_novel,0.000535,0.000565,10,36.7,42.7
default,8,mean_pooled,pair_novel,3e-05,4.7e-05,10,26.7,32.7
default,8,mean_pooled,word_novel,0.000122,0.0002,10,44.5,50.5
default,8,words_only,pair_novel,4e-05,4.7e-05,10,29.0,35.0
default,8,words_only,word_novel,0.000511,0.000436,10,36.0,42.0
default,9,mean_pooled,pair_novel,7.1e-05,0.000107,10,34.4,40.4
default,9,mean_pooled,word_novel,0.000272,0.000302,10,43.0,49.0
default,9,words_only,pair_novel,2.7e-05,3.3e-05,10,31.2,37.2
default,9,words_only,word_novel,0.000311,0.000402,10,37.8,43.8
default,10,mean_pooled,pair_novel,1.9e-05,2.5e-05,10,32.7,38.7
default,10,mean_pooled,word_novel,0.000164,0.000184,10,50.7,56.7
default,10,words_only,pair_novel,4.5e-05,4.5e-05,10,37.5,43.5
default,10,words_only,word_novel,0.000214,0.000189,10,41.7,47.7
default,11,mean_pooled,pair_novel,4.1e-05,4.4e-05,10,34.7,40.7
default,11,mean_pooled,word_novel,0.000236,0.000321,10,44.4,50.4
default,11,words_only,pair_novel,3.1e-05,5e-05,10,35.1,41.1
default,11,words_only,word_novel,0.000275,0.000274,10,41.5,47.5
default,12,mean_pooled,pair_novel,2.7e-05,4.7e-05,10,34.2,40.2
default,12,mean_pooled,word_novel,0.000429,0.000525,10,57.4,63.4
default,12,words_only,pair_novel,4.3e-05,4.7e-05,10,35.3,41.3
default,12,words_only,word_novel,0.000353,0.000438,10,46.1,52.1
default,13,mean_pooled,pair_novel,1.5e-05,2.2e-05,10,31.3,37.3
default,13,mean_pooled,word_novel,0.000284,0.000318,10,31.4,37.4
default,13,words_only,pair_novel,1.8e-05,2.3e-05,10,30.3,36.3
default,13,words_only,word_novel,0.000267,0.000236,10,37.7,43.7
default,14,mean_pooled,pair_novel,1.6e-05,2.3e-05,10,28.6,34.6
default,14,mean_pooled,word_novel,0.000302,0.000234,10,47.8,53.8
default,14,words_only,pair_novel,2.5e-05,3.4e-05,10,26.7,32.7
default,14,words_only,word_novel,0.000195,0.000159,10,38.9,44.9
default,15,mean_pooled,pair_novel,3e-05,4.1e-05,10,31.7,37.7
default,15,mean_pooled,word_novel,0.000357,0.00036,10,37.5,43.5
default,15,words_only,pair_novel,1.4e-05,1.9e-05,10,30.4,36.4
default,15,words_only,word_novel,0.000357,0.000437,10,40.8,46.8
default,16,mean_pooled,pair_novel,1.3e-05,9e-06,10,28.7,34.7
default,16,mean_pooled,word_novel,0.000237,0.000205,10,49.5,55.5
default,16,words_only,pair_novel,3.7e-05,3.2e-05,10,32.5,38.5
default,16,words_only,word_novel,0.000283,0.000394,10,42.4,48.4
default,17,mean_pooled,pair_novel,1.1e-05,1.1e-05,10,27.2,33.2
default,17,mean_pooled,word_novel,0.000311,0.00036,10,38.6,44.6
default,17,words_only,pair_novel,2.5e-05,3.5e-05,10,35.7,41.7
default,17,words_only,word_novel,0.000287,0.000315,10,37.7,43.7
default,18,mean_pooled,pair_novel,3.2e-05,4.4e-05,10,27.1,33.1
default,18,mean_pooled,word_novel,0.000129,0.000132,10,34.1,40.1
default,18,words_only,pair_novel,4.3e-05,3.8e-05,10,27.5,33.5
default,18,words_only,word_novel,0.000499,0.00061,10,38.1,44.1
default,19,mean_pooled,pair_novel,4.1e-05,4.8e-05,10,29.3,35.3
default,19,mean_pooled,word_novel,0.000284,0.000411,10,39.6,45.6
