condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.138002,0.007677
default,12,mean_pooled,pair_novel,2,0.205278,0.007139
default,12,mean_pooled,pair_novel,3,0.279891,0.006785
default,12,mean_pooled,pair_novel,4,0.307743,0.006256
default,12,mean_pooled,pair_novel,5,0.330113,0.006021
default,12,mean_pooled,pair_novel,6,0.349904,0.004481
default,12,mean_pooled,pair_novel,7,0.367407,0.005026
default,12,mean_pooled,pair_novel,8,0.377119,0.005367
default,12,mean_pooled,pair_novel,9,0.386861,0.005305
default,12,mean_pooled,pair_novel,10,0.404755,0.005088
default,12,mean_pooled,pair_novel,11,0.416272,0.004465
default,12,mean_pooled,pair_novel,12,0.426017,0.005142
default,12,mean_pooled,pair_novel,13,0.433052,0.005459
default,12,mean_pooled,pair_novel,14,0.439724,0.005707
default,12,mean_pooled,pair_novel,15,0.444722,0.006314
default,12,mean_pooled,word_novel,1,0.140268,0.040588
default,12,mean_pooled,word_novel,2,0.191853,0.043949
default,12,mean_pooled,word_novel,3,0.246877,0.052374
default,12,mean_pooled,word_novel,4,0.269305,0.047063
default,12,mean_pooled,word_novel,5,0.285794,0.041471
default,12,mean_pooled,word_novel,6,0.300917,0.044475
default,12,mean_pooled,word_novel,7,0.313235,0.047253
default,12,mean_pooled,word_novel,8,0.320288,0.047408
default,12,mean_pooled,word_novel,9,0.327624,0.043023
default,12,mean_pooled,word_novel,10,0.335558,0.04232
default,12,mean_pooled,word_novel,11,0.343204,0.040001
default,12,mean_pooled,word_novel,12,0.350697,0.040086
default,12,mean_pooled,word_novel,13,0.354386,0.039118
default,12,mean_pooled,word_novel,14,0.358893,0.037945
default,12,mean_pooled,word_novel,15,0.362107,0.039403
default,12,words_only,pair_novel,1,0.036618,0.004149
default,12,words_only,pair_novel,2,0.065002,0.003659
default,12,words_only,pair_novel,3,0.089688,0.004856
default,12,words_only,pair_novel,4,0.112059,0.004716
default,12,words_only,pair_novel,5,0.122819,0.00462
default,12,words_only,pair_novel,6,0.138107,0.004847
default,12,words_only,pair_novel,7,0.148162,0.00478
default,12,words_only,pair_novel,8,0.157547,0.005166
default,12,words_only,pair_novel,9,0.165053,0.004777
default,12,words_only,pair_novel,10,0.171622,0.004828
default,12,words_only,pair_novel,11,0.175722,0.004697
default,12,words_only,pair_novel,12,0.181264,0.005031
default,12,words_only,pair_novel,13,0.185862,0.00553
default,12,words_only,pair_novel,14,0.189747,0.00512
default,12,words_only,pair_novel,15,0.192782,0.005479
default,12,words_only,word_novel,1,0.035965,0.015837
default,12,words_only,word_novel,2,0.049654,0.016845
default,12,words_only,word_novel,3,0.061213,0.026193
default,12,words_only,word_novel,4,0.068191,0.027774
default,12,words_only,word_novel,5,0.070351,0.028694
default,12,words_only,word_novel,6,0.073215,0.031736
default,12,words_only,word_novel,7,0.075856,0.034719
default,12,words_only,word_novel,8,0.077243,0.035735
default,12,words_only,word_novel,9,0.079816,0.035524
default,12,words_only,word_novel,10,0.082278,0.034724
default,12,words_only,word_novel,11,0.083408,0.033082
default,12,words_only,word_novel,12,0.083884,0.033123
default,12,words_only,word_novel,13,0.084967,0.032693
default,12,words_only,word_novel,14,0.08632,0.032469
default,12,words_only,word_novel,15,0.086832,0.033027
attn_zeroed,12,mean_pooled,pair_novel,1,0.044366,0.004436
attn_zeroed,12,mean_pooled,pair_novel,2,0.09176,0.004578
attn_zeroed,12,mean_pooled,pair_novel,3,0.138118,0.004612
attn_zeroed,12,mean_pooled,pair_novel,4,0.167355,0.004558
attn_zeroed,12,mean_pooled,pair_novel,5,0.184424,0.004569
attn_zeroed,12,mean_pooled,pair_novel,6,0.206944,0.004697
attn_zeroed,12,mean_pooled,pair_novel,7,0.222469,0.005265
attn_zeroed,12,mean_pooled,pair_novel,8,0.231472,0.007584
attn_zeroed,12,mean_pooled,pair_novel,9,0.247937,0.006136
attn_zeroed,12,mean_pooled,pair_novel,10,0.256934,0.005397
attn_zeroed,12,mean_pooled,pair_novel,11,0.268397,0.005704
attn_zeroed,12,mean_pooled,pair_novel,12,0.279813,0.005458
attn_zeroed,12,mean_pooled,pair_novel,13,0.28955,0.004629
attn_zeroed,12,mean_pooled,pair_novel,14,0.297965,0.004679
attn_zeroed,12,mean_pooled,pair_novel,15,0.304955,0.004327
attn_zeroed,12,mean_pooled,word_novel,1,0.04362,0.021411
attn_zeroed,12,mean_pooled,word_novel,2,0.066373,0.036939
attn_zeroed,12,mean_pooled,word_novel,3,0.082829,0.040492
attn_zeroed,12,mean_pooled,word_novel,4,0.088309,0.041518
attn_zeroed,12,mean_pooled,word_novel,5,0.095984,0.043591
attn_zeroed,12,mean_pooled,word_novel,6,0.096919,0.042098
attn_zeroed,12,mean_pooled,word_novel,7,0.105823,0.041223
attn_zeroed,12,mean_pooled,word_novel,8,0.107265,0.044054
attn_zeroed,12,mean_pooled,word_novel,9,0.112167,0.046492
attn_zeroed,12,mean_pooled,word_novel,10,0.115562,0.045838
attn_zeroed,12,mean_pooled,word_novel,11,0.121078,0.049695
attn_zeroed,12,mean_pooled,word_novel,12,0.122269,0.052358
attn_zeroed,12,mean_pooled,word_novel,13,0.125045,0.054045
attn_zeroed,12,mean_pooled,word_novel,14,0.132438,0.056286
attn_zeroed,12,mean_pooled,word_novel,15,0.135704,0.055391
attn_zeroed,12,words_only,pair_novel,1,0.036284,0.004069
attn_zeroed,12,words_only,pair_novel,2,0.064777,0.003592
attn_zeroed,12,words_only,pair_novel,3,0.089448,0.004849
