condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.059977,0.002748
default,12,mean_pooled,pair_novel,2,0.09803,0.002964
default,12,mean_pooled,pair_novel,3,0.134752,0.003052
default,12,mean_pooled,pair_novel,4,0.155889,0.002263
default,12,mean_pooled,pair_novel,5,0.167694,0.002514
default,12,mean_pooled,pair_novel,6,0.180605,0.002169
default,12,mean_pooled,pair_novel,7,0.188886,0.002333
default,12,mean_pooled,pair_novel,8,0.194189,0.002841
default,12,mean_pooled,pair_novel,9,0.198085,0.002763
default,12,mean_pooled,pair_novel,10,0.201933,0.002867
default,12,mean_pooled,pair_novel,11,0.204308,0.002831
default,12,mean_pooled,pair_novel,12,0.206796,0.002941
default,12,mean_pooled,pair_novel,13,0.208719,0.0028
default,12,mean_pooled,pair_novel,14,0.210362,0.002432
default,12,mean_pooled,pair_novel,15,0.211497,0.002401
default,12,mean_pooled,word_novel,1,0.052308,0.016382
default,12,mean_pooled,word_novel,2,0.085103,0.018424
default,12,mean_pooled,word_novel,3,0.11346,0.022443
default,12,mean_pooled,word_novel,4,0.126652,0.022228
default,12,mean_pooled,word_novel,5,0.134736,0.023607
default,12,mean_pooled,word_novel,6,0.143404,0.024934
default,12,mean_pooled,word_novel,7,0.149039,0.025666
default,12,mean_pooled,word_novel,8,0.152113,0.026767
default,12,mean_pooled,word_novel,9,0.154479,0.028485
default,12,mean_pooled,word_novel,10,0.156339,0.027683
default,12,mean_pooled,word_novel,11,0.158149,0.027496
default,12,mean_pooled,word_novel,12,0.159024,0.027812
default,12,mean_pooled,word_novel,13,0.159269,0.027569
default,12,mean_pooled,word_novel,14,0.159681,0.02715
default,12,mean_pooled,word_novel,15,0.16021,0.026853
default,12,words_only,pair_novel,1,0.046384,0.001135
default,12,words_only,pair_novel,2,0.092813,0.002288
default,12,words_only,pair_novel,3,0.115823,0.001213
default,12,words_only,pair_novel,4,0.132805,0.001982
default,12,words_only,pair_novel,5,0.144036,0.002811
default,12,words_only,pair_novel,6,0.150316,0.002444
default,12,words_only,pair_novel,7,0.155406,0.002347
default,12,words_only,pair_novel,8,0.159017,0.002488
default,12,words_only,pair_novel,9,0.161853,0.002574
default,12,words_only,pair_novel,10,0.164116,0.002527
default,12,words_only,pair_novel,11,0.165306,0.002529
default,12,words_only,pair_novel,12,0.166303,0.002654
default,12,words_only,pair_novel,13,0.167072,0.002532
default,12,words_only,pair_novel,14,0.167534,0.002487
default,12,words_only,pair_novel,15,0.167876,0.002471
default,12,words_only,word_novel,1,0.04421,0.010438
default,12,words_only,word_novel,2,0.078293,0.013799
default,12,words_only,word_novel,3,0.093428,0.015264
default,12,words_only,word_novel,4,0.107063,0.017564
default,12,words_only,word_novel,5,0.113235,0.016404
default,12,words_only,word_novel,6,0.116919,0.01483
default,12,words_only,word_novel,7,0.121028,0.013379
default,12,words_only,word_novel,8,0.123968,0.014521
default,12,words_only,word_novel,9,0.126023,0.014044
default,12,words_only,word_novel,10,0.127042,0.01442
default,12,words_only,word_novel,11,0.128439,0.015318
default,12,words_only,word_novel,12,0.129248,0.015215
default,12,words_only,word_novel,13,0.129529,0.015196
default,12,words_only,word_novel,14,0.129685,0.015065
default,12,words_only,word_novel,15,0.129764,0.014681
attn_zeroed,12,mean_pooled,pair_novel,1,0.062722,0.003336
attn_zeroed,12,mean_pooled,pair_novel,2,0.09993,0.004367
