condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.285065,0.008193
default,24,mean_pooled,pair_novel,2,0.38332,0.008669
default,24,mean_pooled,pair_novel,3,0.462919,0.008352
default,24,mean_pooled,pair_novel,4,0.507407,0.006618
default,24,mean_pooled,pair_novel,5,0.544992,0.007059
default,24,mean_pooled,pair_novel,6,0.562055,0.006541
default,24,mean_pooled,pair_novel,7,0.574447,0.006325
default,24,mean_pooled,pair_novel,8,0.584438,0.006015
default,24,mean_pooled,pair_novel,9,0.597651,0.0062
default,24,mean_pooled,pair_novel,10,0.608291,0.005625
default,24,mean_pooled,pair_novel,11,0.619146,0.005596
default,24,mean_pooled,pair_novel,12,0.62765,0.005232
default,24,mean_pooled,pair_novel,13,0.634063,0.004944
default,24,mean_pooled,pair_novel,14,0.640066,0.004835
default,24,mean_pooled,pair_novel,15,0.645084,0.004522
default,24,mean_pooled,word_novel,1,0.279093,0.041021
default,24,mean_pooled,word_novel,2,0.37522,0.035087
default,24,mean_pooled,word_novel,3,0.452309,0.022449
default,24,mean_pooled,word_novel,4,0.494458,0.02881
default,24,mean_pooled,word_novel,5,0.528036,0.031673
default,24,mean_pooled,word_novel,6,0.546381,0.028012
default,24,mean_pooled,word_novel,7,0.556857,0.026963
default,24,mean_pooled,word_novel,8,0.566587,0.023226
default,24,mean_pooled,word_novel,9,0.576053,0.024076
default,24,mean_pooled,word_novel,10,0.583911,0.024841
default,24,mean_pooled,word_novel,11,0.593506,0.026169
default,24,mean_pooled,word_novel,12,0.59909,0.025281
default,24,mean_pooled,word_novel,13,0.604411,0.022312
default,24,mean_pooled,word_novel,14,0.608251,0.021059
default,24,mean_pooled,word_novel,15,0.611587,0.020878
default,24,words_only,pair_novel,1,0.192677,0.005724
default,24,words_only,pair_novel,2,0.281747,0.006681
default,24,words_only,pair_novel,3,0.329291,0.007032
default,24,words_only,pair_novel,4,0.355102,0.005999
default,24,words_only,pair_novel,5,0.374054,0.005735
default,24,words_only,pair_novel,6,0.38515,0.005726
default,24,words_only,pair_novel,7,0.398417,0.005467
default,24,words_only,pair_novel,8,0.407283,0.005333
default,24,words_only,pair_novel,9,0.412543,0.005325
default,24,words_only,pair_novel,10,0.419522,0.004835
default,24,words_only,pair_novel,11,0.425025,0.004662
default,24,words_only,pair_novel,12,0.43018,0.004441
default,24,words_only,pair_novel,13,0.435748,0.004826
default,24,words_only,pair_novel,14,0.441239,0.004918
default,24,words_only,pair_novel,15,0.445095,0.004489
default,24,words_only,word_novel,1,0.193557,0.026121
default,24,words_only,word_novel,2,0.278755,0.033718
default,24,words_only,word_novel,3,0.320276,0.031723
default,24,words_only,word_novel,4,0.341919,0.040619
default,24,words_only,word_novel,5,0.357056,0.038215
default,24,words_only,word_novel,6,0.365199,0.034361
default,24,words_only,word_novel,7,0.375343,0.030156
default,24,words_only,word_novel,8,0.380657,0.028988
default,24,words_only,word_novel,9,0.384061,0.028806
default,24,words_only,word_novel,10,0.388083,0.029095
default,24,words_only,word_novel,11,0.391508,0.029299
default,24,words_only,word_novel,12,0.394694,0.027168
default,24,words_only,word_novel,13,0.397264,0.027447
default,24,words_only,word_novel,14,0.399856,0.027047
default,24,words_only,word_novel,15,0.401791,0.025936
attn_zeroed,24,mean_pooled,pair_novel,1,0.31047,0.007481
attn_zeroed,24,mean_pooled,pair_novel,2,0.387666,0.008028
attn_zeroed,24,mean_pooled,pair_novel,3,0.448691,0.008217
attn_zeroed,24,mean_pooled,pair_novel,4,0.474804,0.007485
attn_zeroed,24,mean_pooled,pair_novel,5,0.497865,0.007169
attn_zeroed,24,mean_pooled,pair_novel,6,0.519156,0.007022
attn_zeroed,24,mean_pooled,pair_novel,7,0.528975,0.007029
attn_zeroed,24,mean_pooled,pair_novel,8,0.542108,0.006996
attn_zeroed,24,mean_pooled,pair_novel,9,0.554576,0.006534
attn_zeroed,24,mean_pooled,pair_novel,10,0.56555,0.007017
attn_zeroed,24,mean_pooled,pair_novel,11,0.573178,0.006594
attn_zeroed,24,mean_pooled,pair_novel,12,0.580435,0.00657
attn_zeroed,24,mean_pooled,pair_novel,13,0.588142,0.006168
attn_zeroed,24,mean_pooled,pair_novel,14,0.595518,0.005623
attn_zeroed,24,mean_pooled,pair_novel,15,0.59991,0.005579
attn_zeroed,24,mean_pooled,word_novel,1,0.300103,0.038804
attn_zeroed,24,mean_pooled,word_novel,2,0.366842,0.030806
attn_zeroed,24,mean_pooled,word_novel,3,0.420502,0.038611
attn_zeroed,24,mean_pooled,word_novel,4,0.443484,0.041113
attn_zeroed,24,mean_pooled,word_novel,5,0.463806,0.039266
attn_zeroed,24,mean_pooled,word_novel,6,0.478169,0.041631
attn_zeroed,24,mean_pooled,word_novel,7,0.485568,0.034898
attn_zeroed,24,mean_pooled,word_novel,8,0.494325,0.035501
attn_zeroed,24,mean_pooled,word_novel,9,0.499812,0.037575
attn_zeroed,24,mean_pooled,word_novel,10,0.503894,0.040484
attn_zeroed,24,mean_pooled,word_novel,11,0.507457,0.038151
attn_zeroed,24,mean_pooled,word_novel,12,0.511959,0.038991
attn_zeroed,24,mean_pooled,word_novel,13,0.514415,0.03324
attn_zeroed,24,mean_pooled,word_novel,14,0.516069,0.034173
attn_zeroed,24,mean_pooled,word_novel,15,0.518493,0.035302
attn_zeroed,24,words_only,pair_novel,1,0.183796,0.00583
attn_zeroed,24,words_only,pair_novel,2,0.270469,0.007172
attn_zeroed,24,words_only,pair_novel,3,0.316686,0.00778
attn_zeroed,24,words_only,pair_novel,4,0.342959,0.006427
attn_zeroed,24,words_only,pair_novel,5,0.362115,0.005992
attn_zeroed,24,words_only,pair_novel,6,0.373299,0.005954
attn_zeroed,24,words_only,pair_novel,7,0.386373,0.005765
attn_zeroed,24,words_only,pair_novel,8,0.394653,0.005779
attn_zeroed,24,words_only,pair_novel,9,0.400095,0.005802
attn_zeroed,24,words_only,pair_novel,10,0.407879,0.005395
attn_zeroed,24,words_only,pair_novel,11,0.413109,0.005402
attn_zeroed,24,words_only,pair_novel,12,0.41867,0.005237
attn_zeroed,24,words_only,pair_novel,13,0.424472,0.005695
attn_zeroed,24,words_only,pair_novel,14,0.42987,0.005886
attn_zeroed,24,words_only,pair_novel,15,0.433796,0.005512
attn_zeroed,24,words_only,word_novel,1,0.183875,0.026244
attn_zeroed,24,words_only,word_novel,2,0.266136,0.033045
attn_zeroed,24,words_only,word_novel,3,0.30591,0.031635
attn_zeroed,24,words_only,word_novel,4,0.327481,0.038753
attn_zeroed,24,words_only,word_novel,5,0.343174,0.037816
attn_zeroed,24,words_only,word_novel,6,0.351488,0.034991
attn_zeroed,24,words_only,word_novel,7,0.360806,0.03165
attn_zeroed,24,words_only,word_novel,8,0.365834,0.030193
attn_zeroed,24,words_only,word_novel,9,0.368848,0.029808
attn_zeroed,24,words_only,word_novel,10,0.372968,0.030017
attn_zeroed,24,words_only,word_novel,11,0.376003,0.030823
attn_zeroed,24,words_only,word_novel,12,0.379073,0.028664
attn_zeroed,24,words_only,word_novel,13,0.381806,0.028083
attn_zeroed,24,words_only,word_novel,14,0.384213,0.026826
attn_zeroed,24,words_only,word_novel,15,0.385926,0.025847
