condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,4,words_only,word_novel,0.519287,0.022873,10,34.0,40.0
default,5,mean_pooled,pair_novel,0.621146,0.008311,10,34.7,40.7
default,5,mean_pooled,word_novel,0.557884,0.021598,10,40.2,46.2
default,5,words_only,pair_novel,0.592758,0.00962,10,27.6,33.6
default,5,words_only,word_novel,0.534318,0.018704,10,31.1,37.1
default,6,mean_pooled,pair_novel,0.629463,0.006467,10,32.8,38.8
default,6,mean_pooled,word_novel,0.565301,0.020157,10,35.9,41.9
default,6,words_only,pair_novel,0.596504,0.010636,10,28.6,34.6
default,6,words_only,word_novel,0.538641,0.022169,10,28.7,34.7
default,7,mean_pooled,pair_novel,0.634743,0.005728,10,31.3,37.3
default,7,mean_pooled,word_novel,0.575413,0.020914,10,35.6,41.6
default,7,words_only,pair_novel,0.598832,0.00643,10,30.1,36.1
default,7,words_only,word_novel,0.538598,0.023095,10,30.1,36.1
default,8,mean_pooled,pair_novel,0.636386,0.006422,10,34.6,40.6
default,8,mean_pooled,word_novel,0.576326,0.022044,10,31.8,37.8
default,8,words_only,pair_novel,0.600022,0.007782,10,27.4,33.4
default,8,words_only,word_novel,0.543938,0.024588,10,30.6,36.6
default,9,mean_pooled,pair_novel,0.633017,0.005967,10,31.0,37.0
default,9,mean_pooled,word_novel,0.575846,0.019944,10,28.6,34.6
default,9,words_only,pair_novel,0.600407,0.007975,10,24.0,30.0
default,9,words_only,word_novel,0.547953,0.023456,10,27.4,33.4
default,10,mean_pooled,pair_novel,0.62468,0.005864,10,27.3,33.3
default,10,mean_pooled,word_novel,0.567326,0.020973,10,32.0,38.0
default,10,words_only,pair_novel,0.599403,0.00701,10,26.3,32.3
default,10,words_only,word_novel,0.544298,0.022434,10,27.9,33.9
default,11,mean_pooled,pair_novel,0.614283,0.009819,10,28.1,34.1
default,11,mean_pooled,word_novel,0.554471,0.023016,10,31.3,37.3
default,11,words_only,pair_novel,0.591533,0.006739,10,21.3,27.3
default,11,words_only,word_novel,0.539363,0.025113,10,24.2,30.2
attn_zeroed,0,mean_pooled,pair_novel,0.496097,0.00622,10,34.5,40.5
attn_zeroed,0,mean_pooled,word_novel,0.347242,0.020021,10,34.4,40.4
attn_zeroed,0,words_only,pair_novel,0.491122,0.005999,10,12.0,18.0
attn_zeroed,0,words_only,word_novel,0.329136,0.022347,10,12.8,18.8
attn_zeroed,1,mean_pooled,pair_novel,0.562777,0.008319,10,35.0,41.0
attn_zeroed,1,mean_pooled,word_novel,0.452965,0.014785,10,33.4,39.4
attn_zeroed,1,words_only,pair_novel,0.561492,0.006321,10,15.3,21.3
attn_zeroed,1,words_only,word_novel,0.434592,0.024657,10,14.9,20.9
attn_zeroed,2,mean_pooled,pair_novel,0.581063,0.007806,10,31.1,37.1
attn_zeroed,2,mean_pooled,word_novel,0.474069,0.014886,10,35.3,41.3
attn_zeroed,2,words_only,pair_novel,0.582929,0.006382,10,15.6,21.6
attn_zeroed,2,words_only,word_novel,0.470861,0.015497,10,16.0,22.0
attn_zeroed,3,mean_pooled,pair_novel,0.592058,0.014577,10,42.4,48.4
attn_zeroed,3,mean_pooled,word_novel,0.50694,0.019643,10,42.9,48.9
attn_zeroed,3,words_only,pair_novel,0.604382,0.00613,10,23.4,29.4
attn_zeroed,3,words_only,word_novel,0.513509,0.019153,10,23.3,29.3
attn_zeroed,4,mean_pooled,pair_novel,0.566659,0.025807,10,37.1,43.1
attn_zeroed,4,mean_pooled,word_novel,0.51576,0.019056,10,36.8,42.8
attn_zeroed,4,words_only,pair_novel,0.621232,0.010673,10,30.9,36.9
attn_zeroed,4,words_only,word_novel,0.550065,0.01985,10,32.8,38.8
attn_zeroed,5,mean_pooled,pair_novel,0.58704,0.016618,10,31.6,37.6
attn_zeroed,5,mean_pooled,word_novel,0.538259,0.015087,10,45.4,51.4
attn_zeroed,5,words_only,pair_novel,0.630938,0.011214,10,31.0,37.0
attn_zeroed,5,words_only,word_novel,0.566408,0.018391,10,37.2,43.2
attn_zeroed,6,mean_pooled,pair_novel,0.610541,0.018313,10,41.4,47.4
attn_zeroed,6,mean_pooled,word_novel,0.55096,0.014559,10,40.1,46.1
attn_zeroed,6,words_only,pair_novel,0.6332,0.007897,10,27.9,33.9
attn_zeroed,6,words_only,word_novel,0.572935,0.021704,10,36.6,42.6
attn_zeroed,7,mean_pooled,pair_novel,0.612939,0.011815,10,37.3,43.3
attn_zeroed,7,mean_pooled,word_novel,0.562109,0.022122,10,48.7,54.7
attn_zeroed,7,words_only,pair_novel,0.634896,0.006233,10,31.1,37.1
attn_zeroed,7,words_only,word_novel,0.570816,0.022122,10,31.4,37.4
attn_zeroed,8,mean_pooled,pair_novel,0.609562,0.008769,10,36.9,42.9
attn_zeroed,8,mean_pooled,word_novel,0.564758,0.018687,10,51.4,57.4
attn_zeroed,8,words_only,pair_novel,0.629083,0.009402,10,24.0,30.0
attn_zeroed,8,words_only,word_novel,0.575305,0.023045,10,31.9,37.9
attn_zeroed,9,mean_pooled,pair_novel,0.6193,0.015427,10,42.6,48.6
attn_zeroed,9,mean_pooled,word_novel,0.564695,0.018584,10,38.4,44.4
attn_zeroed,9,words_only,pair_novel,0.635855,0.009909,10,27.7,33.7
attn_zeroed,9,words_only,word_novel,0.581415,0.018246,10,32.2,38.2
attn_zeroed,10,mean_pooled,pair_novel,0.621888,0.007271,10,41.3,47.3
attn_zeroed,10,mean_pooled,word_novel,0.563128,0.021298,10,36.9,42.9
attn_zeroed,10,words_only,pair_novel,0.635416,0.007068,10,26.4,32.4
attn_zeroed,10,words_only,word_novel,0.579765,0.019867,10,26.2,32.2
attn_zeroed,11,mean_pooled,pair_novel,0.612868,0.004745,10,38.5,44.5
attn_zeroed,11,mean_pooled,word_novel,0.552029,0.018637,10,43.4,49.4
attn_zeroed,11,words_only,pair_novel,0.627582,0.006329,10,25.5,31.5
attn_zeroed,11,words_only,word_novel,0.571929,0.020306,10,27.3,33.3
