condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,4,words_only,word_novel,0.403456,0.027877,10,12.6,18.6
default,5,mean_pooled,pair_novel,0.510206,0.006364,10,21.3,27.3
default,5,mean_pooled,word_novel,0.434851,0.034114,10,25.3,31.3
default,5,words_only,pair_novel,0.504463,0.005589,10,13.4,19.4
default,5,words_only,word_novel,0.43733,0.032015,10,13.5,19.5
default,6,mean_pooled,pair_novel,0.526189,0.008151,10,30.0,36.0
default,6,mean_pooled,word_novel,0.466767,0.036551,10,32.0,38.0
default,6,words_only,pair_novel,0.513097,0.011372,10,25.0,31.0
default,6,words_only,word_novel,0.463768,0.030513,10,29.2,35.2
default,7,mean_pooled,pair_novel,0.545867,0.00603,10,29.3,35.3
default,7,mean_pooled,word_novel,0.488541,0.032488,10,29.3,35.3
default,7,words_only,pair_novel,0.522121,0.009863,10,26.4,32.4
default,7,words_only,word_novel,0.471709,0.029084,10,32.8,38.8
default,8,mean_pooled,pair_novel,0.556357,0.009032,10,25.8,31.8
default,8,mean_pooled,word_novel,0.507521,0.034158,10,34.3,40.3
default,8,words_only,pair_novel,0.522978,0.010188,10,21.5,27.5
default,8,words_only,word_novel,0.481675,0.029299,10,26.7,32.7
default,9,mean_pooled,pair_novel,0.574016,0.009147,10,28.9,34.9
default,9,mean_pooled,word_novel,0.523041,0.037332,10,35.2,41.2
default,9,words_only,pair_novel,0.53376,0.008902,10,24.8,30.8
default,9,words_only,word_novel,0.489484,0.031538,10,28.3,34.3
default,10,mean_pooled,pair_novel,0.584416,0.006355,10,30.9,36.9
default,10,mean_pooled,word_novel,0.535278,0.033846,10,30.1,36.1
default,10,words_only,pair_novel,0.545506,0.005808,10,30.3,36.3
default,10,words_only,word_novel,0.491458,0.029019,10,27.1,33.1
default,11,mean_pooled,pair_novel,0.586365,0.010249,10,25.9,31.9
default,11,mean_pooled,word_novel,0.541751,0.031767,10,31.6,37.6
default,11,words_only,pair_novel,0.546163,0.006454,10,31.3,37.3
default,11,words_only,word_novel,0.493801,0.027138,10,24.5,30.5
default,12,mean_pooled,pair_novel,0.589299,0.008182,10,29.4,35.4
default,12,mean_pooled,word_novel,0.536892,0.031473,10,30.2,36.2
default,12,words_only,pair_novel,0.537522,0.008827,10,25.0,31.0
default,12,words_only,word_novel,0.497162,0.027381,10,29.5,35.5
default,13,mean_pooled,pair_novel,0.590558,0.007878,10,31.5,37.5
default,13,mean_pooled,word_novel,0.541174,0.029883,10,32.3,38.3
default,13,words_only,pair_novel,0.539485,0.008514,10,29.6,35.6
default,13,words_only,word_novel,0.491159,0.026373,10,30.6,36.6
default,14,mean_pooled,pair_novel,0.588215,0.00818,10,29.9,35.9
default,14,mean_pooled,word_novel,0.534417,0.02697,10,28.2,34.2
default,14,words_only,pair_novel,0.537793,0.008624,10,25.8,31.8
default,14,words_only,word_novel,0.490966,0.025028,10,24.9,30.9
default,15,mean_pooled,pair_novel,0.589078,0.007762,10,29.6,35.6
default,15,mean_pooled,word_novel,0.532165,0.026746,10,29.8,35.8
default,15,words_only,pair_novel,0.537637,0.008813,10,23.6,29.6
default,15,words_only,word_novel,0.487489,0.028222,10,27.6,33.6
default,16,mean_pooled,pair_novel,0.589634,0.010165,10,29.0,35.0
default,16,mean_pooled,word_novel,0.536264,0.030016,10,31.4,37.4
default,16,words_only,pair_novel,0.540354,0.006452,10,24.3,30.3
default,16,words_only,word_novel,0.487912,0.027355,10,28.0,34.0
default,17,mean_pooled,pair_novel,0.583244,0.009586,10,24.6,30.6
default,17,mean_pooled,word_novel,0.527623,0.032302,10,29.5,35.5
default,17,words_only,pair_novel,0.536736,0.008762,10,19.8,25.8
default,17,words_only,word_novel,0.490238,0.026738,10,22.5,28.5
default,18,mean_pooled,pair_novel,0.576701,0.009058,10,25.5,31.5
default,18,mean_pooled,word_novel,0.520641,0.029835,10,29.9,35.9
default,18,words_only,pair_novel,0.537877,0.007945,10,21.1,27.1
default,18,words_only,word_novel,0.490373,0.027767,10,25.7,31.7
default,19,mean_pooled,pair_novel,0.57321,0.008756,10,28.7,34.7
default,19,mean_pooled,word_novel,0.512258,0.027401,10,26.5,32.5
default,19,words_only,pair_novel,0.534109,0.007866,10,21.9,27.9
default,19,words_only,word_novel,0.485479,0.0274,10,26.5,32.5
default,20,mean_pooled,pair_novel,0.565923,0.006462,10,32.7,38.7
default,20,mean_pooled,word_novel,0.499395,0.027246,10,27.7,33.7
default,20,words_only,pair_novel,0.531779,0.006052,10,22.3,28.3
default,20,words_only,word_novel,0.482249,0.029279,10,24.6,30.6
default,21,mean_pooled,pair_novel,0.557435,0.00573,10,29.4,35.4
default,21,mean_pooled,word_novel,0.492383,0.029048,10,24.1,30.1
default,21,words_only,pair_novel,0.52706,0.009126,10,21.3,27.3
default,21,words_only,word_novel,0.48148,0.029318,10,21.4,27.4
default,22,mean_pooled,pair_novel,0.552665,0.005707,10,28.1,34.1
default,22,mean_pooled,word_novel,0.484612,0.032168,10,29.5,35.5
default,22,words_only,pair_novel,0.524906,0.006301,10,24.1,30.1
default,22,words_only,word_novel,0.474443,0.025575,10,24.1,30.1
default,23,mean_pooled,pair_novel,0.544418,0.004995,10,26.1,32.1
default,23,mean_pooled,word_novel,0.473611,0.028448,10,25.9,31.9
default,23,words_only,pair_novel,0.520985,0.006895,10,19.8,25.8
default,23,words_only,word_novel,0.470593,0.025599,10,21.7,27.7
attn_zeroed,0,mean_pooled,pair_novel,0.394052,0.006781,10,36.5,42.5
attn_zeroed,0,mean_pooled,word_novel,0.252635,0.019483,10,31.8,37.8
attn_zeroed,0,words_only,pair_novel,0.408561,0.006654,10,8.2,14.2
attn_zeroed,0,words_only,word_novel,0.25528,0.025848,10,8.4,14.4
attn_zeroed,1,mean_pooled,pair_novel,0.450348,0.009925,10,34.7,40.7
attn_zeroed,1,mean_pooled,word_novel,0.339583,0.021047,10,35.1,41.1
attn_zeroed,1,words_only,pair_novel,0.468851,0.006085,10,10.7,16.7
attn_zeroed,1,words_only,word_novel,0.337499,0.032338,10,10.7,16.7
attn_zeroed,2,mean_pooled,pair_novel,0.483689,0.007571,10,35.6,41.6
attn_zeroed,2,mean_pooled,word_novel,0.373918,0.033038,10,29.4,35.4
attn_zeroed,2,words_only,pair_novel,0.490873,0.00783,10,10.8,16.8
attn_zeroed,2,words_only,word_novel,0.368279,0.030952,10,10.4,16.4
attn_zeroed,3,mean_pooled,pair_novel,0.500419,0.005472,10,30.2,36.2
attn_zeroed,3,mean_pooled,word_novel,0.400028,0.031345,10,28.4,34.4
attn_zeroed,3,words_only,pair_novel,0.501681,0.007678,10,10.0,16.0
attn_zeroed,3,words_only,word_novel,0.391513,0.030234,10,10.4,16.4
attn_zeroed,4,mean_pooled,pair_novel,0.511167,0.008663,10,32.5,38.5
attn_zeroed,4,mean_pooled,word_novel,0.423012,0.031678,10,32.6,38.6
attn_zeroed,4,words_only,pair_novel,0.530036,0.005579,10,14.6,20.6
attn_zeroed,4,words_only,word_novel,0.435292,0.027063,10,14.0,20.0
attn_zeroed,5,mean_pooled,pair_novel,0.528932,0.006016,10,34.5,40.5
attn_zeroed,5,mean_pooled,word_novel,0.445213,0.026715,10,38.8,44.8
attn_zeroed,5,words_only,pair_novel,0.547804,0.007102,10,13.6,19.6
attn_zeroed,5,words_only,word_novel,0.465554,0.02902,10,16.0,22.0
attn_zeroed,6,mean_pooled,pair_novel,0.492508,0.016047,10,31.9,37.9
attn_zeroed,6,mean_pooled,word_novel,0.451397,0.022197,10,37.8,43.8
attn_zeroed,6,words_only,pair_novel,0.566609,0.007646,10,29.8,35.8
attn_zeroed,6,words_only,word_novel,0.502486,0.028851,10,27.1,33.1
attn_zeroed,7,mean_pooled,pair_novel,0.514373,0.010342,10,34.6,40.6
attn_zeroed,7,mean_pooled,word_novel,0.478476,0.021575,10,47.8,53.8
attn_zeroed,7,words_only,pair_novel,0.577083,0.007241,10,35.3,41.3
attn_zeroed,7,words_only,word_novel,0.513021,0.026468,10,28.6,34.6
attn_zeroed,8,mean_pooled,pair_novel,0.539833,0.017452,10,43.4,49.4
attn_zeroed,8,mean_pooled,word_novel,0.492229,0.019111,10,42.7,48.7
attn_zeroed,8,words_only,pair_novel,0.586612,0.008233,10,32.7,38.7
attn_zeroed,8,words_only,word_novel,0.522123,0.023371,10,35.8,41.8
attn_zeroed,9,mean_pooled,pair_novel,0.555054,0.015052,10,40.8,46.8
attn_zeroed,9,mean_pooled,word_novel,0.51787,0.024317,10,52.0,58.0
attn_zeroed,9,words_only,pair_novel,0.596191,0.005651,10,34.9,40.9
attn_zeroed,9,words_only,word_novel,0.536851,0.022762,10,31.8,37.8
attn_zeroed,10,mean_pooled,pair_novel,0.561819,0.018005,10,38.4,44.4
attn_zeroed,10,mean_pooled,word_novel,0.521787,0.018678,10,46.2,52.2
attn_zeroed,10,words_only,pair_novel,0.600044,0.008678,10,30.1,36.1
attn_zeroed,10,words_only,word_novel,0.544872,0.02031,10,34.7,40.7
attn_zeroed,11,mean_pooled,pair_novel,0.560533,0.01503,10,34.1,40.1
attn_zeroed,11,mean_pooled,word_novel,0.516051,0.018337,10,36.9,42.9
attn_zeroed,11,words_only,pair_novel,0.601363,0.007946,10,30.7,36.7
attn_zeroed,11,words_only,word_novel,0.54666,0.019732,10,33.7,39.7
attn_zeroed,12,mean_pooled,pair_novel,0.560882,0.016714,10,34.9,40.9
attn_zeroed,12,mean_pooled,word_novel,0.522129,0.016432,10,44.3,50.3
attn_zeroed,12,words_only,pair_novel,0.590403,0.008632,10,27.5,33.5
attn_zeroed,12,words_only,word_novel,0.535353,0.020786,10,32.3,38.3
attn_zeroed,13,mean_pooled,pair_novel,0.559628,0.015356,10,36.1,42.1
attn_zeroed,13,mean_pooled,word_novel,0.517123,0.020685,10,41.4,47.4
attn_zeroed,13,words_only,pair_novel,0.593139,0.007195,10,30.2,36.2
attn_zeroed,13,words_only,word_novel,0.533034,0.020946,10,30.4,36.4
attn_zeroed,14,mean_pooled,pair_novel,0.563014,0.015343,10,38.4,44.4
attn_zeroed,14,mean_pooled,word_novel,0.5203,0.015173,10,45.7,51.7
attn_zeroed,14,words_only,pair_novel,0.591284,0.006963,10,27.9,33.9
attn_zeroed,14,words_only,word_novel,0.531908,0.022276,10,27.4,33.4
attn_zeroed,15,mean_pooled,pair_novel,0.555877,0.017431,10,31.7,37.7
attn_zeroed,15,mean_pooled,word_novel,0.52127,0.017776,10,46.0,52.0
attn_zeroed,15,words_only,pair_novel,0.590509,0.007128,10,27.3,33.3
attn_zeroed,15,words_only,word_novel,0.530294,0.024055,10,31.3,37.3
attn_zeroed,16,mean_pooled,pair_novel,0.571993,0.010362,10,43.8,49.8
attn_zeroed,16,mean_pooled,word_novel,0.523503,0.01838,10,45.4,51.4
attn_zeroed,16,words_only,pair_novel,0.595664,0.005641,10,29.2,35.2
attn_zeroed,16,words_only,word_novel,0.533112,0.02374,10,28.2,34.2
attn_zeroed,17,mean_pooled,pair_novel,0.561576,0.01374,10,35.7,41.7
attn_zeroed,17,mean_pooled,word_novel,0.51631,0.016403,10,44.4,50.4
attn_zeroed,17,words_only,pair_novel,0.593263,0.005317,10,26.6,32.6
attn_zeroed,17,words_only,word_novel,0.537103,0.021597,10,26.8,32.8
attn_zeroed,18,mean_pooled,pair_novel,0.559264,0.018377,10,39.9,45.9
attn_zeroed,18,mean_pooled,word_novel,0.510695,0.017505,10,44.4,50.4
attn_zeroed,18,words_only,pair_novel,0.593796,0.004176,10,29.1,35.1
attn_zeroed,18,words_only,word_novel,0.536651,0.021464,10,29.0,35.0
attn_zeroed,19,mean_pooled,pair_novel,0.550322,0.02071,10,37.0,43.0
attn_zeroed,19,mean_pooled,word_novel,0.502886,0.018523,10,48.4,54.4
attn_zeroed,19,words_only,pair_novel,0.587603,0.006184,10,23.9,29.9
attn_zeroed,19,words_only,word_novel,0.532868,0.023625,10,25.0,31.0
attn_zeroed,20,mean_pooled,pair_novel,0.549606,0.018148,10,41.3,47.3
attn_zeroed,20,mean_pooled,word_novel,0.494959,0.01852,10,48.8,54.8
attn_zeroed,20,words_only,pair_novel,0.585022,0.006591,10,25.3,31.3
attn_zeroed,20,words_only,word_novel,0.534077,0.023724,10,24.9,30.9
attn_zeroed,21,mean_pooled,pair_novel,0.546584,0.016582,10,41.5,47.5
attn_zeroed,21,mean_pooled,word_novel,0.493496,0.017801,10,48.5,54.5
attn_zeroed,21,words_only,pair_novel,0.580558,0.007527,10,24.3,30.3
attn_zeroed,21,words_only,word_novel,0.531084,0.022639,10,27.9,33.9
attn_zeroed,22,mean_pooled,pair_novel,0.53976,0.016435,10,39.6,45.6
attn_zeroed,22,mean_pooled,word_novel,0.480029,0.024942,10,39.6,45.6
attn_zeroed,22,words_only,pair_novel,0.57547,0.007097,10,24.6,30.6
attn_zeroed,22,words_only,word_novel,0.528242,0.025668,10,22.0,28.0
attn_zeroed,23,mean_pooled,pair_novel,0.540964,0.014934,10,39.8,45.8
attn_zeroed,23,mean_pooled,word_novel,0.4817,0.020016,10,31.5,37.5
attn_zeroed,23,words_only,pair_novel,0.571909,0.006571,10,20.6,26.6
attn_zeroed,23,words_only,word_novel,0.522472,0.027054,10,21.7,27.7
