condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.088979,0.005462
default,24,mean_pooled,pair_novel,2,0.167201,0.00433
default,24,mean_pooled,pair_novel,3,0.208945,0.004991
default,24,mean_pooled,pair_novel,4,0.231826,0.005066
default,24,mean_pooled,pair_novel,5,0.246051,0.004947
default,24,mean_pooled,pair_novel,6,0.261002,0.005168
default,24,mean_pooled,pair_novel,7,0.277332,0.005323
default,24,mean_pooled,pair_novel,8,0.291984,0.005731
default,24,mean_pooled,pair_novel,9,0.300119,0.005687
default,24,mean_pooled,pair_novel,10,0.30721,0.005412
default,24,mean_pooled,pair_novel,11,0.312627,0.005084
default,24,mean_pooled,pair_novel,12,0.319994,0.004968
default,24,mean_pooled,pair_novel,13,0.327057,0.004555
default,24,mean_pooled,pair_novel,14,0.331609,0.004142
default,24,mean_pooled,pair_novel,15,0.334742,0.004103
default,24,mean_pooled,word_novel,1,0.080482,0.024045
default,24,mean_pooled,word_novel,2,0.142702,0.028759
default,24,mean_pooled,word_novel,3,0.172671,0.029789
default,24,mean_pooled,word_novel,4,0.19717,0.038877
default,24,mean_pooled,word_novel,5,0.206388,0.039899
default,24,mean_pooled,word_novel,6,0.217434,0.043501
default,24,mean_pooled,word_novel,7,0.22833,0.04191
default,24,mean_pooled,word_novel,8,0.237601,0.038615
default,24,mean_pooled,word_novel,9,0.241383,0.039346
default,24,mean_pooled,word_novel,10,0.245548,0.043494
default,24,mean_pooled,word_novel,11,0.249297,0.041931
default,24,mean_pooled,word_novel,12,0.252992,0.041028
default,24,mean_pooled,word_novel,13,0.257732,0.039818
default,24,mean_pooled,word_novel,14,0.262115,0.04178
default,24,mean_pooled,word_novel,15,0.264618,0.040265
default,24,words_only,pair_novel,1,0.039684,0.002601
default,24,words_only,pair_novel,2,0.076806,0.004885
default,24,words_only,pair_novel,3,0.101569,0.005077
default,24,words_only,pair_novel,4,0.123143,0.004783
default,24,words_only,pair_novel,5,0.135517,0.00527
default,24,words_only,pair_novel,6,0.144498,0.005687
default,24,words_only,pair_novel,7,0.153503,0.005835
default,24,words_only,pair_novel,8,0.161303,0.005944
default,24,words_only,pair_novel,9,0.167721,0.006008
default,24,words_only,pair_novel,10,0.172452,0.006199
default,24,words_only,pair_novel,11,0.175604,0.006224
default,24,words_only,pair_novel,12,0.178943,0.0062
default,24,words_only,pair_novel,13,0.182276,0.006041
default,24,words_only,pair_novel,14,0.184831,0.00596
default,24,words_only,pair_novel,15,0.187227,0.00622
default,24,words_only,word_novel,1,0.03969,0.00989
default,24,words_only,word_novel,2,0.066583,0.01323
default,24,words_only,word_novel,3,0.084595,0.014961
default,24,words_only,word_novel,4,0.099352,0.017887
