condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,3.3e-05,4.7e-05,10,34.6,40.6
default,0,mean_pooled,word_novel,0.000543,0.000518,10,48.0,54.0
default,0,words_only,pair_novel,2e-05,1.9e-05,10,32.2,38.2
default,0,words_only,word_novel,0.000199,0.000308,10,55.3,61.3
default,1,mean_pooled,pair_novel,3.2e-05,3.4e-05,10,30.8,36.8
default,1,mean_pooled,word_novel,0.000217,0.000218,10,55.1,61.1
default,1,words_only,pair_novel,2.5e-05,3.4e-05,10,28.1,34.1
default,1,words_only,word_novel,0.000136,0.000203,10,46.6,52.6
default,2,mean_pooled,pair_novel,1.9e-05,2.1e-05,10,28.0,34.0
default,2,mean_pooled,word_novel,0.000161,0.000252,10,43.2,49.2
default,2,words_only,pair_novel,2.5e-05,2.5e-05,10,27.8,33.8
default,2,words_only,word_novel,0.000496,0.000477,10,46.8,52.8
default,3,mean_pooled,pair_novel,3.5e-05,2.8e-05,10,35.1,41.1
default,3,mean_pooled,word_novel,0.00019,0.000165,10,51.5,57.5
default,3,words_only,pair_novel,5.7e-05,7.3e-05,10,29.7,35.7
default,3,words_only,word_novel,0.000392,0.000533,10,38.0,44.0
default,4,mean_pooled,pair_novel,2.7e-05,2.8e-05,10,35.4,41.4
default,4,mean_pooled,word_novel,0.00033,0.000514,10,61.2,67.2
default,4,words_only,pair_novel,3e-05,3.1e-05,10,28.2,34.2
default,4,words_only,word_novel,0.000392,0.000375,10,53.5,59.5
default,5,mean_pooled,pair_novel,3.3e-05,4.4e-05,10,27.9,33.9
default,5,mean_pooled,word_novel,0.000279,0.000276,10,52.0,58.0
default,5,words_only,pair_novel,3.8e-05,3.1e-05,10,26.9,32.9
default,5,words_only,word_novel,0.000334,0.000273,10,40.2,46.2
default,6,mean_pooled,pair_novel,3.3e-05,4e-05,10,25.0,31.0
default,6,mean_pooled,word_novel,0.000234,0.000436,10,39.5,45.5
default,6,words_only,pair_novel,3.4e-05,3.4e-05,10,25.8,31.8
default,6,words_only,word_novel,0.000176,0.000235,10,32.1,38.1
default,7,mean_pooled,pair_novel,1.5e-05,1.3e-05,10,29.9,35.9
default,7,mean_pooled,word_novel,0.000742,0.00075,10,42.1,48.1
default,7,words_only,pair_novel,4.9e-05,6.3e-05,10,32.2,38.2
default,7,words_only,word_novel,0.000286,0.000377,10,43.8,49.8
default,8,mean_pooled,pair_novel,2e-05,2.1e-05,10,29.2,35.2
default,8,mean_pooled,word_novel,0.000104,0.000184,10,27.2,33.2
default,8,words_only,pair_novel,2.1e-05,2.9e-05,10,25.4,31.4
default,8,words_only,word_novel,0.000339,0.000474,10,40.0,46.0
default,9,mean_pooled,pair_novel,5.7e-05,7.8e-05,10,27.9,33.9
default,9,mean_pooled,word_novel,0.000478,0.00044,10,48.4,54.4
default,9,words_only,pair_novel,5.5e-05,8.3e-05,10,28.7,34.7
default,9,words_only,word_novel,0.000172,0.000277,10,42.8,48.8
default,10,mean_pooled,pair_novel,2.7e-05,2.7e-05,10,25.8,31.8
default,10,mean_pooled,word_novel,0.000245,0.000168,10,55.8,61.8
default,10,words_only,pair_novel,1e-05,1.1e-05,10,27.9,33.9
default,10,words_only,word_novel,0.000419,0.00054,10,50.1,56.1
default,11,mean_pooled,pair_novel,6e-05,5.8e-05,10,34.4,40.4
default,11,mean_pooled,word_novel,0.000194,0.00045,10,50.5,56.5
default,11,words_only,pair_novel,3.1e-05,3.8e-05,10,27.7,33.7
default,11,words_only,word_novel,0.0007,0.000821,10,62.4,68.4
default,12,mean_pooled,pair_novel,3e-05,3e-05,10,28.2,34.2
default,12,mean_pooled,word_novel,0.000379,0.000399,10,44.6,50.6
default,12,words_only,pair_novel,1.3e-05,1.5e-05,10,29.2,35.2
default,12,words_only,word_novel,0.000542,0.000556,10,35.9,41.9
attn_zeroed,0,mean_pooled,pair_novel,3.3e-05,3.8e-05,10,39.9,45.9
attn_zeroed,0,mean_pooled,word_novel,0.000396,0.000519,10,51.2,57.2
attn_zeroed,0,words_only,pair_novel,1.7e-05,1.7e-05,10,34.8,40.8
attn_zeroed,0,words_only,word_novel,0.000215,0.000314,10,57.9,63.9
attn_zeroed,1,mean_pooled,pair_novel,4.5e-05,3.2e-05,10,34.4,40.4
attn_zeroed,1,mean_pooled,word_novel,0.000303,0.000573,10,40.5,46.5
attn_zeroed,1,words_only,pair_novel,2.1e-05,1.9e-05,10,28.2,34.2
attn_zeroed,1,words_only,word_novel,8.8e-05,8.8e-05,10,50.0,56.0
attn_zeroed,2,mean_pooled,pair_novel,2.3e-05,2.9e-05,10,36.9,42.9
attn_zeroed,2,mean_pooled,word_novel,0.000259,0.000226,10,56.0,62.0
attn_zeroed,2,words_only,pair_novel,1.9e-05,2.4e-05,10,29.5,35.5
attn_zeroed,2,words_only,word_novel,0.000518,0.000445,10,53.1,59.1
attn_zeroed,3,mean_pooled,pair_novel,2.2e-05,2.6e-05,10,39.7,45.7
attn_zeroed,3,mean_pooled,word_novel,0.000262,0.000526,10,47.9,53.9
attn_zeroed,3,words_only,pair_novel,4.3e-05,6e-05,10,31.2,37.2
attn_zeroed,3,words_only,word_novel,0.000405,0.000463,10,45.9,51.9
attn_zeroed,4,mean_pooled,pair_novel,1.8e-05,2.9e-05,10,43.0,49.0
attn_zeroed,4,mean_pooled,word_novel,0.000272,0.000343,10,41.6,47.6
attn_zeroed,4,words_only,pair_novel,3.1e-05,4.4e-05,10,30.9,36.9
attn_zeroed,4,words_only,word_novel,0.000223,0.000233,10,56.8,62.8
attn_zeroed,5,mean_pooled,pair_novel,2.8e-05,3.8e-05,10,34.6,40.6
attn_zeroed,5,mean_pooled,word_novel,0.000267,0.000198,10,41.8,47.8
attn_zeroed,5,words_only,pair_novel,5.6e-05,3.7e-05,10,29.0,35.0
attn_zeroed,5,words_only,word_novel,0.000172,0.000225,10,41.9,47.9
attn_zeroed,6,mean_pooled,pair_novel,3.7e-05,4.5e-05,10,36.2,42.2
attn_zeroed,6,mean_pooled,word_novel,0.000245,0.000288,10,46.9,52.9
attn_zeroed,6,words_only,pair_novel,4.1e-05,3.3e-05,10,26.2,32.2
attn_zeroed,6,words_only,word_novel,0.000192,0.000358,10,37.4,43.4
attn_zeroed,7,mean_pooled,pair_novel,1.9e-05,2.8e-05,10,32.8,38.8
attn_zeroed,7,mean_pooled,word_novel,0.000416,0.000657,10,58.0,64.0
attn_zeroed,7,words_only,pair_novel,2.1e-05,2e-05,10,27.5,33.5
attn_zeroed,7,words_only,word_novel,0.000213,0.000354,10,57.2,63.2
attn_zeroed,8,mean_pooled,pair_novel,2.7e-05,3.3e-05,10,33.7,39.7
attn_zeroed,8,mean_pooled,word_novel,0.000123,0.000137,10,51.6,57.6
attn_zeroed,8,words_only,pair_novel,1.6e-05,1.6e-05,10,26.0,32.0
attn_zeroed,8,words_only,word_novel,0.000188,0.00023,10,48.4,54.4
attn_zeroed,9,mean_pooled,pair_novel,5.6e-05,6.5e-05,10,29.8,35.8
attn_zeroed,9,mean_pooled,word_novel,0.000295,0.000297,10,44.0,50.0
attn_zeroed,9,words_only,pair_novel,3.5e-05,5.2e-05,10,28.8,34.8
attn_zeroed,9,words_only,word_novel,8.4e-05,0.00012,10,58.6,64.6
attn_zeroed,10,mean_pooled,pair_novel,2.5e-05,3.8e-05,10,38.6,44.6
attn_zeroed,10,mean_pooled,word_novel,0.00027,0.000261,10,58.5,64.5
attn_zeroed,10,words_only,pair_novel,8e-06,1e-05,10,27.6,33.6
attn_zeroed,10,words_only,word_novel,0.000213,0.000313,10,48.3,54.3
attn_zeroed,11,mean_pooled,pair_novel,3.8e-05,5.6e-05,10,36.2,42.2
attn_zeroed,11,mean_pooled,word_novel,0.000178,0.000257,10,68.1,74.1
attn_zeroed,11,words_only,pair_novel,3.4e-05,3.7e-05,10,30.3,36.3
attn_zeroed,11,words_only,word_novel,0.000634,0.000752,10,59.0,65.0
attn_zeroed,12,mean_pooled,pair_novel,1.2e-05,1.6e-05,10,36.0,42.0
attn_zeroed,12,mean_pooled,word_novel,0.000609,0.000621,10,45.0,51.0
attn_zeroed,12,words_only,pair_novel,2.2e-05,2.7e-05,10,30.0,36.0
attn_zeroed,12,words_only,word_novel,0.000682,0.000685,10,47.0,53.0
