condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.47679,0.021526,10,129.6,135.6
default,0,mean_pooled,word_novel,0.306785,0.036672,10,206.7,212.7
default,0,words_only,pair_novel,0.407353,0.053002,10,148.8,154.8
default,0,words_only,word_novel,0.207072,0.027389,10,197.0,203.0
default,1,mean_pooled,pair_novel,0.512696,0.019277,10,158.5,164.5
default,1,mean_pooled,word_novel,0.363446,0.046292,10,193.3,199.3
default,1,words_only,pair_novel,0.391895,0.040476,10,134.1,140.1
default,1,words_only,word_novel,0.23556,0.033159,10,209.1,215.1
default,2,mean_pooled,pair_novel,0.499817,0.024693,10,151.7,157.7
default,2,mean_pooled,word_novel,0.351717,0.050327,10,175.4,181.4
default,2,words_only,pair_novel,0.380677,0.035767,10,136.2,142.2
default,2,words_only,word_novel,0.224229,0.032363,10,193.0,199.0
default,3,mean_pooled,pair_novel,0.491472,0.02939,10,144.1,150.1
default,3,mean_pooled,word_novel,0.353686,0.045381,10,186.3,192.3
default,3,words_only,pair_novel,0.368068,0.038528,10,125.6,131.6
default,3,words_only,word_novel,0.225996,0.026749,10,196.1,202.1
default,4,mean_pooled,pair_novel,0.484835,0.041249,10,159.3,165.3
default,4,mean_pooled,word_novel,0.356659,0.051703,10,203.2,209.2
default,4,words_only,pair_novel,0.365896,0.041909,10,136.5,142.5
default,4,words_only,word_novel,0.222364,0.022836,10,195.8,201.8
default,5,mean_pooled,pair_novel,0.486117,0.040521,10,146.9,152.9
default,5,mean_pooled,word_novel,0.355668,0.052023,10,186.9,192.9
default,5,words_only,pair_novel,0.371737,0.047082,10,141.6,147.6
default,5,words_only,word_novel,0.225298,0.026979,10,189.8,195.8
default,6,mean_pooled,pair_novel,0.505527,0.010497,10,157.0,163.0
default,6,mean_pooled,word_novel,0.358314,0.050219,10,169.0,175.0
default,6,words_only,pair_novel,0.365099,0.041393,10,125.1,131.1
default,6,words_only,word_novel,0.227717,0.025305,10,192.4,198.4
default,7,mean_pooled,pair_novel,0.504982,0.017625,10,153.7,159.7
default,7,mean_pooled,word_novel,0.360192,0.053781,10,165.9,171.9
default,7,words_only,pair_novel,0.385371,0.043399,10,150.8,156.8
default,7,words_only,word_novel,0.229831,0.028611,10,187.4,193.4
default,8,mean_pooled,pair_novel,0.495142,0.032324,10,145.1,151.1
default,8,mean_pooled,word_novel,0.357588,0.052993,10,185.2,191.2
default,8,words_only,pair_novel,0.368823,0.046197,10,126.7,132.7
default,8,words_only,word_novel,0.227943,0.028939,10,191.8,197.8
default,9,mean_pooled,pair_novel,0.511477,0.010794,10,165.3,171.3
default,9,mean_pooled,word_novel,0.355584,0.056211,10,176.3,182.3
default,9,words_only,pair_novel,0.36763,0.047123,10,122.7,128.7
default,9,words_only,word_novel,0.228708,0.030588,10,187.9,193.9
default,10,mean_pooled,pair_novel,0.488736,0.031392,10,137.2,143.2
default,10,mean_pooled,word_novel,0.348732,0.060686,10,183.5,189.5
default,10,words_only,pair_novel,0.394402,0.039568,10,151.4,157.4
default,10,words_only,word_novel,0.229159,0.027535,10,182.8,188.8
default,11,mean_pooled,pair_novel,0.499007,0.0332,10,160.3,166.3
default,11,mean_pooled,word_novel,0.345792,0.053711,10,172.0,178.0
default,11,words_only,pair_novel,0.391907,0.038189,10,144.7,150.7
default,11,words_only,word_novel,0.227665,0.026625,10,190.6,196.6
default,12,mean_pooled,pair_novel,0.504738,0.033894,10,166.0,172.0
default,12,mean_pooled,word_novel,0.346005,0.054768,10,182.4,188.4
default,12,words_only,pair_novel,0.399874,0.034186,10,137.1,143.1
default,12,words_only,word_novel,0.231042,0.02658,10,181.8,187.8
attn_zeroed,0,mean_pooled,pair_novel,0.509767,0.027672,10,148.7,154.7
attn_zeroed,0,mean_pooled,word_novel,0.314108,0.034459,10,208.3,214.3
attn_zeroed,0,words_only,pair_novel,0.444207,0.049055,10,178.2,184.2
attn_zeroed,0,words_only,word_novel,0.199674,0.024333,10,188.0,194.0
attn_zeroed,1,mean_pooled,pair_novel,0.457358,0.035251,10,146.0,152.0
attn_zeroed,1,mean_pooled,word_novel,0.339452,0.036883,10,187.5,193.5
attn_zeroed,1,words_only,pair_novel,0.405495,0.043625,10,141.5,147.5
attn_zeroed,1,words_only,word_novel,0.22908,0.031604,10,194.6,200.6
attn_zeroed,2,mean_pooled,pair_novel,0.444728,0.037689,10,141.9,147.9
attn_zeroed,2,mean_pooled,word_novel,0.337138,0.040733,10,187.4,193.4
attn_zeroed,2,words_only,pair_novel,0.395231,0.035188,10,141.3,147.3
attn_zeroed,2,words_only,word_novel,0.22488,0.03072,10,214.6,220.6
